 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89,Mean90,Mean91,Mean92,Mean93,Mean94,Mean95,Mean96,Mean97,Mean98,Mean99,Mean100,Mean101,Mean102,Mean103,Mean104,Mean105,Mean106,Mean107,Mean108,Mean109,Mean110,Mean111,Mean112,Mean113,Mean114,Mean115,Mean116,Mean117,Mean118,Mean119,Mean120,Mean121,Mean122,Mean123,Mean124,Mean125,Mean126,Mean127,Mean128,Mean129,Mean130,Mean131,Mean132,Mean133,Mean134,Mean135
911,3081.200,3382.573,3841.408,1544.121,2043.581,2957.522,3493.274,1686.896,978.124,609.713,1328.434,1284.941,1175.856,927.981,734.984,863.761,414.734,239.199,383.391,525.678,509.662,229.831,433.289,1143.469,2454.236,1925.695,235.078,330.215,625.970,718.773,336.976,596.787,572.333,466.567,525.207,1840.538,2611.803,2566.738,931.884,1433.115,1591.086,1573.177,1718.556,1711.915,1203.593,309.255,377.982,1064.863,923.458,870.838,854.252,1652.421,1636.316,1295.008,1832.192,1742.812,1653.297,1953.558,916.562,1901.354,1539.542,1008.819,1718.732,1537.277,1827.355,1193.073,782.697,1168.504,452.430,938.771,532.161,1387.987,1221.516,1366.239,1052.519,788.369,749.011,689.390,1087.508,562.553,1876.706,1419.437,2501.356,1828.900,2675.121,1582.370,1990.544,1506.705,1880.292,1887.195,1747.903,2614.980,1622.107,1536.471,1170.427,566.231,574.323,1091.435,1186.333,981.514,1090.689,1268.980,1234.513,1420.400,1755.373,1456.076,1519.404,1540.255,1603.075,1578.969,1100.017,1032.526,565.179,1672.901,1348.250,1566.936,1558.259,831.826,1254.372,1392.580,1095.639,1113.800,1016.544,437.939,1247.682,1467.814,138.184,722.691,219.313,893.981,981.791,1699.523,239.705,159.338,125.163
912,3093.867,3841.123,3690.051,1980.631,2306.662,2773.684,4016.554,1740.642,976.910,910.488,1145.548,1087.632,1322.827,689.868,909.189,878.195,348.227,246.958,631.264,695.772,190.595,278.081,381.141,1225.192,1808.602,1412.208,379.083,203.026,526.055,513.053,296.492,678.299,410.439,320.876,726.157,1852.932,2639.656,2225.770,1167.645,2010.435,1386.793,1639.503,1697.616,2078.554,1341.907,504.109,438.410,739.924,951.800,700.595,1211.260,2088.193,1570.865,1510.205,1619.947,1706.675,1835.747,2010.918,1204.883,1720.938,1329.766,1023.332,1642.827,1275.155,1511.282,983.870,1043.286,945.041,445.670,943.373,567.205,1408.680,1314.719,1224.832,1092.533,835.800,838.569,545,1132.267,885.068,1894.930,1070.059,2364.239,1827.080,2504.421,1695.236,1649.248,1377.558,1748.557,1499.312,1747.761,1737.790,1389.073,1342.823,1079.845,671.888,678.120,1072.717,1263.884,973.614,1055.546,1273.697,1109.105,1729.360,1672.910,1353.239,1682.050,1733.962,1423.990,1491.926,1062.983,1020.263,838.858,1855.901,1236.858,1946.288,1278.274,523.364,994.182,1456.565,1229.594,1120.209,991.819,515.191,1070.773,1235.930,176.419,606.412,206.965,1053.212,985.434,1648.974,233.626,238.580,153.111
913,3282.592,3251.768,3707.883,1846.446,2658.971,3299.441,3712.879,1622.746,1021.556,784.953,1174.265,1170.978,920.625,746.862,773.822,535.044,424.682,177.416,494.546,497.956,173.311,389.375,349.600,1216.246,2491.781,1927.052,232.365,311.774,386.572,623.340,369.254,596.323,520.287,305.371,597.057,1916.076,2918.647,2348.825,1219.942,1545.588,1449.109,1644.156,2150.583,1937.962,1666.949,527.715,391.078,1069.436,821.632,1136.234,910.591,1985.661,1337.887,1575.795,1645.149,1777.725,1488.681,2218.374,1155.898,1620.186,1423.150,896.451,1884.480,1518.061,1603.540,1263.688,845.916,890.951,463.060,899.839,465.366,1491.180,1095.222,1320.871,1356.304,1066.946,658.243,714.773,710.892,865.408,1418.049,1408.647,2497.626,1652.953,2321.843,1878.843,1839.644,1751.512,1506.911,1595.104,1657.026,2137.540,1488.053,1629.740,812.664,412.734,474.861,1332.891,1268.868,1046.207,1183.807,1058.697,1110.112,1607.272,1703.866,1454.043,1846.142,1721.311,1648.236,1857.730,1114.250,1136.602,916.007,1561.063,1276.725,1689.974,1445.622,611.742,862.102,1423.550,1095.458,966.945,795.612,409.470,1063.162,1324.574,250.824,595.949,293.358,997.154,972.822,1452.405,143.755,232.732,158.984
914,3065.292,3615.022,3634.010,1835.573,2176.669,3418.875,3775.471,1522.888,926.438,983.194,1162.126,1379.779,1354.760,720.604,812.886,544.248,384.636,357.717,423.718,552.311,207.730,280.809,478.393,1138.969,2384.845,1706.344,276.539,204.903,654.945,875.807,376.754,553.909,677.088,416.770,679.971,1814.076,2734.484,2221.937,1171.723,1699.527,1822.437,1673.490,2042.007,1621.723,1105.144,299.971,323.801,811.938,948.748,798.685,926.055,2095.105,1669.752,1592.680,1906.947,1473.350,1392.890,2429.973,1346.547,1843.974,1364.757,1229.415,1660.953,1555.034,1231.992,1298.630,868.916,929.024,597.020,916.500,749.062,1630.747,936.503,1247.948,924.696,833.977,667.348,763.922,950.808,790.301,2013.035,1365.941,2251.098,2108.867,2236.764,1912.236,1900.510,1369.217,1580.142,2255.831,1630.708,1755.460,1550.500,1707.706,1318.764,399.168,419.456,1129.217,1164.178,950.900,980.160,1379.313,1256.513,1623.328,2214.082,1534.141,1486.667,1478.618,1763.020,1712.632,1075.972,1174.827,1019.582,2060.730,1568.892,1826.359,1419.526,763.288,1352.934,1170.830,1086.471,1011.227,955.969,466.826,925.539,985.814,211.713,517.132,282.587,849.163,1168.620,1806.673,186.194,187.904,147.168
915,3473.375,3694.696,3728.771,1456.618,1856.713,3302.993,3355.802,2118.597,858.685,910.682,1178.271,1113.015,1225.750,725.226,935.897,448.973,507.364,156.958,637.190,413.444,322.838,218.331,520.748,1008.554,2230.919,1904.480,266.043,163.226,766.542,665.193,432.436,571.451,481.936,442.253,654.393,1920.462,2703.090,2198.778,712.465,1352.298,1302.695,1635.238,1827.384,1788.854,1217.568,346.445,373.524,1002.645,851.813,1299.577,941.591,1966.181,1232.376,1246.729,1274.202,1733.125,1569.681,2188.231,1339.859,1747.549,1029.355,998.026,1541.425,1432.777,1205.202,1189.174,1068.580,1147.951,515.820,1168.975,658.812,1605.873,1119.222,933.568,1088.318,1198.708,806.293,975.383,1013.625,965.592,1569.063,1044.647,2352.080,1759.140,2313.507,1870.402,2002.322,1323.682,1788.814,1905.065,1812.690,1705.670,1593.400,1816.445,1027.391,502.958,489.797,1336.268,1296.806,1056.586,866.269,1130.828,1257.645,1570.512,2013.537,1904.967,1527.518,1369.288,1442.668,1177.055,1108.273,998.008,957.806,1712.658,1234.033,1752.750,1253.459,807.758,1090.547,1187.615,1230.729,1216.991,815.900,440.800,886.623,1174.992,197.118,588.074,255.453,1071.519,786.287,1968.549,319.050,148.828,142.563
916,2858.550,3586.391,3736.005,1610.070,1930.677,3570.875,3743.879,1858.388,1162.978,1125.178,1236.928,1107.743,1519.654,1002.698,698.984,403.699,490.351,231.723,491.201,507.222,111.405,265.118,593.948,1233.062,2379.244,2024.435,300,203.621,790.289,614.493,345.349,703.159,440.216,576.848,803.700,1816.447,2860.615,2417.897,1097.568,1608.687,1626.667,1577.639,2150.960,1887.854,1041.771,345.971,447.404,950.706,840.142,882.487,869.764,2005.345,1559.571,1628.623,1389.021,1598.675,1448.934,2154.830,1296.828,1546.443,1498.766,1155.886,2010.220,1596.595,1457.347,977.072,1204.765,1220.382,498.380,1293.890,480.580,1613.853,994.281,1166.239,961.570,1250.369,704.094,462.028,1165.483,796.272,1616.881,1055.017,2143.264,1673.267,2229.421,2028.150,1977.510,1440.876,1830.743,1492.727,1690.903,1913,1454.753,1422.781,1181.036,390.364,506.652,1453.913,1231.047,995.271,935.571,1246.616,1220.434,1657.464,2007.358,1644.620,1538.596,1578.514,1796.226,1670.061,973.841,1258.346,851.552,1742.514,1291.717,1598.897,1260.237,1032.492,1011.905,1250.625,1274.729,1193.354,1102.206,485.339,1212.909,1441.070,170.941,596.603,294.055,930.221,923.395,1748.033,280.942,172.318,116.032
917,3599.842,3261.268,4023.189,1875.580,2203.934,2873.816,4083.013,1871.276,975.275,923.450,1207.428,1142.235,1405.615,855.044,724.692,487.230,479.422,305.072,458.770,385.294,208.405,369.610,431.089,1282.092,2642.658,1796.416,312.509,252.359,612.706,552.727,300.278,717.256,473.912,397.730,599.164,1870.038,2905.647,2149.095,1056.484,1500.153,1416.172,1491.687,1932.457,1637.423,1141.229,320.139,376.181,937.488,990.923,908.586,1023.339,1986.246,1393.865,1722.680,1853.787,1336.900,1526.374,1993.429,1115.727,1561.637,1296.505,959.984,1828.724,1426.946,1454.419,835.855,1052.882,1220.398,480.580,911.500,639.366,1518.960,1115.706,1194.297,1138.756,1017.392,904.442,564.709,931.225,860.388,1879.748,1310.487,2469.227,1727.467,2582.936,1602.197,2146.530,1698.039,1713.557,1780.065,1550.469,2082.710,1381.047,1946.479,1246.718,490.168,506.759,1507.101,1252.891,849.729,962.655,1213.636,1045.066,1617.144,1861.679,1358.337,1361.738,1588.797,1919.930,2009.614,949.807,987.421,847.694,1902.748,1249.917,1958.096,1334.867,851.803,1243.642,1204.590,946.226,1012.527,1150.750,495.530,1133.987,1149.845,345.471,725.537,210.587,1073.673,885.558,1559.255,358.194,242.548,189.042
918,4021.875,3721.580,3955.796,1639.656,2256.816,3274.765,3852.013,1503.090,1047.669,829,1350.657,1039.456,1069.740,644.138,892.330,630.938,585.253,300.705,436.736,437.767,260.932,215.375,402.844,1428.885,2722.610,2057.838,304.161,272.436,642.672,661.947,531.476,667.781,389.064,452.803,543.057,1659.061,2691.631,2386.238,963.200,1665.137,1482.052,1465.116,1636.040,1627.715,1193.076,449.226,378.247,1145.446,888.123,832.973,1074.394,1946.368,1298.729,1703.861,1753.436,1759.250,1382.967,1899.401,1458.773,1869.487,1233.196,987.508,1409.685,1570.135,1477.613,938.797,987.815,1118.293,471.700,999.407,437.143,1692.533,1178.895,934.110,870.259,923.462,670.138,543.589,744.433,819.990,1972.301,1236.302,2359.301,1498.180,2331.536,1395.063,1877.060,1507.496,1862.319,2042.065,1408.327,2173.860,1226.020,1589.790,1374.309,426.937,415.095,1331.087,1667.628,987.700,909.613,1467.980,1110.868,1594.368,1894.791,1578.554,1519.220,1831.425,1827.829,1910.945,1317.460,1230.143,961.075,1976.063,1416.292,1693.365,1458.519,452.470,1131.270,1363.985,1186.826,911.255,988.675,471.574,1089.656,1327.729,166.537,598.096,181.343,743.038,1040.256,1811.288,313.007,115.924,142.405
919,3005.317,3229.007,3720.975,1777.707,2025.603,2811.706,3936.287,1706.649,1163.719,772.566,1279.133,1117.125,1279.375,812.994,697.103,668.965,456.539,201.988,382.052,450.511,365.811,375.044,639.830,1007.515,2294.781,1815.539,324.865,294.046,504.891,810.727,256.468,578.238,450.088,537.303,549.771,1907.742,2866.443,2323.024,1120.103,1563.443,1273.730,1623.891,2153.708,1875.754,1334.025,285.628,353.482,840.389,843.355,1101.604,1187.701,2083.099,1626.338,1437.590,1694.468,1180.250,1367.319,2348.259,1527.312,1464.938,1456.224,861.653,1451.213,1440.047,1574.855,946.043,1113,876.715,594.300,812.822,546.143,1685.020,1125.359,1326.768,1186.193,1084.562,867.105,492.163,1016.108,948.932,1795.252,1121.387,2670.540,2008.373,2017.600,1860.354,1502.745,1829.279,1795.372,2002.636,1755.053,2217.510,1799.680,1525.613,1332.336,520.930,503.386,1391.507,1207.349,997.721,827.353,1366.485,1088.730,1556.816,2049.701,1583.641,1723.043,1762.255,1732.558,1562.853,1192.881,1209.872,924.791,1803.802,1323.192,1910.474,1534.296,836.280,949.007,1154.830,1322.890,1083.691,1168.325,549.939,970.818,1072.946,259.154,671.353,254.597,1185.981,756.364,1804.935,178.885,287.102,151.753
920,3559.192,3318.819,3757.704,1875.420,2354.073,3002.250,3950.172,1651.493,806.596,709.186,1283.626,1228.750,1314.971,967.006,957.551,799.469,481.201,268.012,431.345,568.178,177.419,251.566,560.867,1124.377,2399.968,1940.364,292.352,195.574,743.358,732.947,384.921,558.451,490.614,349.584,732.336,2032.068,2822.434,2149.587,935.916,2063.046,1366.632,1316.531,1868.318,2040.577,1200.669,419.708,313.506,878.232,837.574,1105.613,1307.646,2145.521,1709.992,1632.295,1742.617,1837.838,1314.187,2289.551,1241.500,1732.549,1163.280,987.715,1553.433,1342.372,1543.629,1000.884,1099.059,1025.317,618.310,1018.085,646.946,1436.553,1088.020,1313,1106.030,1103.792,727.486,522.567,978.517,729.379,1806.580,1417.521,2368.454,1764.433,2107.893,2118.220,1953.705,1921.930,1714.947,1747.935,1696.044,2138.330,1501.133,1610.798,1206.191,457.769,578.297,1150.652,1504.310,892.179,1469.429,1248.151,1338.724,1480.824,2104.687,1667.196,1389.057,1591.443,1833.322,1695.607,1086.682,770.489,760.388,1543.820,1279.400,1884.506,1418.474,801.856,919.328,1218.890,1354.187,1009.509,1101.531,381.730,1200.682,1202.217,155.706,474.779,182.766,1061.981,1066.922,2073.118,306.734,219.516,271.558
