 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67
1,46.845,32.426,26.707,15.208,57.044,55.989,49.557,115.430,115.162,65.098,24.766,12.426,134.396,49.482,188.470,44.524,163.244,73.176,16.036,80.205,100.353,69.140,242.086,117.405,61.771,361.576,81.250,234.081,237.457,521.200,1204.982,217.198,195.843,82.756,147.848,163.565,630.558,264.731,336.973,338.568,490.118,428.303,356.861,151.550,134.902,14.061,136.691,166.033,390.144,151.121,159.816,259.434,403.358,79.146,146.922,110.768,224.322,49.938,69.856,7.930,93.162,368.979,77.993,397.111,58.412,116.051,775.392
2,10.680,97.938,88.391,198.720,65.478,27.611,123.462,24.675,92.599,37.508,86.734,17.085,87.604,67.816,125.720,60.612,114.588,53.880,96.464,9.667,36.780,139.684,48.125,110.937,72.336,320.608,83.842,265.826,208.348,376.689,1311.207,347.584,41.241,158.281,89.205,492.759,470.525,329.222,302.602,309.315,338.237,252.053,366.941,28.302,90.089,120.012,164.655,162.120,254.351,325.019,153.827,165.775,435.635,171.653,116.016,139.714,140.746,280.338,61.183,239.965,115.176,211.875,142.146,435.111,64.069,71.519,411.255
3,195.320,80.380,46.674,86.280,36.690,164.378,40.425,61.535,109.965,7.894,8.085,64.388,13.813,81.763,17.730,188.097,95.023,86.728,54.427,43.526,152.335,60.316,130.211,109.841,24.489,440.449,225.517,325.463,122.519,561.532,1222.505,29.455,141.434,205.526,107.311,284.167,507.283,663.398,386.726,557.811,366.172,91.053,280.634,112.314,86.205,95.255,82.309,259.660,313.454,187.271,136.939,120.326,661.081,140.264,111.023,111.929,128.695,78.569,140.556,48.651,80.338,263.500,199.021,227.025,62.244,31.759,666.735
4,53.918,81.039,22.571,154.792,48.752,91.200,10.311,62.737,75.444,21.886,42.032,70.023,73.857,52.982,60.230,187.767,114.176,90.784,8.455,22.705,108.595,133.772,91.180,108.698,109.611,534.930,148.717,418.000,194.410,444.811,1461.892,144.525,289.253,244.467,190.576,457.093,655.842,247.750,347.779,382.306,438.516,289.882,513.753,68.533,86.482,179.697,127.964,235.233,390.165,286.140,211.367,335.380,599.750,65.438,137.612,181.991,262.042,133.462,134.745,174.674,108.818,321.104,158.875,264.963,163.359,241.911,587.029
5,12.052,63.884,41.120,99.656,90.664,75.300,10.547,72.368,180.979,136.205,95.617,94.124,96.253,113.658,48.780,127.039,47.252,172.776,10.400,50.795,45.168,290.816,120.680,79.897,113.641,438.703,240.483,201.483,330.952,537.605,1529.919,41.792,145.217,225.385,162.750,316.491,400.742,279.528,403.478,378.126,431.312,186.526,498.535,46.775,156.554,70.285,139.609,442.247,382.464,236.701,115.806,245.372,517.000,36.729,120.721,83.089,168.805,78.246,96.261,58.488,91.757,184.229,132.014,572.111,116.550,93.114,815.696
6,96.918,72.256,69.120,32.808,46.469,31.244,126.764,133.307,63.817,36.258,17.947,86.682,47.308,152.789,129.320,114.670,27.046,63.464,73.727,29.128,92.757,22.491,46.695,53.960,207.588,488.582,224.208,336.047,226.938,523.468,1125.883,64.386,244.723,227.407,102.076,214.731,501.050,343.519,322.009,414.117,557.376,264.250,506.535,58.710,95.446,48.958,63.782,317.160,581.546,72.925,214.622,357.512,727.372,115.778,93.217,65.170,110.331,84.438,167.529,290.523,65.149,244.188,162.347,396.025,123.885,133.038,778.696
7,138.876,131.953,32.554,234.736,55.726,192.200,45.123,73.333,88.437,10.583,56.585,60.636,92.363,120.123,87.540,122.981,180.931,101.768,18.873,12.731,162.821,238.825,83.391,123.587,70.573,330.323,126.192,366.295,347.419,493.553,1297.486,74.327,143.892,181.652,271.295,390.398,682.733,416.157,422.230,614.081,590.914,137.118,542.644,127.811,43.125,121.424,72.227,230.133,501.340,193.701,254.429,409.364,576.209,162.951,95.054,109.857,88.220,69.492,162.941,29.151,59.020,167.500,226.625,652.247,24.832,104.570,589.706
8,165.454,60.946,90.533,40.024,67.920,25.344,128.009,12.561,7.704,43.947,39.649,58.775,33.253,130.149,62.980,135.951,98.382,91.656,9.273,26.872,57.994,127.228,102.109,177.135,89.435,356.367,73.617,314.349,375.176,552.763,1748.631,117.416,64.542,118.237,168.477,369.102,533.508,424.454,453.469,563.955,525.021,262.263,338.624,125.621,151.795,128.824,178.009,170.133,538.485,177.757,103.878,337.977,493.351,130.597,141.891,237.652,227.178,140.892,131.889,53.837,33.000,189.125,269.785,509.543,39.389,13.354,789.216
9,43.649,150.233,39.141,83.048,57.204,86.944,93.528,28.825,47.754,22.379,104.457,101.302,68.033,51.439,148.410,58.883,203.534,114.776,28.509,8.987,95.457,105.491,69.562,188.595,51.458,367.741,113.925,213.000,300.910,474.137,1065.495,139.554,257.361,252.311,143.386,423.843,662.800,611.833,304.531,565.595,583.086,202.237,586.743,173.095,173.554,79.667,351.245,343.093,270.753,186.421,259.949,269.853,795.000,75.889,135.535,80.045,107.025,78.677,213.575,274.349,79.493,305.000,198.944,433.037,168.603,20.810,784.980
10,111.660,12.558,25.940,131.120,75.345,166.744,46.425,38.579,105.768,38.417,31.383,60.667,65.714,58.254,179.090,66.388,21.069,50.856,111.827,79.731,143.908,153.132,135.297,137.405,131.969,388.411,81.283,285.262,358.819,605.126,979.180,110.554,87.880,99.548,229.924,431.000,435.567,382.491,419.991,486.189,569.000,443.776,501.802,105.870,174.688,40.824,156.436,229.373,196.845,316.776,113.418,314.527,849.926,130.819,99.000,75.170,114.856,180.131,104.425,132.477,111.486,147.104,212.000,512.346,270.527,76.696,439.539
11,115.381,70.806,15.272,228.392,21.071,43.800,29.028,68.026,42.289,53.523,87.713,27.364,50.505,79.965,97.650,161.262,133.893,91.240,131.300,9.551,40.740,38.614,82.430,62.603,81.450,461.348,185.875,406.537,352.814,594.463,1176.874,116.485,88.819,196.933,321.659,476.083,376.892,329.704,369.894,338.964,474.419,312.316,430.733,43.101,177.679,68.539,198.545,192.013,378.732,395.056,215.449,300.326,619.142,178.472,199.589,16.848,86.042,75.100,82.399,56.198,120.723,373.042,156.201,468.889,250.954,76.962,575.304
12,96.763,73.651,41.168,146.328,23.876,26.367,78.085,11.868,113.099,39.576,27.223,29.915,95.626,109.289,30.820,82.398,52.527,124.760,67.045,7.231,106.925,98.018,81.977,146.976,125.427,372.532,87.025,243.732,357.614,617.547,1065.649,78.941,89.928,209.178,216.909,349.324,603.733,200.398,406.929,381.523,555.624,55.066,515.634,171.089,147.973,49.697,105.164,122.680,409.485,105.673,271.633,607.651,709.513,247.340,157.946,81.732,133.093,151.877,94.967,64.105,80.176,443.979,236.597,511.074,176.435,75.177,603.598
13,44.814,94.899,100.891,99.336,57.319,89.822,255.745,77.351,101.915,106.394,101.426,80.984,11.769,54.132,68.170,101.146,43.504,87.280,46.118,22.115,129.665,119.509,129.875,31.198,66.756,310.759,93.450,248.141,329.195,466.300,1131.261,212.149,89.602,275.852,148.015,519.287,516.475,327.685,355.531,713.117,734.882,167.618,248.416,142.746,135.223,99.103,195.109,207.147,385.577,145.000,299.051,397.388,739.838,178.188,92.465,83.286,100.975,138.777,94.366,259.756,155.432,356.604,127.757,471.210,193.405,102.696,632.422
14,98.660,62.682,36.489,164.184,83.566,13.278,86.038,94.684,110.176,13.220,62.234,80.605,148.802,102.018,111.590,10.583,63.198,145.200,47.091,9.282,62.936,102.140,174.922,118.611,100.450,535.304,382.858,314.597,399.652,653.016,1038.036,36.307,168.000,130.311,177.114,377.556,570.208,333.954,592.071,517.018,309.946,370.118,537.406,94.260,58.679,70.842,246.755,292.387,325.835,259.804,464.071,373.527,505.973,76.097,183.822,242.241,89.085,72.931,110.608,199.523,188.946,393.958,165.785,601.506,223.389,75.696,548.814
15,20.753,61.054,76.109,153.176,145.920,70.367,49.736,46.553,105.901,74.409,75.755,40.442,178.066,119.061,83.210,114.282,84.031,45.440,16.009,20.397,166.451,137.807,148.297,109.389,66.947,380.804,229.642,333.409,134.852,565.984,1183.910,155.970,263.048,45.356,282.758,467.648,353.342,503.593,470.354,365.694,593.344,215.566,475.743,71.320,112.384,94.745,265.718,290.413,264.268,182.654,71.541,264.194,639.047,102.778,127.333,89.723,122.822,42.877,139.144,126.814,181.696,500.271,98.556,389.494,213.618,136.089,920.275
16,168.124,64.496,39.571,58.896,103.204,105.567,87.670,20.649,56.859,110.735,123.032,124.752,78.868,67.070,78.260,60.922,135.573,207.104,34.082,11.397,167.439,122.202,75.602,83.444,188.328,461.019,177.642,296.752,325.405,575.010,1254.874,221.960,251.747,233.993,256.576,499.204,561.517,164.843,542.540,518.721,564.785,195.421,143.782,186.260,131.304,35.552,168.527,360.560,355.237,317.075,219.449,195.341,735.973,131.299,180.062,120.929,107.898,112.885,112.928,96.674,55.257,544.812,300.778,387.370,278.863,104.532,860.980
17,89.340,23.326,65.304,85.648,24.142,104.011,44.575,69.596,93.803,85.742,9.521,37.163,32.505,43.579,89.810,138.194,112.817,95.904,10.027,9.474,63.514,153.272,54.664,89.111,166.053,406.316,184.517,220.027,309.100,545.216,954.865,27.188,120.072,148.281,136.076,443.389,481.200,504.676,472.363,683.622,817.194,330.026,419.287,140.006,106.607,160.515,176.073,260.733,401.464,372.224,110.112,451.581,638.939,206.479,127.318,131.973,150.288,174.246,174.497,114.535,138.345,216.688,109.028,453.815,119.092,10.975,677.088
18,101.557,138.667,57.424,116.856,201.381,136.456,48.047,120.254,82.437,57.386,18.181,77.147,154.077,157.263,70.650,60.000,59.565,16.664,143.309,4.231,152.913,261.693,103.461,54.135,90.038,430.968,123.625,286.745,328.314,534.321,1316.892,104.980,132.578,156.570,117.674,610.954,542.833,313.046,562.372,509.748,472.161,242.539,456.980,115.142,115.670,133.109,117.891,422.113,453.072,238.028,217.796,429.674,510.270,127.111,168.434,199.027,165.237,17.338,186.046,74.779,103.878,464.625,218.382,608.247,151.000,95.291,797.314
19,66.526,69.752,24.728,39.432,84.894,120.056,55.123,69.904,75.451,45.197,20.585,90.070,41.549,63.061,29.930,33.728,173.176,70.704,13.436,14.987,92.249,138.825,107.844,147.040,81.137,470.013,66.483,321.101,383.810,612.216,1177.252,252.743,207.265,297.215,83.189,501.028,630.283,373.481,522.920,764.667,525.398,210.789,614.485,134.349,105.955,94.297,255.109,120.407,503.320,277.486,76.010,238.047,503.689,160.153,104.023,104.750,22.737,59.969,58.078,204.523,72.845,397.542,224.792,119.062,159.473,49.278,503.598
20,131.845,32.233,102.489,80.912,75.053,187.278,102.962,72.228,49.070,74.697,58.681,20.434,22.593,118.526,22.720,102.544,226.893,150.056,36.100,11.487,125.173,277.526,22.203,95.254,153.603,489.253,65.167,427.852,289.724,670.526,1253.126,226.743,112.771,127.874,95.197,218.222,495.958,359.583,337.619,500.387,662.280,146.776,451.990,63.953,159.812,103.921,65.027,249.787,512.649,210.009,238.837,381.822,688.520,143.653,96.868,111.768,53.449,125.177,122.353,75.919,88.270,613.500,118.924,312.136,193.031,78.633,744.941
21,59.887,93.589,24.027,127.088,35.265,167.433,101.981,56.605,81.085,50.477,77.638,86.767,109.033,42.939,187.360,80.728,107.656,115.584,92.655,54.833,64.636,143.772,77.250,183.151,124.695,283.241,113.117,292.107,380.571,453.084,1136.432,222.455,76.337,191.563,177.432,440.037,459.350,218.954,341.265,545.270,612.828,277.763,458.980,73.822,64.920,55.655,248.845,499.893,404.784,104.215,219.173,485.597,675.115,223.583,220.674,53.946,109.195,144.900,133.582,53.360,111.642,89.083,286.729,426.198,183.840,63.582,980.137
22,33.691,77.318,47.582,86.376,173.310,79.322,129.425,132.246,73.986,68.371,11.809,58.442,42.714,188.737,16.130,25.029,116.443,101.336,80.782,5.205,152.000,271.237,66.344,107.302,90.756,575.766,196.342,457.772,381.895,708.984,1554.739,286.871,228.398,172.919,50.394,259.731,524.658,353.269,399.717,667.216,412.946,333.421,532.396,142.787,29.768,96.830,183.318,270.173,289.340,277.617,250.520,408.527,590.878,139.694,150.822,87.759,111.814,96.838,84.935,74.907,46.223,167.688,134.514,581.284,134.092,35.696,451.588
23,120.144,65.667,93.234,68.760,213.708,30.756,157.425,54.342,109.289,37.818,70.596,153.698,71.846,77.193,37.620,85.777,13.214,127.144,29.318,51.744,110.370,153.667,12.594,83.087,32.420,530.620,143.592,252.832,363.952,586.553,1054.820,181.891,88.277,270.696,193.886,322.685,541.408,336.463,408.947,294.270,700.946,103.855,342.366,70.130,113.938,92.752,193.627,281.687,469.412,200.850,118.010,414.310,860.095,113.278,79.233,135.357,124.153,147.746,191.288,154.802,164.561,457.542,281.528,378.556,92.954,230.734,890.824
24,12.742,49.194,28.408,131.256,207.062,44.489,122.953,206.175,80.176,59.106,67.021,19.713,163.615,112.684,29.880,23.388,119.557,102.384,14.518,83.538,49.919,193.728,94.445,100.778,247.282,431.753,122.542,303.758,206.152,582.889,1271.225,169.951,244.084,157.970,218.189,554.694,508.125,318.667,524.611,521.423,533.161,348.434,543.267,55.805,107.161,75.988,210.173,272.080,386.969,190.533,59.480,368.217,727.669,76.653,92.411,99.973,152.322,115.854,166.843,85.651,114.230,295.958,236.007,606.741,94.618,105.734,617.059
25,33.309,15.512,70.457,164.192,36.823,204.056,95.887,108.544,122.894,51.424,130.223,90.612,62.033,78.886,67.220,122.417,97.740,72.856,41.200,58.679,125.110,82.526,95.070,115.786,33.824,449.608,251.217,481.624,269.338,554.600,1217.360,157.960,222.313,143.963,124.561,423.028,815.525,402.019,471.044,636.090,564.065,239.632,75.772,54.249,49.964,142.994,197.809,302.773,416.072,462.308,306.490,522.279,599.899,141.514,99.357,75.554,184.169,162.308,44.216,109.453,74.155,826.167,251.736,358.086,173.099,126.671,872.020
26,138.804,69.605,102.076,107.704,155.558,98.378,88.123,79.395,98.725,29.152,22.745,75.876,27.330,87.140,71.520,204.252,159.321,81.896,10.400,36.705,271.179,218.868,52.430,127.421,216.168,341.184,110.308,322.255,297.914,697.911,891.351,188.356,228.229,140.333,261.697,718.370,498.008,312.287,333.973,597.784,473.559,286.289,632.198,20.260,45.866,158.703,157.400,252.913,250.887,338.037,178.776,517.891,636.858,119.562,115.612,52.554,104.347,13.869,59.209,85.047,56.520,467.042,192.000,495.901,80.519,57.215,621.304
27,39.876,15.380,55.212,284.560,49.947,95.089,159.726,11.175,119.535,58.750,65.351,78.310,35.154,103.009,66.430,88.194,136.038,10.992,14.245,72.769,187.792,84.605,69.805,41.897,149.885,464.500,130.008,312.161,229.157,595.763,1855.153,312.238,165.060,120.274,140.712,549.806,611.692,437.722,438.407,573.847,873.602,282.934,417.069,147.160,10.420,62.715,199.664,319.113,507.784,278.467,202.490,242.961,778.527,163.167,106.620,182.107,83.076,126.938,147.026,22.663,134.446,352.312,135.646,353.247,153.412,104.696,741.863
28,58.887,45.364,33.772,136.024,21.345,46.278,158.689,100.675,51.176,71.189,157.670,53.217,84.857,33.289,124.150,44.573,40.504,115.096,66.800,80.859,75.445,21.570,86.938,58.079,111.191,516.221,186.150,326.141,290.810,550.837,1495.523,246.089,229.988,213.274,182.545,568.796,523.850,617.185,432.566,523.423,708.462,83.474,314.515,124.006,183.705,75.285,214.682,279.493,519.680,268.832,198.786,427.620,798.122,128.208,141.101,69.795,70.559,150.062,83.882,55.535,114.574,304.438,172.333,445.975,103.611,108.987,607.402
29,47.794,64.147,27.962,144.184,63.124,74.544,48.519,66.509,108.901,28.083,88.872,74.101,264.341,98.254,129.100,76.874,59.656,41.696,70.636,12.769,101.110,58.114,70.758,154.357,75.725,451.601,221.458,443.221,393.200,479.805,1165.550,161.931,243.313,344.881,256.848,567.889,611.783,477.213,495.664,475.297,824.817,98.368,400.178,197.609,40.571,94.236,284.718,131.240,340.557,154.981,142.010,207.271,674.034,48.125,162.419,85.670,76.619,123.431,168.059,121.756,152.324,416.208,269.090,568.506,186.008,102.304,666.824
30,41.082,55.457,99.299,72.952,21.584,147.767,113.896,88.219,53.465,81.174,97.670,80.535,129.648,152.535,27.330,169.641,42.504,41.416,16.600,123.923,151.665,137.719,116.883,117.040,86.794,439.456,129.933,551.134,302.690,647.121,1058.207,141.653,143.024,217.933,209.402,579.482,802.708,517.028,427.301,667.775,459.634,85.211,593.594,82.692,127.295,95.358,142.582,329.787,509.835,280.178,190.837,424.140,814.277,159.000,108.411,99.045,91.754,33.100,64.320,113.977,95.358,273.625,200.701,767.086,181.817,95.608,562.657
31,74.361,77.853,91.875,117.032,61.947,85.656,69.613,75.368,118.535,21.515,56.138,83.248,55.352,191.316,74.600,140.524,25.366,109.208,8.818,47.526,127.220,108.018,124.523,110.087,51.611,532.139,93.725,460.638,268.610,474.774,1144.360,108.683,216.627,150.541,241.712,496.731,396.575,523.296,461.982,673.685,540.054,188.184,326.238,80.284,155.866,83.055,58.082,261.420,534.938,410.720,184.714,594.837,814.851,159.667,108.093,167.054,134.169,137.477,200.013,144.698,77.980,293.271,176.653,386.667,114.321,47.152,604.725
32,87.454,114.403,62.538,107.832,17.496,160.644,44.736,71.772,147.662,82.462,168.340,76.698,73.033,80.000,93.050,40.641,121.695,64.008,9.627,54.513,159.306,213.263,142.820,119.595,87.092,270.918,152.933,339.564,305.124,771.021,1355.117,97.267,82.181,165.726,39.977,386.287,489.600,235.667,529.425,706.829,553.161,183.605,567.406,111.905,17.634,113.776,204.600,306.913,361.299,371.215,224.847,484.318,671.351,171.847,222.791,15.402,154.915,86.462,129.412,58.105,91.777,112.979,456.944,239.741,67.893,139.101,740.069
33,113.371,51.287,126.054,174.760,47.080,29.333,96.255,126.763,104.042,199.038,78.447,129.752,34.681,209.544,47.160,72.495,100.924,156.096,86.800,36.308,154.387,210.877,110.914,107.349,73.366,570.690,151.283,292.953,359.081,875.884,1156.829,117.683,57.024,278.081,299.121,423.833,286.217,280.815,570.947,387.667,575.559,300.434,542.208,47.343,173.330,97.552,366.327,275.480,441.330,315.813,213.020,564.333,757.385,173.493,154.155,120.884,137.831,59.100,200.072,104.453,175.791,649.521,222.965,641.667,154.664,100.620,572.480
34,7.814,38.411,64.587,71.352,24.823,80.256,104.972,18.263,80.092,36.258,42.755,93.620,79.901,142.605,125.580,86.932,98.229,95.464,79.764,5.936,95.913,183.456,140.672,163.762,49.977,576.108,85.342,266.416,348.067,458.795,1142.495,79.158,118.036,207.867,124.689,357.657,526.475,410.898,620.292,587.027,397.763,510.368,790.356,90.970,116.143,101.982,329.473,113.133,413.206,247.439,186.663,458.271,800.811,106.354,114.233,85.089,42.949,76.092,107.255,25.430,147.250,251.854,226.528,363.778,184.176,56.241,991.235
35,53.856,108.225,26.739,82.384,64.398,29.967,39.896,145.184,88.021,40.409,46.862,60.194,94.714,137.658,300.150,99.223,68.779,42.800,46.800,15.769,186.740,254.044,46.203,127.246,110.099,428.829,78.767,362.450,365.843,598.437,1027.135,124.099,220.976,162.378,100.341,421.630,617.475,578.278,509.690,773.081,660.226,171.039,581.208,78.030,85.179,87.121,151.555,184.667,311.371,185.916,288.714,444.008,762.378,110.417,201.783,145.920,147.661,122.431,109.105,92.105,101.642,228.333,180.993,547.815,143.962,65.430,947.510
36,78.876,64.938,104.174,120.808,73.779,80.878,68.057,6.868,145.183,25.621,22.447,47.217,164.571,44.439,130.020,57.350,51.962,82.408,85.773,17.846,129.948,69.693,157.547,96.103,36.481,497.544,145.908,439.765,308.757,615.295,1702.982,240.386,233.795,177.926,161.068,352.009,620.492,459.546,451.947,445.784,509.333,163.237,262.554,104.586,170.884,42.527,205.309,349.280,500.186,191.617,189.439,424.636,735.365,83.139,183.240,140.304,125.237,68.877,186.641,143.395,131.682,39.396,77.326,469.481,63.031,19.089,597.745
37,118.402,40.287,51.136,232.592,38.204,85.400,74.047,144.114,115.901,30.780,113.766,50.977,58.934,75.640,89.360,159.388,90.794,91.624,11.064,13.513,128.549,228.404,122.102,126.016,197.061,360.386,63.192,416.181,334.771,568.247,1154.856,130.752,231.434,305.319,161.841,240.731,661.617,592.759,478.089,496.658,454.226,331.829,377.653,85.284,69.714,153.048,298.855,343.280,244.639,277.860,179.102,336.504,714.000,53.278,91.620,90.009,55.932,107.215,58.627,72.326,127.304,403.312,210.535,487.296,147.321,151.886,807.637
38,65.155,81.225,57.038,179.272,71.327,170.522,88.651,74.149,192.803,107.144,111.532,116.279,76.110,40.246,18.200,55.097,136.008,56.368,118.318,3.359,132.850,94.553,92.367,201.397,36.313,364.146,195.142,419.886,415.848,626.674,1239.027,151.931,173.422,310.993,218.402,470.324,787.758,426.083,395.788,460.622,447.527,158.539,726.970,25.053,152.018,20.697,164.973,436.840,205.866,251.561,353.520,463.605,584.237,119.792,97.643,61.446,103.831,74.062,168.196,104.221,150.291,280.396,83.014,488.346,130.565,66.190,790.510
39,28.124,62.155,21.408,196.488,97.168,133.856,63.321,50.158,74.739,38.644,12.468,75.434,39.868,101.719,70.540,54.447,104.397,42.152,105.518,17.436,95.237,209.456,33.469,85.476,63.939,464.462,207.508,344.886,358.671,766.500,1684.586,148.871,277.928,268.570,157.712,501.250,587.842,394.722,284.726,439.964,740.774,156.447,337.644,155.864,156.777,178.661,224.264,306.507,228.907,262.692,167.653,739.636,751.372,34.938,187.845,209.875,212.203,73.369,167.235,20.081,175.777,306.125,124.625,306.160,139.702,54.089,630.471
40,39.794,78.357,195.478,93.480,44.531,114.067,101.406,69.246,48.331,65.167,75.734,51.822,126.121,39.105,15.510,45.835,112.618,161.568,94.673,8.679,118.468,99.825,98.516,105.690,76.893,459.677,382.025,211.436,344.833,547.316,1255.856,265.683,152.036,218.474,182.318,433.963,507.483,488.130,428.469,670.063,447.903,100.408,334.851,73.231,119.509,174.206,266.945,445.920,259.216,199.280,196.694,413.163,605.743,202.507,46.969,123.545,71.720,29.223,104.471,38.895,116.574,327.479,345.042,268.914,61.809,89.975,482.843
41,147.928,65.760,36.120,87.384,151.646,53.267,71.783,19.930,20.437,76.773,53.649,80.682,124.626,140.474,48.970,49.718,113.565,94.120,34.718,22.205,106.156,133.246,20.352,153.833,180.206,472.741,194.100,414.557,449.138,728.358,1246.586,44.257,123.795,127.867,103.167,242.741,389.383,520.833,527.274,486.396,598.774,119.053,443.099,75.846,75.393,102.073,298.845,258.540,385.918,347.785,114.765,328.372,841.716,60.097,115.434,209.455,160.102,82.500,85.346,172.070,97.074,193.333,217.194,444.025,253.702,211.152,974.078
42,60.495,74.837,28.071,40.136,162.142,84.211,55.528,49.079,89.627,31.462,19.957,83.512,10.879,155.298,79.360,148.786,168.786,126.752,29.318,9.410,40.439,105.965,63.031,89.698,139.290,532.709,156.358,312.221,386.686,431.279,1395.541,65.287,344.928,343.341,198.348,412.750,528.808,357.120,476.664,521.541,731.075,227.289,550.584,91.680,141.286,83.303,108.427,288.307,497.351,452.645,169.949,388.171,715.973,147.757,160.023,147.250,86.729,171.931,52.706,183.581,150.486,166.750,163.431,416.284,212.802,32.051,724.343
43,153.402,41.760,62.293,69.192,227.504,29.489,130.302,100.877,83.176,10.038,16.777,123.992,30.451,86.175,176.400,104.544,105.382,83.608,34.245,61.679,193.295,311.412,9.320,83.579,113.137,350.987,217.642,415.738,329.343,683.005,1200.874,149.673,356.904,189.681,249.076,240.944,787.317,241.472,413.381,356.099,391.763,241.513,455.218,118.408,89.339,67.812,477.982,413.753,437.918,242.168,412.827,319.899,910.345,89.986,134.767,184.125,204.042,166.223,157.876,129.140,98.764,429.562,252.097,539.074,314.359,164.025,528.471
44,120.526,90.984,43.707,115.304,179.345,60.622,159.123,89.956,64.387,74.015,75.426,37.612,10.615,144.912,8.550,96.796,113.511,199.264,109.482,24.744,45.104,99.368,44.008,94.873,68.687,376.734,196.633,346.174,354.605,697.010,1620.604,154.347,143.711,48.437,154.659,700.204,442.425,256.926,491.973,335.180,282.978,122.895,459.911,92.219,66.732,107.485,212.136,221.647,233.278,317.421,285.092,566.953,814.385,96.243,90.674,66.518,123.627,65.900,134.889,101.570,121.642,214.208,173.806,415.210,167.939,112.443,647.157
45,49.918,91.147,99.293,112.936,44.947,94.633,118.330,16.009,80.585,15.121,240.851,69.124,9.527,165.272,62.920,31.864,99.542,90.680,45.118,58.949,141.382,163.132,25.789,205.032,66.595,474.797,121.933,191.617,214.757,587.163,1948.604,90.614,51.289,174.393,202.197,362.176,548.292,407.250,527.106,677.162,539.581,156.553,350.535,180.669,117.696,95.285,173.491,249.013,525.969,362.402,134.990,364.814,851.757,94.556,97.705,98.857,101.314,105.908,55.013,46.791,69.993,290.000,188.007,541.025,124.038,130.987,533.696
46,110.691,146.783,66.766,122.496,102.575,173.467,123.160,79.079,67.465,99.000,10.468,136.698,58.110,160.316,7.820,141.311,104.557,182.784,45.655,4.346,92.590,305.614,81.711,71.040,246.427,362.146,153.400,371.302,499.857,558.368,1506.775,134.644,403.747,143.081,120.780,432.398,559.958,436.111,302.903,489.865,640.398,183.895,303.614,200.929,66.830,135.721,154.491,388.053,540.546,444.748,264.714,364.767,756.838,168.160,153.504,82.857,48.814,65.385,135.392,65.977,73.574,377.604,213.854,397.037,144.664,67.937,678.696
47,143.309,18.682,45.076,164.480,143.743,248.100,86.057,41.623,28.979,79.061,129.596,33.736,131.956,82.711,78.720,220.214,167.466,111.640,27.655,30.859,160.341,117.316,238.312,171.611,182.534,395.152,299.892,340.383,325.043,679.079,1439.667,156.168,290.012,249.933,147.197,424.222,663.508,421.602,417.690,532.649,367.763,180.842,668.574,152.089,82.527,226.370,296.591,219.740,274.825,111.374,245.888,393.868,632.595,96.514,186.395,12.357,106.576,51.192,73.595,108.047,105.709,245.896,152.361,633.383,107.031,88.152,676.941
48,237.938,17.225,48.288,153.968,60.265,141.711,93.151,39.254,92.106,30.856,32.777,90.372,33.780,76.491,57.630,166.243,122.473,75.640,11.082,34.538,140.405,305.158,145.164,128.056,138.748,292.494,136.133,323.007,306.986,546.379,1321.414,50.683,152.301,185.511,146.515,316.778,440.358,217.259,326.611,351.117,399.118,211.539,543.356,142.178,110.054,133.388,175.273,261.833,472.784,248.346,208.439,339.186,767.351,160.569,190.233,107.339,82.763,85.585,121.993,61.163,126.432,314.021,136.208,301.975,171.344,218.316,672.471
49,53.330,10.946,95.902,147.048,27.478,130.800,155.585,116.596,35.972,48.848,36.415,41.922,36.538,53.395,138.110,56.204,109.244,176.112,25.864,63.897,123.306,138.474,162.031,170.992,79.053,364.418,116.225,268.792,329.467,571.432,1423.045,126.535,192.928,256.000,168.659,433.898,721.475,225.889,267.717,771.387,784.333,166.184,465.455,82.515,148.536,136.176,254.773,315.220,335.371,189.019,144.408,312.744,634.358,129.215,153.023,82.821,194.000,72.185,70.778,164.605,207.291,400.833,97.153,427.469,296.275,84.367,741.157
50,81.000,31.760,57.908,34.776,107.522,108.656,74.179,53.447,130.380,9.386,79.287,38.101,53.538,91.526,128.540,187.883,54.000,135.880,23.618,12.974,79.705,95.325,133.547,132.389,195.763,424.620,150.692,358.611,221.905,562.574,1414.721,48.129,143.024,179.200,214.871,290.204,420.325,264.130,336.522,559.342,565.742,63.921,576.614,41.799,13.214,68.727,183.018,193.827,225.155,144.645,364.041,335.395,720.669,92.208,156.977,114.027,72.839,137.754,124.889,98.186,149.764,409.792,140.271,372.037,40.626,137.000,444.157
