 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89,Mean90,Mean91,Mean92,Mean93,Mean94,Mean95,Mean96,Mean97,Mean98,Mean99,Mean100,Mean101,Mean102,Mean103,Mean104,Mean105,Mean106,Mean107,Mean108,Mean109,Mean110,Mean111,Mean112,Mean113,Mean114,Mean115,Mean116,Mean117,Mean118,Mean119,Mean120,Mean121,Mean122,Mean123,Mean124,Mean125,Mean126,Mean127,Mean128,Mean129,Mean130,Mean131,Mean132,Mean133,Mean134,Mean135
1,300.176,562.503,365.422,136.438,43.831,196.429,230.081,404.799,276.702,136.495,108.925,322.633,494.195,342.564,421.069,771.868,745.607,609.167,1195.396,419.301,515.599,326.872,199.894,248.971,75.346,324.602,609.354,274.977,318.074,451.043,93.133,534.643,248.725,58.289,69.801,78.037,502.972,130.368,133.857,1402.920,346.860,384.492,179.686,265.831,132.513,449.212,72.004,337.864,79.126,56.195,98.465,31.128,33.327,93.589,370.662,394.710,106.491,96.333,406.754,289.174,488.559,272.708,283.048,333.742,292.349,985,641.005,461.523,256.153,706.428,725.169,567.803,907.340,465.631,425.051,344.939,403.102,299.008,287.020,279.501,271.777,231.388,834.387,472.135,406.384,210.922,474.960,407.327,418.877,535.663,415.117,412.502,133.740,199.637,251.766,539.245,737.063,727.706,516.540,541.801,362.336,220.826,148.833,156.126,475.723,491.290,76.554,302.239,233.631,211.075,294.642,351.929,150.343,409.739,485.986,178.369,304.941,442.874,730.622,467.292,268.237,168.187,423.992,317.243,376.820,300.674,401.621,325.310,427.368,382.730,287.312,373.159,432.907,471.838,497.125
2,377.384,506.174,543.416,211.167,111.456,255.827,294.615,378.945,403.876,122.953,135.639,329.695,273.591,770.987,435.521,565.033,807.777,690.688,1261.629,849.391,781.579,359.240,187.804,175.225,97.362,456.455,293.608,374.151,333.280,463.387,343.207,512.277,137.483,83.898,30.325,62.781,339.042,137.535,131.804,1312.866,363.982,619.497,208.840,232.251,165.030,395.935,82.857,209.672,98.980,82.398,77.674,63.306,182.288,149.766,529.394,331.275,214.504,96.546,504.868,280.942,915.172,334.882,263.952,214.095,285,1231.705,374.424,561.077,263.874,778.109,701.497,597.383,1205.261,619.797,564.382,312.061,383.010,420.508,284.394,318.833,154.111,229.689,701.329,453.550,392.689,253.353,367.131,394.614,399.697,503.152,435.329,612.701,156.189,216.151,321.887,590.248,761.079,741.531,557.896,715.538,733.301,473.530,154.326,106.687,296.924,291.832,101.152,181.342,300.820,348.475,362.272,374.708,168.098,542.807,459.435,143.135,466.987,492.713,611.888,629.608,265.720,223.659,429.903,412.957,488.447,295.339,492.665,314.159,494.785,284.985,427.036,636.873,331.673,300.092,607.048
3,349.433,468.485,330.476,173.781,122.463,445.673,581.379,491.588,530.360,169.654,261.940,310.758,620.140,815.819,563.771,839.446,827.616,598.629,1222.906,668.340,571.249,566.488,368.844,262.121,33.054,517.273,403.006,438.331,403.788,562.204,314.378,217.482,184.833,240.042,14.115,32.166,307.130,208.386,421.241,1431.536,516.339,474.514,226.266,319.913,136.142,285.368,79.940,313.182,57.929,58.776,111.657,40.094,81.782,270.278,396.146,464.348,259.553,121.546,524.500,385.923,374.393,461.509,335.188,342.338,84.185,940.933,819.922,546.626,221.779,902.995,800.079,514.314,1157.502,860.797,429.076,377,629.219,348.159,293.839,245.242,193.169,254.745,677.255,420.295,404.734,332.837,450.583,267.058,357.080,620.619,595.465,416.488,133.029,277.496,276.068,742.147,776.571,788.903,407.255,753.462,598.865,446.432,153.380,80.335,398.295,385.368,179.807,309.246,228.172,290.553,305.997,318.746,147.976,515.269,445.109,226.686,557.540,588.152,644.757,503.398,378.677,180.893,515.025,497.754,485.636,248.135,430.647,313.353,562.789,261.570,407.873,512.741,390.541,655.861,475.036
4,335.608,646.347,655.886,320.583,271.647,437.006,193.801,425.437,347.736,138.299,323.436,352.609,482.684,632.879,453.500,696.884,608.723,765.091,852.484,874.115,602.782,292.488,159.872,366.873,41.135,332.210,594.287,525.390,565.720,537.473,206.541,321.375,377.850,38.819,29.984,117.262,298.250,196.991,240.527,1181.750,669.047,484.831,197.568,361.077,127.836,456.502,113.660,181.298,71.641,63.905,86.355,30.178,140.808,78.867,504.024,484.111,129.257,141.963,402.868,228.426,575.421,434.739,253.389,254.326,379.206,1122.300,660.281,616.813,157.263,853.677,636.034,529.537,1289.551,601.401,574.949,784.402,514.015,393.603,166.442,280.260,230.946,341.703,563.494,456.538,633.164,345.869,550.977,434.797,466.689,722.988,389.150,479.367,249.151,238.313,255.138,632.183,660.534,724.733,617.748,566.994,486.319,371.936,190.367,164.745,372.817,401.246,178.256,248.581,291.132,117.565,413.666,228.562,153.906,454.761,662.224,232.224,508.389,676.078,754.112,618.457,193.927,204.843,405.301,511.123,479.304,378.383,410.450,255.337,333.161,457.600,465.506,702.245,296.688,637.942,769.042
5,278.661,395.216,356.018,166.562,166.838,389.821,118.317,316.975,461.949,82.234,140.632,318.961,541.795,597.597,654.882,576.711,701.393,608.903,1174.352,644.096,786.624,397.880,79.268,264.705,34.297,202.920,440.204,260.657,234.778,630.479,319.037,408.589,140.850,65.253,94.293,163.481,336.389,203.535,239.795,1361.750,505.082,832.628,243.882,344.554,206.457,554.260,124.611,217.949,155.192,39.656,226.907,149.928,120.481,76.665,423.251,465.807,216.788,73.935,562.061,399.058,360.710,474.658,240.091,330.268,281.323,1113.990,542.788,503.970,444.463,801.602,385.350,613.207,994.320,681.829,493.904,385.872,394.707,108.770,264.301,191.815,122.481,330.748,693.687,414.984,535.554,323.031,347.914,403.836,335.571,625.622,439.188,395.464,171.525,219.697,290.627,433.772,637.714,621.511,392,721.596,724.170,656.949,109.512,88.755,630.241,479.545,125.424,250.658,277.681,371.467,350.102,562.213,149.524,585.201,558.850,185.080,464.782,594.543,825.888,506.717,248.409,151.114,513.094,441.097,701.783,278.009,436.019,440.194,461.242,408.470,509.648,469.195,327.107,463.665,642.595
6,365.992,361.659,558.910,213.219,242.522,250.712,316.099,327.985,379.494,207.935,355.436,395.164,362.456,824.409,322.431,746.826,606.598,472.774,1407.170,577.500,530.959,322.224,290.246,157.688,191.362,147.818,477.840,179.297,260.418,593.694,231.474,415.589,361.200,47.392,69.188,24.797,486.856,167.298,151.375,1088.598,368.567,322.350,309.219,394.087,129.422,293.424,135.279,154.737,127.889,50.328,167.302,120.528,134.801,201.772,498.160,366.870,133.235,184.944,510.807,444.516,575.255,525.814,327.740,256.717,400.005,1327.076,425.041,446.511,211.605,671.179,852.316,515.543,1053.861,696.977,611.637,533.168,419.146,455.159,295.546,335.743,186.933,267.934,820.226,560.036,607.316,286.538,426.594,432.086,585.139,572.053,554.789,397.396,102.676,148.715,253.799,407.512,743.534,692.389,554.435,641.860,564.913,478.966,120.933,82.360,626.938,317.119,118,272.634,274.626,279.090,272.961,299.925,150.783,608.246,450.721,270.548,405.841,757.287,685.839,694.490,220.543,284.087,552.232,426.506,655.912,362.600,411.349,313.444,391.184,525.096,457.812,480.968,427.010,646.347,494.685
7,245.249,673.054,392.458,379.896,279.529,307.135,238.317,505.980,546.522,76.458,257.669,648.328,397.423,580.644,639.111,561.083,642.473,556.124,1402.566,430.724,544.508,278,90.212,171.590,134.778,438.727,432.514,484.517,221.720,645.543,319.437,255.098,153.083,36.759,49.963,65.166,380.810,94.456,250.348,1270.228,366.076,401.705,163.207,218.231,152.448,570.849,99.970,272.596,30.631,104.286,88.831,71.939,259.936,132.209,668.091,550.522,217.265,150.245,456.711,570.942,426.138,557.006,212.096,344.677,365.566,1238.481,685.267,558.183,284.958,792.955,788.497,494.867,1158.894,622.963,351.624,429.670,507.473,366.897,219.430,328.057,129.545,408.892,733.465,398.191,573.096,257.709,460.486,312.194,404.902,552.402,551.188,551.672,125.479,215.190,278.650,620.659,752.757,550.767,553.442,906.930,596.157,520.979,173.226,129.212,433.647,526.612,110.752,331.053,217.020,303,332.031,367.308,134.780,537.095,351.184,387.683,381.469,827.935,1034.026,578.858,192.207,238.742,732.213,351.154,520.452,391.726,524.007,432.964,481.704,494.604,456.791,365.918,469.317,754.324,356.494
8,376.012,522.048,416.867,235.990,94.757,310.391,313.932,516.538,425.315,127.897,249.023,629.594,395.995,653.866,498.569,776.289,649.884,598.973,1383.497,537.378,581.518,258.768,273.575,230.116,90.627,371.477,570.448,565.541,202.286,624.065,232.807,284.571,274.658,94.669,49.864,74.882,276.306,111.123,194.321,1478.232,418,374.503,175.243,139.851,185.112,461.437,190.657,394.884,82.217,67.087,71.221,61.650,89.224,192.475,467.070,292.556,270.558,143.685,434.575,396.103,561.834,483.211,332.553,220.120,264.677,1253.071,690.083,504.285,356.126,721.104,969.712,662.718,1055.149,593.171,343.490,597.346,598.551,249.079,258.185,292.179,333.494,404.860,614.292,521.386,322.723,290.712,481.211,459.224,445.486,590.625,504.446,288.469,180.950,277.320,231.339,608.248,872.122,812.506,463.827,625.561,496.716,225.975,55.116,120.417,603.201,501.328,95.116,215.208,294.379,201.702,221.614,264.688,171.228,356,336.684,300.942,451.067,543.939,934.030,387.566,272.539,182.107,506.401,579.480,550.120,442.548,383.506,434.421,562.090,459.233,481.324,479.491,338.171,624.861,771.994
9,390.539,529.078,414.024,133.875,45.118,272.353,338.994,410.920,308.388,254.991,246.414,371.594,367.372,751.564,637.111,678.190,480.188,446.694,1180.019,724.353,712.787,313.592,245.816,280.815,72.638,417.114,598.923,417.605,162.831,403.323,207.422,366.402,173.200,134.175,51.471,69.861,478.681,123.842,153.768,1331.196,388.105,722.869,389.456,323.964,201.466,322.935,79.891,291.732,82.212,13.519,77.256,64.144,116.994,232.342,522.080,493.667,146.013,180.745,540.715,216.574,506.476,668.789,243.341,424.320,342.603,1200.500,541.797,590.026,429.926,788.766,954.271,475.053,1190.442,587.908,481.962,335.916,519.288,324.548,287.823,268.137,202.080,313.755,660.041,683.996,391.492,251.391,526.629,412.033,271.589,758.127,550.563,556.464,179.357,260.919,166.918,449.494,911.471,812.086,471.094,745.076,574.236,527.483,128.577,35.342,569.433,416.574,137.110,192.570,261.686,366.043,322.616,460.737,189.685,487.962,550.854,195.673,552.941,661.435,865.341,569.239,212.879,326.796,431.356,500.820,355.249,395.452,474.301,576.643,326.188,381.296,577.952,453.873,535.185,664.873,550.530
10,462.576,471.647,413.271,570.271,210.956,458.474,434.342,403.789,548.949,200.841,29.466,254.031,311.944,687.866,519.806,858.331,534.509,606.715,1036.547,419.679,586.995,201.200,322.134,259.867,121.011,202.886,713.945,306.378,341.683,536.914,165.156,231.625,291.817,147.355,16.398,64.909,290.847,165.728,246.830,1337.138,550.988,456.180,126.414,211.482,393.172,390.874,100.626,122.788,108.672,85.228,105.041,146.206,161.256,372.063,414.017,460.072,114.938,256.306,522.452,450.129,406.359,270.342,244.029,386.068,457.058,1135.457,396.705,617.157,299.947,576.348,566.610,392.745,1160.611,500.525,209.414,515.536,387.878,470.722,217.687,274.776,122.809,330.378,861.062,421.506,430.684,278.844,611.183,429.285,589.208,499.198,512.915,415.531,136.626,221.327,277.237,598.835,593.677,657.319,589.241,566.439,592.537,516.771,195.520,209.140,557.188,405.919,133.347,392.352,212.701,260.992,452.060,401.229,219.244,498.083,320.272,324.699,545.184,830.413,606.858,649.971,194.569,196.174,627.052,439.837,416.212,371.965,485.249,353.008,474.578,280.630,462.133,478.723,455.898,347.405,816.435
