 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89,Mean90,Mean91,Mean92,Mean93,Mean94,Mean95,Mean96,Mean97,Mean98,Mean99,Mean100,Mean101,Mean102,Mean103,Mean104,Mean105,Mean106,Mean107,Mean108,Mean109,Mean110,Mean111,Mean112,Mean113,Mean114,Mean115,Mean116,Mean117,Mean118,Mean119,Mean120,Mean121,Mean122,Mean123,Mean124,Mean125,Mean126,Mean127,Mean128,Mean129,Mean130,Mean131,Mean132,Mean133,Mean134,Mean135
1,2820.135,3592.779,3383.711,1523.573,683.963,986.936,1277.410,3203.065,3975.691,766.748,1174.759,1509.352,1965.953,2859.322,2151.104,3316.992,1651.607,2124.651,3775.346,2225.711,2701.086,1795.488,821.089,1858.347,759.232,1521.324,2410.066,2220.064,2041.698,2227,1716.637,3087.589,2026.158,391,380.408,675.604,2390.588,992.886,1154.661,1846.130,1550.965,1911.781,1461.249,1003.318,1314.552,1591.861,766.408,1392.561,559.899,447.564,440.384,285.378,381.115,711.006,988.355,1655.333,782.089,770.556,1503.895,1723.206,1666.041,2202.776,1033.014,1774.388,1222.434,890.424,869.788,712.149,861.263,1147.557,1111.090,1002.293,585.317,1207.161,688.274,897.458,657.678,381.190,732.775,845.537,660.032,1129.073,1104.284,721.753,734.548,1015.778,709.240,564.586,624.054,1098.282,941.554,1194.092,554.290,539.190,921.396,1044.769,1123.852,981.975,1539.824,1663.901,963.079,700.186,542.156,476.165,1267.170,1169.942,411.526,730.310,849.486,719.784,1031.350,862.971,794.732,1701.542,754.510,722.038,1098.523,1597.852,1177.397,1455.611,717.918,782.722,1195.815,1342.663,866.659,846.139,782.093,507.528,1321.413,932.896,1094.070,1474.964,1866.815,1751.433,1282.494
2,2919.123,4497.850,3225.705,1984.573,1285.787,1479.699,1246.907,3389.146,3811.399,849.439,916.218,1557.875,2148.409,2828.463,2751.535,3303.545,1705.438,2724.812,3387.302,2491.904,2581.767,2061.512,1304.637,1747.468,670.946,1584.301,2309.199,2390.145,2475.619,2863.527,1518.948,2832,1909.125,418.988,307.194,468.310,2534.366,1135.386,1187.545,2039.156,1815.339,2010.541,1229.568,1089.072,983.474,1716.939,808.487,1503.253,549.803,497.560,448.721,390.178,700.096,876.158,1170.443,1614.638,957.819,835.162,1724.263,1645.174,2257.952,1825.876,1347.115,1599.086,1545.026,880.952,822.171,751.340,957.826,1393.209,992.836,978.862,717.614,1049.258,958.713,723.453,598.971,260.730,661.414,787.585,694.834,1081.559,1181.078,732.175,1032.785,1125.431,699.440,590.596,660.576,1153.164,703.235,1066.657,652.021,488.176,942.994,1107.964,1048.476,1013.581,1310.054,1960.696,1168.843,661.360,549.213,449.392,1451.183,1359.012,446.815,987.070,920.683,851.471,1176.212,843.808,1008.693,1767.625,900.337,817.936,969.238,1488.709,1494.461,1392.030,695.276,883.462,1159.318,1348.163,1084.696,872.926,693.877,542.591,1367.928,749.863,1088.400,1338.927,2097.176,1608.988,1396.929
3,3329.714,4633.796,3962.861,2165.062,1227.331,1639.288,1669.242,3293.648,3543.556,1277.393,966.895,1856.914,2321.121,3602.812,2604.542,3762.107,1809.321,2882.651,3141.245,2532.821,3173.919,2686.776,1192.134,2220.382,799.957,1603.131,2782.514,3122.395,2777.614,2668.952,1331.267,2611.500,1861.742,469.223,417.215,485.385,2781.352,1258.658,1108.661,2174.527,1983.643,2208.055,1150.698,1276,1196.909,2239.532,955.977,1441.828,628.212,341.643,476.378,548.028,589.538,866.949,1450.857,1641.932,1058.920,899.361,1669.206,1747.181,1945.538,1982.714,1105.284,1757.182,1035.217,959.357,917.899,864.813,721.042,1285.139,1201.633,1040.250,795.244,1182.290,701.879,1308.844,677.327,345.579,766.630,839.540,680.430,1307.115,1252.103,826.131,1060.718,1180.256,855.354,653.304,625.098,1029.158,821.531,1057.754,705.080,423.433,765.167,966.701,1251.275,1254.800,1138.658,1948.678,1140.445,916.373,570.968,552.896,1283.670,1423.235,385.606,785.673,947.663,890.227,1240.773,912.096,949.008,1864.837,1050.799,1031.939,1013.874,1888.970,1535.150,1359.673,676.647,831.957,1281.083,1311.251,1143.111,808.848,717.587,497.619,1304.525,920.667,1204.315,1823.082,2066.112,1614.983,1103.250
4,3186.731,4261.006,3884.313,2491.688,1379.890,1535.744,1890.422,3119.668,3421.157,1400.047,1296.842,1787.969,3113.093,3567.866,3045.007,3736.066,1762.054,2472.564,3619.371,2861.269,3071.244,2417.528,1279.749,2068.087,946.443,1954.165,2980.630,3208.233,3017.090,2961.107,2039.585,3334.670,2229.942,503.843,408.382,592.824,2919.917,1642.404,1057.045,2180.469,1993.573,2302.984,1384.817,1185.041,1060.534,2346.502,818.906,1302.343,577.662,412.855,566.058,383.722,653.064,761.266,1363.645,1666.188,1285.920,870.870,2024.614,1849.258,2350.828,2174.516,1110.764,1670.295,1522.624,1127.643,986.724,872.345,880.784,1163.393,1194.045,1243.378,676.917,1197.862,941.268,1103.447,740.146,302.135,719.554,820.358,654.675,1175.990,1059.786,801.215,1003.718,1106.766,855.429,734.862,660.247,1134.721,798.653,1106.826,792.950,542.919,832.379,1222.042,1420.434,1224.731,1462.924,2169.690,1129.066,944.161,641.968,537.410,1234.451,1435.968,474.614,988.817,802,952.851,1093.512,822.779,1037.748,1803.867,1006.401,811.788,1132.293,1998.387,1371.180,1343.826,972.638,969.187,1173.384,1369.011,1037.212,904.270,798.855,695.798,1430.399,836.100,1329.988,1810.582,2275.434,1968.896,1596.774
5,3108.539,4013.108,3470.482,2098.969,1177.802,1570.718,1521.404,3378.402,4196.601,1020.150,1111.165,1256.109,2477.740,3012.517,2359.951,2869.934,2044.071,2411.618,3836.943,2493.359,2956.944,1961.504,1134.302,2347,875.076,1714.284,2769.210,2685.628,2815.661,2787.559,1602.793,3451.991,1933.308,466.964,403.466,391.123,2628.912,1404.842,934.527,1913.719,1716.023,2275.699,1258.840,965.138,1517.836,1989.987,754.679,1584.354,551.212,502.519,498.477,361.294,677.019,682.911,1290.902,1789.580,1108.695,819.218,1883.943,1895.032,2287.710,2117.913,1125.500,1651.794,1380.291,1152.619,926.290,787.443,1189.437,1538.940,984.808,1240.702,677.604,1316.152,672.643,1044.732,679.024,329.762,758.932,901.030,734.990,1107.748,927.757,725.769,1125.220,1214.625,811.160,704.243,643.640,1076.526,775.962,1269.594,727.920,494.923,914.955,932.943,1404.725,1007.044,1583.964,1749.298,1135.834,872.331,520.741,504.971,1386.862,1288.284,420.738,844.342,932.693,1107.302,1101.029,940.713,965.469,1769.170,843.833,968.769,956.770,1722.752,1310.288,1644.974,874.319,868.512,1150.011,1340.831,1158.221,781.626,787.587,571.302,1320.794,942.604,1259,1708.236,1992.522,1754.468,997.810
6,2966.531,4031.497,3827.807,2268.208,818.309,1305.321,1664.087,3446.317,4046.759,790.365,993.842,1818.719,2522.474,3240.799,2513.736,3810.388,1692.089,2548.629,3870.931,2633.513,3284.178,2277.864,1357.006,2196.486,836.822,1562.114,2712.912,2840.052,2382.884,2593.586,2020.741,3166.509,2169.717,602.807,427.691,529.679,2515.282,1470.237,1246.286,1921.607,1784.994,2116.863,1777.373,1085.487,1274.642,1477.515,858.958,1601.172,791.278,441.494,563.674,467.967,498.231,688.082,1080.585,1486.053,1093.115,814.167,1725.627,1994.761,1938.234,2554.572,1088.591,1791.188,1475.873,1060.376,883.101,954.391,806.074,1340.234,1290.797,1127.245,763.135,1111.691,826.382,874.598,689.820,337.397,902.675,799.352,851.271,1223.619,1143.107,703.924,933.102,1187.631,837.697,651.449,871.342,1207.108,834.995,1225.256,554.483,381,1133.136,982.419,1211.344,1104.725,1371.478,2030.637,1177.865,625.466,657.981,576.432,1182.576,1469.617,425.504,847.257,826.050,953.910,1069.097,1087.412,991.205,1811.742,878.541,1028.247,1157.038,1902.548,1419.974,1505.903,620.379,800.646,1195.204,1322.891,1180.714,805.117,693.401,514.563,1378.892,900.493,1265.224,1680.586,2080.380,1716.584,1526.054
7,2903.335,4189.916,3374.584,2359.427,917.662,1644.122,1333.112,3259.296,3943.792,802.299,1028.038,1490.562,2456.400,3143.013,2756.431,3450.058,1439.741,2611.780,4561.415,2362.731,3020.167,2128.288,1112.140,1798.312,562.941,1698.074,2955.321,2962.035,2594.481,2733.677,1888.067,3407.822,1940.725,446.940,335.361,540.406,2493.185,1000,1374.125,2142.710,1769.614,2217.918,1686.012,1167.974,1312.875,1851.593,862.996,1429.419,464.460,434.170,378.657,569.839,610.756,757.968,1218.268,1550.884,1077.186,813.792,1557.605,1683.536,2060.614,2433.603,1160.260,1811.538,1324.958,929.548,884.373,814.523,967.963,1432.537,1127.582,1019.170,667.119,1385.429,708.529,901.687,587.278,351.484,707.582,908.057,794.854,1013.804,1064.918,938.008,932.322,1135.831,863.200,693.794,622.869,1110.037,1003.484,1170.328,894.416,520.384,989.045,1020.752,1271.153,1239.403,1611.975,2188.906,1112.729,726.263,847.369,610.781,1446.241,1559.464,394.590,888.180,1001.274,998.573,1348.621,1202.438,1169.854,1888.269,851.238,760.391,868.828,1761.943,1359.442,1587.655,704.228,965.926,1115.450,1449.271,1076.005,808.826,809.955,696.798,1253.206,889.848,1086.733,1876.582,1996.195,2117.578,1279.595
8,2970.237,4063.377,3787.470,2256.271,1074.934,1635.423,1621.447,3423.236,3870.910,1038.589,1335.519,1410.586,2357.544,2987.879,2358.389,3460.884,2033.777,2227.989,3816.535,2440.071,2840.305,1756.640,1289.905,2065.670,943.816,1662.778,3201.586,3042.785,2869.603,2680.188,1442.422,3740.447,1782.783,531.386,464.225,442.310,2969.611,1144.298,1242.830,2046.179,2028.269,2005.175,1701.947,903,1245.974,2118.190,727.989,1336.717,776.424,435.622,529.936,358.422,757.051,870.323,1043.739,1635.184,1012.850,809.768,2146.491,1622.832,2180.069,2505.596,1187.543,1802.935,1276.513,1117.010,920.235,898.089,981.758,1237.617,1069.085,1409.808,802.449,1055.853,868.344,812.229,757.385,434.603,845.028,859.636,689.646,1180.647,1206.951,656.092,1125.333,1000.600,855.834,584.565,732.041,1199.025,691.432,1233.623,681.777,462.732,897.650,917.368,1126.011,1016.244,1723.468,2234.521,1363.118,820.411,618.553,693.115,1355.299,1411.220,362.953,1100.060,896.344,857.729,1094.567,1091.258,813.736,1608.333,1041.452,991.080,1002.343,2075.565,1277.191,1605.030,791.862,881.692,1325.204,1497.466,1050.700,823.191,853.468,574.607,1278.910,774.974,1272.815,1837.218,1982.400,1868.029,1219.565
9,3098.927,3762.802,3350.012,2295.385,922.993,1608.115,1735.466,3260.633,3900.039,1086.766,953.015,1545.562,2318.205,3404.584,2944.958,3568.314,1879.589,2695.941,3503.849,2625.878,2752.244,2175.728,1289.263,2188.705,808.951,2000.938,2982.679,2870.779,2637.471,2534.505,1556.526,2979.678,1900.808,363.916,338.377,516.578,2624.792,1267.079,1289.036,1956.714,2104.444,2242.743,1586.320,1148.744,1222.612,2107.394,806.498,1433.045,667.950,473.432,398.174,504.767,424.013,659.304,1488.484,1769.324,1124.982,748.005,1702.355,1553.303,2255.710,2355.839,1065.803,2076.252,1333.254,1006.690,1022.668,839.570,984.242,1137.090,1223.407,999.606,854.785,1045.507,815.713,1167.871,675.263,285.849,875.149,746.379,721.099,1120.696,1256.041,953.514,1083,1109.056,1006.166,624.175,835.234,1053.121,743.559,1322.159,610.672,553.408,879.997,1027.407,1131.571,1090.083,1822.565,1906.778,1250.939,803.441,696.191,579.241,1218.603,1466.171,394.559,841.345,1010.865,932.804,1123.567,1026.492,1174.728,2116.042,894.242,973.426,1050.799,2097.426,1372.891,1757.850,911.991,863.646,1162.376,1430.149,1179.502,861.752,864.576,526.405,1364.901,893.226,1235.106,1859.368,2327.854,1928.775,1182.875
10,2864.596,3603.216,3584.861,2113.396,1131.669,1587.462,1634.484,3401.950,4108.859,1218.019,1081.120,1274.430,2188.409,3364.161,2364.750,3666.992,1829.884,2122.860,3956.396,2250.763,2649.949,1654.672,1070.961,1814.127,907.503,1315.295,3044.812,2299.942,2390.058,2413.726,1959.452,3451.643,1986.775,336.928,343.099,482.898,2585.681,1296.886,1212.357,2233.415,1667.596,2177.126,1544.213,828.328,1536.716,1969.338,918.596,1456.298,593.530,491.842,420.331,497.911,697.981,560.513,1129.017,1527.792,992.336,712.454,1715.605,1791.213,2226.586,2336.727,1126.351,2028.668,1424.682,879.362,816.083,834.072,1007.532,1282.801,1191.621,1052.484,699.036,1295.124,905.732,866.631,730.834,321.135,767.747,896.158,710.605,1089.934,1006.115,808.622,1084.497,1144.997,840.697,736.867,727.221,1438.418,789.563,1139.952,667.109,544.380,815.757,952.796,1192.889,1020.917,1442.676,1658.561,1349.773,949.585,604.183,532.065,1389.772,1514.936,463.738,945.887,909.362,1069.282,1080.611,914.346,1140.075,2021.773,761.007,912.256,1080.912,1807.430,1431.790,1463.569,662.961,835.090,1275.605,1398.969,912.276,855.722,927.974,744.659,1476.444,737.670,1289.061,1814.364,2017.717,1980.832,1364.071
11,2882.400,3390.096,3031.102,1965.188,763.941,1397.795,1346.509,3546.502,4472.921,1035.607,879.474,1289.445,2000.284,2624.832,2338.465,3358.215,1363.661,2420.339,4181.076,2620.603,2759.193,1742.552,961.128,1761.723,656.141,1218.386,3217.757,2730.988,2182.979,2090.871,1638.770,3435.322,2282.933,482.898,397.466,521.695,2281.333,1161.079,809.482,1897.982,1606.357,2303.481,1805.550,1144.903,1578.155,1740.476,944.736,1517.182,659.419,527.212,418.192,425.906,615.474,809.753,1043.206,2100.304,1091.336,745.583,1522.518,1404.794,2161.427,2080.391,1247.226,2026.117,1600.682,780.429,963.373,781.809,1105.295,1429.214,907.040,1188.835,643.040,1197.687,828.471,957.615,836.937,303.381,808.169,926.325,906.522,1316.004,1016.877,857.869,915.198,1174.381,680.011,778.591,678.743,1209.882,917.437,1216.232,812.634,520.155,919.153,1051.365,1435.725,1080.553,1514.698,1827.959,1186.179,891.225,681.067,643.317,1441.076,1473.974,443.898,1016.595,890.147,1119.514,1019.499,1169.742,1050.406,1781.049,875.636,1020.192,1164.138,1832.430,1311.266,1515.257,818.147,912.385,1113.478,1226.331,934.383,748.857,869.048,495.853,1383.386,688.456,1239.055,1512.509,1735.888,1872.457,1474.482
