 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89,Mean90,Mean91,Mean92,Mean93,Mean94,Mean95,Mean96,Mean97,Mean98,Mean99,Mean100,Mean101,Mean102,Mean103,Mean104,Mean105,Mean106,Mean107,Mean108,Mean109,Mean110,Mean111,Mean112,Mean113,Mean114,Mean115
1245,1018.686,504.695,549.462,330.655,254.945,478.533,834.009,931.012,1408.510,739.722,750.370,464.709,521.250,922.527,842.395,916.938,750.739,480.902,959.838,573.270,693.035,967.495,321.716,356.531,679.115,597.991,1192.049,1140.279,259.564,227.793,238.605,320.017,565.123,399.886,766.467,920.853,652.709,641.396,526.647,513.984,343.562,1207.695,694.187,406.770,779.826,701.176,503.016,538.195,826.023,818.384,1281.305,1175.372,757.000,1147.736,1129.278,1074.548,901.159,1046.674,406.975,642.274,417.188,545.911,480.204,657.806,408.125,602.878,381.347,336.530,515.922,613.761,927.389,445.052,443.576,220.874,392.575,427.984,258.226,886.875,363.337,661.990,333.234,314.403,358.429,543.261,394.457,382.129,513.911,344.399,428.388,516.815,530.254,377.086,612.141,538.902,530.179,357.150,842.411,756.406,523.820,780.402,264.577,362.454,399.941,523.036,347.616,340.925,1120.893,1024.774,951.723,833.934,818.821,1414.529,1077.352,964.463,827.956
1246,982.240,535.280,551.315,289.391,265.264,490.333,848.009,785.111,1349.595,591.656,779.410,391.821,705.989,833.100,1037.535,834.300,756.500,468.878,799.188,614.685,554.080,747.252,378.963,382.688,765.208,486.991,1166.650,1098.469,248.218,261.848,255.303,227.433,567.963,436.369,1033.752,864.824,592.953,443.892,589.202,548.206,472.696,1160.010,654.110,388.132,840.183,524.912,504.431,557.143,846.892,707.584,1205.824,954.372,1065.377,1123.000,1194.939,866.460,899.572,1117.442,301.532,666.696,466.145,423.620,543.268,668.132,343.971,467.024,394.753,346.670,485.144,685.674,787.579,426.340,490.220,304.638,341.850,432.423,353.842,1087.375,474.675,541.629,258.922,269.984,323.327,825.693,501.552,515.968,528.363,302.881,238.635,611.954,513.123,309.430,647.356,614.337,423.716,377.947,966.184,876.340,500.367,558.377,228.586,294.115,452.908,633.306,378.504,300.721,1243.500,919.692,875.801,967.245,733.530,1405.910,1025.321,997.061,799.919
1247,910.498,583.093,563.562,277.973,232.538,458.619,859.826,786.790,1567.020,730.467,634.200,423.344,621.295,917.164,570.814,837.237,876.739,431.451,1010.200,561.618,520.283,800.579,337.951,387.219,804.323,575.745,1020.699,1361.658,287.693,333.117,262.560,339.083,546.442,427.852,1076.257,898.037,705.523,632.550,629.462,597.825,504.732,1240.614,731.788,374.020,620.165,599.735,406.683,528.970,824.223,876.481,1312.550,1063.880,980.808,1130.032,1190.354,854.873,836.738,1006.842,359.456,704.778,553.406,512.190,620.565,573.035,397.831,524.476,388.780,545.810,375.789,529.739,829.758,430.639,455.614,299.528,399.880,315.366,365.947,1106.319,295.880,577.600,305.447,304.355,367.980,646.284,529.590,437.785,527.911,359.175,305.047,542.938,499.614,219.312,516.368,570.994,512.097,498.286,718.199,716.330,437.438,599.246,237.938,351.523,411.750,514.135,323.400,237.789,1136.521,929.747,780.893,1006.219,677.134,1383.406,979.509,901.184,803.326
1248,996.004,541.076,572.946,323.527,211.626,472.352,953.774,983.414,1355.817,879.744,775.990,428.179,686.920,799.218,933.581,1017.625,741.924,455.890,979.600,659.461,554.858,863.720,529.839,379.039,709.698,557.173,1009.041,1080.360,379.545,252.952,224.844,346.400,597.620,357.081,1215.514,908.029,621.163,513.135,625.235,580.087,461.284,1277.248,747.663,415.230,782.807,721.191,518.797,530.195,741.354,774.973,1253.733,1093.727,739.706,1194.328,1170.879,1089.000,957.697,1223.663,386.013,680.156,521.739,560.418,439.648,694.431,455.213,512.598,371.060,412.260,437.156,640.420,844.253,378.052,439.288,395.457,302.940,299.089,395.398,912.069,407.530,418.295,295.092,310.282,407.878,777.955,560.410,477.602,630.763,287.559,333.965,484.415,511.184,279.750,657.055,605.448,394.284,414.045,846.340,829.689,520.906,655.680,224.225,317.315,360.664,595.703,370.088,341.891,1218.421,935.808,878.816,942.596,814.104,1229.161,1122.352,933.184,714.948
1249,914.314,496.381,477.500,414.682,221.615,338.800,924.548,879.975,1446.190,635.889,947.810,326.596,663.864,787.973,884.093,843.150,824.772,492.463,1000.275,667.079,518.814,817.626,422.358,341.406,807.031,517.927,1213.138,1124.495,230.198,269.690,222.596,323.517,573.018,307.557,932.810,889.243,676.930,581.378,683.202,572.198,405.979,1349.262,735.919,411.711,775.156,622.640,537.016,550.135,756.423,774.065,1437.794,901.066,1024.938,1133.456,1106.202,802.214,954.607,992.895,384.038,605.696,564.739,556.240,433.759,676.958,385.279,523.683,341.620,335.480,635.122,574.435,950.284,381.423,528.470,350.858,326.305,473.130,322.256,790.986,353.867,489.143,285.404,397.621,338.561,718.773,473.038,323.989,550.504,316.273,347.118,611.646,501.123,258.828,774.564,532.221,495.955,347.188,789.234,807.377,526.422,563.049,254.251,429.600,418.546,574.117,513.416,311.422,1021.279,946.151,807.286,888.510,665.455,1490.045,1065.201,867.803,904.733
1250,962.878,548.254,496.977,338.891,197.253,364.724,821.757,840.068,1448.595,686.467,762.490,422.033,702.932,717.891,842.744,947.912,853.728,401.354,1044.512,680.899,487.301,820.925,496.481,349.445,631.958,579.673,1114.008,1124.847,276.198,280.938,269.651,115.217,561.472,404.154,913.419,924.787,576.407,585.847,667.571,631.349,512.660,1271.657,597.820,486.474,908.312,537.449,521.699,526.391,729.792,834.065,1389.229,1029.486,938.863,1357.248,1022.510,881.000,834.779,1088.526,485.114,717.170,471.333,454.025,457.435,650.486,405.926,518.256,410.640,404.340,445.189,685.667,891.084,490.402,438.932,294.362,299.186,394.959,324.323,904.083,371.530,493.295,314.787,275.177,270.000,767.125,501.324,496.634,575.637,385.238,321.141,588.492,488.930,354.695,641.264,542.656,506.336,323.083,809.908,858.576,439.102,607.025,258.115,223.815,326.658,542.387,400.352,356.789,1088.879,1012.116,821.534,986.868,763.985,1323.813,1009.453,1075.211,711.911
1251,817.895,539.119,559.885,383.909,243.890,353.010,840.026,911.735,1563.941,670.733,721.720,439.073,647.795,755.445,1072.814,893.188,802.228,402.646,999.188,534.461,582.522,883.084,469.778,350.836,667.917,637.791,1137.073,1102.270,298.505,240.386,254.862,273.467,522.239,512.624,917.905,892.559,629.279,550.117,555.840,616.873,394.124,1163.143,710.615,393.507,831.376,611.154,411.829,429.030,906.338,816.600,1400.664,1085.896,901.390,1150.968,1107.495,746.667,929.379,963.221,287.076,589.622,462.188,579.203,592.694,686.576,420.368,485.476,388.193,412.840,434.744,607.703,869.495,473.804,416.227,313.126,423.246,362.935,430.737,739.708,446.590,510.362,320.851,378.452,334.133,735.386,489.676,407.247,418.607,287.860,309.824,549.192,536.974,250.742,663.276,462.380,505.291,399.677,824.525,790.641,568.625,599.016,252.670,259.892,392.559,535.892,418.616,316.265,1129.043,909.075,870.607,1073.066,640.403,1334.090,1019.969,959.476,725.370
1252,893.812,519.525,627.023,343.018,212.538,355.552,758.435,923.630,1574.745,712.600,711.570,393.656,647.284,851.200,781.070,806.513,618.120,385.268,1086.762,573.214,548.673,997.673,433.037,351.070,792.375,508.682,965.585,1305.198,286.752,303.014,223.761,313.517,492.000,325.960,1180.705,950.353,694.779,647.919,708.588,548.040,441.206,1280.424,616.414,402.474,779.385,613.779,513.675,541.383,830.854,711.903,1486.885,1091.022,887.932,1224.864,1235.232,1030.000,900.614,1093.958,372.405,653.622,632.072,371.177,475.824,611.264,379.110,580.134,410.767,377.820,567.078,528.500,694.853,432.608,474.894,259.173,368.838,365.902,308.444,889.528,378.626,496.676,363.511,311.992,242.316,828.352,454.543,489.763,522.607,374.818,475.000,707.454,576.947,368.508,662.552,536.841,437.746,432.308,847.177,656.359,526.562,649.098,261.718,283.438,406.592,489.946,356.184,221.347,1205.614,993.884,834.345,902.715,727.642,1438.213,1141.465,999.707,907.859
1253,935.515,420.797,475.515,389.627,172.484,430.819,1024.365,925.093,1472.111,862.689,680.660,357.417,664.966,786.127,722.698,746.737,893.663,552.963,913.650,641.640,616.504,708.299,343.840,477.562,639.094,580.155,971.089,1314.405,364.455,314.414,310.330,216.433,490.227,419.718,960.133,1044.419,578.698,684.225,591.420,565.651,458.912,1216.062,612.194,415.493,757.807,644.824,509.057,428.098,738.538,806.200,1294.656,1045.268,939.801,1072.496,1036.025,938.357,949.028,1003.137,478.658,566.593,584.362,559.709,490.491,565.257,449.581,511.732,364.573,458.470,602.889,542.572,921.737,458.701,484.523,362.866,325.371,368.821,296.865,745.778,446.434,514.990,305.248,317.710,317.112,723.284,528.800,376.226,557.837,319.364,306.576,532.962,450.912,297.234,602.018,504.233,430.791,352.045,939.340,842.198,465.953,551.713,251.612,394.469,480.625,522.108,415.904,349.088,1216.607,889.938,839.330,956.808,684.612,1370.923,925.918,1119.197,675.711
1254,991.437,529.102,657.700,403.482,232.220,360.886,1046.217,927.494,1383.281,589.833,710.540,373.298,658.091,956.155,568.186,816.675,683.902,436.427,947.825,647.596,508.646,847.776,379.951,322.617,702.375,605.227,1076.260,1171.189,245.475,294.517,267.018,355.067,603.742,406.906,1154.952,1052.015,572.547,500.838,577.630,685.675,434.026,1266.529,689.513,367.967,831.165,616.529,403.203,463.143,809.946,771.919,1193.504,987.792,754.781,1218.096,1162.889,807.698,818.662,1079.242,387.316,634.126,456.406,592.063,541.537,747.250,420.316,358.671,348.120,446.750,582.589,644.326,915.579,384.804,459.818,325.354,365.030,355.699,359.323,907.222,317.663,478.638,313.007,376.234,320.898,688.682,544.381,531.376,560.304,422.559,378.694,647.146,571.465,285.766,580.147,542.706,462.925,451.850,826.241,712.896,507.750,583.959,210.423,245.246,443.638,541.135,415.752,278.769,1219.379,992.781,794.354,859.331,679.515,1525.406,1137.805,998.932,804.037
