 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean(RoiSet_4),Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89,Mean90,Mean91,Mean92,Mean93,Mean94,Mean95,Mean96,Mean97,Mean98,Mean99,Mean100,Mean101,Mean102,Mean103,Mean104,Mean105,Mean106,Mean107,Mean108,Mean109,Mean110,Mean111,Mean112,Mean113,Mean114,Mean115,Mean116,Mean117,Mean118,Mean119,Mean120,Mean121,Mean122,Mean123,Mean124,Mean125,Mean126,Mean127,Mean128,Mean129,Mean130,Mean131,Mean132,Mean133,Mean134,Mean135,Mean136,Mean137,Mean138,Mean139,Mean140,Mean141,Mean142,Mean143,Mean144,Mean145,Mean146
124,2060.082,2699.412,325.271,1323.464,350.663,571.109,310.533,333.202,357.301,551.297,789.149,307.667,650.235,862.099,2429.701,1025.018,1093.598,481.078,327.722,278.784,642.444,434.375,628.211,276.505,714.952,413.865,458.696,1039.080,391.589,460.156,408.250,517.787,389.264,384.667,385.759,335.368,413.778,400.448,281.585,215.876,315.705,272.298,565.273,161.663,170.284,389.435,934.284,412.348,607.000,244.494,240.108,495.319,152.429,136.140,284.918,255.783,342.426,615.325,444.975,588.107,381.307,483.043,324.742,358.295,446.829,468.314,182.739,213.882,298.728,244.860,523.292,356.764,398.718,732.402,518.692,375.909,439.701,331.464,682.275,662.808,800.377,240.774,179.697,161.836,480.705,429.172,482.980,181.571,157.609,262.525,266.842,319.710,435.667,211.253,145.160,239.395,988.919,467.922,215.732,241.123,435.412,659.667,825.069,248.701,423.292,509.874,448.140,200.427,243.351,232.261,601.833,323.609,467.049,514.244,483.039,472.407,297.120,331.750,173.373,213.439,415.794,378.263,429.016,329.853,440.176,302.728,209.962,435.087,713.411,505.822,478.384,315.162,425.722,732.013,460.059,448.921,216.066,324.887,326.764,362.574,526.867,274.412,338.759,342.523,454.409,350.189
125,2182.426,2255.137,327.083,1506.988,228.214,539.094,416.400,345.128,361.388,344.216,812.054,305.688,833.278,890.446,2310.075,926.164,1111.205,378.686,456.241,308.480,717.111,333.484,639.560,282.289,543.905,408.986,518.357,980.780,370.808,567.403,377.179,589.670,358.472,337.680,411.574,251.981,338.198,321.075,312.785,187.412,333.329,278.140,794.409,278.779,140.440,394.209,1049.787,416.991,545.010,279.812,128.226,388.973,160.020,232.026,360.507,341.849,320.079,617.617,543.795,638.430,534.287,479.348,447.619,341.607,453.521,409.198,230.170,239.108,349.944,181.634,498.409,328.307,476.655,610.239,636.200,460.909,473.062,381.027,722.725,566.250,603.902,239.014,187.234,173.810,319.549,280.759,465.286,182.167,153.812,133.158,278.800,322.290,488.467,172.103,159.553,217.721,1091.270,391.406,215.429,178.386,426.745,742.352,964.672,180.897,634.903,509.747,385.290,159.549,156.459,159.182,457.907,244.290,501.634,489.640,608.627,300.111,410.458,280.444,203.573,164.463,434.721,286.544,281.531,557.587,389.122,356.957,333.535,356.725,733.368,528.000,364.384,382.401,410.422,469.740,378.259,376.643,285.533,332.331,257.236,270.155,412.042,311.966,430.314,284.369,602.234,352.648
126,2144.377,2188.804,386.469,1319.881,390.306,459.078,387.410,410.181,393.748,520.838,654.030,306.631,808.783,966.911,2304.851,847.327,957.672,371.451,379.074,251.069,770.289,374.203,609.661,379.474,616.952,598.554,366.982,791.020,452.904,528.039,448.435,498.840,448.226,282.773,298.204,267.264,383.309,424.672,426.385,289.026,251.503,327.225,755.841,286.865,241.873,380.383,884.936,374.870,472.981,182.529,233.527,494.577,177.582,209.877,333.863,266.245,330.168,671.975,440.025,554.859,433.911,430.870,332.237,398.049,390.581,505.364,166.136,266.968,295.760,282.054,525.380,403.276,387.955,653.769,399.538,582.555,441.814,360.277,873.950,535.300,662.631,263.808,185.423,139.270,449.730,269.506,401.551,413.286,151.961,172.881,276.983,391.101,542.867,244.322,192.043,217.733,1355.811,334.531,249.750,201.947,373.000,749.111,860.448,221.340,577.694,466.149,443.150,182.841,189.919,199.295,610.130,275.188,403.402,506.174,276.078,396.574,353.482,309.403,179.093,194.504,361.926,454.947,318.359,368.720,404.500,300.902,341.428,349.797,868.884,447.150,380.670,466.210,461.900,496.052,459.741,416.643,242.418,353.919,349.718,301.946,377.758,341.054,305.657,415.793,550.656,386.888
127,2049.385,2264.235,290.479,1280.536,310.663,545.688,379.200,415.713,298.427,377.770,757.637,295.837,923.235,940.723,2244.254,754.109,1069.598,433.294,348.333,229.020,721.389,454.188,671.239,222.175,767.079,503.122,273.464,630.140,384.438,661.117,394.137,506.011,383.245,257.267,521.926,366.519,358.914,357.597,273.123,219.190,251.376,343.684,664.591,227.827,190.746,399.096,981.858,532.200,712.143,228.576,163.376,495.440,270.551,176.193,229.466,215.915,372.644,733.075,579.959,660.208,591.931,563.572,298.216,465.254,635.889,568.099,238.784,275.000,333.272,211.946,412.380,338.142,438.300,746.197,627.954,402.173,522.856,418.821,567.450,691.042,545.836,255.192,175.674,135.968,566.467,320.874,527.847,251.190,192.867,169.752,299.992,275.435,475.650,226.667,94.043,222.093,1420.730,436.156,157.518,169.228,369.412,827.537,1058.707,256.412,484.764,501.988,405.380,228.512,185.378,124.659,442.630,321.797,305.878,478.302,618.275,401.463,396.036,416.875,163.920,269.740,333.559,365.632,386.938,437.800,502.203,272.826,277.591,206.072,738.358,603.748,422.955,365.713,408.700,626.117,407.965,530.183,240.262,401.089,461.600,349.775,439.908,247.899,331.212,335.297,570.247,356.567
128,1922.254,2103.863,300.740,1100.845,365.245,641.219,266.752,395.043,357.709,508.919,764.726,270.922,790.652,948.861,2614.448,728.218,977.893,447.098,382.370,164.441,677.756,371.672,529.615,315.237,844.937,437.595,313.893,794.680,372.767,714.416,375.220,448.479,303.264,355.693,331.204,290.500,267.630,448.881,255.723,277.085,292.544,343.902,800.091,205.298,203.701,391.165,965.716,426.739,451.067,237.024,140.226,550.907,216.173,210.825,337.384,215.396,373.614,670.367,503.107,672.409,576.109,445.891,326.134,397.033,479.325,482.273,182.886,315.151,308.592,240.323,506.810,303.331,370.991,599.060,487.662,515.173,459.515,391.134,646.600,571.133,711.582,278.596,209.549,183.392,439.492,233.115,576.847,215.143,194.867,208.228,280.975,368.754,578.417,186.851,155.011,153.233,1108.243,445.234,271.286,166.228,325.490,784.093,714.259,286.021,611.472,624.851,461.650,164.134,160.162,190.909,640.537,333.449,397.805,378.779,357.667,285.019,309.940,357.972,244.320,198.634,420.985,386.228,351.328,369.653,411.595,388.315,243.541,438.609,731.611,515.729,377.384,440.000,341.444,494.065,392.882,381.230,234.033,334.661,359.555,314.473,461.767,293.311,398.445,358.117,603.292,419.987
129,1898.279,2408.980,323.250,1325.667,374.704,510.891,381.933,344.947,353.505,239.757,761.452,255.872,971.504,933.822,2103.269,772.582,1127.451,428.863,459.981,203.471,611.667,374.859,751.422,265.124,667.873,537.973,448.071,776.160,317.507,765.039,388.905,508.255,277.264,353.707,254.519,347.849,335.222,351.119,285.985,273.039,230.376,251.039,772.886,252.038,202.134,446.417,1055.645,400.000,678.571,212.176,196.645,488.852,201.235,173.325,240.863,181.623,347.752,699.467,531.156,636.779,461.049,555.630,365.670,359.352,456.872,468.512,177.761,205.011,330.176,235.409,438.715,287.685,396.709,670.043,660.154,470.555,448.412,315.571,857.775,629.408,584.541,276.007,225.206,154.519,402.180,248.322,462.214,227.190,153.289,149.426,274.925,336.638,372.400,248.437,150.777,219.186,1551.486,486.016,278.268,248.667,426.510,726.926,1079.448,303.979,501.944,671.368,505.350,177.720,149.252,238.114,346.704,336.290,335.439,471.233,489.706,494.593,207.795,329.639,260.893,192.642,466.912,355.316,435.234,346.573,348.986,293.620,271.057,281.725,802.084,555.075,391.732,433.240,380.756,466.623,360.000,379.556,371.385,359.911,288.282,280.109,355.933,261.297,374.774,295.667,555.519,412.313
130,2007.812,2032.627,327.031,1218.619,387.449,518.219,288.752,432.096,290.573,471.878,705.899,265.674,732.226,815.238,2089.328,986.636,922.287,459.255,401.833,334.843,825.467,283.219,602.569,326.876,654.873,503.230,501.000,866.360,479.288,626.935,366.250,611.968,285.057,330.640,584.648,338.274,387.111,494.716,237.123,295.634,319.664,274.453,900.386,236.356,203.134,480.035,1069.284,458.226,547.467,190.224,141.021,484.500,229.184,170.412,288.096,355.443,251.436,662.967,454.254,628.644,536.921,484.746,380.062,434.689,452.316,575.231,167.943,305.226,347.912,255.849,434.365,354.236,363.409,567.983,598.046,355.618,453.196,434.652,518.650,645.875,578.090,234.116,166.400,163.619,399.189,343.609,405.602,220.452,189.758,179.614,260.708,365.696,388.350,272.540,103.085,137.477,1259.081,503.984,227.411,205.667,389.510,740.167,925.328,209.165,569.444,537.333,353.960,174.866,179.279,170.205,524.704,239.899,481.720,457.023,380.706,514.444,390.928,512.208,248.400,161.390,440.824,484.596,399.422,330.280,528.608,249.076,250.409,398.536,726.032,451.037,420.062,417.964,362.289,574.805,457.259,429.810,308.139,419.161,243.418,355.705,488.200,268.635,315.737,357.288,667.318,403.742
131,1607.566,1915.098,326.958,1340.988,311.214,455.234,394.019,446.372,307.379,435.122,733.357,280.837,886.939,943.069,2361.090,991.818,1054.869,523.980,347.389,279.578,790.078,467.109,553.881,263.845,535.508,352.243,435.714,1233.820,268.863,686.571,388.929,650.234,301.981,251.827,427.704,305.858,487.778,397.119,526.185,184.974,280.094,300.905,918.886,228.846,173.052,481.496,1067.624,380.487,566.057,188.776,174.925,440.940,191.908,199.553,421.137,294.509,311.970,612.800,501.574,548.242,518.554,514.094,228.588,311.598,597.906,574.331,167.489,262.441,385.984,276.409,548.380,351.614,450.536,818.120,786.169,363.482,411.732,365.696,663.975,585.358,693.164,251.192,169.851,206.545,496.590,245.115,365.378,169.905,165.367,132.178,314.183,307.435,425.333,182.149,182.415,242.674,1731.324,408.562,154.179,256.123,339.020,932.241,827.017,299.144,577.306,525.931,459.820,192.293,210.892,146.705,570.407,422.275,488.098,453.512,477.020,463.463,352.771,369.056,163.067,171.455,403.235,216.895,369.391,386.720,451.243,312.500,272.484,279.855,760.705,515.009,315.464,426.503,404.456,591.039,465.753,485.698,317.885,410.573,328.709,368.589,367.058,343.466,388.328,302.108,610.026,452.807
132,2156.008,2426.392,346.469,1381.179,307.367,534.688,310.267,349.883,396.883,370.784,785.256,251.993,786.600,908.852,2369.030,888.873,994.369,401.235,358.222,228.931,852.322,330.734,619.633,287.918,724.302,436.068,423.518,1074.180,406.712,682.104,380.845,459.979,330.906,393.173,239.907,243.509,352.457,351.522,262.369,243.752,419.940,251.337,724.955,280.654,159.425,426.522,1034.348,367.852,608.257,217.071,173.925,533.412,219.041,159.579,352.178,288.123,285.356,718.408,656.484,626.846,597.545,464.065,318.485,360.287,466.162,546.578,152.034,252.710,364.824,212.021,479.730,304.890,407.491,565.538,564.185,322.282,405.485,438.750,624.000,621.050,693.402,275.637,156.240,196.201,382.984,310.356,398.051,278.310,138.070,137.485,278.492,295.826,531.383,176.080,176.383,251.174,1288.730,297.125,231.357,153.404,398.529,833.537,816.172,251.536,518.681,622.609,396.940,211.768,211.874,235.318,574.278,312.493,517.354,541.151,625.157,419.407,250.602,352.167,254.853,160.252,557.985,373.439,370.625,485.720,328.770,395.163,242.044,334.696,702.337,656.355,413.080,386.940,405.522,571.636,405.918,432.556,363.336,390.565,337.700,432.527,489.883,222.703,315.190,369.324,528.747,375.614
133,2341.664,2527.451,339.719,1318.881,357.194,625.078,368.381,506.606,296.592,469.689,709.220,318.496,915.122,789.792,2133.313,761.545,1138.656,553.647,407.500,190.255,656.178,356.688,577.468,289.340,719.524,458.554,433.268,939.580,456.356,595.325,396.292,472.798,312.811,288.827,413.074,320.415,370.123,374.896,164.662,249.922,293.644,273.186,413.500,271.356,168.097,454.391,1121.695,344.400,728.210,290.976,167.247,479.401,306.143,176.675,404.123,369.368,236.455,624.233,467.648,515.913,537.554,421.355,338.495,392.943,480.128,606.926,110.841,387.323,306.528,220.000,573.460,325.339,492.091,606.359,702.892,445.145,416.876,413.491,800.950,712.575,641.369,255.534,182.291,147.693,475.279,315.701,414.755,291.095,152.023,179.901,302.208,317.043,564.550,227.977,167.160,161.221,1260.135,396.375,130.875,231.719,323.098,791.018,999.155,270.381,713.639,669.598,599.410,232.280,193.180,157.511,384.000,252.391,427.915,387.093,593.431,658.611,348.313,311.722,195.480,185.366,423.559,474.333,374.375,514.373,385.662,304.120,282.918,357.377,591.337,468.869,354.366,397.329,368.444,655.234,539.965,498.349,326.393,304.573,404.518,309.473,522.217,269.034,379.628,329.216,606.143,445.837
