 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89,Mean90,Mean91,Mean92,Mean93,Mean94,Mean95,Mean96,Mean97,Mean98,Mean99,Mean100,Mean101,Mean102,Mean103,Mean104,Mean105,Mean106,Mean107,Mean108,Mean109,Mean110,Mean111,Mean112,Mean113,Mean114,Mean115,Mean116,Mean117,Mean118,Mean119,Mean120,Mean121,Mean122,Mean123,Mean124,Mean125,Mean126,Mean127,Mean128,Mean129,Mean130,Mean131,Mean132,Mean133,Mean134,Mean135,Mean136,Mean137,Mean138,Mean139,Mean140,Mean141,Mean142
1482,217.085,174.444,396.644,151.269,241.073,114.093,189.239,88.883,368.933,94.712,276.878,239.725,128.738,347.714,381.398,208.755,137.082,191.227,151.294,115.712,124.984,46.262,448.164,138.970,284.980,487.487,883.095,199.705,482.929,282.511,93.711,259.368,555.500,143.452,338.824,451.710,321.585,322.109,380.492,274.495,125.986,694.826,337.346,382.651,217.390,41.011,295.219,237.174,184.431,305.750,600.795,573.600,125.638,513.810,527.479,46.536,182.475,160.182,363.882,359.880,183.959,531.017,543.196,380.145,876.056,658.786,577.024,329.397,151.777,326.949,77.814,488.011,288.847,203.096,333.558,191.493,264.500,284.433,326.281,207.082,379.629,214.657,53.833,73.755,75.282,76.769,321.020,823.826,392.316,277.341,289.727,151.764,325.604,225.286,625.731,508.827,536.154,146.324,129.825,118.938,189.133,176.450,89.667,189.185,210.122,403.700,201.955,50.776,513.930,236.643,437.930,362.951,206.042,438.441,662.528,107.569,213.946,258.667,405.675,208.892,492.544,460.574,466.302,699.953,6.532,181.340,28.245,34.568,9.286,262.831,170.220,202.891,13.492,67.431,114.111,197.082,7.196,11.271,104.559,246.943,466.964,448.450
1483,202.017,311.460,177.889,280.692,392.439,363.000,294.457,120.050,272.067,115.731,64.653,245.500,146.908,595.905,406.247,804.143,107.939,187.273,179.191,124.346,33.175,444.024,309.537,28.000,474.373,317.513,357.349,187.410,579.643,32.872,237.421,601.529,302.708,311.167,438.676,423.548,326.566,554.674,273.915,351.921,268.855,420.652,291.635,614.683,141.127,186.429,448.000,83.477,233.077,114.206,360.409,178.273,316.058,471.552,580.781,489.929,142.197,113.491,527.255,389.133,299.203,710.136,926.196,452.420,1183.155,296.071,1146.762,230.500,153.784,309.190,54.271,328.045,99.729,144.788,461.326,67.766,326.839,203.507,330.860,205.357,372.500,225.149,219.312,139.816,99.986,47.750,560.680,555.464,160.711,588.205,514.727,178.327,374.604,224.679,365.672,332.058,677.051,53.824,83.688,89.954,93.133,82.275,83.595,162.093,188.122,174.125,282.250,67.284,422.930,406.229,395.877,382.851,301.589,599.644,483.361,253.775,74.577,261.954,233.837,157.338,462.578,232.653,223.587,673.267,24.312,95.404,12.528,68.541,9.829,41.695,95.060,94.630,168.754,265.353,570.250,234.306,68.768,9.014,13.706,134.171,130.321,372.275
1484,326.847,226.460,382.489,29.577,399.902,214.419,463.913,151.467,408.417,102.058,415.857,280.737,222.292,370.452,372.075,193.531,170.041,758.818,156.147,413.038,80.635,384.024,327.179,199.939,232.314,446.333,464.333,232.038,697.446,421.000,300.737,610.706,569.958,410.952,181.824,683.677,362.075,714.630,344.949,348.822,191.478,371.768,403.442,151.270,41.949,75.571,232.906,264.581,263.954,257.015,213.227,492.545,190.580,713.776,737.219,300.768,208.721,463.782,572.471,330.907,291.932,308.339,674.761,609.507,1035.310,517.357,605.357,601.897,155.784,155.025,238.051,458.685,510.949,89.577,612.256,16.169,257.548,147.194,322.684,289.694,235.129,238.328,168.271,312.041,42.380,185.269,956.980,979.710,329.158,582.114,116.545,366.236,821.396,292.429,343.910,449.827,251.744,49.297,63.513,233.262,57.111,90.000,118.762,41.759,70.976,204.425,175.227,166.791,263.474,426.657,790.614,206.327,301.611,334.169,188.111,195.324,55.712,141.537,316.688,267.169,641.822,343.000,334.873,592.802,90.688,253.851,46.415,14.270,16.943,229.356,670.220,96.891,137.639,59.863,175.167,178.000,12.554,19.100,79.824,78.857,359.821,292.850
1485,218.966,269.540,259.356,317.519,40.854,238.605,128.913,290.150,244.300,123.481,116.551,178.962,431.400,277.905,320.054,248.612,288.776,154.545,59.647,117.346,74.063,628.476,444.328,216.909,323.059,102.462,317.889,75.821,759.786,211.702,84.316,452.632,274.188,434.476,515.059,316.903,200.302,93.696,245.610,124.129,162.449,822.304,529.038,469.222,168.576,126.769,177.484,457.930,280.508,110.338,283.750,454.564,185.478,639.931,570.466,277.589,193.820,508.127,236.471,102.893,343.378,721.339,614.522,804.710,903.972,744.643,322.881,438.190,137.180,249.797,82.949,413.876,81.542,272.000,202.442,161.260,215.758,248.910,209.263,427.827,259.581,291.045,149.708,23.551,95.282,111.423,341.560,942.841,400.868,684.841,103.886,124.636,346.057,431.982,429.015,555.442,277.641,34.149,25.312,113.523,229.022,81.525,163.024,179.870,84.951,124.825,46.545,139.254,109.211,399.914,770.561,272.347,309.074,498.271,979.222,95.382,108.649,135.907,392.212,23.477,548.289,434.970,476.429,646.663,26.455,17.681,3.226,235.432,7.657,129.119,463.600,188.152,302.131,124.196,781.500,269.490,17.536,13.800,89.706,180.486,508.429,374.625
1486,106.831,116.810,147.911,288.346,131.537,162.791,183.739,123.350,222.250,168.423,35.612,278.237,288.323,268.143,390.043,131.633,130.143,168.159,208.721,340.577,51.905,514.429,236.075,300.091,304.353,309.538,710.603,193.590,683.946,416.702,85.447,564.221,470.729,636.143,494.706,167.000,613.623,366.348,435.203,261.040,299.783,651.507,398.519,336.794,70.288,130.692,418.250,224.105,381.108,154.956,507.409,277.182,297.246,558.138,483.562,337.536,374.246,407.836,428.412,285.627,364.405,891.017,967.891,705.739,836.239,371.905,578.643,244.190,293.072,182.038,85.661,530.360,245.034,683.846,331.326,248.909,447.226,392.493,627.702,126.092,322.468,411.851,78.938,24.714,97.282,117.942,500.460,528.058,184.842,420.886,77.250,218.527,225.887,384.714,540.940,449.846,349.462,183.135,92.537,135.769,153.467,67.375,200.548,142.537,78.390,44.700,60.205,195.224,505.000,252.186,558.947,255.604,278.347,561.559,167.611,122.255,144.099,178.093,266.788,173.954,604.733,266.109,209.460,802.605,44.169,221.340,56.415,92.865,10.029,237.153,532.740,79.174,80.082,258.098,210.722,122.918,102.536,44.114,204.809,111.086,263.000,242.500
1487,233.644,50.000,100.467,183.000,149.317,347.442,303.957,365.517,576.767,20.288,252.816,210.925,64.200,144.262,357.828,437.102,352.980,63.614,145.838,17.404,207.540,381.071,545.313,134.606,174.588,92.256,642.984,151.244,678.589,552.681,103.658,629.338,96.021,112.429,557.088,291.871,133.245,191.326,359.797,178.970,292.174,338.768,314.788,200.841,240.593,184.132,280.578,190.116,197.600,239.456,319.284,253.709,154.812,339.466,571.260,486.393,171.426,763.327,111.176,298.600,411.635,516.136,870.804,769.029,1395.084,754.381,369.476,502.362,111.007,216.734,134.220,347.506,167.254,171.596,182.372,366.961,480.629,207.463,540.263,298.673,186.532,295.866,200.438,50.388,211.930,145.173,222.020,1070.899,301.000,524.182,273.000,152.491,391.604,262.518,484.284,264.481,106.949,195.297,169.750,90.062,71.022,166.025,501.667,160.093,357.146,34.975,185.818,228.015,519.895,384.629,457.474,330.822,147.737,604.254,532.500,58.382,154.811,250.750,334.350,71.185,194.811,317.881,263.540,733.698,7.117,64.085,11.642,35.892,8.457,242.339,156.660,10.261,17.311,142.039,144.639,105.163,146.714,141.686,103.926,496.086,131.250,371.375
1488,84.068,43.143,225.533,87.481,367.610,248.651,207.674,145.467,176.883,22.577,94.735,126.713,240.877,168.000,336.505,338.184,137.306,252.500,72.044,373.462,65.222,186.476,402.836,82.182,216.667,67.077,397.302,252.000,761.571,223.894,260.368,758.162,575.938,506.048,342.912,580.194,388.358,804.739,356.339,490.663,287.420,523.449,549.788,276.540,76.669,114.187,143.016,280.047,224.477,172.500,297.545,394.400,235.058,625.224,550.945,197.089,115.885,372.655,215.843,186.853,245.743,398.424,610.109,753.681,1089.169,392.833,524.667,522.914,139.504,203.835,135.746,244.000,204.220,119.712,379.047,110.351,188.661,374.761,675.456,374.439,312.403,150.478,213.896,75.694,224.775,219.558,285.100,284.014,271.895,262.000,133.886,375.400,566.679,244.964,215.970,366.404,269.026,98.351,168.512,162.000,100.333,73.350,325.810,206.685,138.098,173.075,182.341,86.030,291.632,271.314,608.404,315.733,245.768,239.915,438.278,165.588,101.126,115.176,186.212,321.154,591.867,342.040,281.889,858.872,8.039,8.745,16.849,114.784,7.743,149.695,310.420,90.261,308.934,286.137,554.361,139.735,193.339,7.900,147.353,679.314,328.571,334.325
1489,218.373,82.524,42.778,146.808,168.415,271.581,133.848,244.217,140.450,65.981,193.306,73.713,112.431,346.714,490.333,303.694,62.959,252.773,112.794,305.269,224.540,208.929,546.343,79.818,422.569,94.897,452.857,151.974,656.911,377.128,362.605,647.500,417.625,397.381,160.471,630.871,182.094,371.109,221.678,230.901,148.725,393.797,458.442,516.143,189.195,88.835,298.344,225.802,312.431,165.618,326.409,332.964,165.913,579.724,472.616,282.250,156.557,443.673,583.961,270.240,163.081,648.949,740.022,466.058,1039.732,614.905,496.238,553.069,331.295,357.430,288.034,246.629,144.898,280.250,162.233,287.247,249.710,229.060,759.947,230.827,435.742,319.179,99.625,35.224,114.014,99.519,697.860,824.188,480.342,659.955,98.091,94.000,333.774,555.661,433.597,278.942,146.308,88.730,186.625,56.892,39.733,337.375,223.119,237.907,282.293,71.425,134.159,70.119,307.035,589.743,330.982,301.228,310.368,291.153,346.028,205.775,201.604,134.389,356.000,148.415,335.989,361.010,192.079,615.988,5.610,136.660,12.679,9.784,59.029,101.424,228.040,58.870,83.279,59.294,366.583,88.857,93.786,57.657,31.397,797.886,359.000,491.400
1490,329.136,83.381,18.844,208.615,9.366,60.907,205.804,34.350,60.950,46.173,148.000,285.500,204.462,263.595,158.086,717.571,127.551,210.705,181.412,441.673,106.206,293.524,312.776,84.667,122.725,94.667,544.619,172.987,1205.804,355.596,233.211,338.206,350.500,541.548,486.412,550.839,265.415,189.674,337.763,227.733,295.014,524.652,305.077,352.270,229.729,68.209,188.375,363.942,281.615,148.588,437.966,182.982,413.116,559.534,643.288,425.321,104.361,124.873,347.608,555.787,405.068,605.644,638.043,551.130,1425.958,522.190,556.405,736.672,340.813,421.759,52.492,221.169,374.542,295.635,84.674,415.416,234.823,25.582,217.351,280.520,196.984,315.194,216.979,57.122,152.239,110.327,780.520,708.551,209.947,271.386,95.818,89.945,298.717,237.821,389.761,620.442,317.231,239.784,105.925,115.231,490.733,48.900,156.595,324.037,16.976,150.500,147.818,111.866,221.684,258.429,195.158,519.307,280.011,713.525,257.139,49.735,103.018,170.111,270.138,200.969,486.867,210.653,295.587,971.733,55.156,8.255,17.038,7.486,9.771,281.017,533.520,368.543,183.803,140.157,262.056,127.306,3.821,15.886,48.221,12.600,60.000,170.700
1491,122.831,231.063,95.022,216.923,57.244,361.512,51.304,182.067,119.933,87.308,144.469,348.888,177.585,225.262,193.441,344.245,51.143,433.159,366.191,256.288,155.381,387.857,305.104,50.818,173.431,53.641,468.651,156.846,766.054,180.511,250.263,310.588,153.354,305.429,795.000,140.806,428.887,218.674,190.661,271.881,411.362,373.174,399.577,515.556,101.390,113.187,336.422,183.663,373.385,268.118,297.648,232.127,190.145,357.259,597.164,281.429,93.000,303.836,392.235,552.773,359.959,539.458,645.370,516.551,879.183,420.238,235.524,243.362,380.691,110.203,188.898,677.416,231.797,223.269,360.814,156.091,348.032,162.896,305.053,147.133,165.242,408.418,77.312,7.918,112.958,235.962,446.940,466.565,491.605,266.659,180.295,313.291,171.528,178.071,447.522,272.692,330.718,266.446,85.838,78.492,8.444,476.675,107.619,103.111,327.073,176.425,249.795,54.328,701.474,203.700,377.807,309.594,298.632,711.932,132.333,39.902,184.387,261.972,212.600,265.154,735.144,343.931,281.079,679.721,10.961,137.660,8.019,43.757,11.686,112.729,155.340,6.478,149.672,328.098,12.139,139.980,28.571,40.071,269.147,408.886,38.393,295.450
