 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89,Mean90,Mean91,Mean92,Mean93,Mean94,Mean95,Mean96,Mean97,Mean98,Mean99,Mean100,Mean101,Mean102,Mean103,Mean104,Mean105,Mean106,Mean107,Mean108,Mean109,Mean110,Mean111,Mean112,Mean113,Mean114,Mean115,Mean116,Mean117,Mean118,Mean119,Mean120,Mean121,Mean122,Mean123,Mean124,Mean125,Mean126,Mean127,Mean128,Mean129,Mean130,Mean131,Mean132,Mean133,Mean134,Mean135
1,458.755,393.629,626.139,316.490,142.676,319.365,283.745,240.171,488.287,150.458,108.789,268.867,605.935,735.611,600.493,628.769,626.857,761.661,1174.434,1036.109,465.695,323.144,478.302,201.526,109.622,415.818,426.845,290.645,418.746,1022.097,289.467,252.723,108.575,253.596,83.440,79.840,441.884,288.605,135.000,1299.348,449.035,396.235,188.621,364.333,229.220,403.996,191.789,262.025,145.000,47.473,174.238,180.928,132.276,153.918,518.094,395.787,156.783,189.116,689.241,462.768,572.262,543.795,55.889,149.194,318.571,1248.891,582.392,449.226,330.289,1067.368,752.627,570.340,1165.214,673.802,464.191,652.872,500.341,367.794,318.598,272.881,245.363,125.388,810.029,490.056,398.011,212.003,400.280,274.222,300.841,587.591,420.840,607.913,199.067,261.859,472.311,612.934,581.905,699.697,606.759,532.825,522.834,384.263,98.809,115.885,558.866,384.838,127.033,233.349,309.474,346.306,459.332,344.417,139.346,469.886,446.670,139.263,723.887,766.517,747.843,414.829,282.961,264.846,371.453,581.623,428.014,441.735,439.888,397.345,390.157,319.789,531.997,396.045,515.234,444.069,483.405
2,500.286,580.126,524.675,147.438,118.382,223.231,344.373,357.533,388.483,98.327,199.556,233.594,429.312,700.403,436.451,738.810,713.768,714.667,1111.987,881.776,653.442,370.288,496.520,281.035,255.178,389.017,352.558,671.169,285.169,655.785,247.830,288.821,340.200,85.566,89.780,154.123,550.176,266.246,237.732,1242.326,527.526,439.016,389.101,300.938,190.198,308.156,158.068,268.788,87.429,45.261,95.552,133.228,198.641,128.677,451.780,344.483,229.646,214.759,586.320,465.084,400.462,524.404,499.139,348.289,304.651,1226.162,815.926,333.660,270.126,981.965,748.661,770.059,1382.917,650.567,430.051,623.011,557.351,462.270,286.257,274.385,231.092,537.601,764.041,509.681,723.260,313.038,652.120,433.311,518.483,735.749,476.667,436.493,128.937,323.398,272.105,564.662,641.693,832.872,532.219,586.187,513.074,438.572,204.728,66.104,699.656,471.003,165.691,276.299,301.162,240.816,384.358,250.729,292.661,561.795,550.367,314.654,570.987,768.717,691.596,418.501,241.879,298.498,471.108,565.874,348.691,281.387,593.097,291.730,527.897,457.478,359.815,362.705,283.073,376.341,690.280
3,361.082,917.066,443.145,300.979,55.132,159.654,436.764,357.583,193.399,65.178,156.331,475.836,400.312,900.134,604.444,631.802,744.812,949.430,814.403,844.141,544.411,215.904,479.760,263.150,77.703,389.097,428.845,504.587,373.333,863.070,263.133,220.527,217.333,104.837,74.267,134.406,490.199,131.711,353.196,1383.701,421.322,490.191,358.107,224.338,116.638,341.991,157.389,409.419,118.379,83.257,161.500,59.444,338.462,257.804,643.199,583.783,136.509,101.019,524.289,431.852,491.110,187.149,396.663,209.545,540.095,1629.662,886.115,795.315,348.347,791.413,1150.096,824.138,1140.861,566.106,444.268,538.313,356.659,396.302,395.277,356.033,314.331,298.483,747.021,526.331,733.175,269.413,575.234,547.703,483.409,772.997,608.131,532.140,175.164,211.070,321.571,462.311,559.603,784.044,711.507,709.807,478.664,496.826,87.528,50.629,548.036,308.171,159.548,352.898,353.786,349.549,345.209,369.183,296.925,700.163,551.895,168.872,768.176,484.339,765.423,494.746,345.634,201.167,645.122,457.769,570.323,420.022,519.353,506.206,443.892,448.463,559.758,561.391,437.859,708.960,791.786
4,542.931,565.994,581.127,236.719,145.868,383.122,378.708,369.357,419.455,145.346,204.962,472.281,449.958,750.879,543.174,705.058,983.616,723.495,1271.302,909.654,715.893,657.360,375.285,261.260,160.438,411.625,588.348,693.023,355.444,797.989,456.244,380.893,308.367,146.928,156.634,65.898,648.607,289.246,227.527,1672.388,482.187,419.383,201.876,230.410,124.461,462.779,160.423,317.162,57.106,37.917,34.860,94.967,256.122,206.127,493.944,487.097,190.858,167.356,539.956,293.755,438.931,406.832,279.452,323.652,484.026,1408.067,910.728,547.877,324.932,982.174,961.751,881.479,1339.733,572.548,418.446,521.927,602.971,398.190,298.851,298.815,268.567,120.738,676.502,545.235,703.638,268.184,577.840,496.500,547.116,637.632,488.343,627.966,238.660,161.440,427.169,687.302,616.317,913.125,607.568,821.018,673.550,578.220,160.275,121.691,675.866,298.049,76.614,338.423,385.160,207.090,401.379,426.354,217.654,367.451,542.993,321.426,581.226,509.457,923.397,477.982,271.616,268.555,481.285,681.434,562.760,455.570,467.532,354.155,674.525,581.815,361.067,444.382,326.620,526.855,929.762
5,532.935,721.120,787.277,452.448,222.118,432.423,193.957,403.397,419.860,55.159,144.331,365.992,455.037,640.195,395.174,348.471,577.714,603.387,1432.962,865.603,564.711,418.608,355.430,259.827,54.200,441.403,514.514,445.000,541.180,765.737,668.556,395.723,208.350,26.922,107.377,120.497,414.755,246.368,272.696,1504.737,525.439,569.563,225.089,185.482,266.659,486.450,98.853,355.808,59.293,51.573,154.262,125.672,105.936,171.589,441.937,529.493,209.562,191.106,426.316,521.735,329.352,503.658,330.298,268.003,226.630,1316.781,578.364,780.417,259.274,1030.388,940.407,584.128,1213.459,868.115,492.522,494.553,503.263,394.571,279.329,343.555,140.395,388.091,865.214,432.179,589.124,133.853,491.949,358.526,410.915,580.263,529.648,483.251,130.836,230.222,249.232,636.973,708.069,715.417,624.669,601.257,622.450,549.508,111.431,243.040,460.411,377.009,140.336,403.268,303.698,422.906,239.248,500.858,139.244,532.023,494.296,252.372,830.067,631.026,898.824,791.997,309.108,192.482,537.569,608.923,605.373,294.574,645.149,371.365,490.345,497.748,487.979,454.945,374.459,459.965,562.327
6,542.437,649.317,628.729,312.427,43.287,497.987,233.789,237.271,443.556,212.710,190.376,447.859,500.358,849.570,560.000,790.802,492.991,682.215,1122.604,626.250,599.508,603.336,626.140,451.329,244.454,510.580,541.575,560.419,424.667,943.043,404.000,484.152,300.517,94.151,35.450,83.492,297.681,317.000,100.161,1490.005,415.070,473.372,187.320,298.103,237.647,435.091,71.977,232.384,44.146,20.710,144.733,93.906,206.699,174.538,600.526,412.222,198.757,138.616,609.491,389.703,558.331,616.342,344.351,409.212,377.042,1425.143,617.207,624.447,164.316,1118.915,947.876,596.654,1311.673,558.793,329.707,566.916,517.020,615.016,392.618,310.818,306.092,332.227,762.712,366.598,444.864,244.331,587.554,442.727,460.406,657.542,685.779,559.029,86.269,215.246,244.362,358.970,825.455,868.214,559.885,881.023,761.677,696.097,126.830,242.853,538.402,364.765,152.967,303.120,260.466,231.871,285.005,403.150,211.421,677.515,495.500,197.622,385.050,645.265,845.873,564.808,338.250,279.445,583.384,544.066,610.567,446.648,627.041,536.377,498.480,599.333,551.006,579.191,378.317,406.705,639.744
7,394.339,661.437,563.422,443.354,106.574,339.827,309.609,323.030,329.888,99.561,240.985,539.203,419.837,716.195,566.639,698.603,959.438,459.989,1070.767,1064.609,734.538,479.584,167.486,227.208,207.746,530.068,370.707,455.709,330.989,816.737,318.215,248.857,416.475,28.819,112.827,167.866,374.870,210.763,156.616,1451.232,406.427,465.612,312.249,315.374,339.534,603.745,142.374,419.985,170.136,94.407,79.878,121.589,91.308,134.861,568.091,472.106,246.911,173.671,586.930,202.026,568.048,433.180,149.447,183.551,402.921,1157.810,649.917,587.804,244.337,1336.149,845.153,872.894,1524.759,578.000,584.102,590.709,507.829,206.198,471.301,278.839,265.010,326.906,973.897,455.020,572.068,339.225,743.943,515.414,496.774,871.960,626.962,675.198,84.567,455.366,282.336,509.410,680.487,870.633,722.511,510.474,544.231,676.640,185.623,143.054,483.138,474.519,62.573,311.331,361.165,409.722,407.762,507.471,258.323,609.242,562.701,179.359,562.904,537.500,851.760,541.811,322.444,259.639,601.102,472.486,668.203,423.087,617.074,372.651,471.453,547.600,501.494,479.941,363.995,548.064,755.405
8,533.306,807.359,547.880,118.771,130.257,190.147,378.311,224.432,569.556,142.346,211.654,267.961,474.623,685.530,781.653,854.025,833.277,812.199,907.553,650.385,915.985,364.392,578.039,545.838,333.173,453.864,650.663,382.145,639.354,769.446,315.637,245.143,324.600,80.331,16.424,207.679,738.412,137.263,266.598,1858.210,506.924,562.388,233.456,351.851,252.078,453.398,139.245,352.000,88.672,94.627,128.849,139.800,323.404,82.348,568.857,457.242,260.327,83.227,511.149,500.561,599.372,341.702,271.284,187.628,479.608,1136.114,748.788,724.098,296.163,627.318,965.237,726.766,1206.515,519.452,306.904,552.397,612.010,152.532,364.185,320.334,223.873,241.622,828.387,594.534,462.085,370.734,941.274,510.673,585.756,838.734,556.657,571.159,185.714,229.268,361.178,554.156,814.148,720.792,495.867,912.421,424.013,754.814,75.528,169.583,644.201,447.484,136.096,327.475,420.299,385.886,387.990,337.467,195.898,684.943,497.840,252.151,781.975,733.070,817.633,571.611,322.164,167.562,480.461,437.911,491.756,520.504,557.071,392.980,356.444,436.581,434.479,439.264,515.259,598.029,689.714
9,607.890,579.856,458.217,377.604,171.897,366.654,361.522,297.523,307.669,156.991,138.955,206.867,521.121,718.174,534.167,625.050,906.009,1006.274,565.321,978.558,898.604,468.488,428.279,485.341,187.292,448.648,517.359,456.302,598.413,721.753,397.644,180.009,128.467,78.741,119.534,130.235,449.856,110.781,185.027,1612.652,635.965,580.350,459.586,210.015,64.022,537.342,83.725,183.247,100.687,151.212,103.465,41.028,98.410,65.608,483.756,527.382,203.416,117.657,733.224,472.200,774.331,438.410,192.846,267.566,419.021,1327.271,1089.889,938.583,395.732,1099.881,1121.853,967.564,1590.875,684.972,589.573,701.458,617.488,402.262,398.337,230.642,123.385,487.731,731.486,353.618,471.226,336.959,647.051,415.276,428.871,785.932,533.535,646.242,145.345,178.486,405.938,614.225,751.603,705.861,488.500,507.199,502.389,614.445,140.159,140.583,555.920,603.687,100.300,280.585,354.726,237.945,399.739,350.142,242.173,566.689,498.677,219.728,532.908,554.426,944.008,698.637,463.013,209.421,482.622,469.926,358.885,486.930,663.201,336.302,496.632,381.426,399.885,350.555,387.029,385.382,849.851
10,528.506,656.755,506.139,173.990,368.721,324.353,476.037,385.221,355.966,104.028,279.015,344.602,639.014,1125.597,505.417,544.380,625.277,832.500,831.868,756.462,857.949,405.056,353.637,344.671,213.027,378.693,670.773,424.872,421.534,968.043,562.296,205.455,224.992,42.994,132.298,112.813,350.380,258.096,231.000,1556.960,574.222,510.082,165.444,392.954,232.147,498.939,191.887,346.626,31.576,25.141,147.837,127.883,309.667,448.608,580.495,383.937,143.907,130.407,693.623,438.387,363.945,534.168,304.380,278.640,494.709,1148.981,1055.046,728.813,326.263,938.328,1047.452,814.915,1454.396,471.539,536.318,490.810,548.810,310.127,468.964,293.081,244.487,418.287,895.288,544.120,708.147,203.928,558.629,627.259,619.689,764.381,726.685,609.246,178.260,345.937,338.774,719.066,792.899,740.931,628.500,407.211,395.926,497.072,208.725,116.104,600.277,316.565,119.226,368.835,486.875,453.910,425.619,268.650,188.126,701.845,616.721,224.260,625.724,776.574,742.322,693.770,206.220,304.625,508.928,472.851,652.143,426.065,710.576,362.841,650.762,434.678,470.236,474.027,372.463,641.665,732.601
