 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89,Mean90,Mean91,Mean92,Mean93,Mean94,Mean95,Mean96,Mean97,Mean98,Mean99,Mean100,Mean101,Mean102,Mean103,Mean104,Mean105,Mean106,Mean107,Mean108,Mean109,Mean110,Mean111,Mean112,Mean113,Mean114,Mean115,Mean116,Mean117,Mean118,Mean119,Mean120,Mean121,Mean122,Mean123,Mean124,Mean125,Mean126,Mean127,Mean128,Mean129,Mean130,Mean131,Mean132,Mean133,Mean134,Mean135
492,4006.225,3240.674,3505.444,2294.318,2370.853,3051.948,2454.102,1106.567,683.607,563.829,721.476,846.985,812.837,710.069,654.314,311.956,297.097,134.024,382.810,441.600,331.541,373.441,561.822,1363.661,2292.211,1700.987,320.896,244.667,514.905,489.827,377.111,596.006,454.421,323.983,628.921,1741.773,2951.762,2484.127,1062.897,945.336,1523.615,1428.122,1808.338,2027.677,885,353.409,242.488,767.076,713.194,968.721,1185.787,1711.228,1001.195,1899,1734.500,1718.188,1374.736,2058.823,1376.883,2140.381,1370.505,722.813,1556.252,1307.088,1603.532,1285.007,869.597,1008.878,476.910,1292.102,791.598,1366.067,1279.405,1366.587,795.363,885.615,711.807,571.468,1072,585.243,1654.902,1161.664,2539.693,1825.287,1979.579,1886.567,2110.315,1726.767,1612.797,1426.494,1941.584,1458.910,1659.193,1450.807,943.609,442.105,333.184,1427.920,1142.202,837.871,1012.882,1270.889,1070.750,1308.944,2011.060,2048.022,1973.979,1818.759,2012.910,1876.436,1101.778,1021.158,737.366,2088.973,1332.950,1760.147,1124.393,1064.250,914.102,954.250,1075.729,1346.427,1111.512,481.809,833.162,1052,197.706,599.735,180.119,1159.692,899.527,1694.889,145.302,81.427,86.384
493,3374.850,3164.609,3374.775,2131.204,2061.846,3431.140,2527.758,882.291,835.185,556.628,847.343,1087.221,1381.221,741.604,726.227,305.619,149.877,253.584,393.908,470.533,225.622,206.176,370.926,1190.485,2403.968,1872.312,199.670,129.272,516.995,414.520,138.548,688.031,586.485,501.815,776.164,1845.765,2929.836,2408.325,897.116,1113.176,1523.218,1054.510,1735.954,1607.654,1168.839,317.314,233.078,806.436,723.561,765.324,968.598,1513.789,1157.541,1339.975,1829.330,1265.075,1491.495,2112.252,1314.820,1805.557,1095.598,880.373,1597.417,1581.365,1547.613,1027.645,1002.050,1054.488,441.650,969.746,816.188,1139.360,1158.641,921.361,1102.830,865.192,707.099,485.135,1195.517,669.427,2172.028,1049.059,2337.859,1755.187,1758.114,1767.472,1820.899,1685.752,1616.230,1462.714,1632.956,1447.730,1578.833,1718.882,839.009,381.895,301.335,1390.942,1118.504,892.029,1024.260,1447.889,1112.039,1477.096,1713.627,1790,1499.277,1706.123,1564.246,1923.951,943.574,1067.940,611.507,1462.423,1159.192,1785.333,1397.600,765.311,1092.080,1006.665,1150.239,887.045,743.431,457.878,962.058,1203.473,206.301,531.824,174.562,784.413,688.333,1415.765,325.885,217.038,174
494,3356.792,2564.696,2981.826,2252.363,2021.625,2527.073,2391.458,1082.366,779.292,863.271,913.867,940.824,664.625,927.428,549.265,416.655,337.045,305.645,383.161,374.067,339.878,315.676,225.393,1102.131,2626.943,1411.734,227.491,267.005,416.333,527.313,214.405,479.768,478.673,349.354,573.143,1492.250,2933.434,2422.460,869.742,1200.496,1160.236,1212.116,1618.093,1562.669,1053.441,525.336,326.422,606.488,700.871,971.036,1000.142,1916.561,1273.624,1470.377,1409.266,1389.325,1169.978,1880.197,1118.375,1816.974,983.813,746.575,1039.016,1392.595,1246.871,926.746,1168.656,985.805,449.200,775.059,643.589,1651.267,1118.974,1142.400,1048.674,859.638,631.193,470.993,971.208,814.252,1991.629,1469.740,2039.528,1891.640,1650.429,1590.646,1933.544,1608.783,1785.911,1545.675,1401.168,1711.510,1613.340,1399.815,1011.100,308.678,520.728,1272.877,999.713,844.650,925.672,767.737,1115.026,1387.056,1915.687,1315.696,1195.972,1579.972,1809.271,1717.276,982.983,1188.331,673.455,1443.252,1450.633,1326.686,1293.111,1161.159,899.825,1111.565,886.181,1014.091,958.600,500.052,953.714,1181.853,202.287,619.897,162.975,786.173,883.930,1299.268,150.734,168.389,84.595
495,3504.808,3080.109,3434.163,2198.242,1988.088,3135.794,2155.395,949.164,866.337,590.256,858.512,1014.647,944.942,589.308,537.535,580.947,268.442,217.922,456.230,329.811,432.541,321.765,264.252,1142.915,2337.073,1754.870,326.639,173.451,495.383,477.327,184.421,539.610,519.789,483.247,556.007,2170.030,2710.262,2199.310,1140.632,1434.634,1238.425,1187.252,1791.907,1917.062,1282.720,242.482,216.271,577.559,658.632,972.261,1090.118,1724.959,1258.549,1678.475,1766.830,1298.025,1173.626,2122.973,1281.117,2089.389,1177.523,835.798,1143.717,1351.041,1309.734,1213.688,838.487,1150.870,432.350,984.297,789.812,1494.120,954.791,927.858,1189.837,652.485,639.381,504.064,1041.325,648.068,2005.958,1129.857,2471.620,1619.813,1861.493,1294.756,2023.060,1476.876,1587.726,1592.104,1450.549,1911.320,1532.927,1361.681,979.436,505.322,248.886,1165.667,1214.922,692.879,1164.975,941.172,1221.414,1200.400,1551.455,1672.326,1564.482,1767.047,1986.769,2027.730,948.710,1374.857,821.888,1172.595,1491.492,1966.308,1082.259,746.220,835.664,1015.035,1279.361,934.773,873.806,456.400,940.390,989.992,210.838,508.147,144.403,958.048,715.930,1659.033,218.367,147.503,134.595
496,3763.233,3273.478,3311.214,2636.631,1883.713,3275.118,2734.166,794.821,875.258,853.403,991,924.721,1188.865,753.220,547.227,463.478,352.812,221.988,328.966,443.050,348.473,197.456,266.778,1281.946,2222.358,1606.857,291.791,314.631,619.030,643.780,298.135,427.226,471.351,433.118,637.293,1866.091,2660.771,2495.397,1085.297,1516.573,1578.575,1480.265,2217.920,1761.115,852.119,266.080,316.524,789.773,729.348,963.063,1077.228,1958.135,1226.902,1751.254,1831.117,1544.213,1273.396,2001.177,1506.469,2592.115,1387.121,930.948,1318.441,1562.520,1523.387,1547.565,1137.538,1052.228,599.500,1039.246,585.054,1285.867,1404.634,1058.058,935.141,1213.315,833.867,470.894,790.408,900.922,1744.825,1284.622,2760.166,2061.440,1959.443,1658.354,2213.698,1636.574,1881.858,1774.325,1832.186,2332.380,1409.747,1677.017,1098.773,595.846,428.190,1361.949,1095.349,983.064,1018.773,1142.929,1348.112,1276.856,1997.881,1856.467,1416.447,1833.094,1873.286,1733.294,1001.352,869.556,818.358,1652.180,1477.092,2216.218,1553.726,884.341,1003.328,1058.065,1017.826,1144.864,973.225,530.226,1250.760,884.488,202.985,769.441,135.731,752.923,919.605,1465.941,178.295,232.541,148.974
497,3544.825,3342.283,3672.725,2364.535,2187.456,3131.537,2952.121,995.881,1032.758,671.736,899.633,1063.154,905.894,740.094,564.389,351.354,448.805,327.620,458.138,324.322,379.905,385.140,416.015,1141.308,2602.724,1910.792,270.517,242.323,535.433,521.400,162.048,732.226,585.468,397.837,575.307,1995.833,2861.205,2770.770,1005.748,1429.573,1388.678,1674.068,1855.570,1703.769,857.720,432.153,289.542,715.588,689.477,854.207,1086.071,1676.164,1242.301,1565.205,2035.340,2041.675,1521.890,2068.469,1203.031,2039.212,1052.112,706.705,1409.268,1380.669,1236.379,1062.652,867.966,1541.772,405.780,1062.898,521.750,1339.947,1231.137,1423.987,1174.719,987.362,897.177,470.752,838.367,849.631,2236.972,1178.983,2620.399,1561.760,1937.257,1653.567,2159.731,1574.457,1651.071,1466.182,1646.584,1921.410,1537.207,1580.630,891.691,460.510,479.956,1297.225,879.496,869.357,1294.260,1055.020,1477.783,1251.896,1901.119,2089.130,1450.688,1700.641,2121.176,2033.828,1053.193,893.511,791.545,1651.631,1384.017,1934.538,1679.985,865.076,1069.263,952.285,931.116,1140.836,758.456,432.496,948.812,996.597,154.390,569.375,175.866,693.635,1148.829,1476.641,171.554,243.873,213.111
498,3422.167,3310.073,3539.729,2353.293,2048.831,3500.279,2647.713,901.970,778.449,584.713,892.169,893.846,1200.471,747.553,771.638,542.655,368.136,167.355,424.534,395.611,514.432,358.897,359.400,1376.400,2193.382,1794.825,290.943,200.646,537.637,482.733,250.357,535.616,428.942,588.022,623.679,1799.295,3078.156,2474.659,1047.781,1225.176,1567.241,1481.272,1917.874,1955.485,1156.441,450.438,230.964,742.706,692.077,844.694,1140.118,1688.661,1171.406,1344.680,1763.181,1683.312,1286.011,1803.789,966.922,2080.434,1206.944,993.150,1261.795,1469.385,1502.685,1231.036,1299.177,1234.951,370.330,1141.034,946.527,1343.013,1439.314,1393,1044.756,1004.415,605.083,531.695,1015.458,826.903,1991.510,1539.193,2615.104,1809.727,1730.993,1630.063,2099.953,1455.155,1594.212,1629.571,2070.363,1780.970,1860.607,1509.429,1142.382,473.238,588.070,1305.790,1082.527,983.257,1114.193,1003.343,1368.158,1301.224,1555.821,2117.435,1611.624,1914.675,1981.075,1532.436,1190.710,953.504,855.388,1524.586,1388.308,1872.955,1386.630,876.250,1076.803,995.395,1056.910,759.945,934.294,556.991,916.331,1292.721,262.390,573.250,119.736,1023.260,871.574,1248.458,153.137,148.414,144.979
499,3464.342,2797.797,3679.138,2104.866,2110.169,3339.978,2275.542,928.746,899.281,565.806,891.675,742.250,1384.846,637.528,729.859,313.124,305.247,220.398,191.230,454.022,257.135,343.007,276.600,1377.577,2410.732,1991.532,282.935,273.374,628.527,404.067,339.095,568.457,409.567,418.562,698.671,1899.455,2567.066,2609.428,833.097,1029.282,1633.299,1431.354,1880.179,1986.700,1326.822,303.949,287.434,671.336,622.032,844.198,884.126,1660.977,1140.015,1554.156,1761.819,1873.838,995.538,2054.605,1469.258,1969.301,1184.094,898.212,1325.992,1477.014,1416.113,1106.993,1069.798,1133.707,597.130,1079.161,866.062,1142.293,1032.072,1137.400,1122.015,887.262,610.138,570.851,813.683,670.796,1979.462,1256.084,2324.380,1892.033,1916.557,1798.591,1806.940,1453.217,1420.982,1568.610,1842.186,2183.220,1566.780,1914.546,850.055,287.839,453.652,1162.645,1090.349,842.800,1081.924,1066.030,1144.809,1159.536,1629.978,1577.707,1796.681,1835.745,1687.136,1952.589,971.756,910.241,1048.022,1314.207,1510.408,1941.365,1378.244,864.742,841.723,1185.380,984.432,970.827,1002.575,431.957,818.188,1123.070,238.390,536.199,216.856,902.269,986.806,1476.314,248.504,171.516,125.700
500,3808.658,2638.109,3341.944,2290.503,1846.243,3506.816,2456.420,825.201,934.674,615.457,764.470,929.118,1105.067,683.818,558.270,457.018,302.604,262.964,471.092,362.056,449.486,291.287,363.844,1461.777,2240.382,1675.136,302.061,270.959,456.308,614.600,250.786,409.280,500.099,483.421,541.079,1942.864,2579.328,2592.730,981.761,1185.870,1450.379,1244.456,2199.391,1439.623,1064.297,366.022,332.578,621.659,630.761,971.712,968.992,1592.316,1148.714,1615.312,1272.808,1701.950,1259.626,1765.612,1130.328,1749.354,1050.168,1002.321,1328.283,1346.324,1628.645,1109.239,913.840,933.902,323.440,1089.678,685.196,1461.940,1287.150,1109.994,1148.519,818.485,583.343,475.773,1121.358,1032.796,1646.811,1091.908,2446.264,1583.160,1471.100,1480.929,1861.940,1396.829,1768.407,1327.688,1471.469,1730.860,1653.227,1523.344,921.200,422.685,549.810,1068.551,996.605,988.636,999.244,1044.071,1138.184,1304.352,1457.716,1571.891,1621.312,1734.656,2024.377,1789.730,896.795,841.602,944.776,1114.829,1232.192,1894.699,1223.081,754.053,1050.818,1017.510,774.574,855.509,836.769,450.687,944.818,923.682,197.603,511.243,174.119,709.990,836.171,1461.320,176.748,217.401,135.232
501,4051.492,3033.130,3280.377,2619.892,1922.302,3560.331,2548.248,854.194,868.247,535.364,603.151,1122.265,1106.096,569.799,574.730,426.416,261.929,347.126,311.868,469.078,269.176,247.949,220.348,1392.185,2264.854,1806.994,274.422,207.349,367.950,497.087,191.825,437.982,342.111,559.584,704.093,1906.508,2675.828,2669.698,1073.658,1287.763,1393.029,1308.429,1884.881,1601.362,977.034,224.036,280.886,765.265,489.677,553.712,707.724,1708.456,983.564,1531.041,1740.755,1877.150,1421.637,1825.102,1403.875,2040.425,1265.486,842.995,1641.638,1335.426,1651.621,1116.891,1051.781,1185.772,427.700,1135.661,596.759,1226.793,943.719,1480.019,965.622,966.031,738.807,696.305,1102.108,678.087,1867.867,1223.941,2436.865,1880.773,2152.293,1996.890,2137.020,1180.124,1375.177,1254.273,1497.319,1578.390,1422.887,1517.689,748.118,413.455,481.873,1453.783,1283.093,799.114,1052.143,985.525,1169.691,1250.840,1393.500,1596.609,1387.106,1655.623,2028.980,1725.626,783.955,908.323,942.993,1368.297,1302.217,1803.833,1227.385,882.379,752.474,951.810,991.342,843.709,855.487,487.678,1032.974,1235.597,180.426,503.316,135.652,930.740,764.163,1640.843,242.388,144.637,83.747
