 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89,Mean90,Mean91,Mean92,Mean93,Mean94,Mean95,Mean96,Mean97,Mean98,Mean99,Mean100,Mean101,Mean102,Mean103,Mean104,Mean105,Mean106,Mean107,Mean108,Mean109,Mean110,Mean111,Mean112,Mean113,Mean114,Mean115,Mean116,Mean117,Mean118,Mean119,Mean120,Mean121,Mean122,Mean123,Mean124,Mean125,Mean126,Mean127,Mean128,Mean129,Mean130,Mean131,Mean132,Mean133,Mean134,Mean135
1,3459.216,4862.036,4239.681,1718.125,820.551,1551.962,2170.950,2492.834,3168.595,956.252,1092.669,1776.391,3169.637,3493.349,2330.611,3028.281,1805.643,3124.672,2607.849,3034.987,2973.650,2852.632,2185.268,2504.538,1296.492,2551.955,2338.779,2749.349,3225.296,3033.339,1690.385,2145.205,2187.025,712.090,525.853,875.080,3037.125,1631.316,1121.402,2064.103,1871.649,1587.066,1711.503,1234.087,1174.698,2231.892,782.234,1244.833,527.793,355.913,560.442,505.667,1029.199,902.019,1366.073,1460.092,1083.739,742.736,1839.224,1638.716,2171.186,1684.075,1212.082,1509.886,1752.444,1045.324,796.180,979.587,745.968,1156.099,943.734,876.809,743.046,969.083,708.503,1042.972,541.156,430.444,740.875,829.782,639.933,1142.413,1089.140,849.386,955.644,778.766,716.194,635.685,610.645,1149.731,691.315,1188.469,695.811,531.810,783.316,842.931,1217.878,1193.528,1458.201,1653.368,1083.240,1056.979,682.313,508.924,1004.804,1259.113,478.444,1063.486,907.900,1280.298,1078.313,933.000,1057.315,1542.701,1040.037,971.478,1197.502,1670.417,1310.978,1565.531,789.595,949.870,1315.552,1200.929,1177.355,750.143,825.357,596.321,1376.915,733.444,882.055,1671.591,2088.385,1199.341,1322.131
2,3672.971,5205.593,4003.175,1597.156,1428.573,1700.327,2284.534,2197.317,3053.680,878.486,1387.030,1820.117,3098.251,4066.309,2751.174,3182.033,2494.411,3806.957,2292.981,2723.167,3414.147,2550.168,2346.587,2466.156,1789.059,2809.955,2697.182,3297.715,3348.333,3408.269,1902.422,2192.348,2216.067,835.657,536.812,1018.112,3433.583,1602.605,1489.545,2253.250,2268.497,2255.328,1289.947,1062.579,1211.323,2299.333,938.883,1403.131,588.101,306.286,570.535,406.133,1085.109,910.924,1585.366,1478.382,1108.465,614.463,1745.035,2134.478,2598.931,1619.416,1218.327,1631.646,1601.735,1002.876,1139.945,788.583,830.405,1323.891,977.294,1201.590,678.812,1113.336,964.363,1149.106,768.893,353.325,625.759,1033.170,652.882,1169.948,1149.646,1039.442,1238.469,1050.269,651.560,754.241,653.365,1277.532,877.319,1311.836,808.126,601.035,823.452,1070.671,1174.370,1146.192,1539.514,1802.912,1034.707,966.737,597.178,478.964,1397.326,1550.910,503.788,1132.697,1017.287,1154.624,1157.580,1068.637,1152.886,1929.436,977.037,867.769,1118.557,1823.765,1502.000,1415.056,1163.328,1315.776,1351.177,1399.914,1295.300,769.022,701.762,618.857,1422.511,796.833,1022.603,1837.545,1690.185,1570.717,1264.143
3,3681.951,5183.820,4161.476,2033.771,1111.397,1597.750,2556.497,2484.281,2945.264,1381.327,1105.782,1663.750,3216.302,4217.879,2760.972,3299.099,2135.178,4422.355,2700.119,3074.987,3567.112,3170.864,2238.073,2423.948,1945.573,2581.233,2513.221,3487.913,4076.079,3522.016,1969.119,2052.438,1994.625,824.127,797.670,1053.037,3551.736,1914.561,1376.812,2128.732,1673.567,1690.710,1488.621,1180.385,1134.142,2403.147,863.359,1369.737,545.929,389.241,671.151,536.339,950.237,977.456,1673.261,1701.845,1014.367,657.806,1999.895,2328.955,2321.545,1832.068,1484.062,1792.502,1664.619,1046.905,1084.719,982.136,903.879,1413.259,890.469,1152.287,830.274,1034.751,1091.943,1152.838,609.190,326.627,855.823,794.591,812.646,1128.724,1063.123,952.191,1177.356,1099.544,942.320,602.722,668.928,1320.461,767.362,1146.058,708.903,620.539,1015.347,911.084,1510.836,1213.181,1698.554,1435.298,1086.266,1101.153,618.857,589.468,1394.005,1345.290,472.118,1268.176,1125.850,1312.522,1081.363,997.683,1269.858,2170.038,859.276,1147.827,1014.305,1973.443,1508.266,1693.938,1039.513,1309.411,1163.472,1435.474,1343.433,922.557,724.688,713.623,1615.498,774.800,1203.885,2124.082,1945.561,1572.439,1374.702
4,3726.486,5639.646,4276.416,2190.104,1155.162,2133.237,2386.876,2309.864,2753.607,1375.187,1483.782,2253.422,3233.507,4231.222,3055.146,3214.050,2132.803,3931.172,2837.447,2936.250,3723.000,2747.872,2442.654,2263.075,1464.141,2841.205,2592.950,3675.221,3893.069,3437.312,2390.267,2415.161,1953.033,673.548,434.267,855.481,3483.792,1775.132,1248.893,2571.902,2541.684,1818.262,1419.615,1148.103,1279.431,2446.113,1021.415,1228.086,661.702,395.436,753.308,559.306,996.917,967.513,1227.564,1601.000,1041.894,581.491,1911.719,1931.013,2286.331,1748.603,1351.120,1633.428,1891.169,974.371,993.042,960.289,659.179,1568.209,1121.684,1083.319,832.343,1177.548,975.089,1092.296,825.898,262.873,791.225,939.573,787.484,1379.220,1193.000,905.992,1222.096,1144.363,816.897,689.549,794.889,1267.155,869.394,1243.739,881.113,506.521,1043.955,996.272,1519.831,1405.781,1552.870,2012.906,928.118,1064.233,626.714,601.000,1783.701,1283.296,476.361,1078.634,916.791,1100.890,1237.402,1223.017,1016.445,1734.235,1046.041,967.801,1088.946,1764.565,1336.524,1756.693,1117.784,1201.789,1221.961,1431.120,1062.198,900.322,840.227,528.873,1536.843,729.148,1094.206,1981.786,2067.702,1806.191,1255.143
5,3627.514,5572.078,4283.410,2549.604,1281.500,1710.718,1837.957,2727.950,3127.343,1132.692,1620.985,2156.844,3115.293,3912.678,2657.257,3077.562,2259.161,3200.258,3277.226,2793.474,3037.893,2701.592,2221.827,2567.711,1406.389,2847.614,3042.685,3535.047,3139.534,3225.516,1690.578,2481.688,2071.325,503.404,493.450,937.433,3310.630,1354.149,1198.580,1915.357,1848.860,1958.973,1466.953,1408.010,1336.435,2470.316,1048.789,1417.854,550.934,378.253,717.087,555.678,917.045,1311.184,1517.930,1900.652,1040.699,645.616,1934.908,1913.464,2361.048,1605.292,1268.990,1488.572,1701.534,1107.005,935.336,969.864,1082.368,970.697,967.475,1087.378,775.406,1196.553,887.605,1188.145,771.585,297.056,910.867,945.806,678.471,1139.962,1004.189,940.143,1214.808,965.084,678.577,729.708,726.247,1364.105,870.413,1129.541,682.832,713.165,1094.192,1098.021,1210.460,1277.431,1587.342,1851.129,1307.817,839.881,593.216,598.263,1266.120,1378.664,462.366,1005.056,987.768,1046.110,1236.739,821.729,1205.126,1913.727,1070.531,997.516,993.874,1533.009,1402.903,1776.911,1259.306,1251.592,1294.058,1432.023,1002.654,1023.196,852.468,521.548,1476.883,824.033,1120.997,1848.186,2205.468,1743.879,1529.625
6,3679.343,5212.114,4378.277,2568.479,1188.779,1546.013,1963.106,2506.407,3344.584,1096.785,1523.173,2226.078,2972.837,4337.067,2954.299,3409.909,2104.803,3225.774,2896.239,3183.526,3393.005,2562.624,1974.291,2701.821,1344.919,2918.386,3055.282,3314.023,3354.460,3134.048,2135.237,2537.857,2401.800,466.524,732.267,863.979,3173.431,1785.500,1173.929,2197.447,2227.193,1975.585,1389.077,1516.349,1282.879,2480.113,1043.936,1305.359,570.278,460.427,460.395,537.933,1090.904,1040.873,1448.889,1514.126,1322.593,596.704,1944.219,2061.161,2468.904,1787.081,1314.163,1638.480,1451.418,1054.667,1027.355,852.383,996.858,1096.697,956.661,1104.085,710.601,1111.175,877.197,1090.184,753.737,415.127,587.659,1004.564,866.997,1009.392,932.263,1012.968,1150.689,960.069,946.451,665.878,623.193,1166.895,902.399,1149.966,790.080,649.701,936.466,981.904,1483.101,1253.303,1558.083,1726.942,1508.175,1011.496,647.566,527.338,1500.991,1436.844,413.295,1333.049,1098.940,1187.471,1001.595,760.725,1131.299,1936.201,1208.895,899.042,1207.435,2203.774,1306.255,1473.434,1010.703,1116.632,1367.572,1574.289,1233.240,835.461,1045.517,526.873,1539.148,764.163,1335.430,1793.282,2066.244,1412.116,1494.696
7,3522.057,5165.593,4481.554,2506.323,878.088,1733.859,2294.323,2685.427,3459.860,1572.439,1205.038,1742.922,3009.047,4055.973,2533.736,3615.405,1797.714,3474.613,2881.767,3140.051,3517.675,2715.848,2201.894,2442.162,1589.346,2972.818,2858.337,3198.547,3464.217,3196.409,2052.645,2484.428,2367.758,796.169,544.120,803.989,3385.676,1725.825,1099.286,1966.987,1750.871,1929.453,1680.420,938.056,1234.220,2255.710,1086.453,1492.268,590.596,379.651,546.500,637.961,1036.391,1037.285,1499.275,1493.845,1162.858,854.181,1522.592,2067.116,2279.655,1902.354,1293.409,1747.908,1708.444,1170.490,854.332,956.396,791.074,1271.527,1199.542,1124.899,875.158,1485.507,1169.006,830.743,759.161,379.135,824.823,838.302,959.621,1222.325,1191.346,696.737,1276.006,888.513,978.063,639.150,638.249,1309.882,806.141,1359.623,785.563,492.711,1062.088,1041.189,1286.571,1207.792,1589.007,1914.895,1282.965,989.322,724.577,611.263,1331.745,1259.759,499.694,1169.408,1059.269,1021.557,1174.718,1169.688,1189.677,1816.864,993.728,1062.673,1234.736,2012.822,1240.333,1755.640,1157.966,1148.191,1383.395,1337.531,955.406,899.435,782.703,572.004,1515.386,734.293,1021.758,1730.214,2028.254,1422.740,1487.625
8,3689.637,5564.270,4203.078,2160.833,1079.287,1732.237,2437.441,2758.005,3016.421,1361.075,1240.293,1685.789,3356.646,3568.523,3007.493,3156.736,2425.750,4035.102,2829.585,2986.019,3869.584,3483.208,2466.983,2603.809,1511.557,2768.858,2473.221,3370.198,3616.143,3494.812,2171.222,2131.125,2097.567,749.259,626.456,897.005,3566.667,1542.579,1622.518,2481.647,2258.474,1806.131,1483.012,1386.421,1155.190,2278.563,861.211,1511.490,566.636,460.722,514.785,519.733,982.660,800.886,1585.418,1689.319,1105.217,839.884,1820.496,2054.348,2623.469,1583.186,1194.534,1514.286,2046.947,1026.519,1139.705,869.370,870.000,1194.761,940.345,1037.154,791.281,1126.263,855.503,1090.140,796.956,253.476,946.630,868.863,724.376,1336.598,1156.128,939.622,1112.023,1154.316,804.434,756.848,725.064,1476.557,850.592,1277.256,806.185,746.320,1021.661,1134.141,1041.259,1377.533,1636.849,1966.959,1053.681,1152.292,640.790,603.230,1505.170,1479.896,467.956,1322.352,1190.554,1201.651,1172.193,1107.754,1253.319,2306.962,1054.728,911.862,1070.255,1795.122,1408.978,1773.705,1112.280,1160.090,1254.754,1434.360,1127.530,928.330,881.859,573.730,1637.888,867.996,1330.497,1772.786,1855.595,1579.243,1368.000
9,3730.751,5838.527,4499.994,2117.823,1075.610,2000.923,2786.093,2047.352,3062.668,1526.785,1441.744,2130.859,3382.567,4821.832,3006.389,3072.174,2973.402,4461.188,2354.893,3119.859,3661.340,3284.816,2244.978,2660.717,2101.924,2866.347,2218.249,3826.483,4275.169,3792.548,1917.933,1946.125,2030.242,868.783,949.874,1018.048,3991.421,1545.807,1772.071,2987.719,2275.251,1781.164,1408.805,1561.128,1208.711,2507.831,858.453,1335.682,588.303,403.286,689.140,591.278,1369.372,1012.582,1851.098,1682.077,1142.566,779.384,1921.026,1867.071,3028.952,1584.106,1430.279,1728.342,1916.698,1166.105,1053.862,923.174,888.779,1340.906,1005.836,1249.660,801.571,1349.839,1211.166,1137.536,587.566,468.167,1053.554,1070.702,839.557,1210.336,1161.914,971.701,1265.254,1171.312,847.806,656.914,779.977,1300.353,776.812,1244.899,790.735,530.359,952.302,975.626,1582.725,1362.622,1586.838,1835.509,1144.096,1092.784,777.453,607.946,1538.692,1473.345,525.339,1290.704,1255.898,1409.533,1334.467,925.092,1315.421,1953.568,1090.752,1078.593,1337.820,1775.000,1388.644,1818.614,1352.642,1367.739,1230.655,1512.883,1295.668,901.039,866.349,613.798,1412.126,749.852,1097.251,1807.391,2263.020,1635.734,1513.964
10,3651.396,5546.054,4419.566,1954.635,1146.647,2667.686,2588.950,2118.724,3120.354,1593.477,1976.496,2203.820,3681.986,4578.966,2750.111,2518.182,2804.911,4221.650,2357.881,3473.237,3615.320,3572.904,2512.855,2540.197,2074.735,2730.653,2179.591,4566.512,4162.783,4399.828,1966.230,1824.580,1984.017,772.880,1129.524,898.620,3877.079,2221.553,1431.080,2747.415,1980.678,1723.093,1446.325,1174.954,950.668,2600.706,936.974,1485.545,699.338,377.934,641.401,588.567,1182.122,816.671,2046.268,1575.324,1056.195,949.542,2036.553,2387.135,3154.028,1551.143,1592.197,1908.031,2148.762,1356.295,1177.336,869.804,892.037,1356.493,961.147,1122.192,694.073,826.571,984.025,1103.682,601.102,387.413,1071.482,838.507,890.803,1248.475,1336.667,1073.522,1351.356,1045.191,1024.343,686.498,744.067,1346.926,844.099,1311.058,906.147,556.736,1125.322,1210.647,1549.497,1505.147,1680.295,1626.427,1091.799,935.508,586.253,644.241,1534.089,1431.275,559.975,1305.166,984.953,1616.039,1181.990,879.121,1451.469,2083.761,1170.248,1164.910,1289.741,2043.526,1455.899,2014.962,1112.845,1215.793,1383.188,1579.074,1138.696,891.648,939.513,746.726,1459.282,869.281,1150.661,1809.086,1947.181,1716.665,1487.036
