 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89,Mean90,Mean91,Mean92,Mean93,Mean94,Mean95,Mean96,Mean97,Mean98,Mean99,Mean100,Mean101,Mean102,Mean103,Mean104,Mean105,Mean106,Mean107,Mean108,Mean109,Mean110,Mean111,Mean112,Mean113,Mean114,Mean115
11,760.341,480.025,436.523,303.509,175.429,371.771,799.026,886.691,1331.392,630.289,694.580,355.603,532.136,842.473,751.140,821.138,666.793,459.232,810.513,530.618,442.991,599.075,416.568,337.828,677.458,550.927,1078.146,954.126,326.436,296.524,213.890,248.117,469.914,377.812,869.562,904.257,682.105,466.117,594.017,596.254,436.526,1131.467,712.780,442.882,816.330,517.221,405.163,473.481,773.269,721.297,1306.908,1013.809,789.706,990.664,1187.707,887.460,844.352,1073.958,424.013,486.326,570.174,381.329,403.611,719.410,352.265,519.256,362.973,372.110,409.778,591.391,819.526,257.680,429.462,258.307,323.305,315.220,281.692,684.250,390.952,504.705,275.035,333.573,362.918,752.898,489.629,465.882,430.089,312.692,301.106,677.785,484.886,321.609,544.902,489.209,519.172,368.504,608.667,649.047,509.898,533.656,219.705,229.562,412.355,422.784,293.520,297.741,1019.136,924.548,845.282,832.430,615.642,1379.284,856.610,819.980,613.600
12,758.664,464.000,478.769,325.482,169.791,395.676,702.087,796.006,1332.092,738.267,861.120,301.781,642.205,794.982,773.930,842.050,579.728,415.561,1043.325,593.258,553.301,642.206,427.519,362.367,891.271,629.845,909.431,1026.432,223.515,262.552,185.229,237.083,439.479,354.658,931.629,921.596,568.663,439.964,498.050,623.659,473.665,1006.505,629.531,382.428,726.716,528.426,510.179,544.203,842.538,819.557,1262.718,904.771,988.301,1075.336,1171.318,836.016,770.324,889.579,340.013,484.385,326.174,496.671,438.583,606.090,389.831,507.427,304.480,428.180,487.411,545.696,730.305,359.814,402.523,365.157,328.150,227.593,341.459,707.542,370.771,589.933,331.652,345.194,492.582,757.955,514.733,505.602,506.985,289.322,203.435,520.954,599.368,339.578,602.472,561.528,479.306,312.767,666.957,675.651,487.109,561.426,183.044,336.546,416.987,589.694,318.248,274.000,1077.236,913.089,785.005,828.748,587.985,1316.019,790.981,1016.918,656.526
13,807.410,439.636,368.977,426.709,185.055,387.248,829.357,682.488,1316.647,618.189,740.080,314.318,518.091,779.936,716.279,757.188,705.250,351.134,985.112,656.461,518.655,806.804,373.741,321.211,801.073,518.173,1139.455,1037.820,319.119,273.166,220.936,303.417,522.245,294.718,865.695,866.044,611.744,490.243,501.454,688.198,428.031,1174.529,632.117,403.921,673.413,540.412,492.496,422.827,707.508,730.011,1200.374,926.328,742.548,1120.504,1002.480,940.127,802.897,917.842,446.456,538.533,477.232,418.266,481.639,653.042,375.213,490.305,418.433,479.400,369.289,496.920,989.958,352.072,412.833,320.417,325.359,256.293,314.226,592.333,384.494,510.838,313.355,346.823,310.622,603.500,440.305,447.892,611.548,373.622,253.106,629.377,495.193,310.695,658.405,399.012,440.298,414.872,752.418,707.113,501.219,590.328,230.220,305.638,434.368,503.333,264.744,279.626,1088.557,761.384,862.621,868.563,693.851,1250.961,971.403,853.136,734.437
14,898.563,644.220,457.585,274.282,250.418,434.257,857.409,806.556,1263.993,523.878,740.310,353.788,778.830,802.827,900.744,871.025,635.065,459.976,851.600,607.258,513.823,755.766,506.864,390.328,503.458,501.945,1112.992,916.099,300.980,243.234,253.899,274.583,496.245,272.859,962.105,917.434,619.360,523.423,520.714,636.627,404.469,1079.086,591.491,350.862,788.239,535.882,392.301,500.692,715.638,658.168,1234.267,946.760,849.610,1162.592,1161.889,970.270,888.248,1022.568,286.911,589.133,384.580,551.177,449.972,604.688,335.978,438.732,282.580,486.620,361.956,550.196,834.263,379.794,349.447,223.307,303.365,307.602,307.767,775.528,442.759,459.276,355.092,354.129,337.612,619.341,557.657,472.882,415.822,301.797,343.765,605.631,466.526,363.000,542.822,577.706,497.716,411.526,827.504,627.896,365.125,684.566,217.198,268.223,337.836,524.468,365.928,276.497,1184.421,818.753,907.228,919.397,622.560,1368.265,1142.868,1069.497,793.081
15,691.860,440.381,561.008,368.445,190.604,390.819,768.513,911.889,1371.948,510.267,737.540,311.079,690.239,764.764,825.186,811.513,653.043,480.476,1016.400,649.449,518.478,671.729,452.901,378.805,770.271,500.936,862.902,1056.333,318.208,190.531,273.312,323.850,498.982,371.725,792.505,1070.868,660.628,518.721,582.613,585.683,449.598,1078.214,651.454,444.066,619.917,569.654,419.220,551.774,770.292,841.676,1151.908,944.995,1002.384,1058.312,1143.828,901.516,848.276,981.168,455.203,572.607,623.841,537.975,430.083,553.979,388.544,458.329,385.240,361.940,331.344,524.710,882.000,406.753,416.295,245.717,358.072,359.252,283.722,848.042,387.614,461.495,314.624,308.032,321.061,628.784,450.886,406.108,630.289,401.371,338.847,649.846,528.781,297.273,618.270,415.644,398.843,416.842,880.773,768.830,488.109,454.885,204.396,205.292,381.020,410.144,413.256,307.932,943.529,899.308,750.490,825.642,641.791,1275.897,912.767,951.884,774.733
16,729.153,516.263,464.900,283.300,140.560,351.390,698.156,819.099,1396.412,687.633,750.160,318.503,577.136,690.327,613.023,870.225,641.804,511.280,957.963,518.640,585.089,749.738,447.568,340.242,850.375,608.364,1132.293,1089.414,318.287,260.710,282.661,125.617,479.012,398.463,776.743,719.309,565.535,546.658,555.748,621.921,385.021,1247.543,645.044,292.072,610.945,453.059,463.033,440.143,770.485,818.373,1320.427,887.962,901.137,1037.432,1205.899,912.905,890.552,920.579,409.025,506.467,421.130,404.278,430.981,602.181,483.904,338.488,424.093,312.520,569.578,606.674,838.768,426.722,392.409,254.567,372.096,311.854,366.444,912.833,303.976,476.048,268.199,389.355,311.204,513.023,398.590,519.720,508.304,273.958,376.165,559.192,476.491,336.438,551.841,562.258,393.261,411.398,710.064,631.170,536.086,578.508,272.709,238.031,410.072,615.712,397.136,253.395,1133.971,829.466,762.223,903.609,717.701,1423.123,1026.717,905.027,746.052
17,811.607,524.144,484.277,387.709,253.418,322.571,766.939,882.414,1358.993,691.911,678.360,299.026,531.239,955.609,796.163,642.062,858.913,624.610,994.325,582.236,535.230,760.523,458.704,429.383,623.396,598.291,1122.122,1063.423,253.465,273.262,218.844,157.350,442.264,380.846,944.924,841.265,485.000,428.459,477.832,630.968,440.361,1028.291,648.425,386.441,650.771,488.375,415.154,453.992,668.785,911.292,1154.672,903.962,838.096,1164.656,1095.394,859.444,772.593,1131.821,421.316,515.452,532.696,388.139,402.352,611.208,427.860,463.341,342.913,386.680,472.156,583.275,793.853,501.608,419.909,323.992,326.473,393.488,243.271,846.819,355.626,360.962,308.418,302.242,245.612,597.125,473.838,496.559,501.578,256.203,319.435,555.846,542.798,244.344,686.006,476.798,426.284,444.308,873.447,702.632,381.500,621.221,252.604,282.477,431.112,446.847,414.208,291.905,1139.436,856.664,856.573,888.987,613.351,1345.310,1007.711,946.388,716.585
18,835.004,464.983,506.777,354.427,184.604,464.733,646.217,817.469,1296.072,693.033,646.510,368.212,752.580,766.945,1029.651,1065.512,834.435,385.841,1014.213,418.652,464.752,624.215,539.827,373.391,561.250,531.355,943.024,1163.820,231.693,231.083,227.459,305.100,480.466,391.101,975.314,883.699,581.209,547.820,585.840,532.532,442.088,1131.881,628.766,343.020,672.239,501.029,355.171,546.263,786.685,726.211,1284.534,1057.344,857.404,1004.128,1049.364,918.992,829.607,949.105,346.684,618.437,404.551,571.051,454.028,562.896,348.971,515.146,379.573,359.400,364.078,526.928,854.295,503.485,485.508,252.457,336.060,312.333,355.534,799.556,444.072,440.000,238.213,295.540,332.378,627.000,398.562,466.183,442.689,338.622,242.929,636.538,536.184,341.109,638.564,555.528,362.060,412.113,825.816,622.896,481.297,576.008,257.762,299.685,418.164,507.586,362.256,237.721,1116.364,796.644,796.354,839.146,666.388,1330.458,1025.082,1013.844,704.244
19,766.441,400.949,474.769,369.491,186.066,409.257,711.156,818.062,1387.438,513.233,776.230,372.629,723.511,745.327,548.233,660.825,718.370,458.122,918.912,509.831,420.965,603.056,426.296,341.141,673.479,611.545,966.862,1228.505,273.257,239.097,237.055,200.367,461.988,357.899,908.086,813.184,559.593,407.847,600.773,503.619,389.897,1102.695,704.740,387.507,592.541,500.662,367.130,430.977,742.585,756.032,1171.359,977.973,829.144,968.288,1266.258,898.095,785.407,1164.947,320.266,554.252,579.464,492.747,462.231,576.389,379.890,455.366,371.233,310.860,380.911,424.717,951.400,416.412,405.598,291.961,318.868,344.528,347.489,848.292,451.012,390.857,342.553,298.484,326.327,650.341,558.733,414.505,478.519,317.000,318.365,519.985,539.316,246.289,547.202,599.779,356.410,326.556,738.199,813.255,410.062,554.648,247.401,289.585,496.868,465.225,305.376,311.361,914.843,847.425,693.893,812.245,711.873,1332.742,974.874,928.993,636.504
20,849.668,597.398,561.531,370.245,142.703,284.990,676.304,796.518,1316.144,698.244,722.310,339.815,642.864,930.282,1059.000,905.700,698.935,618.744,885.350,537.775,542.549,533.449,475.790,403.133,692.448,609.436,1010.772,1020.342,285.673,270.317,215.697,262.317,517.583,371.644,999.724,913.206,609.814,543.703,554.252,522.762,434.113,1107.348,638.223,374.243,659.183,578.772,401.870,437.135,640.115,872.351,1252.084,964.443,918.171,1024.912,1093.470,889.913,903.655,999.484,435.089,601.978,547.855,469.823,467.046,568.174,343.993,473.963,376.193,318.320,481.311,513.768,894.884,453.722,373.742,294.354,354.030,244.187,199.955,722.444,491.759,469.267,339.610,364.968,346.469,578.352,560.200,485.710,486.022,408.636,315.565,547.385,566.596,327.781,529.405,495.399,458.634,316.361,967.617,775.113,522.672,624.385,237.441,224.238,472.934,485.432,340.096,250.694,1207.714,906.199,752.709,969.894,745.776,1193.806,1025.182,997.571,808.815
