 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean(RoiSet_4),Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89,Mean90,Mean91,Mean92,Mean93,Mean94,Mean95,Mean96,Mean97,Mean98,Mean99,Mean100,Mean101,Mean102,Mean103,Mean104,Mean105,Mean106,Mean107,Mean108,Mean109,Mean110,Mean111,Mean112,Mean113,Mean114,Mean115,Mean116,Mean117,Mean118,Mean119,Mean120,Mean121,Mean122,Mean123,Mean124,Mean125,Mean126,Mean127,Mean128,Mean129,Mean130,Mean131,Mean132,Mean133,Mean134,Mean135,Mean136,Mean137,Mean138,Mean139,Mean140,Mean141,Mean142,Mean143,Mean144,Mean145,Mean146
389,610.377,562.686,844.802,292.857,550.796,518.891,619.943,523.106,956.252,244.257,656.238,470.184,177.278,278.327,379.806,463.273,341.385,674.804,682.093,364.578,154.611,57.328,385.064,134.175,284.095,572.838,301.625,691.940,913.603,398.701,662.363,364.681,533.566,721.400,454.778,341.830,322.901,385.940,451.692,357.333,457.577,324.291,488.273,85.221,55.993,396.591,342.007,217.087,490.448,73.306,16.957,324.901,127.694,96.886,212.767,150.123,230.049,329.958,326.500,155.523,220.287,210.145,103.639,149.402,386.402,246.223,32.375,126.645,202.048,129.054,186.416,117.630,171.891,237.350,164.262,171.255,489.897,307.143,188.575,448.000,368.148,169.548,70.971,69.407,294.590,173.414,278.878,8.976,41.539,189.317,176.558,397.203,341.467,97.575,26.223,78.326,487.027,849.578,171.161,38.965,111.608,429.556,395.638,217.103,229.139,383.356,797.160,94.707,151.171,157.455,425.815,70.913,397.183,149.047,576.314,564.907,306.410,420.153,722.200,148.797,446.353,314.737,435.266,241.720,355.554,348.815,524.880,215.333,705.484,278.766,363.384,475.251,557.911,404.974,607.612,552.159,549.189,810.282,398.773,641.566,302.900,375.257,525.044,289.766,401.669,544.077
390,572.205,484.941,785.583,280.536,643.010,155.391,358.619,427.702,836.874,154.365,777.321,517.418,312.391,187.535,308.657,458.527,297.525,608.843,435.444,334.392,267.678,65.953,250.550,152.629,464.841,363.365,293.143,1014.400,896.671,799.416,696.173,371.638,793.434,640.760,439.889,308.302,551.988,379.179,184.738,661.255,461.779,242.077,477.136,84.288,69.507,268.809,529.369,227.643,295.952,39.729,21.710,352.181,229.204,138.614,183.932,142.292,73.644,415.083,294.467,348.550,303.158,242.761,102.979,244.131,355.821,157.579,202.739,171.989,119.608,92.710,286.109,155.331,174.109,361.205,285.338,104.791,665.340,277.911,255.100,591.208,466.139,80.596,118.263,121.825,388.746,156.322,386.459,116.048,40.914,66.792,161.475,278.739,412.233,192.678,11.372,78.047,143.297,517.672,380.661,9.491,358.922,266.296,739.897,129.320,216.681,353.563,651.110,220.988,140.387,73.057,493.648,128.232,202.634,299.605,659.176,566.185,428.494,532.806,186.987,177.878,435.353,366.719,198.266,458.280,379.311,425.826,540.226,103.478,392.674,309.000,301.973,424.066,216.756,74.701,459.259,583.071,789.590,718.331,522.964,619.612,288.983,362.054,260.964,338.829,527.890,601.678
391,361.852,924.608,638.302,192.095,506.418,665.953,289.676,526.394,690.485,291.730,688.595,351.887,208.348,294.851,362.731,353.055,295.254,488.647,300.815,230.275,257.756,152.312,159.523,101.474,588.302,541.027,390.893,1424.820,414.630,571.896,657.327,548.787,667.547,623.693,694.463,461.047,452.333,485.896,396.892,372.105,511.611,273.018,647.841,86.625,45.396,394.513,459.468,251.704,344.514,51.482,6.398,377.907,172.816,126.096,129.027,117.519,110.059,469.083,380.123,187.268,526.406,239.529,123.155,247.369,281.470,113.752,42.011,93.172,166.992,72.140,306.825,125.039,85.945,264.462,219.708,149.691,757.268,428.286,147.450,559.183,411.287,169.130,107.160,143.048,408.500,109.954,441.459,59.595,34.266,109.861,122.525,205.058,354.250,139.517,212.809,57.698,417.297,242.125,313.696,130.947,37.902,449.759,592.190,123.402,452.056,380.793,644.880,49.988,147.748,181.489,403.167,139.594,256.817,285.442,470.275,520.352,519.530,425.431,387.053,125.317,568.603,825.018,208.859,445.080,421.068,312.076,653.491,148.928,432.284,360.009,178.134,578.180,532.800,218.558,501.812,746.976,517.508,551.815,687.345,555.930,434.783,521.209,357.723,316.063,319.260,661.515
392,776.984,545.922,664.083,351.988,511.684,456.500,448.743,642.362,661.709,215.068,542.357,513.730,220.330,264.465,311.716,568.655,357.484,428.196,972.667,314.069,228.133,170.531,417.991,182.340,499.571,610.770,149.429,582.720,903.438,681.416,550.196,457.394,799.094,743.907,616.407,320.594,491.370,543.000,491.046,624.091,524.846,338.488,986.364,117.750,58.090,231.757,506.851,192.087,192.771,40.553,79.323,368.500,185.867,107.439,147.288,170.698,262.683,354.617,462.033,187.168,378.366,398.746,119.165,168.262,200.188,217.694,74.864,90.720,195.512,61.151,340.460,219.969,160.927,534.205,248.308,104.900,713.330,368.277,733.725,369.875,292.049,97.514,132.937,134.376,391.697,209.241,487.398,32.357,26.992,176.713,250.592,181.739,358.700,71.759,54.117,52.756,323.378,658.125,631.643,24.368,72.137,764.074,485.517,320.567,221.139,413.943,838.040,44.598,161.802,57.716,600.444,69.594,140.866,401.337,448.235,504.704,556.494,643.986,422.467,186.472,311.956,897.281,269.656,483.920,193.095,325.435,472.453,181.232,471.632,363.308,256.375,433.946,268.778,179.182,353.400,654.897,508.492,593.935,359.545,256.798,450.542,196.297,585.788,253.910,557.026,456.296
393,703.303,611.176,901.948,340.321,592.622,459.359,477.848,469.234,757.874,192.486,658.351,542.135,131.957,272.604,320.060,590.891,382.828,748.176,678.407,301.775,303.367,154.281,158.349,220.825,519.000,675.459,352.161,1164.420,628.370,395.117,708.690,522.298,691.359,548.827,628.852,289.670,437.420,299.627,562.892,420.020,589.436,349.702,814.705,41.038,66.082,207.026,462.617,149.643,280.905,44.682,14.699,610.066,67.204,72.000,75.438,269.264,139.168,410.792,296.508,216.530,370.951,358.116,213.052,83.344,447.838,155.455,73.364,81.860,167.224,121.699,189.350,142.370,138.900,313.205,226.554,39.227,730.536,372.080,339.850,411.467,387.549,129.322,125.634,101.323,228.475,233.759,636.939,200.119,22.781,30.416,132.175,162.768,411.417,40.034,90.223,180.581,416.514,824.266,131.071,4.509,16.667,479.944,733.983,286.258,320.486,221.839,526.640,75.841,80.297,78.273,469.667,135.652,198.756,212.081,937.176,489.704,459.048,517.514,380.027,182.585,443.132,481.754,483.438,250.947,274.689,512.707,563.597,310.594,363.253,264.794,325.304,394.659,497.822,263.961,734.918,439.048,442.377,622.331,826.491,621.690,239.350,559.351,392.526,302.622,495.987,490.433
394,536.926,413.941,711.594,388.726,608.663,597.734,707.438,430.681,630.738,268.284,455.536,634.369,347.774,265.327,384.657,495.782,372.361,622.235,469.815,239.520,194.333,241.906,282.119,205.557,569.032,576.554,158.071,394.660,413.356,569.506,543.071,377.872,833.774,422.787,617.204,222.330,510.235,645.045,421.631,457.725,436.617,313.414,879.750,66.750,92.731,270.757,483.716,126.609,521.981,67.882,49.505,496.846,215.235,61.684,233.836,111.009,197.792,511.458,376.402,387.477,695.228,134.833,94.588,177.533,291.000,307.207,57.523,178.215,65.976,81.710,360.701,139.417,170.482,221.863,225.708,119.155,432.155,243.929,293.475,547.175,327.738,221.952,136.280,82.270,371.393,75.034,375.735,213.119,204.594,160.782,285.233,100.696,334.267,97.805,55.766,173.570,363.351,512.234,205.875,16.368,198.373,591.759,562.293,308.691,317.667,268.241,1022.790,93.573,115.162,105.443,434.426,80.087,398.329,332.860,261.294,553.796,371.819,616.861,225.280,270.683,672.956,1147.667,516.766,207.867,484.851,355.337,464.176,208.087,327.463,415.196,138.259,528.275,438.122,220.519,802.894,627.127,553.180,532.847,589.600,527.054,279.908,184.432,397.606,303.000,357.396,423.931
395,454.492,890.765,1004.854,328.964,577.867,639.969,641.933,538.702,960.243,288.770,611.655,504.589,314.061,216.554,295.940,458.600,301.492,450.333,679.833,241.912,357.511,114.766,193.495,185.979,194.905,595.743,291.429,773.640,557.027,717.701,534.196,289.330,451.604,571.320,575.463,488.896,559.494,349.403,364.508,563.595,418.101,273.284,939.568,225.048,63.567,126.826,446.014,207.713,433.810,127.059,153.882,443.352,188.531,130.237,339.466,172.406,161.832,627.333,252.525,171.255,545.772,191.464,88.990,263.000,334.393,246.876,80.216,132.441,215.720,181.570,239.438,233.433,146.036,148.923,114.538,78.418,379.196,323.500,422.525,491.117,242.844,201.486,75.000,146.593,255.246,135.931,559.816,165.738,85.000,70.663,56.700,159.783,468.700,35.793,163.957,143.791,319.432,969.203,341.071,100.421,239.137,696.056,311.276,151.814,326.792,416.736,745.290,66.049,147.036,112.659,573.611,152.565,274.085,132.884,719.471,550.778,433.205,347.306,460.040,131.707,458.471,585.649,554.984,299.653,352.527,254.087,388.925,142.101,512.789,227.290,290.955,341.623,561.711,227.623,343.318,622.294,699.238,550.073,555.945,651.775,206.525,332.311,364.460,460.883,515.123,518.545
396,613.049,566.627,599.354,338.048,624.592,518.125,551.152,595.394,851.330,271.338,625.423,345.404,233.878,112.426,246.821,468.473,301.484,624.216,348.444,341.578,164.700,62.016,274.147,242.258,529.095,615.365,324.768,680.860,492.507,501.195,692.327,367.606,464.623,492.747,696.241,370.613,557.704,474.015,281.123,467.144,457.826,305.863,732.614,204.971,82.470,391.887,465.965,175.643,399.219,32.682,60.247,497.423,145.653,147.105,79.644,173.849,169.891,433.550,301.680,224.872,438.891,388.130,169.742,144.197,254.359,358.314,111.648,174.366,123.344,168.108,262.153,165.945,97.100,323.034,202.846,47.791,754.763,443.973,431.950,480.242,318.033,224.541,52.286,52.048,420.156,134.966,467.020,13.738,61.078,71.624,148.350,440.928,200.100,64.667,96.032,85.244,422.622,918.547,243.357,65.175,72.098,465.796,405.069,167.278,383.611,401.747,803.800,74.732,22.910,262.057,442.944,79.319,175.366,322.547,607.294,632.278,493.108,506.333,232.040,138.382,696.647,731.509,248.078,428.987,606.905,242.533,768.491,220.464,538.895,288.084,248.268,461.413,410.367,252.325,547.529,692.079,348.615,515.266,634.755,402.930,271.842,310.264,422.175,338.730,340.221,520.275
397,422.861,381.333,812.292,494.976,450.051,443.438,589.371,612.394,684.194,107.459,727.833,452.255,404.113,170.861,307.328,121.655,282.262,557.137,512.796,294.686,247.356,219.375,243.064,139.515,489.571,920.932,201.946,982.220,531.849,430.325,657.280,577.936,939.736,254.547,376.741,353.132,471.272,671.373,301.938,505.523,464.101,330.123,890.159,153.365,72.493,251.765,565.610,312.522,335.000,149.494,38.839,337.093,96.367,194.009,123.959,199.170,122.752,582.675,492.000,246.490,283.594,121.406,76.536,131.082,199.179,280.736,176.011,23.086,65.448,162.882,282.489,152.118,157.345,284.974,270.708,127.464,492.969,304.938,880.325,280.333,600.689,210.651,140.029,119.185,333.615,119.529,338.776,130.619,158.180,123.871,103.358,247.435,379.333,157.149,45.074,29.674,163.216,1003.891,257.375,58.333,107.667,568.278,558.966,235.660,316.458,483.471,687.640,227.890,172.829,147.443,598.056,112.971,153.085,213.826,931.765,362.222,608.506,381.556,262.240,257.878,573.279,608.579,368.672,326.067,474.203,280.163,704.006,284.783,390.358,505.037,174.321,523.521,396.433,215.883,534.941,470.929,468.984,727.548,591.609,688.899,382.333,450.561,429.752,427.775,403.065,535.854
398,670.410,239.039,745.531,246.000,755.418,508.078,612.819,705.277,887.524,316.824,773.839,357.582,252.800,212.960,275.702,394.382,188.254,619.333,496.963,287.706,132.633,42.359,222.101,168.856,542.270,597.108,210.464,554.100,615.151,421.922,703.673,301.638,968.434,490.573,616.907,407.519,627.679,664.701,231.815,532.366,617.154,280.158,872.614,43.481,47.873,216.096,569.000,188.791,266.390,43.553,89.688,560.978,138.704,73.412,78.137,112.858,221.505,553.675,247.238,256.134,352.000,226.391,101.711,104.033,166.453,147.074,24.341,54.473,146.296,59.591,181.051,111.780,166.045,379.470,157.138,84.582,831.093,380.054,402.600,346.658,372.607,175.699,49.674,62.550,345.951,158.782,440.959,160.333,149.625,168.683,116.242,121.710,313.083,110.920,17.404,160.221,125.270,616.562,502.607,50.053,104.137,355.593,322.000,195.103,428.764,421.023,689.000,88.622,130.811,127.852,380.519,93.420,372.220,353.209,365.314,488.093,702.675,431.944,293.853,141.715,393.632,652.772,337.031,306.440,479.676,420.978,504.711,219.348,476.011,239.972,293.214,454.665,169.289,224.636,615.882,675.325,513.246,736.597,712.073,442.202,372.008,450.642,445.876,367.982,561.617,583.227
