 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89,Mean90,Mean91,Mean92,Mean93,Mean94,Mean95,Mean96,Mean97,Mean98,Mean99,Mean100,Mean101,Mean102,Mean103,Mean104,Mean105,Mean106,Mean107,Mean108,Mean109,Mean110,Mean111,Mean112,Mean113,Mean114,Mean115
479,690.515,318.017,325.038,98.500,86.363,158.467,403.522,339.648,589.235,274.189,545.630,93.477,242.364,456.073,379.488,428.837,253.130,226.585,707.287,240.247,265.389,357.374,234.136,216.055,423.229,254.573,523.951,389.640,75.921,72.862,56.881,112.083,150.957,226.503,678.657,968.640,257.791,177.685,182.059,124.262,278.077,606.333,418.359,255.947,297.881,280.949,93.829,138.008,368.585,396.989,906.687,536.361,301.637,379.528,535.838,453.825,378.855,276.021,346.278,179.193,224.580,131.430,99.648,192.312,139.404,169.305,129.827,194.650,101.456,208.964,346.316,314.103,177.750,122.276,342.880,504.878,321.414,662.583,377.675,367.857,237.482,213.331,283.347,649.091,293.257,428.516,203.415,158.490,234.000,554.023,462.623,230.750,497.730,340.681,440.851,193.038,322.574,408.264,336.086,389.287,193.630,230.492,192.296,248.369,327.480,146.905,547.943,975.336,621.374,685.477,347.784,514.523,603.258,523.803,587.815
480,385.419,246.907,359.462,133.009,173.286,201.962,510.000,460.568,640.627,296.378,315.760,167.530,370.727,371.745,166.047,524.950,528.348,163.488,487.700,424.494,312.124,427.131,202.037,184.977,448.115,220.900,310.789,406.730,137.040,74.766,80.523,123.883,165.374,348.913,409.381,781.529,260.849,178.396,253.840,230.492,272.052,593.900,329.927,219.480,379.486,291.029,111.691,139.880,431.077,434.114,799.687,339.645,348.390,378.584,531.111,503.690,426.807,589.832,282.582,179.215,265.058,222.949,97.981,174.736,201.618,115.354,93.033,143.270,152.311,366.138,399.263,276.361,201.341,268.236,380.647,363.179,228.835,846.917,410.807,420.571,407.702,178.750,179.245,632.932,357.076,438.892,510.504,192.126,318.129,469.646,247.386,190.898,559.472,391.908,480.052,478.451,527.504,286.849,300.492,339.533,178.714,212.377,176.678,256.108,274.128,165.653,625.043,683.123,673.044,721.927,367.642,444.323,661.472,433.286,394.541
481,502.297,173.373,354.808,162.682,13.495,108.962,428.113,503.759,813.353,144.600,450.980,110.927,192.341,292.273,593.047,370.712,375.598,168.659,552.037,377.382,321.442,396.196,183.852,200.094,107.719,174.618,621.317,441.315,59.129,34.462,143.294,200.050,252.215,276.141,581.448,593.037,356.291,250.396,183.672,129.706,258.747,541.619,405.201,248.829,228.266,318.456,185.024,141.188,389.346,319.800,827.313,344.880,306.616,507.048,475.106,561.635,407.779,538.674,266.646,217.704,76.333,339.190,84.278,258.111,257.529,114.988,128.613,138.290,150.044,324.355,448.684,302.402,228.568,206.937,359.066,467.780,340.511,775.097,320.072,315.114,156.887,255.137,209.898,420.068,350.276,579.280,533.733,64.881,310.894,319.269,281.868,185.336,408.847,305.994,488.552,376.759,413.596,363.764,289.789,291.270,156.564,288.346,237.086,270.964,129.048,159.810,676.707,607.794,819.485,519.470,418.798,591.781,710.459,605.830,408.044
482,533.450,226.602,308.723,104.864,84.879,89.324,529.722,385.840,896.928,164.533,366.090,86.225,400.614,356.100,485.791,459.900,200.880,168.817,655.775,432.124,260.345,381.645,277.395,205.367,267.229,76.318,390.691,265.144,48.713,63.248,89.982,32.583,282.779,214.114,624.200,607.551,352.779,139.604,189.571,200.841,230.851,545.105,412.103,214.783,309.826,301.228,147.220,266.278,356.185,298.843,831.832,375.760,305.130,554.472,438.758,359.405,281.069,417.747,218.013,210.926,251.580,140.658,92.241,207.229,161.419,179.049,110.093,259.040,292.122,283.051,478.558,317.454,233.470,359.874,288.072,458.415,278.677,912.472,573.120,414.819,222.716,292.927,284.112,484.682,264.438,380.430,279.541,202.273,152.224,427.362,323.728,256.523,329.877,426.491,378.455,509.639,368.780,344.868,391.867,250.303,174.357,268.362,248.829,326.613,138.128,137.354,650.286,736.199,899.228,513.106,343.485,507.606,716.076,561.299,480.615
483,673.616,190.703,294.054,143.864,174.176,152.229,419.052,256.926,922.222,346.567,346.330,113.020,202.625,262.227,254.326,512.925,237.696,177.049,526.438,433.213,315.398,484.748,306.000,190.016,479.281,164.409,461.569,576.802,57.030,149.110,115.202,73.183,280.000,377.517,529.086,687.110,276.593,200.505,270.723,266.921,217.351,469.062,379.396,219.849,300.514,205.801,245.919,230.835,334.431,378.168,782.275,376.016,341.925,603.088,547.571,560.508,341.945,439.032,347.316,227.578,166.072,345.684,86.250,229.951,245.147,274.512,108.653,217.680,242.622,253.797,484.495,344.041,154.591,177.315,341.898,304.585,224.714,1071.542,469.084,447.800,294.326,232.823,180.480,555.000,358.924,557.086,356.096,260.406,148.000,619.777,364.596,201.547,459.798,429.405,293.067,342.789,442.546,220.642,279.234,289.689,111.815,210.385,189.191,175.378,171.176,234.395,689.271,877.493,565.083,619.192,448.470,554.206,697.031,587.592,589.904
484,605.301,314.881,473.538,145.755,55.297,100.448,591.357,452.895,773.595,238.667,332.800,139.954,341.830,447.827,452.093,491.600,281.848,100.646,715.412,524.157,309.460,219.495,281.864,158.844,274.229,186.673,422.805,356.550,98.673,65.338,60.835,97.233,260.902,245.832,748.429,656.228,351.372,325.640,299.042,170.429,178.567,657.786,419.982,194.493,273.514,375.706,146.008,319.970,318.854,429.065,867.969,400.536,287.055,548.120,442.343,539.611,495.566,355.674,323.949,277.311,250.826,212.443,62.176,181.646,171.618,103.402,97.260,231.530,142.422,277.623,497.895,391.876,161.485,143.646,385.754,353.886,418.180,851.639,501.337,377.000,214.092,219.258,228.061,454.648,241.724,388.742,428.030,207.769,268.894,405.700,419.254,373.695,381.969,438.313,424.037,325.887,352.270,294.566,308.797,317.434,80.493,153.769,249.836,266.685,276.352,212.483,666.971,645.801,761.874,681.232,489.396,512.723,715.031,590.524,496.230
485,666.485,252.203,529.977,75.873,153.231,184.676,626.374,532.377,663.510,203.778,364.610,82.298,326.182,434.900,306.767,519.400,474.663,122.024,643.562,246.629,288.956,232.720,313.284,198.555,243.760,247.273,499.203,423.324,34.287,204.772,123.468,18.850,171.080,200.128,585.219,774.676,340.628,180.793,245.420,254.921,178.536,448.238,386.791,335.500,291.064,412.434,52.911,219.519,399.769,424.303,803.000,392.087,210.356,345.400,439.187,560.595,340.069,617.674,389.380,310.652,266.884,259.658,122.250,86.472,192.140,173.463,134.173,136.020,195.578,173.493,380.337,366.134,217.864,284.252,430.784,331.138,324.895,780.208,313.241,494.857,139.043,216.452,309.714,519.807,288.857,349.419,455.911,197.343,273.506,459.138,594.088,434.281,475.049,488.337,460.836,276.368,351.362,509.123,690.438,232.713,150.410,190.592,205.638,179.793,312.456,187.041,617.650,723.733,661.854,661.325,426.425,616.368,544.522,523.633,388.548
486,613.410,373.864,362.015,125.418,135.110,105.248,366.243,391.648,816.654,272.856,454.800,102.940,312.136,472.745,381.512,376.025,400.489,108.244,636.912,387.213,590.080,446.794,275.395,137.633,286.104,194.418,416.992,524.541,109.396,59.117,90.505,29.533,255.135,295.752,684.476,674.110,388.047,107.279,192.697,151.524,339.608,661.838,432.341,139.566,171.101,253.603,144.569,189.316,253.646,381.454,906.786,409.322,350.137,609.192,567.950,372.921,456.214,404.116,207.241,95.511,275.145,236.228,143.111,242.924,231.412,243.159,102.773,184.450,280.967,239.080,419.863,236.794,204.136,200.220,420.132,415.000,302.985,960.014,496.000,389.990,183.887,257.532,232.459,491.432,265.752,549.903,372.919,247.685,174.753,495.262,511.254,269.219,395.969,411.718,454.590,434.895,315.745,309.830,269.039,305.164,235.366,141.300,182.947,222.360,225.152,181.415,699.650,725.507,840.209,636.788,467.298,536.523,767.459,568.170,628.563
487,407.297,200.407,360.200,118.182,119.890,172.943,564.200,416.457,913.000,217.633,535.560,60.623,401.284,462.645,418.605,557.688,248.424,103.963,805.525,442.124,551.239,313.467,257.790,184.484,135.188,258.782,225.707,446.703,155.970,111.931,23.284,115.667,276.847,264.644,530.733,636.191,263.651,154.901,306.479,201.437,277.990,408.319,379.062,186.414,314.495,379.059,138.333,202.045,371.677,495.292,840.565,406.421,373.712,718.368,513.561,463.254,342.841,455.453,198.025,123.881,181.609,253.190,182.519,73.674,256.993,186.951,115.867,188.710,268.767,309.565,328.737,312.567,207.598,236.409,344.796,233.073,382.692,970.528,413.374,249.619,167.106,93.653,228.888,431.545,252.448,486.484,378.400,239.077,161.871,452.715,413.588,350.227,368.571,352.534,491.761,303.203,365.901,280.972,442.516,303.754,159.978,299.162,184.882,203.000,214.472,210.333,754.893,695.062,793.005,608.079,575.746,480.316,593.120,619.007,400.889
488,629.397,223.161,384.069,116.082,133.077,245.200,554.887,376.654,863.333,246.856,509.630,89.629,655.034,530.845,323.605,295.775,355.598,119.073,565.487,240.978,430.407,333.832,202.099,262.219,276.198,138.227,353.415,487.973,57.802,61.793,90.477,71.833,282.847,256.409,431.790,795.831,395.314,107.261,222.630,238.143,253.186,531.386,345.095,102.316,111.321,269.904,37.585,101.647,485.685,432.216,693.176,359.929,244.418,597.680,562.212,668.952,371.724,325.379,189.405,215.467,143.333,291.633,117.130,98.917,272.507,157.122,89.087,123.930,161.167,249.630,202.726,368.660,180.417,205.126,317.509,360.545,352.391,1176.333,598.831,391.181,105.631,202.048,270.184,433.466,241.210,603.871,348.956,231.678,271.553,452.915,360.386,212.562,489.307,475.675,315.910,274.744,371.014,280.425,313.508,362.705,143.198,159.077,148.283,167.937,386.936,102.327,574.093,814.089,785.481,609.583,391.560,414.116,738.799,516.224,527.148
