 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89,Mean90,Mean91,Mean92,Mean93,Mean94,Mean95,Mean96,Mean97,Mean98,Mean99,Mean100,Mean101,Mean102,Mean103,Mean104,Mean105,Mean106,Mean107,Mean108,Mean109,Mean110,Mean111,Mean112,Mean113,Mean114,Mean115,Mean116,Mean117,Mean118,Mean119,Mean120,Mean121,Mean122,Mean123,Mean124,Mean125,Mean126,Mean127,Mean128,Mean129,Mean130,Mean131,Mean132,Mean133,Mean134,Mean135,Mean136,Mean137,Mean138,Mean139,Mean140,Mean141,Mean142
12,183.153,265.254,313.378,67.019,274.488,119.233,320.326,162.733,167.183,12.692,339.061,137.238,196.738,102.762,396.462,240.388,401.837,196.568,88.221,141.096,233.778,494.548,149.970,323.182,340.098,167.692,556.429,235.962,549.536,347.830,212.816,621.000,430.646,400.143,378.971,123.129,365.000,172.043,342.017,259.960,417.652,698.594,455.212,580.619,42.458,274.264,347.016,563.453,134.400,118.176,429.489,329.891,312.043,395.328,984.123,305.375,207.754,572.509,758.020,254.120,348.405,616.814,819.304,799.797,873.662,759.929,536.976,214.293,226.662,98.177,336.186,507.180,199.559,261.577,277.488,198.000,183.323,111.672,148.368,397.969,221.435,123.060,277.750,137.286,97.887,87.500,534.900,903.986,889.447,520.205,312.750,194.873,204.717,469.196,428.015,422.538,271.872,216.514,155.075,106.385,132.089,87.200,81.786,58.704,365.829,196.900,232.250,93.284,232.281,614.157,334.351,343.426,88.474,498.729,663.667,168.510,121.595,142.176,317.800,150.015,556.556,226.752,206.540,791.640,37.390,173.021,79.245,67.541,73.114,178.949,178.740,322.500,234.164,331.157,280.528,167.143,94.286,15.029,77.691,210.457,787.143,370.225
13,137.034,177.587,181.667,234.962,145.732,314.535,52.652,137.667,214.100,3.769,239.694,294.038,374.031,83.000,374.398,380.592,196.673,257.659,333.206,148.231,216.302,622.595,227.164,231.182,166.392,415.154,516.127,243.077,177.464,430.617,320.474,971.015,357.271,597.690,385.382,181.774,658.340,329.217,619.017,323.792,128.638,840.406,383.769,377.762,121.085,62.978,122.500,188.105,227.708,277.368,407.886,274.818,220.522,450.517,779.685,555.786,343.852,596.255,415.588,298.920,404.959,402.864,683.478,682.580,704.845,711.571,720.429,342.017,287.489,97.304,204.102,352.180,141.847,172.423,390.512,298.870,246.887,189.627,458.158,565.500,157.984,221.373,197.812,10.245,252.183,132.327,519.380,1177.246,383.079,582.364,261.250,212.509,573.679,377.161,352.194,198.692,394.333,61.581,124.113,283.708,238.778,73.125,36.857,60.704,131.976,11.025,185.477,155.239,648.439,479.986,359.158,145.149,243.358,702.288,551.611,93.833,166.018,229.204,306.962,323.846,532.467,272.644,509.921,664.744,37.169,16.447,7.660,15.541,7.600,215.068,444.100,104.565,88.033,38.765,143.750,49.837,120.000,7.629,7.721,161.886,234.857,662.125
14,198.610,240.159,203.089,407.788,272.683,84.488,329.283,252.017,459.533,82.173,193.796,127.850,248.569,280.667,480.140,566.776,149.490,166.318,141.971,100.519,107.921,298.786,171.881,235.818,141.118,305.974,482.651,223.026,306.429,597.936,265.237,395.809,198.375,269.024,288.441,463.129,198.604,534.043,689.695,220.941,196.159,800.623,425.173,286.905,78.280,113.868,151.281,420.640,63.123,208.103,403.705,238.509,438.638,502.103,845.945,403.661,54.098,775.018,635.588,322.307,628.446,694.407,662.652,553.174,1308.211,865.071,1233.119,608.448,88.583,193.582,398.169,105.618,255.305,115.635,280.744,305.377,182.790,154.970,625.632,385.724,381.661,612.358,357.250,34.367,95.493,115.077,657.000,874.116,237.026,887.818,172.068,9.473,617.943,341.893,437.657,530.077,547.872,156.284,65.825,71.400,128.133,38.125,35.857,16.019,254.707,267.350,159.500,155.015,518.667,636.371,202.228,327.406,216.789,666.644,1073.250,211.186,155.180,237.481,416.275,112.538,400.156,339.030,380.698,503.884,7.234,259.532,25.226,114.270,38.314,173.475,114.040,14.130,84.754,217.490,16.111,410.918,27.125,8.457,34.603,227.657,467.821,223.725
15,161.627,228.730,182.222,332.519,312.341,446.907,392.696,124.500,451.917,47.385,411.694,103.762,94.938,326.357,239.839,40.306,128.653,435.841,180.662,288.250,51.286,322.452,197.866,242.879,83.529,170.718,251.746,312.949,517.054,303.234,99.368,621.324,429.167,304.310,310.735,281.903,488.453,230.326,408.220,343.000,362.797,810.217,350.442,429.540,145.619,147.374,463.922,449.988,143.138,169.544,286.307,304.327,216.493,784.879,587.671,293.089,198.672,647.418,451.392,269.147,441.541,519.746,710.674,378.072,1027.845,608.786,992.952,275.517,206.187,241.329,170.373,401.685,463.475,154.635,229.465,249.792,563.210,84.015,578.088,373.622,438.435,442.537,107.750,194.959,126.183,87.365,856.580,724.928,270.711,654.909,391.364,206.945,481.585,242.375,380.821,429.231,541.051,64.230,150.050,50.954,312.733,99.875,82.310,26.741,333.317,231.325,73.955,219.612,165.246,409.771,744.105,315.624,213.716,393.763,668.583,89.127,107.216,211.019,562.787,228.615,154.233,590.683,307.587,703.965,42.351,136.532,9.321,11.514,27.429,110.119,56.980,185.457,104.295,145.882,188.361,575.776,102.268,40.800,99.132,125.314,833.786,564.925
16,151.915,148.159,145.733,241.481,27.878,232.651,141.457,129.983,171.633,187.519,82.694,211.387,80.769,204.738,429.129,211.673,15.490,181.477,323.456,222.173,185.968,238.357,34.254,161.242,236.863,52.846,531.349,387.795,434.375,120.511,584.579,517.088,72.625,504.381,290.088,439.065,494.302,448.261,271.390,412.663,454.348,655.667,645.596,303.064,138.136,249.396,73.125,429.802,418.846,115.794,508.080,474.618,291.696,215.121,713.822,251.089,282.033,645.309,348.804,246.440,158.527,565.153,777.239,516.072,1073.169,241.405,534.357,979.017,245.604,259.911,140.780,382.382,382.034,183.654,348.302,268.091,268.855,370.254,146.456,413.071,393.306,195.284,123.708,29.347,263.000,126.981,377.220,975.667,455.079,766.955,175.636,488.000,696.755,258.964,547.373,297.558,477.513,174.608,64.525,178.523,243.044,86.750,10.857,54.093,462.098,62.150,88.545,217.761,431.789,462.343,430.754,206.089,309.979,526.153,1151.833,180.373,300.441,368.287,650.250,167.815,812.456,233.911,256.714,702.465,6.987,127.085,84.321,19.784,23.971,189.881,47.980,156.804,116.885,313.157,447.500,464.755,17.179,183.000,40.471,408.543,50.607,559.000
17,310.322,106.397,136.133,63.673,14.268,148.000,102.304,132.767,165.050,158.712,161.776,319.212,190.600,90.238,462.290,255.143,71.510,639.591,292.000,115.250,57.508,257.500,329.403,505.030,132.216,251.615,520.413,199.500,715.429,360.851,195.526,889.471,290.604,395.500,182.882,354.387,252.000,286.370,775.102,275.832,79.275,685.290,529.596,513.810,70.627,57.407,206.328,398.035,111.862,239.338,510.489,341.200,95.174,597.793,713.055,443.429,360.574,441.491,682.549,260.373,367.189,570.390,830.848,671.188,1170.972,619.119,717.024,400.034,220.446,328.139,161.441,341.517,395.559,212.038,414.884,168.130,251.823,207.448,181.070,418.296,186.919,489.343,64.604,64.918,202.634,118.846,590.540,973.986,448.289,685.864,187.818,405.800,450.340,333.839,467.716,424.942,655.487,97.838,102.588,19.092,243.867,207.725,167.214,94.537,222.098,121.825,63.341,60.224,686.281,225.586,360.140,235.347,463.263,540.678,956.556,101.902,88.631,99.065,338.513,246.200,465.178,281.307,198.873,834.384,98.104,58.064,46.698,23.324,357.200,85.458,259.340,221.761,125.852,31.647,10.111,113.000,35.000,168.700,37.029,303.514,210.786,386.050
18,440.220,62.397,209.978,218.558,276.829,342.372,34.891,108.967,171.683,70.577,223.878,178.750,413.492,172.762,198.366,344.429,233.122,261.364,181.485,115.096,98.905,692.167,144.896,239.273,363.549,132.385,491.159,281.782,641.714,452.191,104.395,506.221,381.458,254.167,505.412,105.613,383.585,311.913,233.661,312.208,324.768,801.304,208.385,429.794,43.780,109.824,433.922,357.105,151.523,206.132,350.170,740.855,435.478,279.569,727.671,460.125,361.197,560.982,492.118,235.200,272.905,872.322,1247.870,746.986,1049.521,699.833,923.381,293.655,146.755,154.595,103.763,286.022,134.746,144.904,185.907,435.961,880.194,458.642,581.649,209.122,394.274,283.672,197.750,60.082,128.789,166.346,338.880,875.014,289.421,532.318,66.932,106.382,490.377,155.714,582.104,273.462,325.897,159.676,97.988,207.369,107.600,209.050,108.667,154.315,440.488,45.475,24.773,161.731,401.439,594.357,359.754,275.079,297.600,570.847,1268.639,278.706,67.613,247.750,289.038,112.323,666.167,245.495,294.159,765.337,34.403,10.191,4.925,64.135,9.657,114.051,231.440,185.239,157.902,184.118,52.111,189.714,11.161,72.443,80.897,584.429,12.000,337.625
19,425.763,59.857,155.467,321.885,77.220,221.860,194.630,188.583,220.583,105.673,397.837,334.888,157.200,123.167,190.871,456.959,238.122,650.205,258.294,165.288,312.619,206.833,91.373,596.303,12.725,91.590,341.714,354.154,602.571,209.170,265.737,721.809,607.792,167.762,503.147,864.548,259.000,378.239,432.695,367.287,381.014,859.174,361.212,479.571,220.381,46.154,66.469,376.953,235.846,107.559,461.080,520.709,125.841,397.483,628.192,412.304,373.803,579.745,429.784,362.693,292.230,678.746,1220.565,705.667,930.479,316.357,589.500,498.724,296.871,345.899,169.051,236.921,140.814,191.635,163.395,330.403,190.177,120.194,318.702,355.990,488.048,124.239,160.833,32.653,21.028,165.038,677.440,838.841,510.763,432.545,193.045,226.364,526.000,285.375,393.328,360.308,190.308,216.351,133.488,65.354,140.756,146.000,167.000,160.333,428.049,28.000,286.295,56.955,231.544,368.971,337.789,205.099,334.158,625.593,692.889,178.225,42.216,220.380,544.725,180.246,650.889,341.644,291.000,500.256,25.260,171.511,14.736,8.000,10.657,255.017,92.260,20.087,288.738,67.314,432.944,168.000,59.768,111.186,126.015,319.371,122.964,142.800
20,334.169,42.762,134.489,206.558,206.634,442.907,259.609,52.117,348.917,269.962,119.449,293.612,280.846,220.714,274.516,128.469,390.714,385.773,380.662,66.846,50.794,634.952,215.507,513.091,46.647,292.385,347.270,175.821,414.964,309.064,197.500,547.868,321.521,203.762,310.853,130.871,332.547,559.913,570.814,276.178,306.275,450.580,469.673,270.571,208.347,244.154,424.078,313.849,271.708,322.779,389.034,373.182,417.261,415.914,776.452,426.286,202.328,421.109,584.118,294.053,212.230,431.102,622.261,457.232,911.620,1032.214,297.262,503.276,230.842,238.392,362.068,452.764,128.831,468.135,690.419,302.753,209.048,290.104,394.667,250.755,96.371,221.642,395.854,14.000,108.493,68.288,579.140,872.058,779.816,754.750,287.455,400.436,548.623,497.179,492.776,223.192,340.205,168.041,98.963,9.185,156.578,49.125,212.952,91.963,129.146,83.725,105.182,125.985,347.561,353.357,259.544,655.040,539.137,323.864,859.167,192.255,27.982,282.796,474.737,119.769,407.322,475.248,131.143,814.907,64.948,62.085,84.811,38.703,7.086,100.119,166.840,61.913,87.049,167.725,263.833,383.633,32.554,9.443,79.485,120.400,313.071,507.375
21,172.932,110.016,195.333,114.365,271.341,388.860,270.826,138.750,438.000,218.288,34.551,289.450,224.723,116.857,259.495,691.939,314.878,272.818,92.779,351.404,87.825,73.643,327.776,677.333,460.627,227.769,818.111,286.923,514.089,302.191,337.211,663.324,337.417,212.476,376.441,438.387,479.755,201.391,427.356,204.762,144.884,684.899,441.173,477.349,72.932,193.165,343.172,207.198,425.508,292.529,453.455,393.164,133.826,765.207,737.644,572.107,52.328,451.055,586.922,264.013,389.770,892.220,1027.783,359.913,822.577,622.500,1286.738,597.241,172.755,227.975,148.949,532.449,145.203,470.654,73.047,247.961,347.952,346.000,789.509,379.276,273.161,420.791,114.167,35.020,11.070,71.712,463.780,667.391,426.658,450.864,183.477,196.418,385.736,189.696,604.881,426.846,400.154,127.527,41.112,89.938,131.511,300.875,177.714,386.778,77.902,12.700,60.818,64.940,397.877,283.171,490.281,210.772,360.200,589.424,1071.472,203.922,81.631,178.269,159.350,197.615,532.300,591.683,349.127,740.116,16.883,10.234,5.962,33.595,11.114,120.695,144.880,17.870,71.131,306.451,246.778,282.469,44.661,72.871,250.838,68.114,332.000,249.200
22,197.525,68.683,546.244,84.096,328.878,303.977,394.065,229.533,369.367,209.827,573.939,207.200,218.446,182.857,308.269,435.531,137.837,85.591,170.971,105.135,238.508,150.024,334.239,511.091,228.098,506.897,372.825,209.756,517.857,282.681,75.237,769.250,291.979,216.143,322.912,90.613,536.830,277.478,408.390,465.297,327.116,517.275,346.019,703.794,69.458,214.659,265.016,491.430,414.600,274.471,420.625,392.655,96.884,634.069,584.219,528.625,192.049,851.200,472.294,458.707,210.973,613.746,772.891,662.826,1452.634,561.571,427.786,216.810,274.691,211.886,203.254,295.427,602.898,366.192,560.326,308.753,350.419,204.701,632.702,259.786,228.177,302.104,424.354,24.000,28.577,91.904,661.160,863.565,753.132,366.864,259.909,191.745,371.811,656.571,418.776,396.635,302.692,222.986,58.925,187.938,47.889,25.075,73.310,216.019,264.927,123.025,128.045,257.313,273.737,647.357,580.474,323.584,255.905,532.203,787.750,76.775,216.748,262.889,151.938,146.323,760.044,289.663,445.365,512.349,7.312,200.872,50.887,4.514,94.629,75.593,59.640,50.348,68.279,240.020,156.917,279.367,41.679,34.729,67.794,149.314,413.964,605.175
