 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean(RoiSet_4),Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89,Mean90,Mean91,Mean92,Mean93,Mean94,Mean95,Mean96,Mean97,Mean98,Mean99,Mean100,Mean101,Mean102,Mean103,Mean104,Mean105,Mean106,Mean107,Mean108,Mean109,Mean110,Mean111,Mean112,Mean113,Mean114,Mean115,Mean116,Mean117,Mean118,Mean119,Mean120,Mean121,Mean122,Mean123,Mean124,Mean125,Mean126,Mean127,Mean128,Mean129,Mean130,Mean131,Mean132,Mean133,Mean134,Mean135,Mean136,Mean137,Mean138,Mean139,Mean140,Mean141,Mean142,Mean143,Mean144,Mean145,Mean146
1,1775.049,2158.059,335.094,921.833,280.092,485.625,294.829,403.596,351.961,458.784,527.012,327.482,485.087,784.663,2005.104,692.636,943.771,444.471,281.759,179.637,492.778,275.438,522.615,271.052,573.683,546.811,401.714,626.100,306.548,469.805,300.190,402.872,236.302,330.173,244.852,247.792,259.790,295.433,224.846,246.523,286.396,238.056,710.364,201.731,174.799,364.870,904.170,361.191,349.752,111.941,252.043,388.396,214.367,206.395,287.192,98.104,273.178,647.975,386.377,377.624,486.792,411.855,364.196,285.311,391.222,342.893,230.966,163.989,329.928,284.849,496.241,279.079,409.127,496.214,342.908,326.882,427.928,378.330,600.175,580.358,568.713,235.288,177.726,153.185,403.770,259.655,298.867,183.405,115.672,175.248,224.225,278.435,420.417,125.747,122.426,144.372,1555.757,353.406,200.411,84.596,266.059,662.556,808.190,269.907,491.222,424.000,441.940,191.268,257.847,205.784,572.037,301.855,298.049,436.907,396.608,506.185,205.434,225.361,230.773,133.024,359.397,268.772,258.906,370.200,350.892,244.891,238.151,385.899,609.863,422.495,404.295,293.725,351.611,536.896,366.729,333.825,203.074,395.274,274.291,320.605,326.517,274.709,299.985,247.180,451.721,416.554
2,1972.238,1982.823,311.417,974.619,341.306,450.547,249.114,379.351,393.117,411.486,643.554,299.220,637.426,807.960,1894.403,674.927,952.590,452.118,420.463,232.441,449.011,234.859,481.165,240.948,388.968,502.189,397.661,863.160,278.342,518.052,365.202,469.957,312.509,257.853,477.574,224.085,301.049,407.060,221.477,189.399,353.591,257.681,824.659,193.962,156.619,429.148,783.241,321.104,479.229,148.600,132.645,353.451,149.194,190.605,302.370,242.349,309.337,445.942,478.230,515.544,561.416,491.652,375.381,305.107,316.470,494.256,249.125,203.935,303.056,229.140,412.270,272.189,442.164,565.222,567.523,393.564,404.206,321.125,688.150,494.883,634.090,205.041,161.011,170.884,336.869,304.241,417.929,271.000,172.000,177.703,268.433,332.449,541.917,112.759,117.213,213.733,1573.459,411.000,105.054,189.281,301.667,642.741,682.362,251.474,364.278,541.977,446.580,174.378,151.631,127.830,739.056,251.029,492.268,454.279,485.373,385.130,314.964,418.139,205.867,142.797,385.926,338.965,390.438,437.800,285.811,331.652,296.560,449.884,565.400,453.523,318.866,332.689,324.122,461.714,399.718,351.095,229.582,364.927,329.818,326.295,321.483,332.534,349.504,255.405,561.987,356.695
3,1998.180,2354.882,343.656,892.286,354.714,550.031,295.743,434.809,270.204,365.459,637.310,312.312,545.017,912.990,1745.791,715.236,1063.057,405.373,314.741,251.961,276.578,393.719,579.339,268.629,669.492,575.230,460.536,792.040,487.329,507.013,333.048,464.309,264.679,354.333,264.870,305.528,270.296,295.567,275.492,250.569,297.195,271.032,664.432,274.548,169.216,267.139,938.674,382.852,504.924,196.671,134.183,352.802,170.031,234.430,201.397,207.783,269.149,580.592,419.205,452.054,583.663,365.978,319.835,348.836,431.701,464.000,303.545,310.731,305.856,268.871,580.022,273.165,399.409,654.197,550.246,416.355,578.784,315.036,600.725,542.367,467.443,264.863,186.486,161.942,490.016,227.816,462.316,296.357,161.953,242.970,267.117,330.058,366.850,187.046,176.734,129.942,1261.973,344.922,263.518,175.544,281.824,713.556,792.466,283.216,439.958,522.920,303.800,141.768,172.378,172.705,594.556,243.739,420.878,446.093,339.608,509.389,313.795,266.167,210.173,168.951,437.574,330.789,321.812,342.920,375.392,335.109,269.679,305.652,603.053,436.822,380.455,369.952,400.467,496.662,394.871,393.476,234.525,336.702,296.618,287.659,394.600,238.493,372.255,346.495,488.591,354.554
4,2264.631,1994.078,356.844,1064.536,340.969,589.562,404.038,309.713,339.981,379.081,642.280,322.518,665.461,954.951,2290.388,744.691,1034.254,334.235,419.907,201.520,460.533,325.531,568.119,299.732,694.111,495.784,376.000,808.980,316.288,485.753,414.548,455.138,303.019,331.013,288.389,278.547,283.901,328.030,329.631,212.516,264.161,299.579,614.250,201.413,205.604,447.139,854.085,391.574,528.124,157.165,179.054,376.907,253.735,147.544,230.616,272.755,318.129,524.250,512.328,467.060,385.782,434.304,386.629,338.770,360.393,363.116,184.750,275.839,312.152,316.968,520.226,295.480,464.055,636.350,585.908,373.309,431.742,326.589,877.925,558.267,600.869,281.486,194.143,163.487,311.189,254.770,369.245,143.500,173.664,188.010,291.267,413.116,356.517,218.207,155.277,148.186,1504.622,360.922,219.393,163.018,283.000,651.518,896.690,255.763,534.444,631.057,410.620,145.244,219.207,171.750,489.296,257.116,481.720,395.012,382.961,472.537,305.566,398.764,211.813,172.854,300.088,439.035,470.203,441.800,391.554,204.859,195.101,332.362,634.074,514.579,305.562,351.545,431.500,536.870,351.447,297.048,329.090,336.371,363.564,339.132,502.458,331.534,370.985,331.036,524.325,376.004
5,1916.992,2182.059,276.250,1025.810,284.755,676.969,399.752,360.915,317.738,434.068,707.149,278.468,720.400,1069.277,2330.284,861.364,1145.729,480.843,407.630,245.127,498.111,274.891,603.211,256.144,605.667,494.459,384.554,767.820,287.137,476.026,297.667,436.383,274.755,318.307,389.944,264.623,447.012,362.119,261.723,260.333,394.302,313.544,784.273,254.779,119.896,383.765,843.723,451.174,540.162,202.176,189.720,349.500,174.551,206.675,247.452,280.113,318.485,539.858,451.779,523.691,624.158,463.065,372.082,294.082,434.889,403.893,257.659,266.097,299.096,259.280,503.781,328.362,491.173,563.367,357.092,435.073,439.959,290.804,545.275,598.700,513.508,224.479,157.674,148.323,396.852,302.828,503.867,251.619,148.109,160.554,273.942,341.174,451.817,161.609,199.574,136.616,1623.595,350.672,263.821,164.965,294.118,735.000,772.397,296.351,617.250,478.345,511.890,192.915,159.459,197.341,554.222,288.348,410.183,399.721,231.745,329.444,242.880,364.444,194.480,168.797,374.529,395.526,308.609,574.880,423.378,311.946,271.239,501.420,601.010,479.234,320.732,369.635,436.478,529.403,384.459,357.810,266.164,403.758,364.427,338.853,314.467,258.818,351.664,355.090,479.117,348.481
6,2031.992,2393.392,379.125,1030.976,422.571,591.141,456.676,438.840,395.786,344.730,683.946,296.071,681.539,904.049,1595.940,885.636,950.197,476.608,401.426,316.147,531.522,295.125,528.807,287.505,753.222,335.730,331.125,759.320,245.534,651.351,380.095,444.362,271.321,283.520,271.315,244.613,394.049,295.746,263.615,235.392,336.040,260.600,650.773,270.846,155.799,393.061,820.801,402.330,567.705,236.776,148.656,338.187,169.602,135.509,293.521,293.075,337.406,565.950,519.869,430.933,498.495,407.043,365.804,549.238,398.821,386.165,250.761,215.226,343.856,204.280,419.197,370.709,418.609,630.744,447.908,468.818,534.196,354.446,684.825,595.675,665.377,214.993,175.800,170.011,472.475,301.966,399.316,253.881,200.383,178.733,279.117,324.101,480.367,244.276,167.564,164.488,1436.541,431.938,259.839,254.070,247.255,726.722,661.362,202.155,482.500,547.379,393.890,241.878,161.360,135.523,652.611,350.522,393.280,363.895,502.510,460.056,239.337,327.417,180.400,143.415,375.265,460.386,417.469,455.120,511.514,325.587,276.113,345.333,721.863,577.561,411.920,366.605,492.544,608.364,380.212,347.516,337.443,413.758,249.855,279.155,355.808,306.284,376.117,336.622,474.669,325.378
7,2190.656,2470.451,340.635,967.655,379.000,681.469,217.124,532.989,309.495,394.932,767.821,256.582,556.017,879.000,2221.448,599.000,981.377,445.804,384.426,248.647,394.967,213.891,665.569,316.041,731.540,402.716,298.982,629.320,458.178,661.455,320.077,381.585,275.906,364.627,209.426,313.358,306.012,325.806,369.738,193.405,297.054,307.674,766.727,243.144,207.739,371.252,815.887,355.704,672.019,185.388,200.484,371.967,152.745,187.377,203.041,239.887,327.347,506.858,397.336,433.899,437.485,463.536,436.247,354.795,349.496,421.669,263.943,174.624,319.656,238.430,493.489,278.378,573.682,583.923,576.477,450.109,451.361,325.446,652.575,572.325,719.238,200.911,174.257,157.783,425.959,297.092,408.949,201.333,187.578,166.921,223.492,314.565,374.150,212.195,102.170,152.233,1517.514,279.672,227.429,146.000,331.471,862.407,775.379,240.330,465.667,524.092,322.030,219.549,200.766,228.352,494.926,324.319,506.549,318.233,551.314,542.296,273.229,327.292,249.627,126.537,391.853,269.404,413.094,421.307,562.932,314.435,299.774,383.551,670.232,392.598,419.643,402.575,298.822,575.195,417.659,397.952,214.574,292.169,397.318,248.620,395.075,287.797,310.036,357.153,456.136,440.116
8,2157.853,2201.255,346.344,934.583,303.531,612.516,389.086,415.904,343.350,454.878,712.315,314.546,817.217,882.069,2235.045,771.782,996.385,272.980,447.759,255.657,470.800,259.953,583.257,273.113,793.984,448.459,478.732,644.940,485.740,598.026,337.589,430.787,387.528,344.880,382.889,351.462,287.556,331.269,237.277,221.542,297.248,254.989,662.091,227.288,183.799,473.843,973.177,399.539,544.476,159.765,158.559,339.121,204.306,166.553,285.000,212.726,387.040,548.800,412.779,429.295,564.465,551.949,306.052,348.615,421.615,400.934,323.284,259.796,289.272,225.742,520.124,261.803,382.009,562.137,544.985,390.064,391.990,400.464,722.450,620.525,540.852,209.130,174.223,136.085,505.025,272.920,346.316,220.548,136.789,156.693,349.208,391.348,439.800,244.851,166.191,273.698,1657.000,307.984,231.357,161.316,323.137,759.944,860.293,319.938,467.181,611.874,371.320,195.024,218.820,179.023,523.685,388.478,413.476,458.512,338.882,540.241,339.892,373.431,188.067,116.049,323.779,399.351,283.094,445.227,551.487,255.478,302.912,513.812,612.368,398.430,375.946,300.204,451.411,529.416,349.894,407.984,220.869,321.113,315.527,302.783,344.067,292.662,361.204,419.505,553.877,398.511
9,2161.361,2023.333,321.594,1089.190,343.020,571.297,317.524,465.330,296.398,370.622,708.238,323.809,644.522,826.960,2020.970,763.873,1249.148,286.275,391.889,236.216,411.656,337.969,600.174,319.247,618.825,575.797,285.304,734.680,367.233,616.766,366.869,431.074,245.321,350.840,194.870,263.019,350.864,413.672,292.046,242.693,376.302,216.568,547.477,254.269,176.784,331.157,811.745,409.078,517.200,240.424,177.946,380.984,199.337,178.070,258.959,229.028,268.416,604.425,500.402,467.644,595.030,485.051,342.454,364.869,395.923,470.636,231.386,249.731,296.160,247.161,664.956,283.638,515.045,555.538,423.892,451.364,492.216,312.179,800.350,514.517,588.762,270.000,182.874,126.016,391.475,357.437,465.867,278.643,151.070,203.010,318.575,277.232,469.050,253.230,123.053,180.233,1087.486,378.422,296.393,216.561,368.706,603.241,841.138,247.660,565.181,592.011,268.600,143.646,195.171,203.705,489.407,308.783,542.756,542.535,342.020,505.481,277.819,328.042,285.653,143.789,433.500,382.649,392.453,358.827,472.122,212.000,281.057,324.565,609.853,535.720,343.759,385.240,373.567,538.403,322.906,351.032,231.525,360.089,288.364,257.225,351.300,301.480,326.022,274.730,595.701,442.288
10,1960.262,2245.294,361.521,1042.524,260.102,601.547,329.324,421.979,290.408,490.473,752.393,270.667,615.261,976.247,1855.612,696.418,1061.771,649.078,406.907,291.637,446.844,262.266,735.972,345.392,573.254,380.865,400.286,965.760,465.164,584.312,382.518,496.266,308.604,332.613,394.093,184.075,343.531,440.537,276.585,247.706,252.785,351.593,616.568,252.308,217.500,278.609,838.695,437.313,526.943,102.412,170.129,365.681,181.051,164.526,217.452,256.981,284.307,569.933,423.369,514.248,505.772,438.362,277.454,346.393,379.812,369.083,237.205,278.484,308.464,241.903,476.978,277.315,505.900,620.402,578.369,433.655,516.835,352.080,776.325,595.208,705.164,272.911,147.926,194.090,328.852,376.023,325.724,256.048,166.133,143.931,305.225,373.899,281.167,279.483,120.755,236.198,1792.973,491.672,330.857,135.088,267.196,743.296,745.621,248.165,453.069,583.230,477.620,147.622,179.658,180.341,517.611,234.420,479.378,402.349,425.000,572.463,342.675,402.486,247.867,159.984,434.426,447.614,339.750,508.773,403.081,297.641,249.597,316.261,717.768,406.654,368.830,340.323,344.056,525.597,534.612,272.976,269.016,415.065,354.391,251.698,408.692,278.682,346.927,261.577,473.383,425.082
11,1958.541,2362.137,289.625,931.060,307.194,500.188,302.505,470.181,435.379,426.027,638.375,288.028,833.183,821.089,2101.179,632.182,1090.508,341.922,419.241,357.196,362.256,311.469,642.789,351.278,716.857,433.432,364.107,789.840,364.014,660.377,416.845,409.351,307.811,397.640,405.778,243.038,421.840,380.597,195.585,168.373,303.879,221.751,571.705,224.471,156.313,450.417,763.426,374.765,564.952,187.318,170.387,450.753,174.276,186.368,328.699,248.245,297.733,597.958,430.648,543.403,487.842,506.174,321.711,423.393,494.684,370.017,208.352,335.559,292.832,247.656,567.657,321.496,392.409,623.564,438.800,367.691,371.196,451.259,896.750,702.300,697.057,260.377,173.743,135.730,365.025,268.391,472.551,230.071,151.727,153.485,286.908,323.609,519.300,214.322,123.596,287.930,1178.892,376.750,219.304,143.158,204.725,679.130,929.052,191.897,351.444,650.770,434.130,123.220,201.523,221.443,537.426,362.420,371.085,446.023,462.294,394.111,296.398,386.792,263.653,235.220,224.971,317.702,382.609,360.720,358.486,189.837,299.553,377.087,891.400,439.140,381.161,317.156,468.911,591.857,312.694,342.436,293.803,323.887,312.045,356.357,351.267,338.588,419.453,320.640,496.156,344.258
12,2023.582,2403.451,177.896,1043.857,380.796,485.969,332.981,382.479,285.087,517.095,659.071,362.823,722.583,954.782,2085.925,610.418,1106.877,305.196,322.870,202.706,488.633,215.969,747.495,231.629,801.730,376.351,303.214,635.720,399.452,648.974,358.030,403.936,462.113,330.640,355.926,283.179,298.284,436.284,267.600,228.784,291.705,294.905,796.591,219.933,166.896,399.443,918.270,444.287,636.590,211.694,196.828,399.352,257.327,150.772,185.479,257.660,238.752,533.517,483.172,509.423,591.624,495.283,408.474,400.016,369.769,493.653,213.989,244.495,292.552,218.204,602.343,314.150,489.127,528.615,520.815,376.645,465.732,436.446,768.100,700.350,758.475,219.247,216.526,130.466,367.869,285.529,351.551,252.333,137.195,187.149,313.600,480.739,352.500,158.655,137.404,191.105,1227.649,244.906,185.857,147.772,223.941,602.537,915.466,309.629,556.667,603.897,287.310,150.195,159.568,166.580,757.944,243.261,449.695,495.407,335.647,309.815,456.506,325.778,148.147,174.423,509.676,264.368,427.797,356.107,462.541,213.587,337.308,418.377,546.295,506.009,334.143,408.521,438.678,502.571,357.588,451.627,230.082,384.169,297.900,334.279,400.283,362.682,383.854,343.505,482.266,378.665
13,1950.812,1963.177,333.104,1137.369,321.776,731.797,403.029,469.096,248.126,356.014,629.375,286.262,693.809,682.366,2041.403,611.891,948.205,431.706,448.907,205.912,454.211,288.188,569.284,365.031,550.587,491.041,243.821,699.060,449.082,545.299,364.375,485.160,158.491,363.400,284.778,326.670,289.457,341.612,303.646,252.111,350.322,289.354,703.977,279.788,193.425,399.217,813.674,342.896,560.505,230.588,140.968,376.505,183.143,172.833,238.630,246.000,288.525,658.975,557.967,559.557,572.693,465.659,356.082,362.582,381.675,452.107,304.659,249.333,272.528,171.581,532.730,379.409,460.173,546.863,599.508,448.300,512.361,365.482,548.075,666.158,600.066,244.562,199.091,177.979,448.811,218.540,383.327,251.476,194.195,184.307,298.383,384.246,418.467,209.172,143.223,197.558,1700.811,447.188,137.321,234.228,365.706,662.222,970.414,239.557,632.264,541.069,359.810,193.183,162.631,234.443,482.333,290.710,545.061,545.907,459.373,471.833,370.193,398.611,276.360,182.797,340.926,291.474,329.375,415.800,593.297,241.978,269.497,343.768,704.242,549.318,411.536,316.838,334.244,435.013,474.388,338.587,343.811,326.887,344.155,396.318,347.992,290.196,421.350,366.432,609.143,386.223
14,2055.221,1825.647,277.677,1119.619,316.153,650.375,369.610,421.649,446.903,475.770,666.494,275.553,828.826,1016.376,2224.985,780.818,1021.893,510.412,472.241,292.480,399.989,352.469,561.881,264.175,639.825,298.054,282.054,719.080,430.877,477.182,270.821,472.585,293.226,372.347,358.074,278.868,375.457,429.866,293.215,186.196,347.953,294.028,783.682,313.471,185.784,374.374,994.518,431.348,609.771,193.224,223.634,355.440,179.837,256.868,373.740,186.057,247.644,571.800,522.746,484.973,541.337,403.123,333.722,450.787,465.983,487.868,264.409,198.602,326.584,259.226,493.307,323.520,454.827,518.487,440.569,400.882,495.041,366.804,670.925,761.692,588.148,293.432,202.514,185.053,352.770,317.000,424.551,303.714,156.992,165.455,337.750,369.478,565.250,257.345,139.319,229.279,1633.811,343.500,347.536,84.246,390.078,828.259,683.362,257.247,490.972,725.644,351.520,248.305,145.937,151.761,398.315,259.029,301.110,340.209,500.333,440.019,272.867,334.181,270.373,229.057,217.971,361.982,439.375,492.947,436.811,287.228,392.044,371.826,701.411,538.084,351.804,337.204,439.622,652.753,403.318,443.936,303.959,350.565,305.645,311.450,400.125,295.291,369.226,263.730,650.201,370.661
15,2205.943,2123.843,348.885,1123.762,284.765,667.844,464.076,386.415,352.291,333.905,654.607,384.709,647.417,823.356,1944.836,905.782,1068.303,460.843,356.722,246.176,473.889,318.812,552.798,240.629,619.079,424.297,439.250,624.360,401.274,535.013,355.643,544.734,428.453,304.227,458.852,323.170,285.420,323.627,324.338,173.033,326.738,242.933,615.045,206.221,196.701,412.278,832.582,499.313,592.343,185.776,211.301,344.610,176.888,190.842,281.603,223.849,213.495,510.033,480.459,540.651,515.347,469.014,364.814,331.877,329.838,412.364,243.182,311.409,317.904,249.376,551.438,254.890,362.755,506.966,471.354,424.555,333.907,342.071,714.525,645.192,550.852,151.418,175.549,152.175,464.492,228.931,380.898,194.071,160.664,241.059,314.750,312.304,423.933,250.874,122.340,224.826,1242.838,329.922,240.161,144.035,195.627,955.556,988.241,270.000,319.986,533.678,291.660,240.915,198.027,134.318,562.611,382.478,472.171,310.186,483.706,498.815,305.386,282.472,281.227,152.333,338.750,432.298,408.375,444.667,433.973,406.152,286.799,328.319,674.211,478.346,317.027,432.383,425.589,456.156,508.153,411.976,338.918,410.629,401.600,270.938,409.542,344.459,369.839,317.649,443.974,368.365
16,2165.984,2155.882,291.646,979.143,357.143,529.234,368.457,477.170,370.058,379.743,696.167,257.674,655.809,852.139,2105.910,1028.836,1005.869,352.157,370.778,259.725,543.522,249.203,587.028,417.237,585.302,450.027,355.339,1001.340,390.507,566.442,301.726,408.340,334.415,265.720,308.852,342.500,266.370,380.119,278.831,206.190,299.181,274.888,953.614,262.212,148.448,395.487,935.007,350.191,536.133,208.165,198.527,435.835,195.694,198.000,285.082,279.840,346.366,595.475,589.639,609.651,552.257,456.920,367.845,397.557,420.009,417.256,253.545,221.785,303.056,315.806,533.547,311.890,468.145,591.496,386.954,310.482,497.175,336.312,730.875,671.142,612.090,251.000,196.051,151.317,434.189,247.333,401.643,269.167,151.289,174.802,285.958,304.986,300.833,255.368,137.915,183.802,1753.811,368.094,306.375,70.614,280.471,786.185,904.379,310.660,686.833,737.046,449.300,236.073,212.126,205.239,529.093,265.609,505.610,468.058,577.078,474.648,366.988,337.514,142.467,192.187,397.471,332.053,452.562,512.480,400.176,278.348,282.981,421.203,780.642,635.467,467.893,386.599,361.989,631.481,300.353,355.127,229.639,433.758,287.545,339.721,373.950,280.095,437.299,252.018,539.071,321.446
17,2235.361,2269.922,324.562,920.679,283.867,672.016,329.990,383.840,287.544,255.662,655.167,327.454,764.452,1159.010,2114.821,597.636,1205.049,344.549,418.481,238.186,477.356,220.422,560.780,310.093,514.206,522.770,356.839,909.660,405.904,703.935,343.804,584.904,294.094,375.613,270.741,275.755,328.383,306.597,198.662,247.948,331.926,235.544,798.773,202.404,190.851,381.930,948.057,504.400,607.838,181.224,137.495,403.071,143.633,137.377,205.548,152.406,228.495,492.550,489.672,558.678,593.089,445.000,281.794,349.943,450.923,317.025,181.398,258.355,327.712,250.527,570.496,311.472,504.055,644.820,488.677,323.218,504.670,356.866,723.175,798.100,663.115,228.342,188.103,170.540,436.066,324.057,445.061,181.238,202.422,215.723,272.442,353.696,397.867,267.667,125.500,192.779,1700.919,293.094,239.536,194.088,327.843,739.389,960.310,266.206,580.417,609.483,367.690,173.659,280.198,187.091,585.130,342.696,436.329,485.721,492.941,441.759,335.506,297.625,294.747,235.821,387.632,455.632,415.500,363.093,396.149,291.761,292.799,304.464,764.242,525.280,436.134,340.527,347.533,489.117,278.753,343.151,265.213,369.782,342.300,228.271,352.767,316.824,334.321,326.541,569.292,370.545
18,2030.582,2040.353,287.552,1169.500,300.459,742.859,344.790,463.479,216.767,481.703,697.387,298.298,747.130,1250.881,2093.448,693.491,1014.754,422.451,389.019,256.265,496.811,219.047,611.275,236.866,717.556,392.932,319.857,722.820,334.329,598.143,401.643,501.053,229.019,359.520,304.556,224.330,404.519,360.821,257.908,218.974,310.369,305.032,586.659,258.538,184.022,393.296,939.901,345.922,417.457,181.259,99.108,383.973,220.684,176.184,245.973,124.368,289.733,633.008,528.992,558.074,732.485,429.587,434.845,366.467,358.897,431.884,228.057,254.097,269.040,359.484,498.000,266.165,480.182,747.991,445.723,322.818,425.639,358.562,621.950,739.983,752.074,216.432,184.834,162.582,319.115,419.713,440.184,144.881,206.820,154.842,319.742,403.638,461.767,199.908,132.181,152.860,1593.595,280.922,239.143,182.895,461.471,770.130,950.724,235.938,490.083,565.770,434.480,210.878,228.234,224.091,496.741,273.652,481.171,407.698,351.686,542.926,303.759,414.972,246.613,165.626,412.647,280.684,559.844,530.387,485.851,278.054,314.541,298.667,533.811,518.916,448.527,370.719,411.800,553.688,424.882,438.246,239.779,385.879,287.682,413.837,526.167,364.324,306.474,213.162,545.857,342.382
19,2198.115,2129.235,345.698,965.167,367.827,728.609,452.724,398.404,217.816,387.581,708.065,316.291,700.078,788.842,2160.328,933.400,858.631,330.098,330.870,242.833,596.422,266.719,671.927,228.227,558.048,447.649,486.232,808.440,279.589,697.117,356.887,432.287,437.774,337.240,330.574,272.396,476.901,254.881,234.554,260.719,263.953,305.870,887.068,253.510,188.881,361.843,920.844,411.835,590.210,193.929,167.108,386.462,223.765,186.228,307.548,195.425,285.495,622.450,496.336,460.993,593.168,530.406,368.680,388.721,418.838,427.471,256.568,332.763,367.448,239.247,525.796,315.008,378.455,661.521,383.154,383.236,614.330,429.000,902.700,651.383,657.508,186.938,151.063,157.280,390.410,257.713,406.347,230.738,117.414,173.663,276.608,402.899,457.750,201.138,119.798,182.663,1321.568,426.047,240.750,158.930,295.157,539.630,858.966,399.113,453.681,681.954,430.850,166.561,163.189,216.818,734.241,201.377,514.256,392.326,469.314,434.278,286.265,215.042,260.627,194.472,525.059,329.088,330.688,549.813,404.568,188.402,311.314,400.855,815.453,498.421,305.259,326.790,468.833,451.221,356.118,433.278,338.049,449.637,340.218,296.016,443.042,258.858,381.964,384.523,584.071,434.747
20,2019.033,2325.274,356.990,1094.690,279.439,662.344,325.029,452.351,302.369,566.703,742.333,280.177,550.339,923.040,1942.418,901.309,1071.705,296.275,283.963,180.618,438.800,249.922,621.376,264.598,764.143,388.635,351.661,853.940,442.055,450.104,350.018,627.191,257.679,344.147,334.037,355.575,355.148,352.552,375.708,216.425,287.423,264.161,768.682,261.404,173.515,489.965,863.752,404.635,611.914,226.329,246.452,350.527,189.235,201.947,272.795,245.113,260.792,653.625,393.680,493.987,517.049,471.087,431.072,396.992,528.470,459.231,221.966,288.301,298.544,291.935,634.839,321.756,438.055,556.786,568.400,431.809,392.536,317.670,683.050,929.250,569.008,293.747,180.074,124.688,417.811,301.540,378.102,204.952,148.430,166.901,323.792,327.710,437.033,213.862,128.894,187.616,1341.459,387.750,139.196,143.596,326.765,771.148,785.966,232.031,583.736,665.138,342.120,229.793,221.189,177.182,517.370,403.696,425.354,325.930,370.392,550.093,272.470,336.889,221.707,161.927,367.926,386.877,348.781,502.973,459.054,287.217,294.717,511.246,756.853,393.262,479.295,394.329,338.533,582.571,339.576,407.294,255.607,458.089,360.891,220.527,398.367,356.419,357.737,355.018,478.909,400.953
21,2210.025,2396.490,364.167,1033.369,333.184,604.109,358.410,621.979,392.738,417.297,695.815,331.021,695.139,970.198,2296.761,690.000,1037.426,445.314,258.463,343.647,550.767,363.844,640.761,245.474,628.889,456.189,353.286,848.280,321.082,588.039,346.524,447.191,270.774,267.293,305.167,286.057,417.481,335.672,268.323,246.719,321.101,246.565,634.318,310.202,177.455,381.191,882.702,388.730,450.076,189.706,161.151,422.379,158.745,250.079,217.973,293.632,264.822,625.467,402.418,507.913,635.178,435.935,356.443,323.197,401.940,350.141,221.670,342.516,273.496,224.366,568.723,311.354,481.655,727.077,451.246,426.109,417.557,364.134,877.850,627.583,546.705,167.370,179.069,155.995,300.877,302.632,379.122,216.738,156.094,139.584,246.825,314.072,396.633,245.000,129.191,151.547,2110.135,394.141,371.196,153.509,364.490,896.296,642.155,355.423,439.264,645.046,430.830,204.317,221.378,242.670,623.222,245.072,461.744,441.407,444.490,450.315,346.904,174.722,225.987,156.870,380.206,303.158,418.578,397.600,468.851,333.402,217.113,279.029,733.095,413.383,388.420,318.850,400.178,569.662,424.776,392.929,205.205,288.685,284.373,275.775,539.142,292.426,332.146,337.838,529.909,288.077
22,2147.902,2358.529,325.979,1111.690,272.418,577.203,309.552,397.426,317.883,434.595,603.958,287.241,842.896,893.277,2364.985,691.255,1112.910,350.549,460.315,244.784,458.656,304.734,483.156,248.907,619.762,461.054,306.964,923.400,224.904,673.468,423.405,531.606,358.623,262.440,356.759,364.075,310.728,397.000,231.092,280.529,325.295,313.032,873.977,140.125,187.179,446.017,815.241,369.113,566.162,182.000,177.312,382.484,203.980,182.728,301.370,174.632,305.574,600.050,410.451,476.416,549.148,375.543,319.938,331.664,468.393,450.967,174.080,330.430,328.064,215.194,655.482,324.654,443.236,571.581,439.477,460.618,436.897,382.804,951.575,570.475,730.926,255.829,192.377,184.026,443.615,385.322,454.755,234.190,201.312,171.832,326.008,418.957,406.883,290.632,142.532,218.698,1591.324,373.266,312.554,229.316,450.510,602.352,778.379,241.206,550.986,602.299,392.420,210.280,151.450,146.295,562.444,319.884,403.817,449.140,435.118,534.204,279.181,274.458,187.480,166.398,430.926,328.982,450.188,313.067,398.541,206.815,355.151,432.362,744.800,423.103,344.893,450.210,384.856,447.857,363.635,339.841,292.066,333.766,298.045,324.209,548.242,279.270,347.036,281.126,657.565,404.330
