 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89,Mean90,Mean91,Mean92,Mean93,Mean94,Mean95,Mean96,Mean97,Mean98,Mean99,Mean100,Mean101,Mean102,Mean103,Mean104,Mean105,Mean106,Mean107,Mean108,Mean109,Mean110,Mean111,Mean112,Mean113,Mean114,Mean115,Mean116,Mean117,Mean118,Mean119,Mean120,Mean121,Mean122,Mean123,Mean124,Mean125,Mean126,Mean127,Mean128,Mean129,Mean130,Mean131,Mean132,Mean133,Mean134,Mean135
191,281.792,624.216,654.554,192.333,229.154,536.577,583.224,308.663,362.365,309.318,223.594,191.883,776.247,942.893,435.479,709.174,1625.464,1182.145,592.239,1170.859,543.020,394.976,314.084,239.977,280.768,268.085,289.088,696.279,534.101,1150.489,147.281,66.027,330.700,101.289,31.817,115.257,601.139,444.281,332.607,1522.062,456.643,499.503,246.047,410.046,52.431,744.719,225.325,328.616,155.429,74.071,36.349,45.661,181.090,245.165,730.258,474.242,267.509,119.005,464.136,727.923,765.097,398.298,312.654,316.652,496.519,895.657,981.710,595.094,365.263,1151.005,1549.531,1088.665,1244.294,995.465,328.758,808.715,970.463,236.127,333.169,307.403,314.080,219.290,605.737,444.454,697.181,382.656,817.154,544.054,556.895,830.628,769.718,524.672,94.534,158.067,370.164,706.252,790.788,760.389,451.978,557.901,789.144,499.034,204.666,169.281,609.335,445.307,200.554,358.736,320.080,414.655,473.830,419.867,239.906,752.674,449.156,281.301,789.904,635.487,1203.461,534.345,328.797,234.281,747.552,489.954,708.009,424.400,724.743,525.754,527.507,486.907,456.361,889.782,583.800,507.671,933.601
192,485.367,543.389,543.620,118.010,83.816,334.468,404.503,139.357,337.185,112.187,220.842,458.602,912.377,963.792,530.882,727.149,1210.938,1100.919,862.629,872.654,809.457,231.848,252.128,75.295,159.589,265.409,431.017,687.221,632.222,997.312,155.526,193.786,286.808,153.169,128.969,229.824,453.782,181.982,155.339,1402.750,698.532,606.426,310.604,321.533,133.759,617.684,144.332,383.071,56.177,82.481,95.500,57.839,165.045,118.076,630.125,685.024,210.637,53.662,848.640,465.929,723.352,478.031,577.760,204.985,346.466,966.590,983.724,698.043,197.511,1288.174,1240.819,981.234,1379.828,738.498,476.134,625.464,607.468,251.373,274.594,303.758,197.844,370.182,916.049,497.912,574.904,313.337,666.617,456.444,509.159,966.214,600.559,782.304,175.277,250.070,406.771,746.910,740.513,962.206,662.370,653.713,662.782,639.318,260.369,119.860,546.103,364.035,179.132,236.426,233.165,321.169,340.843,305.708,156.539,738.758,537.238,361.000,759.941,918.370,932.884,593.056,211.892,235.696,496.906,585.960,793.917,380.491,580.781,698.075,580.300,525.437,595.991,500.027,457.288,468.121,697.036
193,436.473,640.036,572.464,139.646,108.507,467.314,374.037,276.432,400.708,483.056,200.504,317.797,470.814,900.805,561.319,611.231,643.857,1186.651,590.868,652.750,383.858,393.648,282.737,192.671,193.919,432.438,392.674,743.988,547.582,1209.263,448.474,153.518,117.733,106.747,66.623,58.021,547.931,294.044,227.589,1356.652,560.328,510.754,163.396,285.969,115.065,580.074,88.970,257.621,113.485,105.651,65.058,177.917,60.808,162.272,686.056,547.575,157.447,175.264,584.715,465.419,557.014,506.919,345.630,262.514,379.815,740.833,1165.751,682.251,269.158,674.353,881.006,949.995,1301.917,846.217,474.172,416.732,561.317,405.683,296.566,211.290,241.860,397.213,823.708,588.060,502.395,266.891,472.474,524.444,551.733,757.783,618.418,401.923,190.055,173.246,524.921,739.862,438.667,821.642,673.014,717.175,490.935,343.843,199.925,114.421,545.746,520.009,199.485,154.810,339.229,242.278,326.256,463.263,283.689,557.924,518.031,278.837,822.042,546.278,1220.214,491.894,342.319,271.371,615.094,462.423,703.977,480.100,607.078,347.988,620.646,521.567,406.055,656.073,494.946,483.399,911.238
194,521.278,639.641,656.193,300.656,139.684,505.026,362.360,153.724,439.725,203.626,269.955,456.680,704.967,1176.617,524.986,762.578,1007.018,1159.844,525.774,914.974,658.939,448.640,321.251,263.266,118.459,144.028,394.503,484.169,552.825,1130.151,398.489,257.045,234.992,160.819,92.822,31.866,579.880,314.982,153.384,2023.022,590.608,593.798,75.260,165.282,51.254,510.519,184.457,262.227,80.258,69.714,97.180,77.622,303.212,142.348,644.885,689.280,284.969,149.963,486.189,507.490,772.786,555.721,179.731,482.775,410.693,1238.919,727.525,574.328,245.563,786.692,1428.520,478.271,1316.786,748.272,464.051,706.520,767.112,255.794,257.430,175.564,130.268,291.584,744.601,373.709,514.650,324.978,488.377,437.388,478.175,528.718,597.732,510.319,216.349,212.201,335.153,662.168,623.265,978.275,629.633,670.754,620.537,523.559,191.577,197.817,840.036,428.586,74.140,223.919,264.883,236.420,340.023,328.612,146.748,609.602,510.044,304.083,626.452,672.413,904.846,637.737,284.599,277.669,529.196,402.829,560.848,449.887,692.067,443.560,634.520,415.822,600.212,947.145,566.820,398.324,647.476
195,399.600,415.617,609.964,203.167,95.272,493.276,281.770,382.889,336.848,158.159,63.429,407.133,702.163,821.960,814.076,473.017,687.455,1396.817,848.359,843.590,577.772,619.552,152.464,207.647,103.654,232.006,483.260,593.390,463.815,1027.624,314.815,340.991,176.300,131.434,84.942,52.417,399.287,233.632,355.812,1553.232,370.287,992.410,233.148,345.323,225.685,547.532,208.800,331.990,46.500,100.759,71.209,62.378,112.551,119.487,803.456,460.565,171.991,211.958,598.842,455.465,698.607,456.876,245.178,202.483,390.714,1004.376,1117.599,583.570,289.963,891.099,1199.294,739.803,1579.815,932.806,223.815,710.899,781.327,312.064,447.727,184.537,250.710,226.531,651.625,376.972,732.322,284.663,785.069,429.617,645.311,692.557,749.469,673.647,172.693,226.644,322.311,730.811,688.767,968.414,672.561,637.801,675.489,602.983,203.116,169.518,800.420,422.757,118.972,254.183,285.776,209.133,229.668,451.308,218.091,559.333,491.347,254.397,824.238,589.226,967.790,481.354,140.418,344.401,531.776,580.823,675.309,374.935,683.086,341.611,558.435,664.959,538.706,454.200,440.678,542.046,1036.780
196,391.273,597.802,621.735,380.365,179.676,142.564,571.714,416.327,401.596,304.495,99.639,371.578,624.065,1034.168,507.778,789.372,951.464,1325.866,599.352,869.135,562.843,234.336,211.559,562.861,197.286,351.977,323.928,638.512,721.714,1009.188,256.081,170.777,167.775,95.349,95.565,105.075,552.282,215.605,324.054,1480.545,708.474,612.814,195.598,243.056,143.431,684.619,266.879,300.707,125.061,56.170,118.169,41.700,167.186,168.696,777.781,538.208,294.911,182.403,578.070,608.968,618.910,390.807,252.236,404.215,321.407,1056.529,1156.046,597.528,295.721,1031.627,1085.068,972.457,1301.716,683.373,397.401,613.475,575.234,71.381,241.116,281.549,287.115,265.388,1151.683,550.363,565.989,350.841,726.617,533.860,609.440,600.461,771.052,427.536,143.622,233.433,424.986,707.740,470.402,900.897,687.090,623.942,610.052,478.335,264.383,61.050,607.022,299.875,163.361,267.313,371.878,304.031,299.261,302.142,148.012,682.655,649.320,368.237,818.276,696.457,961.633,486.209,292.116,263.575,527.671,376.997,502.811,456.283,345.327,270.782,514.722,477.948,482.415,699.586,687.956,513.728,661.274
197,450.943,540.707,679.108,206.594,56.235,580.628,392.516,194.266,491.191,201.178,242.353,407.508,602.079,826.691,584.639,1022.182,888.375,1092.860,692.541,806.519,746.604,278.696,109.927,285.578,365.854,361.222,415.149,568.169,661.307,1083.946,291.467,102.661,144.167,295.229,73.770,51.053,453.042,127.070,357.857,1294.670,601.433,534.153,83.402,452.815,109.728,495.766,145.445,295.758,74.232,80.129,111.413,76.217,183.231,122.304,696.923,612.063,223.049,115.815,702.417,577.432,710.248,492.255,523.375,320.089,416.048,1059.224,887.175,697.008,406.221,891.303,1513.000,979.665,1560.865,830.544,416.688,696.302,760.854,90.770,387.675,246.000,336.742,544.045,964.811,439.203,707.955,290.553,628.211,551.423,521.208,757.050,1047.286,563.725,209.786,154.528,384.641,808.389,930.190,979.514,738.536,579.924,800.135,474.424,121.288,251.191,487.893,432.739,91.251,177.243,209.047,354.694,316.606,355.771,258.654,712.701,400.844,400.032,621.695,732.630,704.730,557.386,285.953,210.110,438.920,601.960,540.498,433.835,689.985,490.571,412.709,323.011,707.270,442.505,489.449,393.462,580.369
198,432.792,539.533,725.548,184.854,239.375,460.179,478.932,448.025,385.073,139.710,56.586,208.211,611.200,1667.054,623.062,454.545,856.330,984.925,488.899,583.160,613.122,504.624,337.894,128.925,141.308,231.653,365.304,725.715,634.487,1030.602,542.489,268.321,135.733,169.753,63.670,59.888,371.361,366.640,446.241,1858.058,232.170,611.093,409.757,217.544,155.103,510.043,154.698,308.015,64.697,65.320,121.814,114.256,140.744,157.886,842.314,512.029,165.885,168.968,545.939,369.039,786.386,344.460,392.519,223.508,347.233,958.681,1069.484,637.962,254.358,736.095,1155.949,1146.548,1536.403,1018.295,482.038,718.050,800.741,462.770,321.767,372.678,330.624,323.000,808.263,466.625,531.977,242.825,508.989,573.932,606.280,869.297,712.892,512.324,184.269,270.511,365.500,658.359,657.090,778.903,723.234,671.772,628.812,434.797,204.278,153.716,538.808,519.278,150.579,164.961,207.663,306.749,294.107,434.204,336.606,748.383,481.714,286.311,726.134,909.048,931.940,583.165,103.435,205.876,461.050,488.991,711.806,557.130,550.361,704.024,659.538,575.274,493.976,382.686,361.502,596.746,519.030
199,457.355,511.964,736.343,80.156,113.125,360.096,462.031,383.412,191.107,295.000,200.429,379.273,579.944,754.228,631.924,785.818,861.464,903.839,586.585,760.750,621.041,345.592,322.128,212.023,162.432,456.205,225.652,674.965,454.101,1091.333,454.126,147.473,101.050,61.970,31.110,67.642,409.338,147.123,294.045,1528.107,657.684,501.847,183.675,357.836,235.414,374.281,177.060,274.288,91.258,60.963,22.581,175.722,82.218,40.380,531.700,633.324,123.708,43.435,890.123,788.123,533.731,170.615,382.072,284.483,325.476,1010.371,969.488,596.638,307.742,1113.134,847.497,593.388,1573.512,926.889,416.796,631.151,612.132,274.452,564.036,300.296,236.175,310.871,759.444,363.319,405.972,305.959,691.754,445.689,395.100,983.396,629.531,644.155,180.000,189.525,241.825,707.084,445.111,664.547,799.543,614.713,594.314,471.763,108.431,129.104,675.469,497.736,77.248,231.229,280.873,222.341,234.436,651.704,229.587,675.008,577.776,333.420,785.184,775.230,939.663,608.136,328.970,227.010,612.785,396.943,571.226,332.022,567.468,501.877,448.906,445.796,526.558,561.536,453.507,710.532,888.405
200,647.098,504.820,680.169,310.240,272.603,362.481,538.267,247.266,367.753,268.084,174.955,351.672,610.995,962.497,618.160,459.165,1026.536,1439.441,430.667,792.705,645.756,416.512,153.363,373.335,130.459,463.369,348.608,574.948,606.079,1005.973,321.778,101.911,203.875,48.506,100.634,38.652,574.597,252.263,286.420,1660.245,498.754,683.552,206.716,262.174,298.220,370.074,150.887,279.687,55.641,52.900,90.360,139.333,92.026,203.247,415.321,406.792,164.102,118.991,451.785,419.923,851.972,440.509,423.606,295.446,258.058,944.391,874.180,611.843,210.600,922.219,1051.785,729.824,1189.231,908.548,472.745,628.603,579.156,116.222,347.871,259.472,229.506,208.311,915.728,563.398,749.610,391.975,684.434,467.241,496.967,544.331,731.535,526.024,98.542,156.873,321.661,578.793,531.016,985.217,565.471,586.076,570.480,374.441,105.480,135.137,657.871,394.351,124.132,293.180,315.736,308.953,334.802,581.138,100.772,675.420,474.058,296.962,564.469,775.474,991.064,634.858,321.065,291.863,422.635,391.120,577.770,434.283,735.454,458.048,396.435,351.885,542.615,358.782,470.663,789.283,940.310
