 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89,Mean90,Mean91,Mean92,Mean93,Mean94,Mean95,Mean96,Mean97,Mean98,Mean99,Mean100,Mean101,Mean102,Mean103,Mean104,Mean105,Mean106,Mean107,Mean108,Mean109,Mean110,Mean111,Mean112,Mean113,Mean114,Mean115,Mean116,Mean117,Mean118,Mean119,Mean120,Mean121,Mean122,Mean123,Mean124,Mean125,Mean126,Mean127,Mean128,Mean129,Mean130,Mean131,Mean132,Mean133,Mean134,Mean135
1349,2823.731,3309.401,3487.024,2147.062,1222.206,1761.827,1917.193,3635.839,3759.635,940.131,1184.000,1680.750,2654.423,3158.349,2881.722,3397.917,2316.357,2219.806,3226.478,2482.372,3063.005,2052.424,1095.073,1927.688,563.232,1486.733,2206.033,2920.413,2489.370,2768.919,1656.044,2767.616,1569.267,271.512,372.827,390.738,2763.468,1626.518,1627.304,2045.647,2300.930,2290.809,1127.746,1226.328,931.121,1971.805,892.638,1317.288,478.742,453.071,423.122,297.572,465.955,441.544,1284.655,1833.464,1329.894,704.130,1799.232,1623.032,2088.179,2320.652,1191.587,1714.751,1059.519,1146.800,885.465,905.872,938.547,1017.687,1200.729,1101.899,699.380,1268.341,1039.178,1345.939,718.112,281.159,715.112,652.681,854.344,1189.787,942.852,679.100,1073.147,1100.441,773.571,601.058,839.586,1240.833,910.864,1154.073,694.063,452.141,905.952,925.150,1323.238,1164.258,1621.079,2184.608,1232.074,918.025,599.682,626.086,1465.679,1506.658,315.868,691.021,768.354,876.749,1015.825,1060.871,819.476,1782.083,810.371,1031.407,1026.050,1873.591,1205.562,1669.864,631.129,889.405,1367.188,1349.626,1185.230,927.639,861.985,395.615,1555.879,734.144,1159.358,1720.773,2312.078,2053.422,1232.125
1350,2975.865,3726.263,4183.332,2279.500,1138.404,1801.487,1697.658,3617.895,3906.376,945.514,960.564,1826.641,2577.293,3329.255,2681.514,4204.446,1859.357,2931.296,3048.541,2549.987,3314.294,2276.664,1052.117,1824.347,774.968,1399.239,2445.718,2806.826,2489.836,2611.365,1431.689,2885.580,1511.642,350.554,369.864,552.733,2934.907,1972.412,1010.750,2112.415,1847.789,2190.585,1252.118,923.964,986.168,1776.900,983.268,1332.162,521.293,476.174,313.052,448.483,405.609,649.854,1257.571,1676.034,974.115,978.444,1912.640,1888.058,2320.476,1946.366,1129.779,1888.418,1297.291,1137.410,900.571,1000.540,815.305,1055.488,1247.153,1271.080,779.201,1257.281,886.185,1000.296,524.210,369.389,666.787,923.922,777.990,1035.692,1198.115,664.538,1078.989,1145.750,695.394,697.540,695.450,1160.368,953.385,1403.908,793.685,520.750,927.672,938.048,1388.307,1045.519,1534.496,1984.099,1418.589,979.322,750.838,514.050,1317.482,1550.797,377.132,793.183,798.905,949.278,1143.376,987.312,820.319,1942.352,968.065,929.590,1080.933,1622.852,1523.150,1655.832,765.996,900.726,1202.370,1540.351,1229.935,983.122,885.881,565.504,1273.076,814.211,977.264,1792.982,2146.576,1858.208,1345.232
1351,2770.204,3497.934,3746.880,2504.177,1039.427,1333.192,1769.932,3560.452,4268.983,1134.832,955.120,1262.820,2739.191,3599.731,2414.368,3355.521,1799.500,2366.242,3593.692,2310.045,2718.107,1993.896,785.715,1580.214,679.119,1110.528,2193.972,2796.180,2685.016,2418.774,1886.637,2979.152,1580.500,325.994,249.911,445.294,2431.986,1434.737,1110.982,2075.308,2237.199,2557.803,1340.249,1069.646,880.810,1996.775,880.902,1533.111,647.207,580.332,402.203,296.006,483.699,530.057,1319.125,1729.382,1273.327,1024.389,2066.851,1780.123,1982.738,2248.522,1473.486,1774.231,1170.545,924.562,1037.415,919.800,929.405,1040.000,930.808,1013.234,720.198,1223.074,767.242,1049.313,695.468,292.595,724.056,587.597,700.252,1116.633,1080.000,718.992,997.102,1232.262,884.217,638.512,700.237,1260.186,801.512,1496.435,703.563,459.824,888.251,1079.880,1405.212,1146.672,1645.273,2197.982,1444.293,732.220,731.663,462.176,1489.295,1408.870,401.424,748.729,724.958,696.110,1154.788,849.375,952.508,1895.314,768.071,835.462,1079.707,1990.426,1627.655,1528.956,686.918,837.957,1276.983,1207.980,1136.465,917.583,946.528,628.222,1327.081,968.607,1265.424,1740.641,1979.410,1893.069,1443.643
1352,2612.747,3426.359,3167.759,2107.604,1184.522,1288.378,1545.826,3345.357,4264.449,974.813,667.233,1491.055,2313.726,3006.725,2473.569,3777.826,1576.955,2125.597,3834.912,1953.558,2782.462,1924.504,855.341,1317.665,660.449,1273.966,2756.000,2881.058,2516.545,2395.306,1769.207,3076.928,1639.517,380.807,204.304,405.529,2360.250,1249.632,1436.295,1972.299,1942.825,2708.896,1257.509,1123.738,1111.216,1884.849,1052.638,1318.692,572.763,534.884,333.622,387.578,550.532,539.361,1030.258,1850.676,945.124,797.037,1766.706,1467.432,2256.338,1775.379,1118.317,1951.123,1084.868,1054.148,972.203,939.055,728.616,1012.796,1132.938,1049.383,624.551,1073.060,698.166,891.151,727.244,361.825,614.759,757.087,650.640,1276.633,1326.230,631.594,1070.531,1197.016,792.349,681.381,572.586,1100.681,795.718,1341.005,734.479,500.852,1047.054,907.979,1464.460,1193.967,1433.076,1988.006,1460.148,822.915,629.172,478.086,1471.308,1361.104,346.895,725.454,860.571,764.349,1124.227,929.842,955.961,1503.235,970.085,892.391,844.682,1782.048,1429.183,1720.304,478.974,852.127,1411.354,1409.289,1093.175,1032.552,898.491,607.679,1412.596,752.178,1312.924,1706.291,2059.761,1947.295,1308.923
1353,2729.739,3594.341,3554.476,2362.979,939.757,1663.481,1275.963,3420.915,3476.876,1092.355,701.008,1527.398,2211.600,3220.698,2046.319,3604.190,1712.821,2339.403,3779.648,2076.711,3262.589,1797.872,812.715,1606.266,603.946,1162.653,2478.448,2768.238,2329.492,2663.806,1501.267,3099.178,1446.383,403.536,354.026,377.727,2564.593,1216.632,1113.643,1943.147,1597.398,2465.257,960.414,1051.103,1110.819,1861.277,913.694,1482.722,699.040,406.867,369.983,431.694,585.455,512.373,1148.195,1958.918,1393.726,855.616,1713.636,2048.264,1956.959,2258.863,1203.000,1943.283,1199.915,906.686,719.323,859.502,960.826,1067.139,902.695,1160.346,622.644,1295.424,865.134,944.525,718.956,335.540,817.904,733.260,834.615,1325.916,1077.782,599.657,894.350,1081.075,951.223,634.075,673.964,1310.019,829.047,1200.676,611.097,394.349,903.034,853.778,1363.947,1113.678,1278.363,1705.076,1250.266,795.602,466.782,693.547,1526.201,1354.003,422.493,760.123,820.484,724.608,959.287,923.225,802.248,1791.852,926.459,845.949,894.335,2033.761,1246.918,1645.911,548.642,739.666,1177.133,1410.811,1212.465,926.978,823.513,488.099,1165.493,804.274,1326.621,1550.177,1964.161,1619.098,1667.440
1354,2557.727,3580.844,3645.476,2446.323,897.897,1645.577,1604.820,3430.261,3545.994,899.944,1074.068,1353.656,2443.926,3026.389,2588.188,3558.174,1739.866,2464.909,3804.767,2507.917,2626.807,1870.088,1220.972,1939.312,697.454,1451.756,2471.497,2788.157,2336.365,2620.785,1627.822,2965.250,1471.742,281.000,423.387,306.594,2502.199,1177.851,844.589,2052.469,1648.462,2415.219,1143.355,954.969,901.453,2022.260,861.355,1259.076,549.561,423.859,435.430,403.822,527.788,662.430,1199.160,1924.005,1210.451,933.773,1685.610,1431.471,2076.938,2122.348,1037.087,1801.348,1152.947,1232.019,829.751,734.630,728.832,1165.488,1281.085,1316.282,692.023,1326.065,956.968,1315.352,697.444,430.238,878.859,764.045,803.121,1128.734,1174.951,787.546,1039.373,1083.881,852.531,646.411,752.422,1078.681,896.418,1073.039,714.929,345.148,890.144,898.934,1369.349,1170.328,1499.263,1861.211,1404.236,826.826,585.307,501.989,1507.768,1328.188,323.284,677.919,790.893,780.114,1119.245,970.208,881.827,1596.864,822.422,819.612,856.904,1773.165,1506.165,1498.758,728.884,826.070,1375.039,1445.963,987.958,824.817,945.613,535.171,1275.395,1030.789,1268.527,1548.800,2067.717,1904.503,1372.280
1355,2894.767,3462.659,4021.476,2453.635,1115.552,1366.731,1350.410,3530.447,4313.708,991.561,866.940,1387.289,2401.935,3630.141,2405.035,3776.273,1863.518,2677.521,3414.013,2208.218,2931.685,2237.816,889.961,1720.913,668.319,1415.295,2467.961,3016.831,2503.677,2913.973,1425.570,2903.134,1797.708,370.241,334.246,374.738,2577.852,1891.754,1359.527,1950.388,2026.637,2399.290,1059.414,1058.426,959.159,1949.732,881.902,1292.929,619.768,586.299,325.174,379.150,515.154,502.038,1070.017,1706.985,1282.089,747.940,1864.807,1763.381,2137.338,2330.981,1104.231,1569.188,1112.836,1090.195,750.548,751.881,725.111,1180.338,902.051,1333.293,574.261,1257.424,949.860,1060.804,668.937,321.849,785.185,697.116,769.914,1207.587,975.984,483.522,1066.938,1285.528,790.583,684.526,726.008,1335.712,1134.521,1061.739,745.084,461.465,1033.073,1030.404,1336.910,1056.772,1425.698,1846.234,1180.930,1049.085,629.278,439.209,1289.380,1340.585,344.650,630.049,839.219,887.255,1235.060,909.871,1121.913,1635.883,917.782,772.785,871.502,1756.756,1280.416,1579.664,559.103,859.719,1212.934,1372.734,1260.263,876.483,961.074,710.921,1430.897,823.330,1337.109,1633.459,2028.224,2030.913,1221.256
1356,2758.400,3599.150,3913.608,2320.604,1155.779,1620.282,1748.087,3606.603,3682.270,1271.374,631.571,1465.867,2788.637,3235.074,2455.500,3036.645,1630.571,2586.317,3426.736,2485.436,2964.543,2497.888,808.279,1633.798,583.319,1366.045,2959.249,2815.430,2990.513,2728.925,1444.222,2890.134,1759.208,462.512,287.476,362.759,3043.083,1704.018,1134.071,1900.201,2155.854,2697.481,1024.698,965.523,956.754,1889.125,962.528,1385.424,650.985,527.585,477.093,401.483,589.910,583.500,1248.460,1589.836,1152.084,710.995,1901.746,1699.813,2107.110,1700.416,1364.332,1803.422,1149.138,1092.900,826.336,863.043,906.726,1290.950,1119.175,1318.362,777.409,1278.770,817.140,918.905,631.805,262.175,698.044,599.254,629.318,1050.643,1081.000,776.681,762.537,1254.662,788.120,713.168,548.640,968.319,936.516,1169.667,748.697,486.239,1001.528,1070.832,1374.519,1153.753,1211.666,2145.006,1431.061,581.208,632.803,604.745,1457.451,1563.693,337.003,680.609,668.504,1000.408,1002.091,1016.004,905.697,2088.379,823.405,861.667,804.812,1840.187,1280.438,1726.445,644.668,813.338,1061.251,1216.480,1244.295,881.765,1051.751,641.849,1506.005,807.789,1220.794,1616.264,2030.707,1729.295,1469.125
1357,2399.310,3572.635,3028.476,2041.812,951.522,1346.212,1604.025,3200.668,3951.438,1188.888,816.060,1222.844,2498.279,2889.758,2040.590,3548.562,1539.321,2366.237,3775.006,1853.423,2846.523,1475.056,828.302,1354.850,569.513,1098.892,2636.359,2355.401,2454.032,2360.925,1470.459,2594.928,1655.050,377.687,210.215,344.262,2435.185,1116.368,1090.054,1720.665,1703.070,2536.869,1122.373,990.831,1259.129,1861.303,730.223,1288.460,517.298,423.025,465.448,260.778,438.212,468.892,1286.066,1752.874,1090.040,725.741,1736.820,1761.781,1738.379,2487.901,1251.202,2255.603,1279.688,1157.010,975.604,920.430,832.084,1170.408,1094.362,1077.468,724.132,1150.737,627.070,1068.229,504.327,226.183,809.731,680.973,524.131,1037.808,997.383,611.064,846.689,1356.522,750.783,597.811,609.175,943.814,812.836,1318.420,919.765,411.778,888.958,996.937,1358.254,1297.636,1367.241,1934.696,1111.786,806.131,714.108,501.518,1390.607,1414.304,372.791,778.655,887.636,979.027,1172.008,1054.729,766.752,1642.947,991.796,861.917,927.138,1887.009,1120.685,1775.655,686.522,863.492,1333.522,1308.920,963.042,883.387,779.238,618.690,1301.659,910.567,1170.024,1829.423,2279.478,1833.457,1299.071
1358,2325.045,3268.156,3202.374,1790.000,835.596,1551.237,1689.857,3507.005,3784.573,994.981,738.586,1311.461,2392.047,2762.242,2659.618,3669.182,1597.170,1867.387,3821.057,2095.442,2973.335,1532.552,968.302,1633.254,647.946,859.290,2531.818,2411.279,2044.153,2460.156,1494.689,3260.018,1542.367,386.199,380.398,335.695,2198.083,1141.711,1172.500,2088.862,1458.462,2366.016,1235.201,1058.092,1098.828,1828.654,693.272,1416.808,575.192,612.058,500.169,582.744,516.192,723.595,977.861,1880.696,907.482,696.375,1781.588,1955.084,2080.000,1969.646,1072.245,1970.542,1313.905,906.395,898.562,806.085,789.542,1244.990,1142.977,1207.277,737.505,1274.369,525.210,872.268,707.341,266.190,812.940,691.782,853.162,1191.608,1002.984,717.335,1035.226,897.459,549.800,578.561,699.609,1100.040,892.615,1362.271,674.479,320.500,886.203,828.958,1146.836,1175.506,1493.896,2078.824,1109.201,745.915,719.612,617.435,1419.223,1403.400,318.669,777.764,941.579,818.337,1010.535,962.358,860.839,1847.189,725.258,862.817,762.916,1848.213,1409.970,1603.401,597.612,805.214,1215.370,1170.803,1091.820,802.791,756.907,599.849,1340.605,857.444,1096.749,1611.382,1936.137,2096.948,1340.292
