 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67
1,294.454,224.729,330.038,210.960,177.478,480.889,367.708,294.886,269.035,238.333,178.862,204.147,419.440,438.781,372.920,633.437,428.313,656.872,378.955,152.782,394.948,547.947,406.883,372.397,467.046,1730.911,532.167,1485.235,1667.114,2002.311,5130.577,732.228,756.759,754.311,847.083,2269.972,1732.700,1724.148,1218.248,1680.036,1923.989,953.447,1760.178,449.107,408.179,299.970,1100.354,929.780,1645.124,830.280,611.112,1103.868,1605.845,550.660,429.132,524.393,338.805,564.162,402.490,212.849,213.095,332.021,338.403,1014.469,391.863,468.152,2191.510
2,130.979,309.814,208.413,343.952,270.575,260.189,348.783,314.693,310.218,239.492,190.596,307.380,276.319,414.158,194.920,433.097,556.840,484.504,285.718,273.949,428.121,815.614,310.164,422.825,458.366,1846.943,632.633,1626.121,1918.152,1994.811,4986.667,676.079,722.976,882.541,1110.030,2621.787,2382.317,1750.806,996.619,1928.559,2131.204,762.513,1446.248,392.402,411.366,444.521,869.500,1182.213,1423.268,1028.355,943.133,1328.705,1809.520,561.056,683.341,434.562,529.271,556.523,489.797,643.570,199.000,536.521,401.806,1198.074,464.305,480.367,2223.608
3,253.876,167.845,254.576,422.560,321.504,366.356,384.783,371.737,313.923,122.189,177.138,275.357,518.934,367.263,253.250,552.903,430.748,757.552,581.209,160.167,339.821,515.386,311.398,426.619,354.351,2379.665,800.417,1758.658,1638.971,2407.763,5112.532,743.901,828.253,1086.237,944.917,2636.370,2699.975,1436.630,1378.779,2176.856,2054.785,1095.237,1531.208,327.249,484.491,473.358,890.882,999.000,1731.217,711.897,750.980,1482.643,2051.412,442.875,660.713,337.491,455.712,486.231,433.124,555.767,159.858,263.500,383.618,1524.358,716.901,469.038,2226.284
4,278.216,289.643,304.011,303.872,328.425,346.044,350.858,148.421,262.676,183.515,230.511,354.581,363.934,235.202,190.540,540.369,704.519,718.624,378.555,265.179,470.873,742.833,496.453,385.556,354.412,2103.057,745.933,1451.477,1520.829,2233.105,5414.279,694.446,684.627,858.111,957.947,2525.981,1994.075,1843.037,1213.788,1590.721,2042.118,1017.289,1517.634,409.817,393.348,458.297,1109.818,1268.633,1515.773,982.916,853.296,1454.341,2163.237,601.701,539.837,381.839,575.068,456.715,417.582,517.942,148.020,421.292,481.556,1365.309,367.771,610.760,2257.343
5,256.402,348.496,265.717,353.792,342.699,283.411,506.321,346.965,167.113,316.561,362.894,268.116,394.198,509.289,294.410,447.087,444.206,753.336,249.073,341.346,658.526,616.798,527.523,608.873,326.015,2177.082,727.975,1864.879,1787.962,2210.326,5074.162,620.743,728.036,886.756,1265.386,2879.574,2627.492,1863.787,1279.389,1660.883,2426.957,1199.263,1699.089,333.432,326.821,560.073,793.445,1204.707,1633.680,952.710,1147.296,1711.744,2004.993,684.319,715.659,520.625,412.924,531.308,595.928,512.442,120.189,312.958,308.819,1400.148,502.099,619.949,2091.726
6,172.289,270.806,373.533,274.240,342.248,320.444,247.274,331.254,343.500,306.303,278.606,370.760,312.286,662.342,346.800,506.505,626.595,846.752,279.255,193.346,430.023,817.140,621.688,663.992,419.656,2047.760,934.233,1624.537,1772.871,2867.274,5380.396,773.842,848.084,966.933,1337.242,2891.935,2222.825,1609.769,1463.814,1760.432,2324.011,754.066,1469.297,453.580,355.152,663.339,1097.309,1497.907,1729.247,994.290,715.408,1545.876,1902.142,619.222,747.992,371.286,491.788,705.715,563.948,669.116,126.405,415.312,596.028,1455.617,519.458,408.722,2038.647
7,200.742,271.729,194.152,259.232,251.133,299.178,250.066,332.447,323.915,205.879,132.915,409.178,223.648,504.640,328.870,368.641,450.244,667.576,157.773,493.731,436.416,696.728,381.562,571.111,473.695,2037.196,867.017,1728.463,1853.605,2387.984,5060.387,749.574,1074.181,936.356,1020.364,2982.657,2653.708,1799.685,1412.106,1894.234,1996.333,1154.421,1944.822,444.325,523.884,518.176,910.591,1187.133,1431.371,835.365,874.510,1792.953,2240.088,641.812,593.326,333.098,623.636,676.515,638.346,615.942,131.750,462.479,622.882,1503.926,714.313,439.519,2270.833
8,191.412,201.163,265.603,271.976,235.655,201.067,267.623,278.658,302.099,247.992,214.053,209.426,195.451,474.684,260.460,537.816,445.107,611.632,199.655,172.833,520.191,803.904,603.586,511.698,462.573,1968.601,698.800,1633.141,1822.952,2321.295,5039.648,536.723,750.590,1048.274,950.826,2395.463,2482.558,1824.343,1205.885,1884.937,2463.989,1472.184,1677.248,488.379,296.607,613.315,1005.964,1371.967,1711.113,841.168,974.990,1378.922,1838.953,530.965,476.977,571.036,502.390,624.108,522.490,475.593,182.865,678.146,469.875,1280.926,487.053,555.240,2353.265
9,173.577,214.186,206.380,353.520,277.743,566.000,405.858,319.298,366.239,248.038,155.447,249.388,375.374,283.781,233.870,483.748,437.145,821.896,319.891,250.346,705.688,723.360,627.125,609.135,528.038,1827.449,755.025,1832.879,1626.557,2526.300,4904.648,1128.218,775.916,1176.252,1249.515,3053.602,2426.908,2113.056,1100.974,2059.396,2385.075,1315.355,1235.782,538.254,530.723,439.721,982.245,1282.913,1422.113,1095.009,1198.092,1693.000,2067.000,542.958,654.171,339.598,561.568,683.046,728.176,711.860,248.818,416.271,556.590,1528.111,608.336,363.633,2234.127
10,199.577,242.388,371.011,194.632,359.354,352.478,317.481,304.430,248.113,488.576,256.468,307.597,297.637,661.289,423.640,311.990,438.237,703.128,383.364,352.231,634.029,863.667,658.289,658.452,561.817,2045.139,837.042,1760.107,1891.952,2594.479,5283.216,697.168,800.675,947.385,1090.015,3287.722,2275.833,1756.120,1248.053,1729.378,2018.409,1189.395,1633.614,393.822,418.795,778.418,983.736,1295.747,1361.691,991.589,803.061,1499.581,2066.899,553.188,802.264,456.848,663.619,572.400,683.471,669.477,165.155,360.417,397.632,1226.198,566.664,255.646,2090.255
11,128.062,203.527,308.196,405.856,326.858,240.456,376.406,380.237,215.070,260.394,245.883,317.922,379.659,446.895,320.060,460.728,389.626,943.888,371.836,187.577,513.566,667.140,492.359,505.198,552.321,1926.557,732.183,1486.550,1418.476,2161.021,5184.820,778.238,735.133,1203.030,1189.379,3160.537,2145.500,1619.324,1475.531,1756.685,1994.409,1258.237,1520.386,417.491,448.098,496.667,828.727,1190.680,1955.443,913.458,1069.582,1680.171,1937.500,475.306,643.457,386.205,595.017,531.162,513.412,582.047,167.541,492.375,410.993,1411.753,692.237,511.278,2169.529
12,262.959,269.915,394.332,271.376,357.611,271.633,334.896,349.798,281.782,213.644,248.117,293.186,272.099,303.070,257.260,533.806,540.084,831.576,400.045,310.372,515.220,700.193,559.180,615.683,376.443,1934.690,1040.492,1520.745,1660.229,2325.411,5437.585,697.604,776.771,1069.104,929.235,2884.315,2131.800,1680.380,1200.522,2352.937,2073.753,1444.066,1667.792,343.793,535.750,431.236,1046.627,1175.120,1771.247,885.533,771.673,1841.860,1882.899,584.368,590.419,350.509,526.975,637.862,486.451,419.023,162.507,464.500,471.806,1272.321,829.374,403.241,2286.039
13,246.835,283.047,232.603,367.440,331.469,234.622,256.792,337.956,421.282,311.773,275.798,328.791,417.242,692.737,170.660,474.485,648.626,790.336,331.345,161.538,438.023,884.132,538.328,619.452,392.374,2108.171,642.033,1752.067,1825.295,2484.463,5409.991,856.198,851.723,957.763,1258.803,2960.259,2405.750,2019.917,1447.779,2076.090,2447.484,1775.697,2237.406,357.083,438.482,516.867,1229.491,1311.960,1984.783,692.935,935.663,1662.760,1644.899,553.917,563.527,342.777,463.424,576.608,384.464,521.372,242.872,342.021,360.097,1675.568,502.115,388.241,2303.745
14,159.052,252.147,315.277,255.696,238.027,439.922,367.651,456.219,279.486,268.068,229.947,238.302,292.989,230.404,392.780,496.408,415.847,806.856,229.273,312.628,365.364,792.368,445.961,590.032,538.885,2089.918,701.558,1497.067,1761.800,2601.158,5490.342,893.911,932.036,919.489,977.083,2859.472,2733.533,1866.435,1306.283,2017.045,2278.720,905.934,1845.040,330.722,440.902,476.715,932.273,1375.353,2110.206,625.243,1334.878,1577.628,1912.466,796.729,697.984,558.848,609.602,597.977,573.203,778.814,151.689,336.104,397.722,1434.852,610.206,362.063,2360.627
15,134.052,184.302,390.913,320.048,211.257,239.256,383.774,237.193,339.937,330.182,218.511,316.984,289.802,409.684,568.750,262.350,429.427,562.128,324.464,341.987,468.462,739.342,473.617,684.619,340.832,2254.886,865.650,1634.631,1543.467,2328.732,5391.441,730.624,617.663,1147.593,1121.076,3125.333,2820.400,1751.722,1377.797,1876.261,2088.602,1485.316,1670.079,385.249,249.696,575.188,929.591,1383.953,1785.062,889.533,1214.653,1968.690,1861.000,413.299,723.008,425.875,526.534,554.023,522.536,479.279,200.453,820.854,407.007,1522.185,862.313,442.215,2081.559
16,211.557,390.047,318.766,406.736,195.239,435.978,307.774,254.053,313.423,143.652,163.330,239.194,424.648,406.693,317.940,542.359,512.412,904.104,289.173,282.000,518.434,659.325,412.172,474.627,637.008,2186.196,603.775,1631.597,1394.209,2499.642,5291.171,753.158,680.759,1173.570,1306.470,2797.843,2806.567,1946.074,1193.664,1962.883,2358.516,1189.526,1343.822,397.515,243.223,446.048,918.273,1148.860,1802.237,898.131,1054.265,1451.907,1882.723,653.319,708.271,579.616,768.432,584.708,512.301,690.616,150.872,397.458,338.750,1340.481,661.603,384.266,2193.510
17,259.804,286.643,334.995,248.240,289.540,203.911,278.311,322.096,315.866,211.864,129.160,199.047,492.286,482.500,335.730,610.990,576.061,952.040,422.718,376.295,422.237,585.772,508.156,574.373,456.885,1839.816,988.825,1707.208,1714.143,2410.595,5276.703,925.951,691.916,1090.444,896.644,3122.287,2325.967,1646.685,1301.026,1864.486,2552.656,1490.447,2176.456,552.911,513.625,642.394,1187.536,1323.273,1347.041,1017.065,1063.469,1646.116,1903.838,611.444,713.155,431.661,520.890,611.285,513.379,456.651,215.764,599.229,438.979,1639.099,565.603,645.304,2427.431
18,92.351,354.481,283.239,514.336,301.531,327.044,475.604,279.947,283.789,192.705,309.340,201.039,300.505,572.509,170.350,384.495,413.076,644.240,253.845,336.705,541.185,734.526,483.352,545.032,499.771,2180.696,904.508,1736.805,1607.709,2610.695,5368.676,667.000,753.614,1071.459,1228.871,3212.880,2492.567,1930.583,1317.389,1695.766,2568.495,1133.342,1355.426,427.254,515.938,487.764,951.964,1254.933,2014.474,797.019,1093.449,1760.078,2034.622,497.639,488.326,709.545,517.492,661.485,461.477,400.419,219.047,435.188,514.833,1562.852,634.977,354.696,2163.029
19,223.701,105.775,344.457,166.896,240.991,200.756,165.981,343.789,289.866,210.258,122.989,241.682,238.692,628.096,122.670,404.650,301.878,869.280,324.155,341.538,585.896,741.096,551.242,584.929,416.015,2127.279,696.025,1719.557,1744.614,2196.595,5539.451,1058.228,685.446,872.089,1121.038,3190.519,1892.492,1703.019,1477.575,2191.676,2460.043,1193.645,1356.792,627.331,331.696,464.770,884.909,1356.607,2028.350,1092.084,1034.184,1474.961,1912.595,509.917,585.295,476.107,520.119,425.646,418.118,486.651,105.811,371.750,499.361,1309.111,567.397,405.114,2197.931
20,195.784,227.806,330.495,193.984,328.531,353.156,287.906,394.675,345.077,191.341,221.660,357.767,414.462,693.781,391.420,496.340,421.557,693.272,386.964,253.192,510.387,641.825,613.430,658.540,384.748,1986.911,658.050,1878.181,1725.652,2190.168,5489.144,712.327,594.819,993.511,1267.250,3307.074,2582.967,1783.250,1438.513,1923.766,2396.064,1238.776,1714.515,559.574,435.196,488.842,980.800,1071.867,2005.567,953.439,1017.388,1802.868,2213.946,586.069,559.442,435.500,744.297,611.308,515.340,478.581,211.324,462.750,468.188,1744.728,715.679,337.278,2237.961
21,281.835,278.225,298.538,369.400,266.230,350.356,224.434,306.895,344.373,210.265,133.085,309.008,447.912,669.939,329.720,569.165,478.290,752.896,397.082,398.885,615.364,720.404,514.320,679.960,522.626,2386.918,789.158,1751.208,1477.233,2788.453,5269.072,794.109,555.169,954.837,1285.129,3022.259,2178.283,1758.435,1239.655,1764.721,2355.548,1287.118,1555.208,484.568,451.598,409.327,1247.755,1270.147,1558.258,955.093,904.408,1545.450,1946.432,478.000,654.829,623.045,581.797,642.869,615.909,443.605,198.243,508.562,463.097,1777.914,504.840,469.354,1660.922
22,236.680,137.465,339.408,385.240,302.177,165.744,389.472,211.904,517.500,276.500,176.660,262.008,454.648,653.675,300.270,394.495,475.130,982.656,184.645,277.397,402.347,825.395,373.102,530.127,539.603,1587.430,768.983,1587.537,1917.538,2742.221,5516.910,722.970,810.410,1297.904,1459.212,2842.843,2253.242,1740.324,1288.363,2060.342,2380.785,1320.289,1686.158,266.331,448.688,353.255,1031.236,1372.827,1536.309,733.327,1358.163,1735.047,1859.736,672.910,600.450,419.357,656.212,466.877,526.588,646.442,178.554,664.542,443.931,1085.309,698.061,300.278,2260.588
23,217.402,296.124,158.723,304.272,231.770,368.611,447.972,328.956,252.845,372.568,157.585,262.008,368.571,540.377,333.150,659.010,448.740,856.784,226.091,487.000,452.948,528.482,441.664,352.857,468.771,1909.886,804.033,1536.973,1773.757,2253.805,5307.541,669.931,639.759,1095.519,1076.401,3044.463,2121.583,1423.250,1205.947,1907.982,2346.054,1103.145,1670.287,529.722,429.339,598.800,1301.827,1259.600,1774.516,1108.841,1139.378,1541.000,2126.351,678.014,586.295,428.705,495.839,593.400,586.183,301.919,203.581,429.125,406.465,1517.852,645.313,608.240,2186.892
24,259.938,334.450,236.810,310.824,148.991,231.811,302.274,374.412,234.789,309.621,162.809,359.349,351.088,807.877,398.640,475.874,367.740,589.464,337.764,497.192,421.809,872.228,391.422,403.611,393.588,1952.310,889.600,1939.940,1831.824,2548.595,5421.982,645.604,745.819,842.644,932.758,2943.019,2490.433,1800.722,1254.035,2200.504,2117.247,1520.105,1861.941,367.858,463.036,523.279,1314.582,1126.500,1730.557,874.028,1053.684,1747.946,2068.372,591.833,549.566,573.098,360.492,512.723,390.627,523.826,75.000,645.771,499.674,1408.074,538.664,749.038,2267.255
25,276.402,149.457,233.179,296.496,319.690,387.900,394.736,405.553,342.099,257.508,235.543,335.419,338.857,677.482,333.360,482.495,534.840,704.992,495.182,271.090,592.335,749.904,388.234,433.500,440.290,1985.411,850.492,1940.805,1621.371,2437.990,5312.459,944.317,471.108,1097.222,1045.250,3277.009,2359.775,1846.833,1331.885,1931.721,2171.226,861.408,1469.089,397.621,380.866,597.824,963.018,1193.420,1649.701,1205.598,1012.245,2024.953,2238.034,693.722,696.977,600.955,511.627,603.692,538.216,384.605,192.345,291.979,475.542,1409.457,819.237,635.570,2399.284
26,145.062,214.326,298.380,259.272,272.000,320.644,295.075,326.132,293.789,284.318,153.021,267.271,308.615,377.500,276.050,367.990,395.992,859.544,293.245,208.923,451.717,668.860,413.203,592.198,567.641,2102.728,809.067,1964.846,1853.186,2593.232,5399.567,539.040,686.241,1107.000,1170.477,3085.722,2386.292,1922.361,1239.593,2007.829,2220.849,1108.171,1953.228,460.893,294.741,375.255,926.827,1132.147,1684.701,1102.963,738.255,1915.705,2009.297,551.917,669.047,336.955,495.254,489.785,544.765,471.558,151.662,400.708,334.785,1759.111,639.092,482.937,2128.902
27,127.340,406.147,327.217,351.760,215.248,214.211,353.745,256.868,356.437,211.318,292.564,251.729,700.846,399.640,311.630,564.340,457.000,779.304,437.427,162.026,483.358,685.561,484.633,508.889,515.595,1927.475,717.750,1333.416,1644.314,2484.984,4819.577,840.396,535.229,1260.985,979.000,3084.815,2218.942,2009.176,1688.212,2008.604,2289.774,1584.105,2233.139,631.254,490.161,570.212,1025.146,1008.347,2146.763,885.589,980.939,1756.481,2540.791,504.312,705.240,387.268,558.542,713.292,503.464,539.488,217.351,466.000,496.764,1336.519,518.267,342.987,2491.392
28,263.680,320.791,380.864,365.920,278.283,599.167,477.755,327.746,404.338,306.568,271.702,183.667,360.516,523.570,369.710,441.165,396.840,674.272,337.082,303.949,529.295,819.763,422.727,680.500,469.344,2088.146,819.358,1400.973,1731.148,2824.321,5116.000,675.515,684.133,1073.637,1153.311,3103.231,2332.317,1624.500,1305.540,1962.423,2341.011,1117.487,2166.238,287.994,384.580,525.388,965.045,1386.033,1779.773,856.907,1106.582,1792.147,1995.446,540.264,634.380,461.625,461.814,793.246,462.752,542.872,76.959,561.958,455.875,1698.457,678.023,490.443,2077.804
29,146.959,356.721,290.060,402.376,232.124,237.311,317.387,232.675,338.394,343.386,260.213,364.589,392.143,535.044,285.640,409.544,312.687,745.056,337.627,264.282,535.006,563.719,456.617,557.151,457.855,1880.962,811.817,1662.409,1889.281,2167.963,5478.072,749.871,858.398,1268.748,1406.341,2883.685,2479.475,1814.889,1224.911,1863.459,2226.774,1153.579,1688.099,445.018,447.411,389.358,1114.773,1432.453,1367.196,960.682,780.622,1935.194,1745.385,657.375,629.977,579.018,773.975,458.054,574.333,677.919,173.784,370.312,361.215,1308.358,540.244,655.291,1996.118
30,435.546,251.651,300.848,346.992,298.204,273.778,394.953,287.018,232.606,324.871,230.223,296.659,432.473,480.061,220.820,737.951,581.504,799.136,258.309,261.551,425.538,706.219,754.328,760.476,500.595,1947.684,963.183,1786.530,1787.981,2854.068,5391.234,1022.495,599.108,1138.119,1176.674,3060.370,2328.383,1618.778,1139.257,1872.577,2285.430,1342.118,1564.168,519.065,391.875,400.824,902.473,1242.847,1755.516,938.028,796.612,1676.705,1843.919,744.181,531.318,483.786,560.195,655.262,544.346,764.163,253.243,490.208,605.785,1801.901,616.595,437.443,2094.323
31,247.546,189.752,304.413,244.232,288.965,448.956,366.491,333.509,327.880,269.242,215.713,403.047,421.231,474.825,297.790,663.349,384.282,985.496,282.464,387.436,537.283,668.351,408.008,459.214,377.458,1947.247,963.417,1805.886,1972.652,2554.700,5250.018,889.188,749.602,979.089,1105.614,2729.176,2524.267,1767.185,1378.407,1625.793,2114.237,903.250,1934.634,486.491,363.080,452.576,1137.327,1237.020,1571.866,709.327,965.449,1647.705,2250.588,612.194,719.922,541.571,638.195,817.292,640.536,498.907,155.716,514.646,526.958,1494.753,525.809,371.810,2310.774
32,323.093,329.372,338.799,398.704,177.796,309.111,180.236,230.044,340.310,167.205,220.191,298.899,281.780,495.351,291.050,607.068,342.634,854.584,381.545,275.897,514.613,1025.377,502.922,384.738,503.366,1813.956,807.367,1778.510,1800.762,2689.911,5431.342,767.733,591.253,1086.356,1046.901,2767.398,2837.150,1856.556,1332.779,1874.045,2452.602,1564.895,1658.515,399.822,482.920,486.321,1090.964,1096.693,1760.825,1511.804,897.745,1639.961,2115.426,534.160,541.535,717.696,491.958,650.000,470.418,433.140,129.473,514.333,497.604,1805.358,679.802,460.165,2412.745
33,346.299,305.124,249.408,377.680,228.823,251.944,352.840,198.325,351.218,217.083,271.074,245.380,297.187,371.439,340.000,622.660,447.588,544.152,304.218,296.603,549.763,599.289,493.953,522.516,377.015,2097.500,780.750,1659.597,1862.219,2443.210,5377.126,757.247,670.819,943.889,1228.083,2900.083,2480.367,2008.241,1345.301,2136.496,2164.021,1425.829,1647.515,453.621,418.420,498.170,939.973,1187.373,1515.814,1033.785,994.092,1410.760,1969.959,515.028,522.155,497.777,610.424,563.277,603.882,696.791,193.682,342.958,229.757,1330.481,648.290,691.152,2376.520
34,218.577,244.000,268.092,381.952,348.212,295.256,393.849,295.044,327.099,214.962,206.330,335.589,374.462,461.728,282.010,723.553,356.878,857.664,237.827,222.205,472.572,845.439,403.734,313.381,461.206,1988.165,718.658,1875.644,1502.552,2322.705,5117.892,987.148,807.843,855.563,1252.629,3347.500,2533.358,2207.731,1237.292,1694.811,2185.409,1019.355,1722.228,381.160,580.277,564.291,1096.709,1031.100,1402.825,1034.925,1057.296,1413.860,2077.554,555.639,718.147,446.705,592.941,766.354,545.503,386.105,233.736,477.021,365.292,1308.309,697.099,456.734,2227.873
35,396.959,170.341,364.538,278.216,230.230,179.533,320.028,289.132,256.514,459.652,229.915,294.155,309.758,333.842,322.720,485.029,649.336,574.496,439.773,315.692,372.451,684.596,354.062,527.968,308.313,2126.076,943.767,1729.537,1554.814,2460.484,5205.180,905.970,985.096,950.919,1154.917,2955.685,2275.317,1646.093,1213.133,1886.000,2494.936,1599.289,1812.040,462.053,576.125,472.370,918.736,1259.507,1310.474,942.916,875.112,1885.783,1959.662,598.938,592.953,404.179,369.483,475.031,483.144,516.791,129.358,540.562,475.944,1494.741,728.427,551.797,2269.990
36,145.495,298.140,272.511,283.560,242.354,312.700,362.811,357.877,359.944,265.924,260.415,274.473,283.769,625.316,289.610,551.816,240.916,896.960,286.773,257.513,428.040,700.246,391.234,444.944,400.298,2272.924,861.350,1590.953,1475.410,2604.558,5323.622,787.089,636.506,1072.119,1168.682,2922.139,2610.625,1681.611,1583.788,1823.450,2270.849,1316.105,1758.436,516.444,404.634,591.958,1166.264,1275.713,1505.031,1037.178,1149.714,2258.946,1915.135,495.361,738.930,514.589,337.407,612.408,463.765,597.860,229.905,553.542,441.132,1662.346,691.099,537.557,2050.735
37,246.000,276.698,259.435,308.232,350.434,344.067,305.830,270.763,292.049,248.303,263.713,265.876,318.385,522.184,253.920,393.194,464.756,789.016,402.618,292.833,389.705,742.640,486.836,720.857,429.588,2307.095,751.875,1906.161,1675.033,2603.242,5323.946,675.951,786.084,1095.830,1063.265,3068.361,2631.100,1898.491,1400.699,2139.090,2043.323,1410.013,1831.693,455.923,416.732,578.933,1224.327,1203.980,1713.268,1303.411,1102.765,1581.961,1971.662,676.444,588.070,583.429,576.856,795.431,516.425,448.919,228.628,697.167,373.160,1389.074,762.282,540.203,1838.461
38,157.536,251.698,262.636,273.104,222.938,341.711,351.802,234.360,352.845,479.280,132.553,250.845,396.396,678.035,303.190,371.524,347.794,922.584,258.864,448.115,610.624,788.184,548.570,505.619,445.206,2189.987,855.600,1953.322,2004.000,2348.447,5625.387,696.535,749.470,1130.111,910.886,2946.389,2461.192,1843.898,1076.372,1861.829,2408.516,1231.816,1822.842,611.485,346.598,388.364,1048.427,840.580,1399.072,1080.879,1166.337,1868.248,1910.865,652.799,659.946,419.732,539.780,455.738,425.490,504.849,167.872,526.667,332.333,1395.000,799.588,380.924,2085.892
39,161.649,246.488,263.859,273.696,227.894,311.178,365.491,181.079,379.824,318.439,185.798,360.992,225.890,598.298,289.470,359.602,685.519,803.080,283.255,290.654,431.416,620.246,427.469,608.944,457.725,1587.823,798.275,1663.188,1917.581,2454.232,5430.991,865.574,1088.048,1173.237,1295.697,3106.491,2673.417,2388.500,1141.239,2121.378,2305.140,1099.763,1711.158,487.024,648.670,517.764,1069.818,1434.780,1458.258,826.804,1022.459,1567.295,2144.203,605.431,753.798,506.866,478.492,821.008,508.294,435.221,117.615,340.146,296.146,1803.444,765.763,388.127,2051.804
40,197.278,386.597,367.223,285.760,292.841,283.344,301.066,358.167,301.162,207.894,273.702,434.085,461.187,465.877,255.680,502.738,420.504,758.896,285.582,373.782,490.890,640.307,424.500,735.968,375.977,2342.816,876.625,1739.785,1975.633,2674.379,6032.991,794.079,987.916,1142.904,915.977,3247.287,2376.250,2010.241,1555.327,2081.378,2272.441,1179.645,1477.574,390.337,259.018,562.558,765.536,1129.140,2091.186,932.794,1038.633,1747.248,1897.149,620.681,670.070,551.250,568.949,605.700,446.359,583.023,119.074,698.396,443.028,1625.753,546.809,782.354,2287.235
41,292.959,280.674,262.130,408.456,218.735,279.178,400.481,210.737,276.451,355.364,264.436,283.310,377.593,534.763,363.210,445.650,632.038,812.904,411.173,400.167,588.133,759.789,472.453,577.881,437.763,2089.930,982.217,1720.362,1721.410,2818.421,5283.225,935.663,470.048,1122.444,1213.508,3041.750,2381.100,1616.315,1330.460,2091.406,2247.107,1487.395,1750.564,379.254,297.804,710.685,958.300,967.580,1417.876,1000.589,997.439,1806.124,1930.372,628.069,675.333,635.652,728.288,520.100,377.438,434.802,179.615,366.229,394.403,1647.605,892.176,582.304,2275.490
42,134.567,244.124,352.266,353.256,230.558,356.833,430.613,306.605,361.232,249.614,200.894,247.450,309.407,478.939,338.950,397.078,529.710,700.608,391.845,207.449,531.006,686.149,588.594,462.405,506.641,2155.272,849.617,1678.497,1913.943,2278.384,5567.072,926.554,772.639,1021.496,1016.401,3245.167,2250.758,2174.491,1480.319,1600.505,2337.613,1282.724,1684.683,534.249,728.884,749.303,935.709,1000.800,2098.412,978.336,1070.092,1723.589,1827.912,617.625,644.566,505.438,560.576,644.077,551.046,366.337,139.324,262.500,468.958,1514.000,624.489,934.608,2190.971
43,128.598,140.814,278.712,277.768,235.664,217.178,379.170,244.026,458.972,119.682,190.989,238.488,325.220,444.482,390.730,676.349,513.527,679.080,200.918,229.000,488.717,581.167,633.023,539.063,484.702,2249.082,653.417,1937.591,1926.629,2467.584,4976.459,939.327,789.518,971.459,1173.121,2813.120,2538.708,1929.056,1235.938,1893.099,2429.645,1207.487,1583.802,439.172,387.589,524.703,813.964,1166.133,1778.309,1100.860,1013.867,1808.992,1803.932,598.299,546.581,534.080,658.466,553.508,546.216,605.767,182.973,334.979,569.847,1660.926,537.603,352.734,1978.323
44,246.320,410.884,274.337,231.920,287.230,325.622,350.047,216.193,285.599,228.818,221.936,420.837,387.813,543.333,246.300,564.903,361.763,853.640,303.791,243.679,582.809,532.640,461.891,528.349,699.794,1998.411,824.850,1600.188,1651.419,2473.010,5108.567,908.337,1056.458,1073.163,895.886,2906.463,2237.700,1885.954,1091.965,2110.396,2088.656,1398.224,1506.208,408.669,454.500,610.945,1234.218,1120.173,1535.330,629.280,1019.673,1972.806,1827.162,682.667,726.287,446.848,701.542,395.162,505.647,391.279,158.709,350.333,497.368,1485.630,554.756,270.595,1960.333
45,125.979,227.419,394.228,289.184,255.832,283.744,423.972,379.711,316.296,196.061,224.021,305.481,271.835,390.386,303.890,694.029,601.443,683.736,458.073,371.782,604.792,1021.596,318.609,489.857,591.229,2127.576,892.775,1475.470,1725.871,2316.195,5080.225,779.604,1018.699,898.311,1412.432,3361.074,2225.083,1612.639,1251.363,1999.018,2515.860,1219.474,1756.970,304.929,507.116,593.673,1211.273,1040.607,1774.093,1162.215,1057.041,1883.605,1783.223,624.146,573.008,315.518,567.136,411.123,406.333,630.151,236.358,319.250,581.111,1657.494,689.794,461.747,2431.088
46,215.464,203.326,274.750,368.608,318.619,257.244,435.736,238.737,199.592,252.606,217.489,318.364,453.912,537.184,339.220,381.670,634.725,928.528,336.855,385.859,564.439,906.816,498.695,495.198,378.473,1920.006,1121.117,1914.725,1830.538,2682.537,5052.928,911.564,586.229,949.437,942.167,3622.231,2086.158,1964.398,1222.443,1824.117,2395.280,1191.776,1597.287,400.870,524.562,477.642,1077.827,1083.473,1720.773,831.430,959.010,1588.791,1976.912,489.319,655.783,455.893,437.347,605.615,410.542,495.163,210.284,422.708,405.667,1723.815,852.573,398.797,1936.725
