 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89,Mean90,Mean91,Mean92,Mean93,Mean94,Mean95,Mean96,Mean97,Mean98,Mean99,Mean100,Mean101,Mean102,Mean103,Mean104,Mean105,Mean106,Mean107,Mean108,Mean109,Mean110,Mean111,Mean112,Mean113,Mean114,Mean115,Mean116,Mean117,Mean118,Mean119,Mean120,Mean121,Mean122,Mean123,Mean124,Mean125,Mean126,Mean127,Mean128,Mean129,Mean130,Mean131,Mean132,Mean133,Mean134,Mean135
1,533.437,485.994,270.861,184.865,115.257,200.679,224.068,458.663,363.702,140.897,98.805,573.102,407.516,585.228,689.819,685.686,815.688,778.473,612.604,852.712,679.015,106.832,204.330,179.879,29.622,243.011,248.978,330.012,283.180,511.161,102.067,194.196,177.150,88.223,68.503,61.754,469.602,94.535,100.723,1598.688,459.684,527.497,294.024,240.733,88.043,473.130,186.189,161.712,97.924,93.635,80.785,25.961,79.237,86.430,458.181,513.894,241.283,135.120,418.785,323.252,479.352,290.640,188.808,205.280,223.725,1000.076,673.544,558.809,102.842,1014.313,935.266,713.133,1222.574,767.101,316.554,457.028,491.805,157.214,268.265,345.579,171.691,277.266,675.370,377.494,412.853,275.256,378.514,402.654,465.604,505.885,850.014,424.976,107.857,140.489,236.952,553.931,552.868,726.125,584.299,410.275,482.044,403.178,121.375,161.446,532.808,396.968,117.132,221.940,266.559,161.494,252.817,349.983,202.917,660.875,341.367,231.349,382.929,747.083,805.180,450.619,240.392,129.274,396.163,473.066,453.935,376.904,348.747,282.254,409.888,418.544,391.333,491.714,394.790,674.173,780.887
2,330.445,482.617,515.229,309.948,115.250,409.340,152.981,255.749,162.011,52.636,57.211,470.539,464.707,761.859,630.729,482.859,845.580,501.323,756.591,380.577,671.812,136.088,170.676,132.879,35.330,137.023,163.221,328.506,433.333,733.435,415.607,141.982,197.392,99.241,60.063,52.695,302.287,283.404,233.839,2003.125,535.117,482.896,220.391,187.497,253.871,358.519,143.872,125.394,134.192,74.465,80.395,39.017,116.340,168.797,422.463,469.449,178.496,240.139,565.772,165.335,640.421,297.267,333.173,367.582,219.884,895.243,482.719,482.787,289.011,1084.080,607.616,588.367,1103.135,550.862,503.427,561.860,750.278,63.563,316.859,287.021,209.605,238.832,616.992,494.359,463.384,311.616,573.594,294.568,488.121,711.628,657.394,645.077,71.374,205.933,357.822,544.521,581.952,858.400,661.198,764.737,517.441,461.945,112.259,179.029,618.754,220.414,89.127,162.697,177.252,243.231,310.611,489.225,97.732,433.223,714.820,236.051,538.782,809.509,962.764,561.767,184.733,191.425,406.652,576.871,458.350,361.183,656.546,287.829,268.161,332.048,386.285,515.314,307.537,799.671,621.036
3,262.151,586.671,552.940,452.344,264.699,373.404,287.807,424.372,443.489,108.589,251.398,509.492,393.502,816.289,444.785,442.826,589.473,632.204,714.522,504.340,864.305,359.560,295.151,212.474,214.373,239.705,265.740,245.035,429.852,769.817,138.674,263.080,275.325,147.970,43.168,41.444,498.125,244.728,403.830,1324.134,560,466.224,97.917,291.421,85.884,545.286,203.336,242.818,52.813,48.353,75.459,72.011,205.519,109.589,475.160,594.213,160.593,98.199,511.614,309.690,456.538,372.845,160.625,319.462,315.333,821.081,785.032,759.894,175.921,1100.537,1292.537,652.064,1195.558,729.834,389.860,750.698,667.854,302.627,311.141,209.296,157.299,246.042,793.642,422.713,575.124,166.603,507.971,438.061,436.566,713.164,638.296,833.778,76.315,160.701,192.062,501.222,527.455,609.353,375.522,492.509,423.633,420.589,118.383,145.968,487.531,350.272,198.275,184.264,166.187,329.820,441.266,356.692,101.744,460.640,571.204,343.615,502.891,652.678,717.225,610.708,160.185,293.144,436.119,503.963,577.304,322.500,661.520,281.067,647.143,446.422,470.879,630.159,436.688,520.746,739.905
4,319.127,451.012,588.139,252.896,106.574,298.423,309.342,333.653,311.860,184.804,159.308,364.570,568.479,1069.477,563.375,310.099,952.223,832.995,424.101,604.256,539.604,343.136,241.028,281.040,109.146,175.062,365.464,640.686,441.746,635.177,258.896,315.830,201.475,62.157,33.927,43.770,513.861,283.316,327.277,1716.040,654.731,577.109,196.586,198.251,159.091,650.801,230.513,245.141,122.843,40.564,191.453,28.761,24.167,59.297,564.951,670.821,213.664,237.514,507.627,508.716,561.697,493.230,287.769,386.622,193.968,836.152,1200.774,551.813,417.021,872.328,1108.672,948.165,1313.898,566.147,254.726,588.285,609.673,306.841,303.281,201.409,122.096,370.294,643.107,524.092,527.288,244.769,570.131,380.759,525.144,710.084,803.911,567.063,234.004,150.820,347.342,616.734,824.471,894.111,539.439,679.304,285.114,463.144,82.469,123.119,305.906,447.748,100.523,262.377,237.299,304.282,342.415,477,173.370,558.341,523.027,250.279,605.510,700.830,945.094,494.413,280.961,149.813,515.959,461.149,671.240,299.565,505.926,241.448,494.507,475.378,412.758,414.127,307.737,188.873,529.952
5,514.131,456.257,504.910,198.177,126.463,239.833,412.565,445.035,351.326,193.224,90.444,401.727,498.660,857.866,545.292,597.141,1101.839,852.038,573.371,520.244,601.218,292.200,126,214.277,94.778,219.460,430.099,477.157,559.190,987.091,80.444,299.134,95.242,104.572,31,41.134,469.597,405.184,135.357,1529.179,508.632,651.486,196.361,195.056,131.776,395.714,170.683,239.212,137.313,84.158,59.645,95.139,30.071,100.456,549.230,461.367,209.580,88.389,596.154,384.381,613.614,196.416,320.990,352.591,360.233,1146.386,905.949,613.196,216.116,825.189,1111.266,752.957,1176.528,606.654,351.911,657.134,616.044,232.794,373.735,213.328,142.497,409.094,758.144,393.231,402.983,322.025,471.674,415.554,591.668,784.269,745.023,485.749,201.210,201.208,369.475,628.488,915.677,855.619,525.295,780.281,583.712,319.335,166.981,204.773,448.527,342.296,81.556,271.088,299.531,175.780,270.185,542.862,224.854,589.420,435.279,244.487,702.410,705.783,839.240,504.670,128.737,129.686,411.144,409.677,666.009,457.100,558.766,547.333,415.686,412.022,671.961,639.386,318.698,492.711,601.613
6,314.555,488.305,695.548,200.875,193.618,292.955,271.093,364.271,194.590,107.056,187.744,728.094,546.828,1022.658,530.715,647.165,1150,725.731,461.528,396,653.802,437.264,236.564,277.728,59.141,299.085,367.387,580.692,474.947,620.753,117.904,353.205,250.167,49.699,65.560,72.438,548.940,338.070,130.973,1825.853,566.328,558.137,217.888,123.462,182.668,462.074,211.955,214.556,75.596,24.734,70.930,15.367,88.641,46.937,469.481,396.681,153.283,180.940,521.434,512.168,847.090,387.174,322.962,274.102,230.847,1091.152,1048.705,601.519,198.963,985.756,898.542,973.755,1319.627,635.677,346.363,646.777,593.688,248.516,356.378,119.630,169.529,331.374,740.465,384.729,586.446,324.234,422.269,343.932,397.080,700.969,639.244,582.995,152.412,135.366,239.797,553.003,572.788,715.389,706.619,509.485,617.668,616.013,131.685,152.349,551.795,442.861,84.959,157.085,224.671,130.059,344.708,384.979,179.839,457.530,355.531,229.112,639.548,850.226,645.427,553.251,177.677,229.542,422.323,544.277,451.346,409.091,490.454,467.194,728.274,522.452,614.024,736.632,346.380,838.312,547.494
7,340.310,484.491,501.723,261.417,342.360,287.423,286.565,312.231,318.579,194.542,80.451,202.016,502.116,591.262,518.729,528.289,639.027,833.634,719.679,628.064,612.330,412.248,159.732,275.081,240.195,224.835,461.066,435.866,521.021,787.081,476.919,230.134,288.783,48.386,38.115,89.422,468.111,290.895,179.152,1691.402,555.433,724.421,203.917,243.313,88.991,386.333,168.083,155.697,74.303,63.726,147.326,88.656,156.571,162.044,518.693,380.217,206.611,242.384,460.132,454.845,553.393,330.727,343.087,275.526,446.963,881.990,879.954,505.915,119.195,1054,554.441,584.367,1458.013,757.166,378.236,331.017,763.722,259.667,396.442,200.922,287.487,290.899,816.691,298.865,502.955,243.800,621.080,339.514,590.514,841.276,952.324,477.710,142.176,153.451,346.373,643.692,676.460,682.681,568.680,602.977,479.991,449.042,119.518,185.165,318.625,454.397,77.355,309.775,350.900,147.698,228.966,221.967,121.563,669.898,433.374,332.452,707.598,711.291,846.715,595.867,185.996,271.856,545.097,529.617,693.659,295.852,448.201,370.814,303.812,392.189,486.167,400.191,400.098,470.809,906.131
8,321.592,407.347,590.102,168.646,145.551,423.487,258.304,200.231,666.410,144.720,121.744,321.984,468.302,597.450,368.625,723.438,875.795,787.806,415.233,533.269,733.264,504.480,285.486,282.064,106.481,289.301,454.011,351.837,337.286,826.683,236.681,278.571,200.317,57.795,49.340,86.904,411.153,122.965,347.259,1653.893,642.819,423.563,220.207,422.056,139.259,414.805,177.743,250.424,89.146,28.888,93.023,149.917,181.256,153.665,523.087,597.039,110.690,247.093,436.759,496.258,578.800,139.783,340.423,409.446,457.333,946.567,768.456,605.430,410.721,852.617,1000.068,910.957,1511.782,745.184,421.847,467.816,385.624,163.302,213.369,195.854,236.108,259.622,815.383,585.693,544.429,289.022,267.417,472.886,460.082,607.372,782.230,715.328,244.017,135.771,362.232,726.635,637.979,870.214,673.518,640.626,499.590,461.398,123.507,181.917,631.621,327.110,128.383,293.651,261.781,318.318,362.601,380.746,222.965,431.716,449.330,208.869,543.335,445.939,803.086,665.416,111.491,253.548,534.727,659.043,656.673,279.504,414.100,426.802,494.960,423.544,464.421,627.359,282.790,347.012,594.708
9,253.388,580.934,669.066,124.135,104.838,316.545,410.894,254.196,255.034,142.514,136.827,360.164,484.154,959.953,600.521,664.248,1008.607,961,380.862,494.410,475.761,299.192,224.860,185.260,130.449,162.847,339.381,518.442,617.217,762.892,248.370,100.643,115.467,33.301,99.126,83.909,583.375,238.123,288.277,1540.522,551.591,798.251,148.817,201.918,89.185,533.710,144.358,340.949,157.646,56.203,92.145,135.083,114.295,92.759,613.659,401.319,161.150,167.611,638.798,464.594,502.069,374.354,184.611,279.538,338.122,909.419,832.724,650.689,344.784,1073.298,1065.531,827.835,1341.231,616.364,610.312,400.771,586.829,269.413,311.655,154.245,282.338,450.965,833.045,432.351,639.203,328.028,550.931,480.570,566.509,589.356,931.512,568.227,137.954,213.025,297.257,605.829,548.111,710.703,800.716,858.637,573.183,492.275,164.084,63.763,473.406,371.125,115.590,156.130,178.993,261.212,352.039,339.308,100.689,562.303,432.997,242.346,701.791,656.239,840.517,712.543,204.556,187.391,433.666,412.303,553.654,426.909,558.703,252.135,512.112,375.037,424.279,468.827,270.239,761.734,793.643
10,433.078,496.563,651.175,279.094,142.147,157.359,203.696,379.719,411.404,134.374,214.835,451.375,327.665,875.624,668.549,730.661,451.500,949.065,459.868,668.372,503.218,207.512,215.704,433.636,205.514,308.023,384.564,862.477,509.497,538.091,320.096,96.741,138.975,125.301,43.382,33.460,500.167,349.263,217.750,1565.500,798.807,376.923,134.621,232.421,160.397,456.065,164.411,372.717,145.035,41.788,47.297,81.817,181.577,61.247,556.888,517.720,234.673,209.259,539.294,381.226,603.538,441.826,213.721,163.686,271.556,1155.976,997.134,623.136,328.047,604.881,643.588,482.543,1410.313,769.806,495.338,375.050,512.078,116.651,384.960,139.421,263.312,287.147,856.119,402.263,420.181,200.197,622.251,474.769,387.982,572.130,571.662,526.010,84.445,106.683,452.367,682.150,893.884,824.956,440.536,739.374,736.079,567.530,203.092,159.187,703.308,426.930,111.017,266.077,237.546,243.965,344.778,344.962,197.720,482.981,526.619,174.314,557.381,539.739,761.888,530.027,165.750,234.632,573.304,414.911,670.664,280.391,504.108,268.734,469.691,393.689,392.812,639.023,306.273,518.526,609.113
