 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89,Mean90,Mean91,Mean92,Mean93,Mean94,Mean95,Mean96,Mean97,Mean98,Mean99,Mean100,Mean101,Mean102,Mean103,Mean104,Mean105,Mean106,Mean107,Mean108,Mean109,Mean110,Mean111,Mean112,Mean113,Mean114,Mean115,Mean116,Mean117,Mean118,Mean119,Mean120,Mean121,Mean122,Mean123,Mean124,Mean125,Mean126,Mean127,Mean128,Mean129,Mean130,Mean131,Mean132,Mean133,Mean134,Mean135
1,1674.883,4912.217,1785.704,1767.026,1392.735,4195.846,1255.350,1228.418,635.556,522.907,1860.307,1647.125,1692.885,1035.855,1052.768,1465.159,756.325,711.494,1126.713,1152.289,681.135,1202.728,767.096,771.323,1048.894,1063.623,1195.287,887.995,1240.627,930.447,924.937,1433.909,1920.415,1819.489,845.793,1519.818,3854.459,2075.270,1178.200,2072.008,1196.534,862.401,1746.377,4355.861,2510.822,562.226,871.151,965.692,1100.690,1599.279,575.094,1366.743,971.977,1023.344,1123.308,1619.350,3203.352,2136.769,1004.930,1533.177,1150.075,631.306,1462.693,1133.939,1132.161,964.464,1831.286,1133.675,875.710,1054.161,362.795,1579.420,1431.680,1029.439,828.607,1129.646,720.608,758.078,1539.258,1977.107,1050.021,1025.160,1880.577,2387.393,1811.500,1717.260,2348.094,1324.318,987.239,1085.649,1000.788,1353.150,921.347,1036.933,1018.918,656.503,675.816,933.652,1375.287,747.443,820.975,714.636,1196.612,880.072,1227.358,1254.880,1103.411,1874.481,1898.930,2079.086,894.085,2397.188,944.940,1586.063,1123.242,2664.231,897.674,625.417,833.701,4203.570,3836.039,1666.264,2313.075,3100.974,1747.273,1640.876,1074.456,1274.096,594.025,1556.202,1565.093,2981.052,666.036,544.013,408.563
2,1723.958,4730.420,1749.832,1787.694,1422.948,3854.868,1128.363,1361.045,654.966,469.031,1787.283,1888.147,1667.885,1060.195,1147.124,1623.708,654.091,806.717,1055.621,1394.444,727.865,1024.941,838.807,680.231,860.992,952.818,1285.943,896.221,1302.259,905.433,892.183,1382.506,1915.795,1926.803,846.243,1459.621,4355.631,2228.572,1388.252,2102.191,1202.994,1142.122,2061.775,4341.385,2963.991,486.438,849.367,1074.242,1238.374,1569.378,787.598,1410.351,959.338,886.574,1165.957,1408.525,2802.912,2532.993,1042.062,1581.743,1111.056,630.104,1364.567,1366.696,1202.169,1018.022,1803.656,1219.764,1169.700,1011.008,566.589,1752.927,1271.033,938.503,715.096,1254.969,676.525,672.901,1631.842,2222.728,1368,1019.193,1869.172,2288.420,2464.393,1858.276,2231.027,1269.295,1212.221,1028.675,1141.823,1216.260,1045.633,1045,1010.182,379.846,848.437,1103.891,1521.271,793.729,892.277,768.950,1158.072,1084.304,1147.702,1394.174,769.057,1937.958,1891.362,1958.982,1099.273,2799.053,1280.567,1916.685,1061.667,2642.353,933.889,771.045,899.555,4157.815,3676.890,2150.745,2661.275,2869.070,1684.857,1615.822,1252.412,1394.427,713.910,1927.702,1434.713,3181.327,657.878,442.669,532.337
3,2097.758,4835.247,1929.434,1755.771,1699.471,4320.243,1307.236,1686.007,511.067,532.054,2129.416,1844.632,1892.346,1286.679,1473.432,1600.664,737.513,834.392,1079.011,1466.472,727.987,1087.404,576.081,703.831,883.236,1109.851,1293.104,928.913,1340.254,901.467,1092.643,1490.695,2004.135,1871.612,848.464,1639.758,3993.639,2033.873,1287.090,2105.328,1296.080,1078.959,1789.841,3517.246,2540.424,472.591,895.596,969.498,1333.755,1737.396,703.535,1302.877,1244.368,1033.713,971.585,1640.863,2951.231,2499.694,1152.805,1741.310,1442.570,681.140,1521.992,1428.676,1346.540,1119.449,1917.723,885.236,916.800,939.610,636.518,1603.320,1421.190,1112.400,813.726,1365.954,669.630,647.660,1627,2159.903,1255.420,1196.252,1966.037,2270.027,2286.857,2088.583,2416.141,1273.938,1118.779,826.403,1102.097,1343.340,880.727,936.571,1363.809,638.196,665.658,1195.841,1083.202,926.186,684.563,872.566,1113.250,859.512,1070.455,1152.457,858.574,1920.844,1923.729,2096.472,909.523,2412.113,1049.672,1895.910,1110.650,2798.218,981.059,723.977,965.394,4113.845,3914.600,2336.818,2888.750,2676.261,2238.273,2131.364,1304.044,1400.897,687.353,1560.308,1533.860,2819.647,725.964,586.057,476.926
4,1808.425,5017.072,2000.811,1712.465,1629.257,4201.176,1146.802,1635.239,605.393,617.295,2037.560,1735.684,1977.096,1153.855,1573.005,1620.186,885.006,591.096,1081.678,1372.622,659.608,1234.331,695.941,836.838,885.333,1232.039,1370.522,974.497,1158.731,1158.747,1170.429,1235.451,1725.222,2124.556,896.843,1897.818,4172.762,2258.135,1438.206,2300.962,1357.552,1222.211,1942.152,3976.539,2473.009,749.226,871.663,1118.360,1290.006,1587.531,726.039,1527.064,1391.910,866.885,926.660,1411.088,3318.923,2514.850,836.578,1959.212,1207.533,705.855,1258.181,1360.318,1300.782,962.543,1933.529,1134.480,1150.610,1177.932,659.500,1823.067,1528.987,901.342,731.830,1107.562,776.133,724.213,1553.908,1669.116,1236.252,1035.437,1990.356,2121.020,2428.121,1989.504,2333.322,1328.310,1135.681,1254.714,1246.522,1463.820,1237.933,976.756,1150.782,509.699,641.551,1008.123,1168.636,827.721,835.025,551.424,1298.526,970.904,1226.672,1175.185,868.950,1803.552,2092.327,2200.908,1110.778,2477.947,1041.440,2123.288,1187.700,2665.564,851.518,778.614,745.861,4339.645,4043.039,2121.409,2830.312,2863.713,1951.416,2128.752,1174.948,1423.118,485.871,1525.808,1818.163,3261.104,673.165,590.726,579.505
5,2064.267,4894.580,1873.827,1719.643,1500.875,4695.662,1185.019,1764.537,630.652,589.589,2056.313,1831.073,1865.212,1123.484,1430.541,1511.292,767.162,754.681,986.891,1485.022,622.081,1158.522,610.067,815.892,969.252,1240.071,1204.096,1046.308,1273.030,1182.353,1106.310,1743.433,2207.292,2114.646,912.871,1525.030,4074.525,2088.659,1582.206,2283.893,1465.575,1175.014,1997.874,3955.239,2538.593,614.745,1030.982,1138.768,1275.097,1491.892,851.276,1526.404,1025.098,933.107,1014.064,1480.912,3224.264,2611.259,1069.438,1747.487,1198.720,743.845,1330.150,1379.986,1288.621,992.138,1900.916,1238.650,1057.930,948.788,507.661,1738.960,1495.092,942.884,811.896,1239,744.127,706.752,1583.025,2002.272,1194.007,1066.210,2035.644,2591.193,2380.257,1597.630,2389.799,1355.070,1249.673,1095.831,1216.867,1383.710,1088.093,1047.302,1166.382,627.580,777.424,1219.862,1312.822,774.943,1064.756,641.424,945.539,984.944,1327.209,1285.783,1062.915,1815.524,1934.648,2153.098,1092.983,2550.489,1203.179,2063.090,1198.808,2699.660,1015.681,681.008,860.672,4689.715,3935.671,2657.636,2607.837,2871.391,1830.052,1955.946,1484.066,1370.816,726.960,1388.962,1707.434,2963.092,706.504,442.134,466.368
6,1730.400,5013.681,1926.622,1911.026,1485.522,4344.721,1170.140,1741.224,694.191,858.318,2096.663,1877.022,1768.615,1426.836,1532.778,1737.434,695.610,701.048,1359.609,1471.439,786.459,987.118,907.304,729.900,927.122,1127.149,1439.370,953.482,1287.781,1035.567,1007.778,1409.963,1937.456,2184.118,979.314,1677.917,4324.139,2109.540,1389.703,2155.908,1527.230,1090.361,2098.781,4083.754,2602.093,662.956,1021.765,990.242,1148.555,1723.649,674.866,1398.591,1185.008,948.262,916.574,1343,3650.956,2431.367,1075.625,1702.009,1188.673,862.337,1459.787,1797.061,1261.395,1057.580,2296.681,994.057,1194.160,1006.441,458.402,1702.680,1452.209,1035.929,846.496,1052.323,641.768,716.908,1889.308,1967.651,1302.937,1170.445,1989.380,2262.893,2443.900,1876.543,2661.215,1193.023,1169.097,912.948,1277.681,1324.690,1167.787,1044.227,1268.509,634.420,850.544,1066.594,1331.434,772,803.597,718.697,1151.296,944.440,1336.679,1084.370,999.511,2125.184,1599.688,2210.098,1183.858,2423.075,1145.104,1681.811,1111.708,2794.122,1047.015,864.470,1123.314,4265.900,4298.232,2620.409,2960.144,2697.061,2039.760,1832.302,1238.132,1436.581,707.209,1664.731,1693.736,3778.353,738.187,548.707,488.379
7,1918.650,4965.348,1686.577,1974.688,1537.537,4403.765,1400.465,1748.164,762.124,807.054,2289.843,2021.029,1642.010,1241.327,1481.162,1559.080,776.032,867.735,1086.718,1765.400,673.041,990.574,555.919,703.892,943.301,1130.234,1388.539,1069.308,1372.154,863.593,952.794,1629.409,1959.947,2037.601,1065.286,1648.818,4141.558,2444.024,1489.381,2197.458,1411.517,1420.292,1969.603,3756.046,2451.203,696.146,976.066,985.844,1084.968,1858.523,832.638,1310.690,1220.173,773.090,1188.915,1605.075,3081.132,2537.442,1115.406,1720.186,1153.103,673.140,1371.457,1607.574,1300.089,907.188,2218.572,1366.862,1028.020,1062.983,733.545,1702.187,1410.922,925.387,894.756,1090.492,614.072,673.234,1771.508,1892.864,1375.790,1090.538,2116.877,2356.093,2554.236,2109.417,2687.564,1315.977,1111.177,905.805,1032.168,1339.690,913.927,1061.681,1305.282,546.594,925.386,1111.413,1402.922,657.371,964.908,928.960,1281.125,1264.312,1557.097,1215.674,916.730,2023.594,2336.714,2041.282,1218.199,2550.090,1235.567,1925.541,1042.708,2553.929,1022.726,661.326,891.022,4478.550,4123.839,2450.682,2907.875,2870.687,2056.169,1785.008,1345.044,1642.235,693.627,1460,1778.992,3135.542,800.612,518.898,501.842
8,2044.033,5153.217,1892.801,2010.013,1520.640,3850.029,1381.057,1571.866,647.652,648.240,2285.934,1855.419,1941.096,1152.503,1546.135,1580.531,945.195,759.795,1147.621,1382.839,535.162,1172.831,664.689,685.608,775.756,1089.740,1487.922,961.990,1246.094,1013.467,1052.262,1546.037,1953.825,1891.820,916.429,1633.712,4289.483,2383.024,1253.239,2099.908,1461.178,1319.088,1731.947,4042.777,2958.483,679.518,1129.319,1063.877,1272.935,1546.757,846.764,1599.947,1194.556,904.885,1029.766,1754.600,3260.506,2823.898,991.688,1805.584,1288.570,678.135,1275.031,1196.345,1305.218,886.978,2016.647,1257.715,1034.950,1033.466,437.804,1908.307,1517.706,1134.310,1096.933,1132.223,885.785,759.376,1545.317,2130.680,1288.545,888.807,1884.767,2549.273,2298.836,2126.047,2775.597,1377.101,1373.938,1260.390,1435.867,1146.360,848.187,1110.832,1078.773,651.874,741.177,1055.427,1405.488,880.343,897.176,923.141,1297.164,965.512,1254.261,1503.402,1237.518,2116.726,2033.387,2106.969,1118.523,2740.233,1268.381,2193.748,1253.100,2880.276,822.778,906.409,815.861,4365.220,4021.581,2466.918,2834.150,2880.835,1914.623,2064.248,1245.412,1501.331,572.299,1801.721,2006.992,3048.575,681.540,568.777,588.668
9,1954.633,5096.884,1701.806,1934.478,1535.448,4327.949,1514.006,1692.470,626.714,667.093,2181.705,1912.904,1874.500,1230.937,1580,1724.513,820.883,776.325,1088.075,1505.261,788.230,1195.625,700.304,712.477,882.374,1057.032,1382.196,1004.349,1297.184,1255.693,1266.873,1547.073,2164.485,2149.652,1064.950,1714.386,4435.976,2446.730,1435.413,2225.786,1307.569,1194.286,2314.106,4039.438,2748.449,602.730,1060.259,1058.550,1190.239,1750.964,938.031,1417.088,1366.135,935.762,1207.723,1396.250,3593.637,3065.442,1156.375,1571.894,1308.813,733.653,1431.803,1414.034,1279.282,945.906,2143.975,1424.041,1196.340,1140.669,586.705,1851.447,1458.399,1237.329,1019.704,1378.223,768.287,756.071,1669.367,1757.738,1288.902,1161.622,2008.454,2558.593,2426.007,1860.134,2504.738,1434.333,1311.894,1197.273,1128.832,1326.880,935.960,1175.622,1263.164,734.671,735.715,1320.254,1532,834.257,873.471,963.990,1011.967,1111.112,1330.784,1330.446,1151.028,2027.802,1969.678,2074.540,1175.097,2472.474,1054,2351.478,1172.242,2974.724,1021.148,708.303,1003.073,4269.460,3880.290,2442.164,2709.075,2894.417,1949.442,1862.969,1252.441,1701.581,607.547,1710.240,1781.853,3128.516,715.525,571.726,502.621
10,2032.517,4903.217,1841.735,2306.478,1501.294,4493.456,1291.656,1555.142,673.781,681.713,2130.669,1814.323,1983.163,1374.780,1686.400,1627.416,740.747,894.410,1156.138,1564.483,706.351,1197.052,743.356,584.377,775.285,1282.351,1379.704,1103.159,1254.274,965.307,1109.937,1645.457,2096.994,2180.230,1022.807,1768.235,4119.983,2326.278,1481.923,2235.374,1399.994,1268.850,2188.536,4555.208,2964.517,537.299,851.042,1085.853,1231.239,2151.342,892.480,1521.649,1299.624,894.221,992.234,1705.213,3813.846,2667.510,1192.195,1789.186,1245.794,722.440,1214.291,1480.081,1434.395,850.964,2085.748,1334.943,1115.180,1284.305,472.295,1932.180,1516.301,964.858,797.585,1278.562,750.934,714.546,1687.983,1796.165,1268.510,1258.689,2130.018,2362.273,2374.186,2072.118,2355.819,1613.202,1304.841,1164.286,1162.398,1140.380,995.673,1080.874,1194.182,534.853,701.804,1015.681,1348.357,617.664,965.538,869.505,1073.684,976.608,1252.187,1442.848,1023.582,2036.962,2122.583,2327.460,1102.812,2375.932,1139.694,2144.216,1276.275,2609.571,917,776.621,825.365,4231.755,4183.245,2145.991,2688.975,2637.939,2142.260,1933.124,1194.904,1487.934,691.154,1879.471,1863.876,3279.255,646.942,623.758,666.605
