 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89,Mean90,Mean91,Mean92,Mean93,Mean94,Mean95,Mean96,Mean97,Mean98,Mean99,Mean100,Mean101,Mean102,Mean103,Mean104,Mean105,Mean106,Mean107,Mean108,Mean109,Mean110,Mean111,Mean112,Mean113,Mean114,Mean115,Mean116,Mean117,Mean118,Mean119,Mean120,Mean121,Mean122,Mean123,Mean124,Mean125,Mean126,Mean127,Mean128,Mean129,Mean130,Mean131,Mean132,Mean133,Mean134,Mean135
11,648.725,1921.536,921.383,724.248,694.654,1264.522,1364.529,363.343,1248.978,278.256,615.440,461.228,369.096,377.755,313.697,467.372,115.500,194.729,317.724,406.017,69.878,220.603,131.170,749.169,1049.106,364.526,157.874,179.923,292.463,315.620,138.984,333.896,400.579,518.017,194.021,687.205,666.164,904.444,690.135,620.641,405.914,582.884,520.026,1035.562,924.771,177.518,124.343,329.635,173.123,935.739,247.630,524.468,457.880,773.729,844.574,801.562,947.495,490.891,384.789,579.186,276.047,225,555.370,453.432,421.589,229.884,384.580,380.911,201.300,491.949,152.893,568.333,534.935,421.497,308.585,394.031,240.669,306.447,791.058,689.087,606.510,359.244,634.491,621.487,560.664,985.157,725.389,409.574,523.743,243.766,730.443,444.840,730.547,525.151,336.264,115.259,342.462,282.210,725.984,293.521,306.983,245.131,402.171,675.136,536.142,670.435,284.709,864.736,776.925,715.368,328.994,325.684,396.485,854.351,310.383,587.577,481.156,273.348,351.650,636.200,715.310,516.600,657.963,440.626,350.779,381.496,92.588,329.294,137.537,255.202,380.651,577.654,96.029,87.631,91.947
12,649.458,1985.087,834.015,569.701,663.919,1061.448,1118.478,437.903,1010.747,228.411,503.874,400.176,627.115,459.327,244.400,331.513,203.844,229.355,246.851,270.517,367.824,191.838,257.778,716.238,1040.691,417.708,168.504,231.497,236.677,242.133,212.151,346.177,219.877,417.079,300.707,433.076,880.148,741.341,502.348,530.779,319.224,357.361,470.219,1212.608,711.356,148.190,175.169,441.408,281.574,661.739,403.598,611.462,427.143,620.656,990.691,881.575,451.538,686.401,584.148,599.699,423.019,173.254,447.953,422.034,419.565,253.754,401.370,536.171,106.660,317.619,253.750,662.367,376.673,319.194,370.541,416.369,278.105,168.071,837.583,582.417,448.245,268.546,701.761,711.333,621.893,807.945,629.436,329.628,340.558,363.857,600.027,496.790,826.940,546.260,263.191,159.937,221.842,365.804,778.581,235.843,531.748,201.606,468.789,676.160,546.418,360.641,452.078,618.424,638.347,956.761,302.381,494.195,629.522,608.640,488.633,582.365,265.133,195.447,407.599,686.235,675.245,417.555,541.250,533.165,358.416,353.054,140.235,293.375,135.040,276.875,573.566,658.020,246.518,108.465,47.421
13,715.300,1989.159,870.515,662.548,680.316,1014.662,1374.650,486.448,1231.416,355.558,571.295,523.074,410.673,384.648,272.562,393.434,259.779,82.410,199.270,350.872,272.230,257.853,221.215,677.792,922.561,321.968,253.374,155.246,270.154,244.727,93.397,227.939,298.433,458.213,274.571,472.795,857.811,886.119,632.471,699.122,365.701,396.850,523.483,1423.808,753.339,227.613,251.361,350.450,280.665,654.162,379.661,534.175,358.880,802.254,735.681,641.850,881.802,654.401,393.398,560.628,582.776,236.451,373.063,425.385,265.806,388.268,454.773,308.382,273.010,343.500,154.857,614.227,422.229,417.290,346.926,294.854,234.934,305.071,812.825,622.204,612.448,318.916,861.969,768.233,827.243,804.882,755.054,316.295,582.327,580.922,685.204,552.130,650.813,578.706,235.600,297.510,287.190,380.543,743.721,246.721,331.294,206.717,337.197,480.696,477.784,583.826,408.447,844.769,793.960,859.552,219.864,433.902,388.552,900.018,345.517,585.308,413.133,407.750,308.752,666.260,604.684,519.245,488.944,322.643,309.974,328.109,187.934,240.206,127.547,326.337,499.798,890.830,87.273,111.535,174.026
14,870.267,2079.688,614.597,712.255,513.846,1076.904,1514.643,452.702,986.472,149.209,373.723,465.316,407.144,445.660,303.838,430.310,153.552,188.602,159.379,267.683,155.284,203.015,182.511,672.423,1223.854,527.903,259.243,134.513,278.383,298.313,202.373,365.134,354.842,434.045,278.279,416.280,969.623,754.516,854.697,614.870,315.833,373.531,522.391,1262.877,659.602,129.518,236.801,397.047,266.497,768.117,329.087,571.099,382.421,586.902,1155.298,853.938,430.758,934.755,299.117,656.690,473.991,307.425,402.055,323.649,461.298,430.022,416.151,311.179,192.600,469.839,120.705,836.693,639.248,358.555,189.156,396.092,278.022,210.780,913.925,676.126,614.545,392.227,633.730,742.193,737.114,873.165,657.013,423.287,459.628,494.896,706.150,384.860,761.433,557.966,278.209,287.266,175.089,292.623,664.946,274.257,363.563,314.778,328.987,635.424,588.560,652.674,380.986,813.071,780.940,658.503,383.136,407.902,431.313,1043.270,353.558,697.282,249.333,292.364,261.409,581.365,611.129,595.945,567.469,443.191,376.851,568.612,111.419,313.324,111.920,253.010,394.039,976.843,231.532,77.280,99.779
15,753.042,1965.275,1003.714,651.096,719.118,1111.640,1106.854,440.590,1120.236,207.853,496.867,456.507,507.077,394.704,296.968,516.345,223.292,117.398,217.282,430.822,288.757,148.243,164.267,771.146,899.740,487.662,181.122,165.667,422.905,289.033,101.437,235.945,328.737,463.056,187.021,455.023,973.533,755.905,594.897,376.794,362.638,556.633,586.311,1283.031,678.449,150.818,232.307,413.559,359.361,871.550,371.724,439.421,415.233,630.434,910.947,595.963,402.956,729.075,381.867,567.230,498.093,253.269,348.717,260.993,500.371,232.942,412.008,245.740,87.900,308.373,233.152,760.287,590.961,306.961,347.681,367.038,208.354,189.199,872.817,840.029,498.552,215.899,761.791,482.453,822.929,727.756,735.174,428.101,590.204,805.065,754.673,527.920,712.440,649.395,200.618,244.517,243.424,376.196,755.969,161.586,277.319,367.131,228.875,773.616,619.612,519.261,350.652,881.165,687.824,712.810,350.642,457.526,685.970,587.676,370.833,537.180,403.215,267.417,322.423,616.580,774.426,634.191,627.638,376.157,288.669,407.667,86.544,220.735,128.761,449.779,503.845,728.464,194.489,113.522,123.663
16,1018.125,1725.812,838.913,698.866,467.066,1064.118,1768.573,395.604,1151.938,188.705,451.795,401.676,342.106,471.711,312.584,300.195,147.734,115.265,256.672,308.372,337.608,142.882,207.533,759.100,988.447,407.734,193.057,267.882,285.503,362.300,195.222,293.524,350.936,378.438,264.014,514.894,480.787,705.111,755.071,543.802,366.017,312.401,650.152,1229.415,558.178,187.453,118.982,421.256,163.077,918.306,382.622,457.427,432.684,501.328,1129.628,591.325,719.275,785.884,411.094,657.363,501.991,152.207,389.299,322.581,431.823,294.377,537.336,349.846,125.520,486.144,263.170,507.593,637.157,258.181,248.444,259.677,250.972,239.511,869.525,634.777,399.979,288.513,500,953.867,744.843,862.709,475.134,379.938,453.442,245.766,481.602,611.340,757.673,799.479,392.827,248.937,247.494,484.232,784.814,245.943,292.336,346.899,339.928,521.696,506.127,603.620,464.496,797.486,777.457,822.307,331.273,263.556,396.687,889.766,275.758,571.756,468.096,248.144,388.511,633.600,626.174,412.864,411.025,593.965,354.097,285.388,174.110,235.853,105.174,172.077,615.465,717.320,130.050,127.662,177.437
17,878.417,1947.406,685.694,644.803,693.419,1191.154,1181.713,336.567,1136.685,309.209,461.524,340.816,240.529,455.208,328.103,453.876,254.013,139.211,285.730,374.417,222.581,204.529,172.785,703.138,1189.561,319.130,195.735,152.026,396.035,288.300,171.484,238.732,300.158,472.787,253.914,622.674,1007.943,638.032,810.045,522.802,333.305,386.449,545.391,1362.677,913.525,195.343,148.386,440.564,299.161,960.613,351.669,533.842,520.932,755.877,965.181,631.775,452.989,552.844,417,728.788,560.065,226.565,372.197,454.791,302.718,376.913,501.084,311.902,315.090,459.805,194.607,622.707,582.294,373.806,231.674,283.815,121.779,186.092,968.325,561.107,546.664,304.403,499.644,732.300,652.757,576.787,790.409,376.992,431.239,611.221,706.266,612.520,826.533,586.487,285.509,172.231,219.924,444.007,685.636,257.864,292.916,240.354,363.447,733.560,581.231,627.402,193.184,761.094,801.206,599.736,394.790,306.519,542.493,919.874,450.233,665.583,296.289,203.364,274.942,563.565,620.090,489.009,695.463,400.496,336.007,191.636,142.500,280.912,116.085,498.644,632.163,793.562,66.971,153.637,155.089
18,797.108,1948.688,868.408,708.452,726.566,1096.912,1325.650,440.791,1106.359,310.705,637.060,316.029,332.673,498.107,333.465,366.973,171.117,204.873,157.557,267.144,199.432,232.390,317.422,705.154,982.545,344.942,168.078,152.979,198.602,435.140,177.270,291.780,288.339,437.410,298.193,389.280,713.992,820.254,657.832,856.374,419.833,259.061,473.046,1189.031,806.203,173.255,190.392,384.284,247.348,547.198,311.047,522.778,390.519,648.180,1129.319,370.025,786.352,564.599,326.773,588.894,422.383,270.575,410.197,383.291,644.379,377.116,591.899,377.691,200.540,373.356,146.464,473.960,631.647,277.684,260.941,254.354,312.381,210.830,917.133,670.291,358.706,299.269,714.147,688.967,630.314,656.756,574.711,568.930,505.186,506.026,775.664,634.650,888.367,691.538,227.336,175.979,245.829,323.225,479.659,286.571,333.605,300.505,374.493,849.552,514.746,516.946,274.333,948.863,684.809,935.166,309.352,519.474,294.716,1105.721,255.542,451.667,361.037,406.030,188.416,598.020,572.058,401.418,597.250,424.061,394.747,315.891,145.140,298.750,132.214,387.144,545.442,754.255,32.108,121.325,94.500
19,762.183,2370.681,1056.923,646.599,565.779,881.434,1283.026,305.298,1146.685,241.806,543.940,438.529,371.587,384.063,257.714,404.504,283.649,153.355,183.592,460.022,134.986,243.588,298.326,667.392,1183.911,448.779,206.096,268.713,273.965,295.880,135.889,222.695,321.877,439.708,293.150,353.561,1055.664,738.286,683.336,514.779,327.506,369.959,532.086,1569.085,759.297,234.978,154.783,486.972,345.865,695.072,320.047,421.848,445.053,729.803,924.309,960.888,424.582,548.503,310.156,559.973,435.168,204.316,423.780,481.027,341.323,365.783,625.260,410.106,260.180,502.263,269.812,699.367,546.301,192.516,368.770,414.469,262.006,130.553,812.392,560.806,464.706,262.529,587.276,748.687,703.614,754.614,743.148,352.605,712.283,317.948,697.841,526.890,672.207,784.857,294.736,251.545,203.171,375.058,795.233,230.279,225.109,370.909,280.322,713.824,439.343,705.196,383.489,901.401,768.146,699.258,262.841,347.556,377.104,767.910,267.650,541.680,430.400,313.932,337.474,594.100,639.406,574.036,707.475,431.183,319.429,353.736,126.199,209.882,112.871,386.288,662.853,872.098,97.978,105.446,89.695
20,642.742,2114.239,1035.959,912.350,628.154,1297.250,1518.217,389.127,1098.888,154.984,479.506,472.824,503.058,326.541,291.227,380.168,136.922,136.181,250.023,405.083,163.243,110.059,226.519,864.462,1199.781,578.597,164.430,223.164,214.428,208.993,135.563,214.079,314.368,381.315,313.114,816.061,865.254,638.254,551.710,776.168,405.017,316.871,486.960,1296.985,737.424,161.080,222.139,405.431,210.923,687.279,515.913,342.708,413.880,535.492,996.447,623.588,698.352,676.986,283.656,759.752,549.299,159.228,389.079,266.250,403.056,310.717,409.748,285.846,112.950,419.788,286.080,605.407,512.804,480.787,293.363,295.431,196.188,212.241,670.342,698.621,551.014,334.975,751.196,780.393,746.957,739.386,774.295,404.233,542.726,433.740,583.469,526.990,819.120,806.521,371.855,245.399,254.057,570.420,624.116,168.736,482.731,192.404,222.336,852.128,479.537,647.261,375.539,784.236,594.990,666.423,346.290,368.383,530.075,802.180,346.517,601.840,343.756,221.523,401.606,704.905,679.161,576.300,620.719,284.565,486.305,399.426,151.162,329.059,108.488,366.462,709.302,840.484,214.777,99.045,68.658
21,976.267,1821.007,767.490,643.962,750.662,1228.353,1321.682,519.940,1141.185,207.186,532.289,519.897,370.865,520.359,287.881,525.487,200.266,176.958,359.034,448.450,168.824,318.706,105.859,831.908,897.553,486.675,236.265,202.579,274.816,303.107,123.111,254.104,388.234,432.309,386.493,430.750,832.434,759.952,454.529,610.779,360.960,603.728,614.702,1079.431,831.492,181.679,303.157,316.483,293.084,819.306,372.465,356.012,377.143,553.434,927.787,653.500,642.505,686.299,591.547,807.301,541.533,169.653,317.669,372.608,319.105,257.116,416.479,426.276,185.970,511.068,255.750,574.393,502.497,416.903,304.133,251.423,206.354,139.922,806.133,744.903,451.790,208.908,761.571,923.873,727.929,733.008,721.792,367.295,687.584,376.169,826.230,517.920,653.700,847.151,287.936,157.986,395.335,301.152,480.907,204.329,439.798,316.576,554.717,421.712,661.224,439.522,384.993,896.877,838.960,782.166,262.517,452.316,525.134,866.198,236.092,461.622,304.741,189.606,197,760.935,564.942,377.727,504.506,293.591,372.071,338.271,150.331,210.257,97.383,418.846,508.101,781.562,219.489,101.197,50.947
22,796.583,1728.927,778.704,757.694,504.801,1364.772,1180.892,435.090,971.270,337.969,469.169,459.044,577.125,485.258,384.557,602.850,183.507,79.512,135.517,393,209.568,352.816,95.704,632.323,1139.228,435.714,155.339,221.554,242.701,460.140,165.349,288.500,431.725,460.129,354.671,731.599,795.771,701.365,604.574,507.855,342.839,298.605,727.146,1569.346,899.339,161.912,334.434,378.275,316.535,677.901,260.803,529.842,266.534,861.410,977.149,903.475,684.363,766.211,320.359,632.947,633.626,313.705,324.858,445.122,607.653,300.616,410.034,417.707,227.270,412.636,418.714,751.407,592.810,241.561,344.089,346.254,231.221,203.305,1001.358,585.515,446.804,376.286,805.405,880.960,764.121,714.189,801.772,419.496,554.938,516.714,684.354,471.930,687.387,671.630,354.691,266.308,311.392,353,988.527,234.721,423.437,373.121,424.684,525.544,502.993,637.261,228.865,805.934,736.598,584.755,294.688,325.331,425.298,888.171,411.242,747.327,288.526,317.644,245.920,668.155,906.910,307.555,525.487,587.217,287.130,478.062,68.507,276.772,115.791,324.885,610.907,908.366,159.173,49.064,82.511
23,681.208,2071.022,817.281,754.223,658.522,1240.779,1185.484,426.582,970.326,130.891,496.392,497.324,525.894,516.566,371.957,452.779,168.682,286.898,310.856,371.806,240.284,258.412,247.859,796.354,989.276,384.571,232.035,206.344,241.687,326.267,162.183,230.445,326.263,420.640,295.550,559.083,941.123,802.659,769.245,622.740,329.563,368.279,353.974,1268.085,656.720,227.066,206.651,412.848,206.735,541.162,336.661,505.181,442.406,647.967,758.840,927.713,564.165,607.252,332.883,605.416,515.019,305.461,508.268,378.014,450.621,331.014,414.454,426.626,254.140,436.144,260.732,614.620,512.477,267.942,266.852,335.554,169.757,219.340,725,587.214,602.909,299.840,764.816,825.793,870.471,814.480,833.054,257.093,472.681,308.701,711.266,467.310,544.780,572.975,239.964,276.203,254.348,527.652,640.550,323.750,515.706,308.747,328.145,582.344,579.993,682.196,361.255,766.061,936.422,789.202,382.278,467.068,467.716,782.640,315.383,811.506,321.778,223.098,244.869,756.510,626.497,357.627,590.438,372.748,287.364,362.465,173.434,260.831,60.493,330.115,484.543,863.725,205.993,146.427,79.958
