 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89,Mean90,Mean91,Mean92,Mean93,Mean94,Mean95,Mean96,Mean97,Mean98,Mean99,Mean100,Mean101,Mean102,Mean103,Mean104,Mean105,Mean106,Mean107,Mean108,Mean109,Mean110,Mean111,Mean112,Mean113,Mean114,Mean115
420,403.843,208.178,319.231,163.545,72.440,189.038,333.913,387.481,647.889,168.700,381.250,108.291,389.227,512.991,437.023,644.912,537.761,74.390,681.263,379.112,395.168,591.009,282.173,185.070,266.031,429.955,575.089,436.288,139.505,124.703,97.220,179.683,246.816,265.403,746.190,881.500,348.523,188.910,141.462,347.881,274.619,413.633,461.205,239.855,287.651,313.507,117.959,228.789,286.969,516.643,692.840,441.257,428.507,452.136,493.121,429.278,562.786,702.758,270.316,212.415,103.797,249.177,98.861,237.146,228.419,248.256,180.760,290.920,130.256,341.275,523.842,485.969,332.576,170.945,406.653,448.325,396.105,726.097,483.940,587.962,307.496,407.855,279.469,741.023,556.829,664.097,422.319,199.909,310.776,690.508,513.246,276.508,456.785,404.589,427.104,278.774,331.050,356.179,621.250,312.705,170.485,204.077,262.118,276.072,295.952,207.082,1458.314,845.616,766.374,919.325,472.843,502.594,987.025,720.265,760.807
421,308.830,202.000,294.492,137.927,181.604,308.152,336.330,351.025,597.614,279.656,452.200,136.119,436.102,398.882,309.535,388.388,501.467,228.183,563.362,561.573,477.336,614.701,346.432,247.797,421.531,154.491,410.325,366.063,87.980,132.869,131.560,131.600,240.485,229.195,1040.429,632.544,461.779,212.252,295.891,278.460,228.010,534.662,475.311,136.809,236.083,281.022,215.732,267.541,311.092,473.265,807.313,420.596,354.623,543.784,558.540,487.214,324.566,539.105,277.532,151.141,272.565,289.519,166.148,220.958,292.515,300.085,256.600,272.540,196.900,327.522,451.611,376.897,257.455,366.937,444.838,441.317,260.759,473.208,277.795,742.724,217.525,307.766,168.469,611.886,539.448,522.667,302.148,217.168,187.624,553.485,558.553,391.906,331.951,381.607,547.291,295.654,543.071,303.217,446.242,370.098,191.022,274.500,283.296,183.216,298.072,170.565,1204.521,775.315,622.340,801.874,429.813,585.890,1218.050,696.816,617.578
422,324.690,369.331,432.723,195.355,196.484,291.562,408.409,194.358,617.216,266.867,428.790,189.305,463.943,358.264,373.372,549.888,392.967,250.963,687.425,402.326,535.646,548.888,188.642,157.281,241.219,230.591,697.537,423.036,38.842,43.959,164.422,91.583,194.632,248.611,669.752,734.654,571.395,240.694,164.294,66.754,291.541,617.414,409.601,191.566,171.495,212.941,99.057,210.308,384.508,286.805,631.084,430.962,549.192,511.360,750.192,596.048,533.241,353.884,56.911,192.252,338.246,336.177,199.583,219.181,339.676,132.354,115.807,228.560,239.333,299.181,344.442,437.722,332.023,264.961,448.796,453.707,272.278,527.833,667.530,348.019,373.191,367.000,282.122,827.102,467.486,653.151,545.770,186.105,68.318,473.492,448.439,329.727,409.160,417.270,477.843,335.459,380.766,305.330,473.008,364.992,270.489,230.015,273.908,353.667,258.968,193.374,1343.771,756.178,649.757,900.874,421.933,625.535,1108.981,742.735,567.837
423,301.585,372.644,258.362,146.791,101.956,247.648,161.713,418.852,719.641,335.000,531.320,127.642,443.216,383.618,463.093,358.900,450.696,220.232,462.513,443.281,416.885,426.514,240.580,308.961,238.396,248.282,637.366,566.667,17.208,116.428,161.761,84.183,198.546,189.483,724.571,681.059,484.593,333.198,433.908,154.913,276.912,472.100,398.212,257.625,348.064,296.750,170.561,227.023,348.023,398.103,494.450,385.049,418.349,617.480,459.556,390.270,299.338,340.158,288.316,241.452,492.362,306.595,192.407,244.576,300.610,240.220,170.767,218.360,302.033,338.507,596.884,289.361,310.083,213.913,419.138,390.797,403.789,746.972,379.181,570.143,224.660,376.347,294.959,511.523,502.076,543.613,479.919,190.063,222.953,533.308,474.570,247.219,338.497,432.221,197.478,303.218,389.489,327.377,685.211,304.246,235.775,170.438,218.947,198.054,160.912,199.313,1473.721,884.623,786.345,783.113,587.746,722.187,1157.604,749.422,528.215
424,320.389,327.864,167.662,203.727,199.956,197.924,301.713,406.086,548.065,324.467,431.690,75.768,442.102,516.891,317.256,349.350,418.326,88.854,570.125,432.146,477.230,531.402,189.926,229.227,425.104,350.927,545.374,315.135,35.564,76.345,81.651,141.833,301.871,150.960,593.352,699.846,473.907,209.000,317.109,236.159,244.716,575.624,364.484,159.441,193.771,204.566,80.935,180.782,446.038,371.622,596.618,382.869,378.164,405.736,455.606,347.802,484.690,295.274,136.570,211.948,330.783,282.228,180.491,218.701,151.118,337.476,45.100,251.360,141.667,287.377,302.916,260.948,134.348,260.402,348.934,500.187,399.008,470.069,498.867,410.143,305.163,293.226,197.398,403.000,205.533,695.634,293.874,208.937,173.353,473.115,372.246,338.859,379.656,435.270,315.672,334.895,338.929,288.057,514.688,289.139,108.700,341.300,192.388,204.306,109.344,268.837,1446.693,894.719,776.345,737.947,599.888,619.019,1080.761,679.905,651.459
425,399.546,106.466,295.115,265.909,152.000,231.629,325.122,345.574,745.980,259.889,500.080,121.278,214.773,360.518,269.326,332.750,249.152,200.427,423.800,323.876,661.496,349.570,208.753,228.250,334.583,218.109,603.374,459.523,125.980,118.483,111.514,88.817,299.748,228.074,673.467,704.059,491.523,337.766,253.992,280.167,323.057,408.890,388.333,158.480,341.229,246.963,163.325,136.617,365.962,432.676,592.626,406.240,377.212,466.056,417.030,403.151,566.869,470.253,424.823,275.341,97.739,255.127,109.241,195.903,275.456,199.061,114.727,187.270,173.956,316.667,452.884,297.165,380.833,258.843,387.617,395.813,290.045,721.778,456.663,417.295,309.837,176.145,260.959,629.023,519.267,528.376,396.422,115.552,338.647,560.877,514.289,213.422,503.546,392.908,268.851,443.872,373.333,240.396,456.031,282.057,228.427,226.346,277.020,378.784,153.032,206.333,1290.386,692.473,633.097,659.834,521.336,485.755,861.786,783.531,408.059
426,368.362,217.136,309.469,129.282,33.659,97.476,238.687,353.698,767.007,260.044,419.750,77.695,339.034,527.800,273.395,360.775,405.793,260.634,575.487,555.775,436.248,417.804,145.160,182.539,253.385,219.509,340.374,594.577,116.079,203.297,88.248,39.683,244.534,152.074,658.524,623.324,370.733,217.189,367.210,184.286,406.649,442.757,351.557,159.579,353.477,271.324,127.195,146.534,376.731,405.676,731.275,357.672,398.034,406.704,360.040,439.722,379.814,697.758,316.709,128.822,205.768,212.392,163.963,164.250,274.338,142.439,130.993,95.580,246.733,404.275,369.842,429.825,353.705,305.370,326.611,415.642,415.556,563.014,559.952,472.095,196.695,227.710,279.061,514.216,420.952,272.613,343.452,145.951,171.118,376.854,547.351,359.969,259.104,399.890,435.269,286.459,459.915,398.613,484.961,376.426,253.238,364.608,181.546,206.829,175.000,145.252,1501.371,662.959,620.583,741.927,345.425,406.690,965.774,598.551,540.052
427,286.974,229.059,206.123,75.745,104.242,287.295,366.426,308.802,706.248,156.867,427.160,88.603,429.239,407.364,311.674,569.400,490.565,176.256,332.675,532.483,503.248,462.178,264.802,171.000,353.010,248.445,564.984,345.568,144.723,172.310,43.239,138.117,272.393,196.315,538.581,712.728,679.477,131.198,297.681,297.452,218.928,576.729,357.198,195.250,108.193,193.081,122.073,77.481,409.262,405.600,783.702,373.880,426.479,378.720,513.919,506.151,386.966,459.758,223.038,70.348,261.188,295.759,219.870,188.035,246.669,289.341,146.013,188.140,396.956,228.971,335.537,382.536,250.924,308.268,434.874,466.415,392.263,901.208,300.313,536.762,380.972,279.153,275.673,640.057,431.714,564.688,496.785,206.469,177.212,330.123,346.184,213.875,387.460,391.810,303.172,232.090,309.085,293.443,619.641,285.623,157.000,310.800,228.954,240.586,128.024,184.190,1309.064,931.651,707.049,777.762,533.022,455.290,1083.755,649.830,559.489
428,320.131,301.229,320.992,86.709,117.440,383.038,348.765,374.920,669.928,279.322,363.350,88.040,436.284,258.582,341.233,533.713,250.989,113.720,725.675,509.438,277.779,315.383,290.654,239.055,283.958,310.445,268.260,346.243,50.683,99.434,136.991,70.917,223.620,230.846,662.629,844.397,377.674,313.658,318.655,220.008,276.402,487.286,332.824,113.164,323.615,276.449,102.089,151.218,296.354,350.292,544.397,477.579,400.664,468.968,540.283,642.532,471.862,445.611,160.430,117.852,229.058,357.608,245.148,246.049,111.537,272.134,101.220,129.050,115.600,328.899,310.053,280.546,207.197,243.646,247.934,446.846,243.737,496.931,550.470,387.886,327.525,346.073,348.092,563.091,359.667,593.871,331.904,189.427,116.647,349.885,370.333,185.672,289.515,435.037,387.813,456.857,434.596,411.283,311.734,332.049,217.471,185.577,178.270,233.640,272.520,100.000,1050.107,998.610,814.248,615.887,513.254,688.155,881.755,756.707,572.474
429,360.297,292.568,224.362,157.645,46.659,265.152,335.139,343.753,601.288,244.378,352.290,179.550,396.977,283.145,279.767,324.913,357.565,106.293,555.338,406.539,401.841,487.215,254.815,128.656,223.250,250.427,432.659,411.063,141.109,122.476,30.294,112.000,220.025,258.248,704.724,633.919,616.616,154.108,188.168,279.349,328.959,560.914,292.824,161.974,185.404,248.279,76.317,219.444,335.469,360.086,565.443,241.956,353.199,499.632,687.328,451.032,464.241,264.863,353.165,195.430,193.928,328.354,135.231,257.354,257.382,123.890,131.640,161.200,361.600,445.406,460.611,205.268,94.902,240.126,315.880,479.293,343.714,531.806,281.000,494.581,180.645,263.226,150.755,606.409,429.571,473.011,288.511,131.385,128.000,365.892,461.447,375.359,431.460,344.656,368.963,519.602,421.957,283.028,487.453,185.541,189.542,257.031,174.980,212.910,209.792,202.156,1407.843,715.027,451.019,622.252,437.702,720.523,1051.818,580.354,546.726
