 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89,Mean90,Mean91,Mean92,Mean93,Mean94,Mean95,Mean96,Mean97,Mean98,Mean99,Mean100,Mean101,Mean102,Mean103,Mean104,Mean105,Mean106,Mean107,Mean108,Mean109,Mean110,Mean111,Mean112,Mean113,Mean114,Mean115,Mean116,Mean117,Mean118,Mean119,Mean120,Mean121,Mean122,Mean123,Mean124,Mean125,Mean126,Mean127,Mean128,Mean129,Mean130,Mean131,Mean132,Mean133,Mean134,Mean135,Mean136,Mean137,Mean138,Mean139,Mean140,Mean141,Mean142
803,388.119,147.683,359.156,263.962,531.610,251.721,268.478,366.483,123.967,224.673,195.347,352.450,294.400,313.214,658.731,1229.306,423.735,715.614,226.441,273.423,26.794,398.881,982.507,277.152,245.235,91.718,743.127,477.705,1902.982,827.170,561.632,1361.485,729.750,887.167,1215.412,635.194,1353.019,689.174,334.881,577.901,193.058,596.290,458.712,662.016,221.958,217.824,203.484,291.116,177.369,197.309,291.898,111.127,259.768,752.741,753.534,165.286,426.525,1185.600,415.471,262.747,602.716,580.593,636.587,662.435,767.915,221.357,640.714,243.086,254.619,257.975,20.492,399.135,138.492,34.654,229.930,331.169,922.839,320.851,759.404,495.337,560.016,607.806,193.125,79.918,530.803,140.019,296.480,685.899,764.632,547.159,211.977,117.291,295.566,761.250,738.418,793.769,1490.231,92.905,9.500,107.508,336.578,617.950,54.762,146.259,446.317,45.575,7.000,66.388,1213.842,1130.429,707.491,724.634,514.705,599.153,584.083,208.500,449.090,171.731,145.700,468.954,539.222,992.594,925.619,541.093,11.455,35.809,12.340,6.568,10.429,66.169,203.460,286.804,284.164,564.784,349.639,140.102,68.321,85.757,81.412,693.657,230.321,366.675
804,285.542,177.111,220.289,137.788,44.049,296.372,86.891,215.667,276.750,158.481,440.204,148.825,377.231,289.619,1003.871,744.490,511.102,929.636,370.279,489.769,244.048,258.405,711.418,456.182,325.176,563.385,515.063,723.218,1239.929,538.660,636.763,1109.485,618.750,583.905,791.294,407.484,710.604,1038.435,774.153,421.287,217.522,671.188,392.423,285.365,150.907,225.473,455.859,385.605,439.262,146.279,448.875,435.982,267.464,1253.328,993.863,163.125,201.508,875.255,536.471,296.680,362.892,1080.898,791.087,948.609,1313.676,874.310,517.190,542.052,238.000,199.633,277.780,363.708,200.136,55.673,336.372,351.455,877.113,300.940,548.386,442.296,519.774,266.269,327.875,91.143,524.690,365.692,519.120,557.261,270.105,722.091,178.432,196.764,127.321,873.893,952.060,462.615,552.513,80.432,149.387,159.800,194.978,272.125,401.167,82.259,239.854,248.000,371.205,320.090,1585.246,709.900,669.018,1001.386,749.789,682.322,997.778,163.480,237.595,352.870,346.200,783.554,451.389,703.356,964.651,783.163,43.117,12.617,20.887,393.297,11.257,74.136,208.920,69.891,195.148,340.882,375.611,324.592,71.661,157.786,175.853,605.571,521.893,191.000
805,249.305,152.556,284.667,90.615,133.415,354.605,182.848,186.867,143.783,275.269,233.122,331.487,521.123,522.857,801.065,1204.163,110.265,624.432,378.971,502.019,185.778,534.833,694.642,368.091,373.706,165.077,1036.508,236.859,1427.661,454.872,258.474,792.544,1169.792,537.048,387.324,1006.161,720.208,904.717,620.254,268.109,372.971,455.942,197.192,557.032,101.246,68.253,346.062,243.070,296.923,294.059,269.557,138.000,277.478,817.207,930.575,378.089,172.066,944.564,377.824,320.840,446.014,761.169,720.630,818.362,409.535,983.857,437.714,774.552,262.712,135.671,68.051,323.944,89.203,33.846,229.419,123.935,834.258,317.716,566.263,477.816,518.323,600.433,346.125,142.980,287.070,36.288,421.300,678.174,299.842,494.409,51.636,174.909,261.396,423.214,441.537,844.154,376.667,130.689,195.050,34.062,392.400,172.650,422.548,378.704,149.707,158.950,159.159,159.045,1122.877,770.714,895.316,774.723,831.705,430.983,755.417,258.618,117.811,294.806,417.812,612.415,425.922,1096.317,979.413,793.547,15.831,119.851,232.679,135.919,10.314,83.458,103.540,7.370,227.033,265.157,390.472,286.939,94.143,39.571,189.632,601.886,374.714,312.650
806,194.864,75.206,124.978,163.615,26.195,379.930,68.804,270.250,556.967,56.250,424.898,455.438,433.446,537.238,830.634,901.408,404.796,1123.432,637.971,650.885,62.333,588.762,678.821,392.727,691.510,350.564,1311.016,482.705,1290.232,588.979,430.342,1157.691,1218.292,1083.619,777.118,591.903,858.623,1041.804,425.153,587.792,192.203,687.101,322.385,478.064,161.127,104.890,310.781,224.663,300.015,300.662,340.068,242.927,140.522,806.276,795.206,537.500,227.344,632.036,700.804,437.120,322.162,637.254,1055.826,561.797,943.831,799.857,701.071,309.828,332.309,140.405,183.797,184.281,184.644,234.058,336.186,176.312,847.113,487.254,441.491,333.327,631.871,305.015,39.667,127.755,274.676,118.558,498.020,686.986,413.579,167.250,147.386,281.345,398.396,911.054,505.836,420.615,606.538,129.203,213.975,169.477,92.089,201.700,814.905,184.537,62.390,32.250,16.909,44.493,1208.263,691.414,611.561,904.604,825.695,384.932,451.056,200.873,271.261,507.731,161.062,478.123,306.089,785.208,995.556,704.709,58.792,187.064,36.113,6.054,178.086,333.983,257.380,142.348,123.180,68.510,517.306,138.776,75.625,9.486,446.000,853.314,78.786,420.125
807,295.729,106.952,129.044,453.692,134.024,187.302,133.283,318.450,313.150,122.865,337.837,452.150,644.354,338.286,867.452,1243.837,263.163,417.977,153.750,347.692,31.381,308.929,539.522,633.364,407.294,160.590,499.841,255.833,1544.554,909.234,413.289,1131.015,836.396,847.333,767.912,300.129,467.925,1020.696,745.390,176.634,188.580,868.725,515.981,511.460,217.127,57.648,378.109,140.756,408.415,196.618,192.659,276.164,276.623,475.379,856.849,675.625,272.246,703.255,359.098,301.027,429.824,570.220,1010.739,620.159,803.944,450.690,308.048,452.328,270.115,218.911,186.492,256.000,197.763,330.923,221.070,129.688,802.597,232.343,363.544,393.020,615.290,486.373,122.729,151.816,441.028,63.058,449.120,823.087,371.158,928.136,341.295,331.564,409.755,955.500,494.119,491.904,535.641,280.527,108.088,88.338,70.778,237.925,387.119,168.926,110.000,10.350,65.455,297.522,1190.088,999.771,605.456,840.208,824.189,528.966,609.194,92.480,328.135,413.213,264.237,184.815,588.911,776.366,785.159,922.035,58.481,111.787,86.604,315.865,6.657,272.593,228.920,85.391,170.738,385.824,499.694,341.633,114.214,96.271,8.676,575.029,437.143,477.050
808,287.288,283.190,198.467,267.019,296.829,567.349,85.478,237.633,452.333,240.635,478.367,484.400,162.969,378.595,1151.355,559.735,371.551,1062.000,217.000,226.654,189.730,383.643,746.567,541.758,277.647,316.436,801.889,589.154,1375.750,328.021,137.947,969.118,737.083,951.881,1124.500,541.581,717.377,857.913,672.542,274.376,270.986,382.203,874.327,483.778,94.958,24.560,313.625,210.291,212.215,96.132,303.045,421.073,210.014,649.224,374.863,310.964,100.590,722.509,727.980,435.853,398.000,667.305,655.891,1318.797,621.986,634.976,486.810,426.466,249.043,161.722,106.237,352.573,263.678,299.481,290.047,85.429,730.419,320.254,530.737,484.255,461.339,231.881,357.250,55.224,174.718,168.808,802.720,710.768,377.184,113.886,238.841,42.673,99.830,655.482,702.627,701.788,724.231,147.230,165.988,187.231,432.222,336.975,585.548,292.981,410.951,228.900,335.477,71.060,1084.281,936.514,936.404,1185.495,653.695,394.797,670.167,229.078,189.676,291.889,124.713,471.369,239.844,1016.099,795.317,694.163,81.065,187.979,103.170,110.378,67.057,383.559,157.260,48.370,206.885,325.137,160.667,271.184,123.911,92.814,62.912,448.914,160.214,691.050
809,173.695,138.825,270.178,181.519,356.902,340.837,474.304,211.233,565.083,149.442,396.714,449.050,388.200,455.571,610.269,960.755,371.327,336.136,376.882,713.808,358.540,328.810,759.821,466.152,542.451,265.744,446.508,522.359,1238.268,358.149,711.316,1384.691,616.208,1071.048,1029.971,712.710,739.453,1221.935,677.237,520.139,181.159,479.014,512.000,689.444,168.780,56.637,377.719,159.244,357.769,253.765,346.341,341.509,410.739,861.914,651.932,656.679,191.180,802.964,404.471,322.027,464.311,640.441,776.783,865.783,540.817,821.667,491.881,302.621,403.597,220.835,18.136,459.348,152.695,150.904,45.465,149.338,721.355,221.582,1007.807,397.133,528.500,493.925,302.354,27.878,152.887,231.942,504.020,728.536,359.974,623.886,98.136,107.291,265.698,1166.429,1034.776,804.942,745.410,106.811,160.100,277.400,594.733,61.925,210.452,119.074,267.122,282.875,168.886,193.746,1395.930,917.229,455.509,1126.010,565.116,816.390,754.750,80.892,252.423,370.333,232.375,255.769,598.311,842.010,660.952,541.523,20.714,78.404,84.340,98.486,9.429,34.593,186.700,64.543,62.836,678.588,553.028,280.959,197.839,91.586,46.324,552.914,592.250,744.400
810,283.017,76.984,218.978,411.077,112.878,295.186,199.283,194.600,195.383,13.327,508.490,162.613,219.692,431.548,955.946,894.837,484.571,356.523,368.809,267.212,90.889,633.143,710.687,621.818,272.196,100.744,596.508,440.962,923.786,448.702,990.263,1164.412,486.958,1207.857,658.059,557.065,457.340,372.978,747.068,419.089,361.507,458.986,373.865,387.381,176.898,51.626,319.031,286.477,122.400,88.809,414.625,399.109,201.986,893.500,805.918,445.696,344.836,1014.673,536.667,265.507,480.230,677.136,773.609,771.362,702.577,793.857,488.929,327.362,265.101,164.063,28.492,318.697,180.508,294.000,263.326,182.935,721.758,217.716,820.842,399.469,559.839,614.940,222.021,100.122,219.310,196.750,702.840,860.580,429.184,494.114,368.409,52.164,43.981,740.982,973.493,652.173,405.359,75.041,58.763,229.754,322.000,301.675,134.238,370.704,374.024,137.675,96.227,213.179,1062.246,602.429,843.789,1029.980,734.474,392.373,512.833,251.657,270.117,215.509,142.700,497.400,540.667,1027.663,742.476,895.128,16.286,12.085,63.811,119.865,6.914,12.542,128.060,17.609,258.721,184.412,376.722,256.367,32.321,73.657,140.956,497.829,778.643,419.700
811,144.254,272.921,84.200,216.731,128.293,364.349,232.326,158.717,370.983,263.173,244.020,354.125,577.615,149.095,803.387,1072.000,761.347,313.091,503.221,374.269,171.921,470.833,653.134,317.333,130.588,302.359,1041.810,690.667,1680.804,529.894,918.842,986.706,886.104,541.310,705.059,471.000,497.943,1039.174,607.051,380.941,377.783,875.812,1038.423,449.746,287.729,269.670,302.406,266.058,96.677,181.706,457.523,252.945,202.580,1122.690,448.548,385.036,292.344,546.945,620.118,347.200,197.743,819.881,906.000,605.116,770.704,566.214,469.714,447.345,353.151,370.633,102.305,134.315,225.559,274.808,205.884,61.169,676.710,557.403,1109.474,454.224,781.984,435.269,88.354,139.959,79.070,131.269,788.400,880.232,475.579,582.818,281.545,145.436,287.774,967.679,720.209,552.538,718.103,96.149,244.800,141.169,146.644,89.575,316.738,222.722,128.268,443.775,481.523,111.657,1087.719,740.400,847.018,776.416,764.179,628.525,852.694,191.069,328.108,142.491,222.663,347.308,525.744,1064.673,675.492,658.733,18.247,99.745,14.245,11.351,12.857,83.356,37.360,105.587,303.295,328.471,215.583,46.367,163.964,37.971,34.162,1073.657,495.036,58.250
812,224.390,131.159,254.511,398.577,17.268,60.558,375.652,269.767,491.083,91.154,401.429,285.138,399.062,186.119,524.688,952.102,199.408,412.500,243.838,321.250,72.778,1003.286,736.418,186.424,100.353,392.641,707.381,397.449,1671.304,596.957,802.079,859.426,619.583,795.095,1034.882,582.161,528.943,1008.087,345.983,421.564,269.420,348.884,426.404,555.476,115.314,143.923,572.375,247.640,216.477,470.485,345.318,121.036,225.377,1165.155,722.918,489.071,318.016,927.418,585.588,293.960,310.919,815.203,980.696,646.203,611.831,1108.786,730.310,248.069,439.633,121.582,201.983,228.506,180.119,85.923,159.419,276.143,791.726,490.030,590.895,368.469,214.823,287.090,202.562,131.286,189.099,100.500,461.740,835.652,177.184,519.159,296.250,229.945,29.321,973.875,917.134,520.885,322.359,153.500,83.988,217.246,139.444,242.750,506.762,147.833,88.390,33.000,27.455,202.493,1151.474,456.229,855.105,1121.396,550.063,483.661,546.500,195.382,135.486,365.676,130.262,177.338,426.400,519.594,1033.270,694.233,26.039,12.128,13.208,132.162,38.457,265.932,373.460,150.152,201.443,132.922,79.389,152.306,88.321,13.043,34.706,646.057,845.714,386.050
