 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean(RoiSet_4),Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89,Mean90,Mean91,Mean92,Mean93,Mean94,Mean95,Mean96,Mean97,Mean98,Mean99,Mean100,Mean101,Mean102,Mean103,Mean104,Mean105,Mean106,Mean107,Mean108,Mean109,Mean110,Mean111,Mean112,Mean113,Mean114,Mean115,Mean116,Mean117,Mean118,Mean119,Mean120,Mean121,Mean122,Mean123,Mean124,Mean125,Mean126,Mean127,Mean128,Mean129,Mean130,Mean131,Mean132,Mean133,Mean134,Mean135,Mean136,Mean137,Mean138,Mean139,Mean140,Mean141,Mean142,Mean143,Mean144,Mean145,Mean146
731,2125.197,1975.647,303.240,992.643,480.959,662.375,321.429,402.989,447.087,484.432,716.768,322.979,633.722,1129.832,2286.716,721.345,1065.697,265.608,475.574,173.392,596.444,420.672,756.394,234.959,777.889,483.216,390.714,1345.580,343.041,573.896,336.542,657.798,234.547,415.800,362.185,313.057,269.086,444.269,254.923,233.000,431.221,316.523,732.295,128.798,183.575,458.913,1021.092,470.791,686.200,209.824,188.172,406.874,245.847,228.132,293.247,314.123,229.416,731.167,383.139,565.114,573.634,498.457,346.351,312.836,412.803,469.207,270.420,326.817,354.272,256.559,547.920,331.449,365.709,634.410,555.938,476.182,445.371,299.946,486.750,752.333,677.279,281.034,192.291,161.243,397.779,202.057,512.306,199.690,114.930,160.356,330.225,499.667,485.350,299.988,152.798,165.267,1057.514,315.062,250.089,172.895,391.784,871.148,985.707,330.680,696.722,705.391,655.420,188.207,200.018,197.295,687.963,225.072,432.537,460.221,544.647,445.667,333.120,509.569,232.613,164.862,372.941,351.439,407.016,429.840,539.446,221.772,298.044,345.652,892.589,378.290,406.518,419.299,443.867,537.883,362.976,442.976,298.213,398.194,401.400,317.860,335.892,373.311,405.314,417.297,640.558,311.047
732,2198.312,2445.333,364.562,1065.881,279.327,540.734,338.924,478.213,340.252,584.703,640.530,250.645,665.504,964.960,2024.418,783.255,1019.238,267.706,395.296,220.157,797.367,362.484,641.954,282.866,730.016,436.149,494.375,1041.040,312.562,668.558,366.970,474.755,352.736,372.360,464.352,304.708,411.420,350.866,170.554,266.065,411.570,329.688,925.386,282.452,201.313,313.113,1116.305,429.539,503.590,203.141,178.118,514.346,229.571,179.175,451.274,292.302,309.119,565.075,462.598,602.047,531.455,496.261,309.010,348.811,482.060,362.438,291.170,275.118,324.256,151.258,592.051,362.504,376.145,581.367,531.554,376.782,554.670,432.688,696.850,630.458,714.213,213.445,194.709,142.984,402.869,340.379,364.224,297.452,206.016,165.099,325.467,310.159,622.233,172.678,177.628,126.256,1755.108,388.469,219.768,217.702,258.667,683.741,1236.103,370.093,609.583,624.138,401.620,169.963,255.351,171.739,651.426,342.478,385.963,410.744,516.902,624.944,287.157,439.458,264.573,118.512,473.235,450.561,484.500,473.773,462.676,279.478,352.887,375.159,889.337,463.664,408.893,333.126,446.344,547.104,326.400,377.619,194.689,391.919,433.800,401.178,429.042,318.905,501.044,337.432,582.305,386.824
733,2232.467,1936.588,308.573,1019.095,359.541,635.562,467.086,536.968,414.505,452.730,688.256,275.667,626.313,991.059,2498.328,626.582,1062.959,401.549,471.833,224.627,562.322,386.516,792.789,212.856,716.000,460.311,372.804,956.880,388.301,772.870,344.339,547.862,393.830,445.120,400.963,364.321,462.198,300.015,232.585,169.013,462.899,282.453,960.523,223.529,254.179,541.617,1044.752,456.974,576.410,248.671,180.280,432.099,198.051,158.482,322.342,227.943,281.337,760.492,480.484,626.430,428.139,415.775,281.835,411.549,411.085,430.504,165.216,327.387,363.104,247.376,556.051,293.606,405.573,637.214,464.769,390.473,435.753,360.893,590.900,685.508,605.648,255.986,175.377,160.582,457.426,403.379,437.929,276.881,170.781,216.881,288.458,402.623,397.867,204.264,164.862,262.407,997.838,449.031,261.054,158.123,284.333,929.963,865.362,283.649,464.542,617.529,412.790,169.122,219.874,155.659,761.389,290.913,339.829,399.791,301.843,508.944,343.277,359.194,184.573,184.098,257.059,473.877,463.125,432.853,581.041,415.554,295.774,316.681,708.990,452.822,388.795,450.126,385.811,535.104,412.424,441.000,324.680,379.976,507.973,331.326,488.350,265.405,453.540,390.450,577.325,403.721
734,2044.902,2597.294,255.292,1133.393,335.878,670.844,448.114,555.202,264.573,357.878,647.095,301.064,678.617,1280.317,2200.149,770.200,987.393,469.118,444.370,239.343,644.044,396.859,644.734,302.031,786.000,493.054,530.893,991.000,381.644,539.455,338.048,798.266,381.566,383.227,547.389,354.755,408.889,423.657,219.600,262.856,308.034,258.102,825.455,189.365,177.328,477.861,933.936,330.374,489.743,237.376,143.860,378.780,310.684,188.947,312.356,276.047,278.584,637.817,442.156,495.678,491.149,567.130,309.031,364.246,556.709,372.116,269.182,215.548,273.296,226.108,604.730,417.055,406.918,625.094,609.462,376.964,461.711,441.205,814.375,594.283,640.303,227.904,122.657,156.926,372.811,209.989,596.031,252.143,208.508,115.228,344.875,501.174,445.783,221.701,143.394,204.802,1456.108,285.922,306.446,192.246,402.529,915.852,841.172,313.773,504.292,487.724,400.440,123.768,184.874,153.080,763.370,220.478,445.110,403.151,519.510,485.204,354.072,423.819,253.267,134.463,455.074,347.368,335.797,489.053,557.216,237.500,218.981,327.145,771.958,460.869,433.759,381.449,469.578,595.390,437.212,389.159,292.738,457.476,413.309,312.473,503.383,343.730,381.365,356.838,590.708,436.515
735,2189.098,1936.941,429.302,1388.226,312.520,826.516,425.067,634.915,379.699,622.554,698.595,296.206,702.643,1000.911,2443.254,586.509,1119.172,434.353,301.630,257.049,517.744,423.891,603.459,219.773,725.841,402.459,282.518,700.540,274.836,690.286,353.083,651.309,390.717,320.907,245.389,337.594,383.963,393.567,234.492,200.484,343.094,260.593,911.023,243.856,195.791,505.435,1111.688,401.096,500.724,235.376,188.591,437.885,268.296,170.719,466.342,284.849,270.554,708.192,363.582,529.181,594.753,502.790,298.309,380.197,479.470,500.000,180.477,275.333,375.640,251.151,499.343,304.976,424.682,668.761,585.615,338.082,467.278,387.848,537.200,668.908,535.533,212.158,209.177,182.376,475.787,414.161,387.990,127.571,201.195,216.099,263.558,301.333,420.217,206.667,164.053,182.733,1115.865,487.328,304.857,229.596,419.843,974.056,1211.069,310.113,602.903,571.241,439.210,220.890,152.432,216.659,510.093,273.217,508.476,362.988,662.373,653.167,288.386,315.819,234.427,134.585,391.662,349.614,324.719,465.147,383.189,322.924,277.566,338.087,801.442,367.607,441.455,360.006,400.767,614.740,407.224,432.936,248.910,343.992,318.445,273.302,476.758,260.574,370.993,432.000,596.136,336.725
736,2202.262,1961.000,278.458,894.667,318.469,569.938,414.381,617.351,350.388,358.122,632.452,298.383,600.070,997.574,1971.388,819.236,862.697,462.431,286.556,285.029,782.422,282.688,868.734,276.660,758.492,566.959,457.750,878.780,416.000,658.481,378.440,511.436,302.962,359.493,350.315,286.726,549.518,380.672,258.815,214.144,291.893,328.414,783.182,217.212,248.731,508.939,1118.440,397.826,743.733,200.353,165.387,399.863,167.959,144.184,298.521,285.142,267.337,556.258,446.705,632.436,393.010,437.058,364.010,336.951,503.735,445.008,184.636,354.086,348.992,215.699,492.321,301.882,455.455,524.282,506.769,395.873,417.299,373.188,819.325,704.525,712.729,249.438,171.034,148.995,418.533,380.460,392.000,311.500,166.250,158.891,252.892,475.739,435.217,246.862,145.160,150.105,1458.432,381.656,157.661,180.456,276.667,730.796,1088.466,421.495,532.389,654.839,411.180,149.488,181.045,190.568,748.352,317.261,303.793,373.953,289.765,414.074,349.590,312.708,244.093,193.130,360.750,377.474,429.438,327.307,565.041,265.641,338.403,310.551,767.537,461.477,286.438,388.898,396.133,533.987,402.929,353.714,220.426,417.290,444.627,320.504,346.058,333.297,389.737,335.018,493.786,362.712
737,2581.729,2786.235,303.510,1028.131,411.255,704.234,276.610,487.553,328.631,449.459,645.964,281.780,812.487,1010.842,2072.731,675.255,1085.402,363.294,248.870,305.363,612.678,360.594,587.853,272.536,752.714,483.459,286.536,1003.320,357.521,597.000,350.631,598.202,227.151,362.040,397.352,296.613,378.494,306.209,263.000,222.673,391.926,328.803,804.409,252.923,165.179,445.243,924.121,466.974,628.200,260.306,133.839,435.857,272.908,163.263,363.014,232.415,288.535,701.683,495.328,637.295,405.970,430.616,282.093,328.648,453.761,409.554,195.602,230.151,313.056,219.591,599.255,329.488,465.009,556.325,495.277,376.936,488.258,411.750,713.225,660.750,575.000,246.671,215.051,156.503,440.730,270.000,437.918,236.643,153.836,179.911,362.567,442.551,369.217,218.839,141.989,162.244,1589.459,348.141,267.143,142.088,357.039,1030.056,793.966,345.495,629.917,634.782,522.610,167.012,228.613,153.080,543.648,352.275,578.610,427.395,381.725,493.296,229.627,412.708,200.147,182.293,300.676,483.895,362.297,512.000,410.230,248.424,375.157,361.406,774.421,540.981,443.054,380.311,389.889,648.104,334.588,475.786,255.549,347.653,394.245,334.341,402.808,326.588,431.139,445.450,696.429,444.545
738,2349.918,2020.177,237.677,932.798,327.347,637.594,567.743,511.798,364.058,390.324,631.369,261.525,726.417,817.644,1989.552,818.945,979.820,495.529,325.111,295.020,648.944,324.734,789.505,299.165,814.968,412.892,315.679,768.340,345.534,688.688,365.190,661.660,302.038,267.067,287.426,262.528,353.988,503.119,359.492,183.412,434.550,297.154,637.864,247.933,217.858,481.504,1125.702,508.878,576.400,203.976,179.613,471.473,279.449,158.123,318.877,256.321,241.515,661.100,483.705,581.074,547.891,472.319,264.072,438.057,390.060,403.736,265.580,323.968,331.024,190.656,467.299,290.709,378.636,679.974,492.877,354.718,395.680,373.152,975.575,700.792,739.680,241.308,166.954,161.180,491.189,302.851,514.765,180.429,171.664,176.208,406.133,326.449,440.183,228.195,172.106,197.791,1214.297,433.844,230.446,184.807,364.353,830.444,902.810,345.959,557.181,588.276,446.380,171.122,237.072,152.545,656.593,347.681,413.098,415.384,473.863,591.704,354.072,374.194,229.560,145.967,262.515,338.421,582.484,363.480,464.676,276.598,280.862,345.754,732.021,480.477,414.152,395.042,296.167,545.416,539.435,300.817,229.402,324.855,376.564,320.054,394.258,400.669,367.978,446.829,612.123,401.137
739,2321.385,2225.392,344.156,1149.655,312.847,521.500,501.629,494.670,218.757,323.973,647.935,320.950,788.609,803.356,2124.119,711.091,899.762,523.686,348.426,216.765,653.056,308.812,666.110,336.124,595.444,391.068,228.161,1029.920,368.575,526.662,389.595,568.755,310.717,326.320,325.278,257.009,470.321,323.418,211.492,253.876,336.893,295.877,565.977,258.433,167.746,391.957,1148.965,418.643,634.324,190.176,146.065,455.951,297.990,170.825,357.890,357.189,272.168,819.883,461.951,515.483,480.525,528.543,282.361,354.303,426.573,462.843,183.386,192.699,396.240,267.817,529.423,301.173,424.718,648.145,496.631,397.545,433.742,385.580,675.700,712.575,724.410,233.644,225.491,174.026,503.631,409.678,355.735,243.571,143.242,183.347,405.892,411.391,495.217,207.563,163.894,139.256,1211.784,330.328,307.786,190.667,459.686,567.259,1185.534,328.113,588.264,587.540,566.010,229.976,161.820,174.443,697.463,310.275,561.293,416.058,428.627,368.667,399.506,289.722,204.933,167.943,334.897,410.000,296.250,416.960,280.108,201.098,280.270,442.609,690.726,467.748,346.366,375.760,365.589,512.234,456.882,403.992,226.525,395.911,339.636,395.047,394.300,437.372,334.066,306.532,622.448,407.236
740,2218.934,2072.667,346.854,1024.083,311.490,562.297,369.457,474.213,278.243,477.459,664.917,302.163,670.270,945.287,2029.463,755.927,963.844,285.255,356.389,252.431,701.800,236.641,578.083,269.247,684.048,483.081,352.357,844.820,305.644,706.948,348.250,500.128,262.283,254.267,380.537,336.094,482.877,396.896,336.862,253.059,360.356,250.512,872.227,382.173,202.000,464.496,968.511,331.904,503.029,259.235,215.043,399.016,245.235,174.649,276.425,226.811,217.198,756.317,474.893,641.000,494.218,478.101,359.753,337.762,471.077,454.141,237.284,245.204,307.096,367.452,461.270,315.291,377.700,586.991,484.938,396.664,518.052,432.946,639.650,737.025,640.992,213.466,169.371,134.698,469.885,336.851,448.439,211.262,199.586,249.030,303.775,324.072,497.750,177.724,156.287,185.221,1161.757,394.844,290.143,145.860,391.392,978.982,1168.534,346.794,722.542,618.080,482.830,178.573,213.126,172.466,620.259,410.696,452.329,305.302,486.451,320.093,436.747,339.681,217.960,135.837,423.603,390.000,405.391,464.840,458.946,237.641,303.459,307.232,789.863,439.897,368.598,377.964,404.822,593.623,281.294,439.889,204.541,293.395,369.682,329.550,386.758,342.047,389.869,276.225,602.805,359.506
