 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89,Mean90,Mean91,Mean92,Mean93,Mean94,Mean95,Mean96,Mean97,Mean98,Mean99,Mean100,Mean101,Mean102,Mean103,Mean104,Mean105,Mean106,Mean107,Mean108,Mean109,Mean110,Mean111,Mean112,Mean113,Mean114,Mean115,Mean116,Mean117,Mean118,Mean119,Mean120,Mean121,Mean122,Mean123,Mean124,Mean125,Mean126,Mean127,Mean128,Mean129,Mean130,Mean131,Mean132,Mean133,Mean134,Mean135,Mean136,Mean137,Mean138,Mean139,Mean140,Mean141,Mean142
1613,379.763,186.603,78.489,369.192,103.244,115.000,331.957,297.000,161.067,41.577,301.714,179.062,200.908,216.095,383.075,555.041,407.020,355.932,233.412,243.673,136.476,548.143,335.940,58.394,155.431,122.769,374.714,207.962,301.000,192.553,372.079,352.074,717.625,426.405,516.324,569.065,313.642,667.500,171.983,302.851,136.290,412.971,126.212,158.587,142.110,82.956,206.219,298.000,251.154,128.897,324.591,35.509,206.406,287.276,532.890,579.107,252.197,282.818,355.961,105.013,153.419,370.000,817.348,566.507,1271.155,664.024,697.476,413.259,247.252,235.747,461.559,241.652,151.508,83.596,45.674,232.714,92.000,311.030,252.825,365.173,436.306,89.731,271.688,13.429,44.592,143.288,397.200,892.623,518.342,285.773,395.136,239.764,332.151,435.500,76.060,318.308,523.744,56.676,66.825,22.769,41.933,303.350,24.381,153.481,268.293,13.625,115.682,195.448,422.333,163.671,255.000,136.911,248.537,253.983,579.250,79.059,89.072,305.213,388.212,246.831,493.600,337.426,340.936,566.081,24.312,12.213,52.019,32.946,55.457,86.847,151.120,51.370,119.410,84.333,170.278,34.449,9.446,27.143,91.647,665.229,8.286,47.000
1614,52.305,145.397,55.911,311.019,137.488,140.628,79.457,240.567,65.733,240.596,23.061,271.712,116.062,155.833,799.312,308.939,138.367,224.182,146.162,313.712,330.365,229.952,590.164,479.545,142.588,364.667,618.794,207.795,280.536,205.234,329.447,451.456,184.646,282.667,216.529,177.839,244.057,700.609,511.339,219.772,333.420,695.116,384.212,284.651,62.983,140.769,375.266,282.558,878.800,323.088,209.341,517.109,306.812,575.810,673.781,209.321,155.459,630.091,549.373,217.307,283.527,361.119,649.304,566.435,853.493,627.548,264.214,175.052,197.525,141.544,161.661,491.461,153.492,95.692,184.302,320.507,436.677,246.209,455.316,117.020,269.790,216.418,164.688,100.816,95.592,33.846,811.780,501.942,433.684,88.727,257.318,240.255,200.226,305.679,488.418,510.615,389.718,42.905,101.500,229.077,144.867,434.200,75.833,121.204,56.634,216.475,195.136,93.418,590.614,335.814,553.807,428.079,482.158,385.254,531.556,179.216,55.937,202.370,492.362,90.015,347.911,297.129,407.429,532.477,28.091,44.574,5.340,96.081,7.600,211.661,113.120,15.348,120.672,187.020,95.306,176.694,12.214,23.171,131.044,179.000,230.571,220.500
1615,227.627,98.429,126.333,232.385,213.488,116.605,244.761,39.500,208.317,173.423,174.837,347.075,141.092,139.500,204.484,379.000,214.408,232.523,216.441,224.731,387.587,196.762,663.806,159.606,66.922,409.026,367.905,231.410,1005.036,169.191,602.895,557.529,468.042,419.929,445.618,210.258,121.453,306.826,277.966,385.109,292.449,520.333,837.981,405.286,144.280,157.549,875.047,228.267,205.338,47.956,275.625,229.945,459.232,436.638,487.699,147.464,124.541,315.273,361.784,353.853,451.919,332.186,619.391,476.145,1117.310,498.929,764.357,270.586,202.374,159.608,301.847,321.921,65.729,341.596,196.977,300.987,249.903,302.940,255.491,421.755,142.274,273.746,282.729,95.143,96.028,160.288,453.220,744.043,289.211,185.023,334.659,118.091,406.434,301.036,429.970,228.212,194.538,27.851,82.512,47.938,317.711,134.575,213.071,44.111,222.024,169.975,175.727,21.343,272.316,380.043,392.719,243.079,88.326,632.220,685.861,113.461,19.910,168.667,320.062,213.785,273.367,300.792,220.254,599.884,7.104,6.830,192.472,8.622,8.486,20.339,194.040,69.130,22.508,502.451,203.139,90.735,143.446,111.386,93.015,256.971,454.250,203.475
1616,106.797,86.413,131.111,239.173,112.341,30.558,85.022,247.233,226.217,200.000,366.898,185.538,173.308,289.738,429.022,364.490,274.020,109.227,169.544,20.250,260.841,458.143,454.761,212.697,296.824,154.103,235.889,230.256,521.268,182.660,329.132,444.015,418.146,170.952,411.853,647.484,313.189,471.891,257.610,201.703,214.928,699.739,302.731,237.317,143.178,79.659,237.547,325.116,288.200,436.735,366.170,484.400,228.826,173.931,389.890,375.589,192.902,590.764,376.157,91.707,586.513,670.831,779.370,499.507,979.437,278.214,817.881,195.069,141.619,101.203,87.610,351.101,103.288,239.462,431.093,270.260,353.371,112.552,389.000,268.745,173.484,291.358,183.771,324.592,293.239,220.635,943.560,932.536,404.053,336.273,211.682,140.200,454.830,299.375,270.881,792.865,608.872,204.905,118.688,73.185,205.556,182.025,296.048,25.667,132.146,13.225,84.591,100.045,471.789,549.114,748.544,248.356,226.074,605.881,540.722,138.382,44.658,292.815,170.550,299.369,428.789,498.000,313.651,333.849,7.883,6.894,121.208,32.000,7.400,12.102,357.320,301.391,87.000,204.176,42.417,376.571,42.000,11.014,24.574,274.114,476.393,529.675
1617,211.017,130.175,300.489,218.577,185.805,115.349,335.957,215.633,364.050,56.750,153.163,299.900,195.169,476.595,634.914,571.796,77.469,201.432,211.059,200.077,204.413,577.762,247.119,214.879,157.294,416.949,264.889,213.192,171.054,370.170,163.632,704.235,607.708,406.857,496.912,118.258,144.245,713.457,215.610,267.772,130.333,733.391,616.288,524.714,129.305,102.132,333.156,276.198,428.062,200.750,243.841,278.564,274.232,565.862,637.712,321.911,301.754,510.145,469.392,170.400,394.365,378.610,577.674,958.725,1032.028,746.571,344.524,362.741,221.309,148.165,356.000,468.820,162.881,411.673,237.442,284.974,144.258,455.343,397.842,151.163,106.258,300.552,17.812,148.184,88.718,64.385,804.040,701.464,499.026,373.591,148.682,184.673,631.170,179.429,601.075,302.981,378.051,17.216,82.438,47.354,160.711,170.800,111.524,157.741,321.732,76.700,174.977,235.716,340.333,393.586,416.421,184.970,110.579,421.746,585.444,168.010,126.036,154.926,304.612,388.446,350.389,310.000,437.683,1017.105,109.974,43.851,13.321,56.757,43.200,425.729,491.640,91.130,54.770,131.451,208.000,210.367,151.804,66.814,98.147,405.314,23.286,416.925
1618,289.780,206.333,73.467,167.923,109.098,114.791,231.370,203.550,119.667,323.558,93.878,193.137,216.769,45.952,443.591,428.102,262.755,361.364,100.485,239.846,228.079,365.667,379.030,204.970,81.765,448.821,345.810,152.692,107.589,179.702,177.132,282.485,84.854,504.571,686.971,227.968,493.057,573.435,196.424,262.327,553.420,535.609,342.865,317.397,34.703,76.527,348.797,341.593,146.892,234.529,284.818,243.491,428.870,406.897,496.233,110.661,256.361,667.418,631.000,279.667,184.054,581.932,830.587,777.420,865.014,454.786,1071.643,353.017,322.115,252.608,83.288,401.517,234.458,78.288,229.465,243.909,260.323,141.090,688.754,103.694,130.887,200.328,181.438,15.653,16.521,191.731,489.840,700.942,404.000,837.864,62.568,218.491,467.132,474.375,385.702,470.846,358.462,99.730,99.662,232.585,16.600,17.100,131.405,45.778,207.561,12.950,11.955,111.478,328.439,551.114,411.421,264.030,278.042,297.441,324.444,212.971,9.126,182.500,327.712,47.354,501.044,484.040,490.841,673.709,29.403,16.340,105.226,19.541,132.514,247.237,203.480,110.283,243.721,225.765,169.667,361.857,113.821,93.943,17.118,169.343,14.786,323.325
1619,345.085,176.524,161.000,107.577,108.463,164.047,131.543,203.867,505.350,376.442,204.714,186.975,157.477,172.833,663.430,560.061,268.714,425.455,63.941,130.596,201.762,18.952,123.149,98.848,18.882,303.821,341.016,224.795,625.393,260.447,316.842,319.941,404.917,372.048,484.412,339.613,603.302,235.674,212.305,180.149,267.551,313.913,166.442,276.286,266.424,59.352,281.109,168.465,130.631,459.941,226.239,222.036,203.826,558.034,648.164,309.696,171.295,580.818,612.804,185.613,287.608,411.831,864.130,649.870,942.746,686.381,808.524,405.121,124.151,100.013,149.102,410.764,482.831,541.404,58.256,191.299,234.290,281.313,294.439,628.745,147.016,317.209,85.250,207.551,88.282,36.673,751.680,820.246,270.237,497.545,122.432,108.109,711.245,704.411,276.060,462.346,529.795,151.635,144.225,75.769,134.689,283.400,184.905,316.537,308.707,356.000,105.750,111.134,249.877,349.971,493.789,389.109,310.147,315.949,344.056,216.353,149.919,175.139,312.938,73.508,732.344,232.525,298.413,755.314,34.273,12.340,182.208,7.811,13.143,53.746,35.540,61.565,122.148,177.392,204.111,107.245,113.464,118.343,73.912,157.857,252.571,183.000
1620,145.678,165.444,77.689,274.827,200.878,136.698,94.304,139.400,324.233,74.808,115.551,272.513,281.462,144.310,263.516,633.776,203.347,628.159,49.824,343.865,22.984,148.929,365.985,122.545,173.647,260.923,312.048,97.782,635.107,228.553,137.658,235.368,139.604,380.119,433.176,379.516,180.132,339.891,365.000,272.574,89.986,454.449,733.346,231.016,126.441,241.857,266.172,216.616,145.138,231.544,207.114,173.855,246.942,398.155,649.356,177.768,257.066,409.255,390.961,192.907,302.811,703.441,300.087,874.623,1263.718,512.286,443.810,410.241,132.971,179.595,502.271,466.652,251.763,362.923,158.419,221.896,461.258,201.179,205.667,390.949,435.387,464.507,286.500,107.020,148.915,113.596,274.340,797.000,893.789,586.455,172.591,331.945,624.528,193.911,340.209,531.808,49.462,152.919,279.812,47.615,245.400,43.150,249.595,124.056,377.463,34.325,271.977,76.493,196.456,649.557,365.860,219.188,308.579,410.492,652.972,68.118,134.270,285.880,196.400,355.354,465.944,454.941,294.778,639.337,70.117,8.787,12.453,137.189,13.371,165.356,357.940,199.848,128.689,199.941,17.611,231.898,247.500,36.314,92.574,153.943,145.821,417.400
1621,203.932,53.841,139.911,82.346,173.244,245.651,140.913,223.250,140.633,32.885,300.857,132.825,173.754,400.000,365.140,345.694,194.245,104.000,51.368,175.577,342.159,288.976,177.552,134.182,108.784,231.051,418.619,281.551,713.357,73.149,287.316,456.838,374.208,424.738,297.353,329.355,243.925,217.174,94.576,255.109,324.304,365.812,237.385,215.619,145.034,17.011,268.219,261.291,294.554,115.735,189.932,395.491,121.957,339.224,643.356,371.054,154.098,504.327,463.098,377.240,354.162,822.153,476.957,649.420,1078.394,642.071,849.357,388.483,176.619,153.722,167.288,371.865,120.119,421.115,267.581,147.325,156.435,283.687,359.684,420.500,534.258,225.418,509.125,9.449,19.704,14.481,309.360,573.101,473.158,243.818,187.364,352.891,349.415,343.054,403.134,347.173,527.205,107.203,173.163,194.892,307.089,12.725,10.143,170.685,189.122,119.000,41.455,146.134,444.596,555.614,376.754,322.515,450.516,516.203,1038.111,183.824,54.297,183.287,279.950,39.215,481.922,326.535,511.571,719.058,20.753,86.532,9.377,6.081,20.286,286.610,304.200,162.957,98.787,327.490,305.333,132.551,42.732,78.057,161.574,381.257,163.464,367.625
1622,413.034,34.762,527.378,232.231,151.902,179.860,135.761,104.700,230.817,71.173,235.857,231.812,157.738,704.738,316.914,681.082,58.020,264.068,48.706,392.904,385.667,217.929,276.328,385.697,392.569,271.590,487.111,335.231,364.357,167.404,316.842,492.809,343.167,509.214,804.029,151.903,418.434,522.717,404.915,286.713,267.478,469.159,243.269,384.143,129.678,86.022,275.969,226.174,145.585,283.853,340.091,459.455,265.058,357.879,374.863,232.036,348.443,561.182,423.510,217.973,271.081,813.441,799.065,481.043,793.352,626.619,521.548,223.293,239.525,176.000,172.271,352.708,357.678,177.769,94.465,167.364,452.548,122.313,372.667,335.163,286.532,343.418,241.812,50.265,94.423,31.442,541.680,1006.783,679.763,389.364,18.864,204.618,709.868,514.054,636.552,277.385,8.359,170.486,24.688,12.185,163.422,14.725,314.857,12.315,302.439,158.250,189.182,205.716,330.719,686.657,252.439,277.465,238.453,301.644,518.611,89.314,56.838,309.750,317.775,40.877,548.644,384.871,262.714,850.151,28.286,239.106,71.453,13.703,36.200,36.661,267.940,85.043,160.541,106.686,380.889,266.388,53.857,34.914,21.309,188.143,7.071,277.750
