 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89,Mean90,Mean91,Mean92,Mean93,Mean94,Mean95,Mean96,Mean97,Mean98,Mean99,Mean100,Mean101,Mean102,Mean103,Mean104,Mean105,Mean106,Mean107,Mean108,Mean109,Mean110,Mean111,Mean112,Mean113,Mean114,Mean115
11,202.476,167.898,181.615,84.736,53.945,65.457,113.557,246.932,358.268,147.144,160.010,123.967,156.341,183.818,203.349,205.175,204.076,143.402,171.562,175.876,104.726,76.206,102.309,72.023,306.229,223.745,263.285,397.189,24.257,102.876,77.991,65.983,104.969,92.832,320.457,385.272,362.058,221.586,258.597,147.365,203.969,252.595,164.370,119.849,196.798,136.662,87.472,168.218,297.831,215.411,468.992,333.579,215.562,186.528,282.758,385.659,249.221,278.684,116.468,164.133,31.319,142.532,193.898,181.076,76.838,200.329,136.547,212.450,66.978,154.862,297.968,190.433,69.614,93.142,232.287,123.203,128.068,570.014,324.422,218.905,117.837,109.863,90.633,310.318,583.038,54.914,65.941,67.343,176.165,144.938,224.684,137.641,288.871,180.706,132.784,164.767,325.149,288.066,156.219,225.180,85.648,51.300,137.039,300.225,123.648,106.088,488.686,323.753,399.456,410.907,156.761,293.452,474.151,377.918,324.052
12,124.913,260.712,73.846,85.336,38.593,112.486,182.052,185.981,318.627,223.444,267.820,48.589,92.375,162.045,186.209,260.538,425.793,170.146,240.675,75.506,140.611,224.916,145.481,71.039,189.375,184.400,387.285,344.829,66.782,138.517,66.963,129.517,215.448,88.154,310.124,310.743,119.674,203.964,154.832,309.936,93.402,233.324,152.084,103.980,117.615,212.566,82.293,115.902,195.877,220.924,311.542,245.973,201.651,262.944,399.707,209.722,233.690,259.716,103.127,135.356,158.014,100.000,57.167,172.410,198.853,159.976,157.927,101.460,234.133,136.819,246.800,126.856,159.114,85.961,242.856,204.984,54.165,314.500,209.904,191.410,133.865,69.645,182.878,245.909,283.429,174.247,237.281,88.832,61.706,168.208,152.000,105.789,207.607,163.650,204.731,139.714,304.397,172.321,205.438,264.426,96.802,88.300,104.105,105.514,128.272,92.218,494.136,423.692,359.879,410.841,297.851,355.471,420.956,341.891,330.104
13,206.017,95.924,176.362,93.991,39.330,73.324,105.843,183.525,235.320,390.344,204.500,74.623,78.000,232.609,162.163,293.087,229.989,68.573,162.925,144.787,181.478,141.869,117.469,49.648,214.531,164.682,231.024,479.964,65.168,50.779,72.761,63.667,202.656,98.913,330.876,300.875,231.547,304.090,224.185,224.929,112.918,232.548,100.993,180.842,146.385,124.074,44.528,66.511,244.915,173.632,425.405,221.333,360.432,223.640,419.328,281.206,305.690,273.853,81.430,156.111,182.188,149.532,74.296,273.611,155.029,128.549,89.113,183.800,207.978,219.964,216.789,183.619,125.068,73.126,257.192,82.423,65.564,271.097,199.036,283.819,135.184,78.137,90.694,125.534,552.200,256.839,55.556,96.210,48.024,140.069,178.789,174.766,136.847,264.951,250.119,184.639,275.454,290.594,143.633,174.008,136.150,114.700,139.730,87.216,71.576,75.088,441.914,350.774,512.320,574.437,141.985,371.032,519.962,461.211,221.178
14,115.790,80.602,123.077,84.927,49.780,172.705,340.765,235.444,366.909,174.867,254.660,59.510,172.057,356.791,157.326,221.288,238.609,110.207,220.000,67.607,229.097,261.776,130.605,56.469,330.406,286.809,348.496,268.414,84.158,94.731,100.798,9.267,160.123,113.826,382.533,492.522,264.837,267.586,359.605,302.230,92.840,245.886,119.817,52.434,162.633,124.228,126.301,146.556,278.623,106.362,295.947,318.104,297.521,269.280,402.242,543.294,515.634,560.074,138.747,145.415,81.681,192.342,132.296,100.576,101.022,96.098,114.847,244.980,111.300,184.819,304.442,227.680,91.614,111.850,250.838,158.789,222.331,313.708,59.084,163.038,127.277,102.226,94.378,405.375,298.981,172.720,156.911,150.378,38.553,217.746,292.404,259.812,228.350,277.166,264.463,217.135,255.064,203.708,149.289,306.484,100.833,116.769,123.026,144.297,176.416,121.639,474.793,420.274,386.068,381.868,165.127,384.658,501.931,340.272,238.963
15,187.672,80.475,156.285,158.591,21.154,83.495,226.322,123.833,330.588,188.933,188.140,51.040,145.545,248.182,187.814,329.388,180.424,156.329,197.800,215.090,205.434,112.738,48.481,75.883,321.198,123.045,384.894,328.252,31.079,52.579,89.706,62.900,178.650,142.477,299.019,386.838,220.547,130.586,233.126,257.595,87.784,270.267,178.399,108.013,120.954,166.794,89.260,232.451,284.792,145.049,294.771,270.803,253.801,190.200,462.136,347.484,359.669,292.642,210.759,108.052,95.174,145.051,198.241,167.021,76.147,72.805,152.513,281.440,107.411,138.565,261.053,156.701,78.826,86.307,173.533,77.187,97.549,201.167,190.542,140.981,57.284,100.581,67.827,280.045,283.819,121.441,187.267,130.455,76.424,287.177,164.140,210.773,90.902,81.209,131.657,176.173,319.901,226.255,283.852,172.943,83.978,82.577,168.895,133.009,188.640,86.932,490.829,407.808,336.034,330.735,337.298,383.658,605.572,359.810,250.370
16,170.546,85.602,84.177,55.173,118.923,46.162,265.800,213.562,216.320,151.244,147.120,126.947,279.852,232.100,306.209,499.888,154.022,44.439,121.238,73.685,274.310,255.804,110.778,150.750,300.333,96.582,242.886,432.045,62.584,175.662,59.330,54.950,137.761,94.161,499.029,513.618,153.198,269.387,387.950,167.722,90.897,259.748,169.377,121.691,150.101,84.272,134.683,128.038,329.408,193.497,526.908,245.984,270.822,248.424,355.470,256.683,239.724,443.695,45.949,95.481,211.203,209.418,115.194,122.792,127.956,185.659,105.133,87.290,288.622,169.435,314.947,51.289,162.871,99.795,290.443,82.285,138.459,228.000,179.699,276.581,82.113,62.661,145.112,203.159,158.962,231.796,164.844,75.378,42.553,231.262,158.482,130.938,311.810,194.816,181.993,169.504,229.894,229.877,250.820,290.311,91.401,42.946,90.500,336.550,123.952,116.000,489.529,417.623,381.209,376.245,188.157,369.323,405.472,368.823,222.037
17,52.965,102.924,58.346,112.500,35.560,54.229,144.017,121.981,370.477,57.700,151.330,90.258,113.307,171.709,261.163,193.413,171.522,174.829,247.962,189.124,104.088,224.738,65.716,42.961,317.062,148.018,497.585,474.721,18.782,24.076,49.752,6.667,143.957,86.886,291.067,560.390,153.337,134.387,414.773,181.468,93.897,356.110,131.212,90.684,187.817,64.728,57.528,251.947,183.754,239.886,410.550,361.251,228.158,270.720,564.278,315.167,303.676,255.621,211.861,131.356,162.304,135.456,143.500,213.792,85.449,185.829,53.160,151.640,74.989,163.833,325.379,149.753,149.576,127.976,160.623,118.780,206.895,269.556,132.120,231.610,182.574,166.710,206.531,175.239,257.600,147.269,182.689,80.517,85.353,134.015,111.693,131.672,347.896,213.399,145.306,84.323,322.099,226.783,230.852,230.213,108.396,97.046,55.789,182.766,86.032,83.272,326.864,332.863,373.534,351.126,191.015,239.058,396.591,355.578,381.978
18,141.812,124.042,55.985,177.909,96.989,159.667,188.713,144.296,325.157,139.589,225.270,113.311,304.239,143.418,252.442,189.200,331.478,94.756,446.325,161.809,112.230,189.617,151.914,95.734,397.385,189.809,486.870,393.126,32.505,105.248,118.670,99.617,116.577,153.000,243.105,431.221,66.209,114.532,314.723,254.921,85.613,324.919,195.502,100.842,199.954,121.779,39.894,144.008,232.654,182.070,437.206,248.557,157.041,355.944,415.591,338.762,374.255,318.411,29.595,143.437,45.768,89.709,108.019,110.806,105.956,148.805,113.940,97.930,255.300,182.913,297.758,122.237,146.447,29.307,139.629,123.756,142.323,146.153,75.084,163.295,115.057,139.524,148.265,192.057,194.533,137.774,218.874,123.622,140.565,223.238,293.211,72.039,221.742,229.178,188.590,172.421,341.170,243.019,77.383,303.648,44.013,51.569,46.007,141.685,95.352,103.299,431.364,357.808,415.951,517.868,200.731,320.626,290.553,342.959,164.778
19,176.869,102.339,241.946,84.873,18.879,51.381,155.730,217.963,228.902,191.144,164.000,69.417,73.795,291.445,338.791,280.300,346.783,87.146,114.625,126.079,82.991,209.411,35.593,95.133,224.844,180.545,299.211,615.838,120.911,94.055,112.716,46.450,214.472,54.899,451.657,342.397,249.826,355.973,180.765,93.516,75.753,268.076,165.092,126.270,150.220,126.066,59.488,150.835,116.685,176.919,353.183,287.284,179.390,307.712,484.641,373.738,330.476,296.905,84.101,72.881,65.145,200.127,101.306,90.160,177.493,207.207,63.773,133.350,101.400,196.196,309.484,85.866,146.833,90.055,201.335,72.862,48.594,428.167,199.373,213.771,104.929,79.855,75.541,322.920,330.286,258.366,129.711,58.133,127.106,136.985,230.833,70.367,249.092,217.049,155.418,132.000,335.099,138.925,129.680,246.615,104.824,135.462,97.862,135.811,149.208,122.517,334.107,297.890,296.204,357.795,217.709,491.316,526.120,270.279,265.704
20,211.559,115.593,93.300,113.736,79.484,196.800,216.383,221.037,229.719,65.722,247.810,147.444,238.852,212.845,128.163,334.987,239.196,133.073,271.237,176.596,147.142,149.869,165.568,189.547,203.510,148.391,378.984,423.532,109.436,29.338,120.761,8.367,137.368,107.664,269.381,401.838,197.977,171.423,338.084,192.730,125.196,310.067,170.564,140.257,146.817,127.537,116.244,148.150,171.292,176.459,391.328,321.126,259.349,422.336,475.566,240.492,387.303,267.379,170.557,161.719,75.667,177.709,178.806,93.514,66.463,148.341,122.660,190.590,103.844,226.138,289.032,147.577,126.000,162.150,237.731,69.732,106.023,302.194,267.277,336.038,68.809,101.839,131.827,362.148,266.638,83.656,160.037,107.280,45.812,159.062,142.272,217.664,247.865,197.736,148.769,233.579,347.539,108.698,138.508,206.057,119.084,128.254,164.336,100.730,79.960,171.156,374.357,225.671,332.621,331.192,265.104,382.368,499.415,345.830,345.578
21,119.227,97.203,114.954,73.236,169.846,154.829,171.678,162.753,334.353,144.789,225.360,142.887,140.477,221.636,291.651,276.850,142.391,82.378,375.875,161.854,215.726,109.907,154.988,90.008,183.500,188.764,311.789,425.414,37.436,62.428,103.330,91.433,171.012,129.604,315.724,330.353,260.465,233.405,334.345,315.556,74.407,292.514,179.117,105.829,222.560,137.765,23.837,129.256,194.285,241.757,480.366,213.202,329.349,408.248,458.263,256.913,465.448,388.421,174.051,91.052,138.203,55.304,116.065,132.875,126.463,114.280,152.487,176.860,110.844,102.152,213.137,86.825,85.114,68.417,174.216,237.724,74.534,251.917,178.578,158.962,90.043,236.323,94.194,286.909,158.571,215.774,191.022,123.357,172.306,212.492,296.649,139.977,209.387,155.049,100.769,57.677,228.128,217.972,46.750,189.500,46.705,88.346,85.480,215.856,179.800,157.483,404.800,353.062,430.748,341.192,178.254,441.394,491.887,464.068,193.970
22,127.629,138.407,119.208,109.800,83.099,86.429,138.217,168.407,228.307,117.533,340.430,69.205,99.670,313.891,367.837,158.012,273.957,133.293,314.250,108.640,187.823,141.579,86.778,92.164,237.615,164.709,233.707,254.622,48.327,62.407,85.734,67.567,175.828,137.859,195.771,446.596,158.314,262.468,228.336,175.976,109.067,307.595,99.663,180.803,95.431,213.772,96.553,75.353,224.146,148.432,329.527,249.956,258.788,238.072,396.571,243.841,300.041,261.653,29.899,187.622,26.246,105.937,125.704,80.521,109.478,206.220,62.027,184.370,229.544,209.725,416.737,128.691,94.432,59.000,164.940,132.829,72.466,307.514,131.277,126.267,30.553,102.798,143.133,188.159,379.762,182.441,133.778,63.566,81.812,239.900,138.904,144.172,185.178,207.816,126.784,131.857,337.418,233.462,242.570,244.344,85.379,71.631,223.447,158.946,113.576,49.639,370.779,360.329,380.403,331.358,285.440,315.535,274.019,369.075,287.356
23,143.515,81.424,184.146,96.218,72.220,98.962,205.878,130.210,289.516,133.011,207.470,168.954,10.011,152.955,236.535,190.025,255.489,160.439,260.575,176.382,95.938,213.738,224.370,79.773,183.573,196.173,255.309,266.874,120.505,145.014,63.606,36.200,150.436,58.034,270.048,473.838,137.419,156.793,239.908,242.738,45.541,341.648,189.029,67.612,67.670,169.574,120.854,202.586,249.185,199.092,397.160,242.350,283.473,266.088,427.091,328.738,346.634,298.674,149.342,123.089,57.652,109.722,52.685,41.736,94.522,135.854,139.747,135.800,88.089,192.022,340.116,60.969,38.235,207.126,139.389,117.520,187.887,345.861,142.422,148.819,26.546,189.048,77.102,271.409,298.057,145.204,284.548,74.769,249.400,252.023,177.667,100.586,235.025,110.276,171.134,201.060,333.255,314.632,157.562,312.566,110.907,94.408,61.441,195.964,126.440,105.177,420.893,308.493,287.248,391.053,193.313,457.871,430.491,239.184,215.430
24,247.747,76.941,139.154,77.173,13.747,159.676,113.035,225.833,268.797,75.422,161.550,123.881,197.523,194.100,211.209,164.525,336.272,275.183,208.538,120.045,92.929,246.121,87.716,94.797,214.479,230.300,326.195,359.180,84.574,88.593,56.000,119.433,200.859,131.168,316.067,443.426,350.267,223.441,258.445,307.984,141.804,341.290,154.634,115.908,181.220,195.324,117.528,230.579,153.638,139.070,505.168,200.290,274.925,450.840,447.591,259.238,250.517,214.674,106.114,202.156,169.551,141.949,58.481,110.646,127.478,189.037,69.633,155.540,118.033,281.196,196.379,66.918,101.212,88.819,336.341,149.919,172.346,590.333,103.096,129.438,162.738,164.855,111.082,274.761,293.286,212.237,214.763,138.839,80.953,207.962,208.860,202.797,300.123,191.706,147.216,161.797,152.766,166.575,218.992,161.287,93.198,78.238,71.263,166.351,237.408,144.796,512.364,362.733,378.665,496.146,182.097,418.084,411.019,355.068,255.867
25,103.092,173.805,74.769,62.164,64.462,60.771,246.296,197.685,399.444,238.433,150.350,111.695,65.773,302.118,306.953,143.400,351.087,162.171,242.363,106.921,59.478,203.477,184.086,72.062,270.604,257.045,244.764,473.180,54.248,52.931,7.505,78.700,124.454,56.121,376.448,526.419,240.826,220.946,171.361,112.944,121.845,362.476,101.941,167.421,253.651,186.897,164.585,135.481,104.046,220.605,483.962,243.350,199.432,274.744,371.697,257.913,358.848,262.326,114.456,217.259,103.623,171.418,173.194,109.493,159.551,240.244,101.267,75.010,161.811,191.080,174.747,144.577,134.159,96.173,336.946,203.748,68.729,190.944,188.867,130.381,183.312,193.363,156.653,142.614,360.914,121.011,184.970,52.755,55.541,239.331,152.842,153.984,224.380,201.577,308.955,189.256,301.376,229.632,177.438,299.541,43.335,117.777,165.987,108.477,113.336,62.741,502.786,279.596,293.413,297.728,180.649,317.413,336.912,406.000,169.156
26,173.886,116.424,129.423,98.818,23.901,79.886,140.009,178.772,263.856,177.022,84.430,67.656,72.625,243.582,250.186,130.975,254.261,254.293,226.800,74.483,174.239,167.804,139.765,121.117,289.979,134.055,293.740,264.090,80.554,39.559,122.734,9.483,220.362,44.564,385.705,468.919,252.616,180.252,236.950,455.516,115.325,336.519,177.659,68.257,155.349,142.022,125.870,142.789,165.892,127.281,457.374,276.470,301.808,395.192,501.697,286.310,503.359,485.884,191.266,204.126,126.203,127.696,78.241,89.889,101.096,106.378,57.547,134.760,204.211,76.145,277.768,119.134,58.485,139.055,249.737,109.805,106.887,432.889,97.217,122.562,48.929,99.032,137.184,311.818,230.238,136.387,124.356,98.168,142.824,200.862,179.211,275.125,208.920,213.325,143.201,113.707,304.532,305.462,245.547,226.525,77.784,81.100,144.132,172.180,168.616,65.701,490.721,257.377,333.529,358.947,195.649,428.923,481.239,349.980,135.193
27,134.576,132.780,193.038,55.436,61.571,110.895,205.139,178.321,221.850,105.311,230.020,157.238,198.261,140.755,244.209,106.400,92.946,150.902,244.488,133.202,169.664,214.140,151.691,44.945,181.635,231.855,492.829,305.216,56.545,103.959,86.908,110.250,151.043,73.443,171.400,294.515,265.791,289.414,407.429,270.698,67.526,245.243,205.234,114.322,48.541,112.559,106.398,154.955,330.492,140.941,352.084,222.038,276.096,310.080,620.328,312.992,310.393,301.947,72.481,211.496,84.594,161.241,235.833,109.875,97.037,155.866,155.553,194.550,104.489,186.964,238.200,91.443,123.189,16.803,258.461,136.057,99.383,226.458,162.217,98.476,145.206,111.194,47.531,401.659,373.676,148.495,244.889,92.329,116.776,239.038,146.289,130.297,288.043,187.761,270.672,134.233,287.979,145.632,169.055,237.541,47.084,153.462,94.507,127.640,92.776,102.469,390.879,245.747,299.272,459.066,197.716,371.852,395.258,361.497,134.889
