 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean(RoiSet_4),Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89,Mean90,Mean91,Mean92,Mean93,Mean94,Mean95,Mean96,Mean97,Mean98,Mean99,Mean100,Mean101,Mean102,Mean103,Mean104,Mean105,Mean106,Mean107,Mean108,Mean109,Mean110,Mean111,Mean112,Mean113,Mean114,Mean115,Mean116,Mean117,Mean118,Mean119,Mean120,Mean121,Mean122,Mean123,Mean124,Mean125,Mean126,Mean127,Mean128,Mean129,Mean130,Mean131,Mean132,Mean133,Mean134,Mean135,Mean136,Mean137,Mean138,Mean139,Mean140,Mean141,Mean142,Mean143,Mean144,Mean145,Mean146
11,388.090,927.569,517.000,152.036,128.990,308.047,293.381,433.255,346.670,219.378,710.054,478.652,100.878,323.168,200.851,247.818,375.205,578.922,401.407,405.804,298.211,214.828,361.229,171.598,455.524,48.905,337.732,284.800,354.027,246.597,526.577,123.872,679.981,469.733,441.241,237.321,370.630,522.731,297.508,522.680,216.946,135.000,140.455,66.510,160.910,240.374,351.858,43.574,226.267,31.059,78.720,345.984,176.469,56.947,294.795,150.189,190.653,136.517,229.041,253.054,309.089,283.812,112.237,228.246,185.684,142.587,19.591,83.183,123.872,95.634,243.343,59.457,203.345,264.863,173.431,125.664,298.598,417.661,161.400,433.475,399.689,98.849,79.429,60.317,238.746,58.598,406.082,316.357,78.367,48.020,170.725,91.029,62.317,69.839,109.862,81.616,239.027,447.031,106.232,69.684,324.765,378.389,194.190,249.495,99.750,548.264,424.620,76.085,84.829,147.761,245.370,132.899,127.244,278.012,492.412,204.611,379.831,396.806,184.267,299.000,201.029,496.807,330.547,472.880,121.919,382.022,578.377,218.145,198.168,238.785,142.429,289.329,234.722,74.948,585.882,374.595,580.148,461.589,573.273,363.558,278.975,289.358,224.445,308.324,268.890,200.983
12,384.615,729.490,655.219,223.869,232.163,258.562,552.524,386.979,558.039,199.230,542.774,611.759,186.252,243.000,212.373,207.418,328.902,224.765,787.907,205.667,205.467,20.188,203.633,190.732,163.746,276.162,316.571,411.940,521.548,124.584,403.333,110.872,521.943,535.840,461.704,229.566,177.370,210.090,319.138,453.327,262.255,259.428,482.977,10.375,57.157,144.600,304.206,160.870,228.248,37.071,99.903,279.912,178.398,136.114,152.808,91.708,240.158,529.367,316.615,208.020,326.842,260.630,367.990,289.352,309.923,267.818,48.386,169.849,150.584,101.892,240.350,91.465,125.909,197.068,136.969,94.127,438.505,198.955,201.650,408.617,310.697,82.658,45.394,81.037,373.426,173.759,674.602,106.548,67.523,105.327,265.958,87.290,131.367,128.276,84.628,135.430,407.189,352.312,103.232,41.404,74.392,196.685,188.069,193.887,138.514,280.966,548.220,39.780,49.027,26.580,178.833,303.507,110.768,334.616,346.157,201.185,364.434,288.347,291.720,50.203,586.912,303.298,229.266,349.480,355.959,512.076,548.736,122.304,93.632,305.664,273.902,309.377,166.022,235.065,323.153,384.960,497.270,627.161,671.809,505.349,185.500,287.676,172.569,207.568,151.273,245.777
13,328.369,422.510,682.312,156.381,233.480,700.797,458.457,580.362,414.456,401.000,601.964,378.872,344.852,151.178,303.448,65.036,288.689,488.000,315.963,247.725,288.767,94.078,200.422,281.495,430.286,515.878,159.125,441.480,428.685,195.610,568.905,91.660,473.811,468.947,678.259,221.019,360.469,381.493,357.277,454.725,237.537,165.881,547.455,56.394,36.090,98.443,322.695,151.565,119.248,34.541,58.065,336.352,214.224,116.737,112.466,150.519,120.366,180.108,224.984,218.376,562.198,255.036,256.340,278.861,147.308,149.017,141.852,235.021,174.768,126.172,315.350,104.244,230.855,256.735,158.954,164.818,477.464,408.777,72.375,216.008,234.418,40.514,39.137,112.026,193.566,261.402,484.918,235.310,84.602,34.861,103.142,72.928,168.917,105.586,19.787,40.198,298.324,708.734,298.000,35.702,148.196,137.944,185.621,76.732,251.486,336.529,394.540,124.476,56.712,79.625,311.704,292.638,396.976,188.744,512.686,486.278,475.940,442.667,225.027,97.959,408.382,306.070,564.812,230.867,418.378,302.837,491.484,235.855,182.126,247.262,395.214,371.575,319.744,100.740,413.800,411.564,437.459,498.653,462.818,319.395,259.675,230.345,434.234,334.649,226.929,294.961
14,340.467,676.529,534.427,287.988,361.755,660.766,330.610,492.819,565.786,333.541,651.226,276.121,399.252,183.465,188.493,122.527,185.672,782.118,403.963,250.431,381.967,202.016,220.890,221.753,243.302,376.932,195.821,367.640,516.986,266.468,386.964,178.702,594.359,447.053,497.593,192.311,627.482,231.373,148.508,542.131,307.852,134.639,364.386,105.529,15.119,65.539,285.355,125.565,468.162,40.365,37.333,205.929,95.990,96.605,240.753,147.943,137.614,327.017,151.164,305.067,299.396,152.362,225.897,142.074,226.709,194.595,148.568,31.204,147.976,98.387,256.350,153.142,107.309,250.000,230.415,122.209,461.412,221.643,319.500,374.767,232.836,23.397,44.800,165.429,223.459,137.218,539.867,70.643,119.906,86.050,164.058,269.971,272.050,72.494,49.766,38.558,321.730,431.750,225.036,14.246,237.314,300.537,403.741,235.928,156.889,278.299,334.080,103.415,75.027,58.091,452.167,120.667,505.866,315.930,400.059,348.963,464.867,272.750,185.147,143.642,525.382,586.947,270.094,381.507,121.554,189.957,474.868,116.768,135.368,182.009,185.679,467.234,502.633,274.701,572.941,440.056,624.549,387.024,512.873,351.287,351.925,203.372,417.978,225.865,93.571,464.631
15,538.066,324.765,552.344,225.417,277.980,494.562,460.114,512.383,577.330,115.081,706.619,444.688,248.861,186.337,381.478,234.745,260.016,431.431,573.148,364.863,360.622,313.234,250.055,153.608,446.778,404.176,205.089,399.340,319.781,280.987,496.542,172.968,637.585,496.827,353.556,358.151,274.099,317.045,124.231,454.595,241.584,117.277,197.295,23.221,41.187,133.583,192.362,170.887,193.343,89.424,39.108,245.610,297.776,251.298,253.014,79.132,94.723,228.308,435.180,124.054,470.218,353.688,121.155,356.566,247.564,168.669,54.205,59.194,117.648,133.118,205.854,123.701,77.727,383.829,163.754,149.891,513.062,371.295,272.250,165.567,187.631,234.705,97.269,64.979,193.025,121.874,354.153,116.048,122.859,129.059,213.617,106.841,110.233,87.655,56.617,79.558,117.595,497.750,293.893,223.737,195.667,180.000,270.276,97.340,255.778,261.046,302.250,192.012,54.225,33.739,135.222,115.739,325.110,272.198,739.451,389.296,477.036,397.028,95.680,91.650,236.691,752.719,389.094,365.067,273.014,259.196,453.616,297.797,245.863,471.617,157.643,372.587,292.822,178.013,430.271,434.762,599.508,335.323,518.545,429.093,255.033,247.878,240.401,180.459,124.253,317.751
16,376.189,534.255,669.990,251.667,127.378,584.953,500.324,448.755,760.068,197.743,649.690,465.121,230.887,154.891,424.030,224.000,260.246,533.549,186.889,406.480,287.589,327.484,180.028,53.742,252.968,208.514,100.232,384.100,339.479,264.727,687.583,163.670,362.623,277.667,466.352,261.472,294.284,333.000,635.231,312.863,246.597,224.737,296.295,105.221,71.634,31.713,443.262,117.991,272.162,131.576,18.581,282.533,155.112,110.053,202.781,155.906,142.931,497.492,195.877,187.020,350.743,217.891,202.763,201.213,269.179,229.413,75.636,102.516,159.272,107.645,367.715,39.008,157.945,233.068,299.892,68.382,307.237,121.223,278.025,274.375,313.533,93.651,138.297,30.169,321.320,133.287,293.398,58.619,73.211,51.257,106.125,162.754,159.800,33.092,94.309,24.116,113.000,440.891,153.125,80.263,187.824,158.407,334.172,123.598,168.194,312.667,464.110,81.707,105.604,77.375,365.074,219.464,101.390,176.930,171.216,291.481,522.072,222.403,138.253,99.171,377.029,666.982,396.125,238.267,349.068,316.674,489.415,134.522,259.484,218.121,161.929,243.892,288.567,295.026,366.941,417.056,537.803,456.363,517.691,271.961,214.875,223.000,298.190,277.883,142.987,261.755
17,382.270,1040.255,631.490,226.393,199.765,709.375,204.190,413.894,628.107,291.676,565.702,457.348,182.157,284.366,139.179,204.655,287.885,656.196,228.796,251.461,326.078,139.641,162.982,121.175,314.603,323.365,177.429,520.000,264.260,374.974,627.220,93.021,355.830,786.680,642.741,88.877,505.679,466.254,463.246,655.268,111.919,198.853,292.955,51.894,66.515,161.922,174.362,158.157,270.838,178.012,82.688,219.275,180.306,66.605,183.466,292.613,281.109,224.325,305.770,176.523,321.178,228.565,193.773,146.500,285.667,227.141,106.250,128.925,75.984,116.849,244.876,124.709,83.800,149.487,118.692,210.464,563.887,237.741,158.225,281.525,266.754,83.630,78.000,64.762,285.049,225.046,277.296,213.571,42.414,107.990,151.833,63.710,203.150,36.701,116.936,42.372,494.189,522.719,142.036,64.193,171.451,259.611,470.293,75.010,208.972,449.184,475.800,98.610,120.676,46.705,287.648,145.899,143.866,252.907,503.059,401.315,550.831,191.389,280.600,270.846,339.353,399.632,454.156,144.267,506.986,126.163,647.918,191.246,111.084,269.794,243.089,342.425,281.989,237.792,552.565,321.008,223.164,434.500,584.473,241.457,321.917,316.351,271.073,186.550,298.831,341.511
18,621.369,599.667,860.156,340.833,238.837,623.734,415.162,460.681,482.738,162.311,764.565,449.908,140.548,141.485,154.358,231.836,432.975,534.745,228.741,288.784,326.256,298.828,129.817,161.124,336.175,490.770,350.500,455.440,201.082,111.701,328.982,192.872,807.547,253.400,571.482,270.500,620.864,197.627,211.231,667.882,195.483,190.972,369.886,11.144,75.366,71.330,207.298,61.739,220.476,83.412,41.516,214.813,106.551,104.684,406.945,64.642,106.772,351.108,354.975,103.409,340.624,240.051,99.660,275.811,264.368,93.248,152.443,146.290,193.328,90.022,225.832,92.764,140.273,150.470,65.569,51.373,305.856,324.402,90.775,260.792,402.107,134.753,74.206,64.333,326.402,135.563,291.449,103.000,73.492,74.297,125.683,127.203,216.467,169.287,25.500,96.349,53.351,1039.844,179.929,19.825,130.392,287.407,323.638,108.990,190.444,274.977,566.060,36.866,108.090,45.545,365.963,123.435,232.951,131.163,272.824,513.426,500.301,490.278,162.800,101.626,347.632,510.982,378.312,238.667,131.351,255.076,585.434,155.899,213.905,348.850,208.134,324.048,239.778,149.156,473.200,448.794,617.738,501.887,561.627,199.000,216.183,255.865,613.547,337.450,300.643,350.815
19,452.123,677.098,612.250,255.857,336.429,347.172,189.086,329.585,519.417,512.581,465.506,490.050,270.930,219.277,404.179,271.327,148.992,776.588,300.704,510.186,377.167,82.562,157.615,299.454,340.476,366.081,225.607,293.440,336.548,171.636,447.649,33.691,485.113,752.853,554.204,226.028,323.926,452.254,241.938,491.359,282.268,106.811,361.864,85.337,71.791,120.687,254.475,74.209,286.743,23.165,4.613,251.049,121.061,61.500,78.151,315.066,264.139,333.358,261.385,322.886,326.614,252.558,168.423,153.639,231.803,164.959,81.886,236.484,239.880,121.215,230.708,201.835,315.418,202.009,9.723,178.164,371.722,278.670,221.425,285.267,151.213,117.644,80.446,124.804,435.664,61.391,331.092,57.810,119.648,10.129,206.667,285.304,149.533,189.069,13.521,90.174,40.054,645.625,235.304,153.754,226.255,185.667,167.414,88.258,200.500,474.517,383.230,40.720,212.712,46.409,160.037,248.391,220.415,270.453,612.078,164.500,545.386,188.750,363.880,156.065,586.471,301.123,438.922,234.733,188.959,248.087,402.195,137.638,146.579,262.925,266.152,411.814,308.833,263.299,740.329,593.333,383.910,380.274,667.936,434.535,287.800,241.669,309.270,478.910,269.227,324.326
20,510.533,411.941,604.042,252.119,178.398,458.828,479.190,462.745,363.864,240.324,394.738,520.915,263.096,214.238,233.896,257.582,334.631,554.216,201.037,300.353,244.011,77.766,167.349,193.546,297.825,378.392,160.696,359.060,426.986,341.714,482.667,141.394,571.000,662.480,320.685,360.377,301.877,436.522,317.108,541.052,235.409,204.909,285.659,50.038,22.343,60.270,318.879,96.861,147.514,67.341,6.914,262.368,219.592,152.386,112.329,159.094,148.149,315.650,373.123,192.463,232.584,198.688,120.763,261.672,242.299,108.719,117.591,266.946,95.952,120.785,311.409,95.528,150.727,145.120,111.015,118.736,383.753,164.589,253.100,242.042,273.525,67.678,93.869,70.132,304.303,259.529,465.153,58.476,82.734,123.851,83.500,315.971,305.400,57.034,16.564,28.651,410.297,621.906,138.196,96.140,137.882,269.648,210.586,145.134,75.722,351.828,357.600,13.378,85.640,62.284,274.333,251.609,237.610,285.988,347.824,202.130,302.036,606.625,263.840,76.951,338.029,609.246,335.859,235.520,480.581,286.880,557.572,298.797,130.084,406.280,297.759,348.353,210.767,140.286,471.918,337.944,618.500,509.669,585.482,325.109,372.092,231.561,285.620,221.676,174.370,237.498
21,424.402,460.255,530.740,324.262,435.378,427.688,380.038,540.489,589.631,590.284,603.310,344.766,127.913,183.059,154.194,220.473,192.721,639.059,701.685,255.627,290.622,197.141,78.761,245.979,425.476,523.541,254.339,220.000,271.562,244.130,433.304,195.489,929.415,603.267,270.074,206.123,419.346,56.522,279.923,383.739,216.497,202.625,121.591,96.106,47.448,214.226,179.113,244.522,238.505,26.765,117.226,353.857,260.969,134.386,103.849,225.774,230.307,290.300,332.984,304.409,367.871,182.507,160.113,231.246,231.838,182.777,206.693,186.419,103.976,59.968,288.883,174.677,316.327,327.188,100.338,39.800,364.742,326.027,194.625,157.217,183.369,41.589,86.069,53.032,243.639,146.333,509.429,118.310,96.633,63.673,211.350,29.870,213.933,138.793,38.777,170.140,195.622,630.109,492.161,154.544,44.667,211.296,412.621,317.598,233.694,376.402,517.620,219.524,83.369,46.261,452.407,183.551,200.976,217.953,395.941,334.630,481.253,239.125,279.360,210.293,311.176,463.088,239.297,421.587,127.514,218.217,599.000,267.130,122.947,345.019,400.107,292.216,274.222,321.545,467.212,682.976,554.016,358.581,498.073,462.240,273.717,241.027,400.307,346.324,251.435,341.386
